EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI ( % ) ,Breakeven,ProfitMargin,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,title_match,shared_tokens,brand_match,product_type_match,Sup_Qty,Amz_Multipack,Amz_Total,RSU,Adjusted_Profit,Pack_Verdict,category,confidence,key_evidence,filter_reason,sales,RowID
5060605733685,,B07XCNX9VX,GLOVE MENS FINGERLESS GLOVES ASSORTED COLOURS,SATINIOR 3 Pairs Women Fingerless Gloves Winter Half Finger Knit Gloves for Women Men,https://www.efghousewares.co.uk/glove-mens-fingerless-gloves-assorted-colours-117287,https://www.amazon.co.uk/dp/B07XCNX9VX,50,Available (see Keepa data),,1.0,0.72,0.6,5.49,0.27,1.7,0.55,0.915,0.624,2.00499999999999,-0.624,1.45499999999999,126.521739130434,3.744,31.8032786885245,5060605733685,,5060605733685,,True,False,False,0.46153846153846156,"['fingerless', 'gloves']",False,False,1,"(1, 1, 1)",1,1.0,1.45499999999999,1:1 Match,NEEDS_VERIFICATION,40,"Shared: fingerless, gloves; Title sim: 46%",Confirm brand on packaging,50,1422
5012145009423,,B0DMJSKVHK,CAROLINE PLASTIC 10 OZ 4 TUBS & LID 1433,"LATERN 20Pcs Small Food Containers, 4oz /120ml Reusable Plastic Deli Bowls Stackable Food Storage Jars with Leakproof Lids, Dishwasher & Microwave & Freezer Safe (White)",https://www.efghousewares.co.uk/caroline-plastic-10-oz-4-tubs-lid-1433,https://www.amazon.co.uk/dp/B0DMJSKVHK,100,Available (see Keepa data),,1.0,0.936,0.78,8.99,1.35,3.13,0.55,1.49833333333333,1.162,2.23166666666666,-1.162,1.68166666666666,126.441102756892,6.972,22.4471635150166,5012145009423,,5012145009423,,True,False,False,0.22966507177033493,['plastic'],False,False,1,"(1, 20, 20)",20,20.0,-16.10233333333334,BUNDLE (20x) - LOSS,UNRELATED,22,Shared: plastic,Insufficient evidence,100,1423
5014749125677,,B0C4NW2CTV,MEDIC INSTANT ICE PACKS 2 PIECES,"General Medi Instant Ice Cold Pack (4â€x 5.5â€) â€“ 8 Packs Disposable Cold Therapy Ice Packs for Pain Relief, Swelling, Inflammation, Sprains, Toothache â€“ for Athletes & Outdoor Activities",https://www.efghousewares.co.uk/medic-instant-ice-packs-2-pieces-117684,https://www.amazon.co.uk/dp/B0C4NW2CTV,200,,,,1.0512,0.876,7.96,0.995,2.41,0.55,1.32666666666666,0.9662,2.35233333333333,-0.9662,1.80233333333333,126.390836839644,5.7972,27.1708542713567,5014749125677,,5014749125677,,True,False,False,0.26666666666666666,"['instant', 'packs', 'ice']",False,False,2,"(1, 1, 1)",1,1.0,1.80233333333333,1:1 Match,NEEDS_VERIFICATION,26,"Shared: instant, packs, ice",Confirm brand on packaging,200,1424
5026180023061,5060415768143.0,B075V6BMYJ,APOLLO SS FOOD RINGS SET2,Andrew James Cooking Rings | Set of 4 Stainless Steel Chef Rings for Moulding & Presentation | Includes Food Press & Lifter | Freezer Oven & Dishwasher Safe (4cm x 6cm),https://www.efghousewares.co.uk/apollo-ss-food-rings-set2-114296,https://www.amazon.co.uk/dp/B075V6BMYJ,100,Available (see Keepa data),Available (see Keepa data),2.0,1.212,1.01,8.99,1.35,2.61,0.55,1.49833333333333,1.104,2.52166666666666,-1.104,1.97166666666666,126.388888888888,6.624,26.3181312569521,5026180023061,50604157681430,5026180023061,50604157681430,True,True,False,0.17616580310880828,"['rings', 'food']",False,False,1,"(1, 4, 4)",4,4.0,-1.66433333333334,BUNDLE (4x) - LOSS,UNRELATED,17,"Shared: rings, food",Insufficient evidence,100,1425
6923456807518,,B00M16SQ8O,SALT & PEPPER SHAKERS,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,https://www.efghousewares.co.uk/salt-pepper-shakers,https://www.amazon.co.uk/dp/B00M16SQ8O,500,Available (see Keepa data),,1.0,0.804,0.67,7.99,1.2,2.7,0.55,1.33166666666666,1.024,2.08833333333333,-1.024,1.53833333333333,126.092896174863,6.144,23.1038798498122,6923456807518,,6923456807518,,True,False,False,0.49382716049382713,"['salt', 'pepper', 'shakers']",False,False,1,"(1, 1, 1)",1,1.0,1.53833333333333,1:1 Match,NEEDS_VERIFICATION,40,"Shared: salt, pepper, shakers; Title sim: 49%",Confirm brand on packaging,500,1426
5024418588993,850008099434.0,B08636V98L,SIL KITCHEN BANANA CASE,"Crystalia Big Banana Case 23cm, 2 Packs, Reusable Premium Quality Protector, 100% BPA-Free Banana Saver Case, Dishwasher Safe, Fruit Keep Fresh Container",https://www.efghousewares.co.uk/sil-kitchen-banana-case,https://www.amazon.co.uk/dp/B08636V98L,300,Available (see Keepa data),,2.0,1.368,1.14,10.17,1.53,3.13,0.55,1.695,1.27,2.675,-1.27,2.125,125.739644970414,7.61999999999999,25.0737463126843,5024418588993,8500080994340,5024418588993,8500080994340,True,True,False,0.18181818181818182,"['banana', 'case']",False,False,1,"(1, 1, 1)",1,1.0,2.125,1:1 Match,UNRELATED,18,"Shared: banana, case",Insufficient evidence,300,1427
5060066942725,,B0CMWM3YXS,BIRTHDAY CANDLE 4 PK6,"Tounee Keyboard Cleaner Kit, Electronics Cleaning Kit with Retractable Big Brush, Portable, 20 in 1 Multi-Tool Kit for Phones, Tablet, Computer, PC Monitor,TV Camera Lens with 2.5ml Mist Spray (Black)",https://www.efghousewares.co.uk/birthday-candle-4-pk6,https://www.amazon.co.uk/dp/B0CMWM3YXS,400,,,,2.952,2.46,12.99,1.62375,2.41,0.55,2.16499999999999,1.40875,4.33125,-1.40875,3.78125,125.622923588039,8.4525,34.9307159353348,5060066942725,,5060066942725,,True,False,False,0.03619909502262444,[],False,False,1,"(1, 1, 1)",1,1.0,3.78125,1:1 Match,UNRELATED,3,Weak evidence,Insufficient evidence,400,1428
5053844435564,,B0D7CKD7P6,PREMIER HIGHLAND COW SITTING BOY GIRL 53CM,"OUOZZZ Highland Cow Teddy â€“ 14.5"" Mother with 4 Baby Plushies Inside â€“ Soft Plush Highland Cow Gifts for Boys & Girls, Birthday, Christmas & Easter Present",https://www.efghousewares.co.uk/premier-highland-cow-sitting-boy-girl-53cm-123182,https://www.amazon.co.uk/dp/B0D7CKD7P6,700,,,,10.488,8.74,32.99,4.12375,2.41,0.55,5.49833333333333,3.16475,12.2179166666666,-3.16475,11.6679166666666,125.596519555077,18.9885,42.4416489845407,5053844435564,,5053844435564,,True,False,False,0.29850746268656714,"['highland', 'cow']",False,False,1,"(1, 1, 1)",1,1.0,11.6679166666666,1:1 Match,NEEDS_VERIFICATION,29,"Shared: highland, cow",Confirm brand on packaging,700,1429
5032759050482,,B0FR9RH187,AMTECH PROFILING TOOL SET LEAF & SQ,"Profiling Finishing Sealant Tool 4 Piece Kit Set | Silicone Tool Smoothing Multi Edge Reusable Applicator Scraper Caulking Tool for Mastic, Sealing, Caulk & Grouting Projects | Hemway",https://www.efghousewares.co.uk/amtech-profiling-tool-set-leaf-sq,https://www.amazon.co.uk/dp/B0FR9RH187,50,,,,2.94,2.45,12.95,1.61875,2.41,0.55,2.15833333333333,1.40575,4.31291666666666,-1.40575,3.76291666666666,125.430555555555,8.4345,34.8687258687258,5032759050482,,5032759050482,,True,False,False,0.23853211009174313,"['profiling', 'tool']",False,False,1,"(1, 4, 4)",4,4.0,-5.05708333333334,BUNDLE (4x) - LOSS,UNRELATED,23,"Shared: profiling, tool",Insufficient evidence,50,1430
5055141626904,,B09MTP248R,VASE GLASS CYLINDER 20X10X10CM,"YOUEON Wide Glass Cylinder Vase (20x10cm), Decorative Terrarium for Flowers, Pillar Candles & Arrangements, Wedding, Event & Home Centerpiece",https://www.efghousewares.co.uk/cylinder-vase-glass-20x10x10cm,https://www.amazon.co.uk/dp/B09MTP248R,200,Available (see Keepa data),Available (see Keepa data),3.0,4.776,3.98,19.99,3.0,3.45,0.55,3.33166666666666,2.196,6.22833333333333,-2.196,5.67833333333333,125.349521707137,13.176,34.0870435217608,5055141626904,,5055141626904,,True,False,False,0.2807017543859649,"['glass', 'cylinder', 'vase']",False,False,1,"(1, 1, 1)",1,1.0,5.67833333333333,1:1 Match,NEEDS_VERIFICATION,28,"Shared: glass, cylinder, vase",Confirm brand on packaging,200,1431
5063436122420,,B09KNCZ9T1,CHRISTMAS WINE BOTTLE HOLDER ASSORTED,"KAV 12 Pcs Pack Assorted Wine Bottle Holographic Bags with Rope Holder for Christmas Gifts, Xmas Wrap, Wedding, Anniversary and Birthday Presents",https://www.efghousewares.co.uk/christmas-wine-bottle-holder-assorted-123565,https://www.amazon.co.uk/dp/B09KNCZ9T1,100,,,,1.812,1.51,9.95,1.24375,2.41,0.55,1.65833333333333,1.14275,3.12791666666666,-1.14275,2.57791666666666,125.141585760517,6.8565,31.0904522613065,5063436122420,,5063436122420,,True,False,False,0.32967032967032966,"['bottle', 'holder', 'christmas', 'assorted', 'wine']",False,False,1,"(1, 12, 12)",12,12.0,-17.354083333333342,BUNDLE (12x) - LOSS,UNRELATED,32,"Shared: bottle, holder, christmas; Title sim: 33%",Insufficient evidence,100,1432
5011597093349,4897110700533.0,B0CQM8BKFC,SUPERBRIGHT SPONGE NON-SCRATCH 6 SPONGE,"Pack of 6 Natural Sponges for Washing Up - Made from Cellulose, Coconut & Recycled Fibres - Eco Friendly, Odour Free, Non Scratch Scrubbers for Kitchen & Bathroom - Green America & PETA Certified",https://www.efghousewares.co.uk/superbright-sponge-n-scratch-5-sponge-pk10,https://www.amazon.co.uk/dp/B0CQM8BKFC,100,Available (see Keepa data),,1.0,0.9,0.75,7.95,1.03,2.67,0.55,1.325,1.0,2.175,-1.0,1.62499999999999,124.999999999999,6.0,24.5283018867924,5011597093349,48971107005330,5011597093349,48971107005330,True,False,False,0.20512820512820512,"['non', 'scratch']",False,False,1,"(1, 6, 6)",6,6.0,-2.8750000000000098,BUNDLE (6x) - LOSS,UNRELATED,20,"Shared: non, scratch",Insufficient evidence,100,1433
5052578046305,,B0BLGMZGS9,BETTINA MICROFIBRE ANTIBAC 3 CLOTHS,"WEAWE Microfibre Cloth - premium 2100 Series 33x33CM Ultra Soft Highly Absorbent cloths, Reusable and No Fading, Lint Free-Machine Wash - Gray (Pack of 12)",https://www.efghousewares.co.uk/bettina-microfibre-antibac-3-cloths-111803,https://www.amazon.co.uk/dp/B0BLGMZGS9,50,Available (see Keepa data),,1.0,1.68,1.4,9.99,1.3,2.64,0.55,1.66499999999999,1.178,2.985,-1.178,2.435,124.871794871794,7.068,29.2492492492492,5052578046305,,5052578046305,,True,False,False,0.25263157894736843,"['microfibre', 'cloths']",False,True,1,"(1, 12, 12)",12,12.0,-16.045,BUNDLE (12x) - LOSS,UNRELATED,45,"Shared: microfibre, cloths",Insufficient evidence,50,1434
5026180056007,,B0F2YQ7M7M,APOLLO SPLATTER GUARD,"Splatter Screen for Cooking, Perforated Stainless Steel,13 Inch Stainless Steel Grease Splatter Guard, Comfortable Grip, Shield from Splashing Oil",https://www.efghousewares.co.uk/apollo-splatter-guard,https://www.amazon.co.uk/dp/B0F2YQ7M7M,400,,,,1.644,1.37,9.49,1.18625,2.41,0.55,1.58166666666666,1.10325,2.94208333333333,-1.10325,2.39208333333333,124.587673611111,6.6195,30.2476290832455,5026180056007,,5026180056007,,True,False,False,0.23952095808383234,"['guard', 'splatter']",False,False,1,"(1, 1, 1)",1,1.0,2.39208333333333,1:1 Match,UNRELATED,23,"Shared: guard, splatter",Insufficient evidence,400,1435
6923456818996,,B0CLRZN4X6,MANUAL FOOR CHOPPER 200ML,"Geedel Manual Food Chopper, Hand Pull String Vegetable Chopper Onion Chopper Dicer for Kitchen, Easy Cleaning Veg Salad Chopper for Vegetables, Fruits (200 ML)",https://www.efghousewares.co.uk/manual-foor-chopper-200ml-115915,https://www.amazon.co.uk/dp/B0CLRZN4X6,50,Available (see Keepa data),,1.0,1.548,1.29,9.99,1.5,2.7,0.55,1.66499999999999,1.208,2.835,-1.208,2.285,124.184782608695,7.24799999999999,27.4474474474474,6923456818996,,6923456818996,,True,False,False,0.2717391304347826,"['manual', 'chopper']",False,False,1,"(1, 1, 1)",1,1.0,2.285,1:1 Match,NEEDS_VERIFICATION,27,"Shared: manual, chopper",Confirm brand on packaging,50,1436
81159372866,,B0B51H18ZK,MONEY TIN BOX ASST MEDIUM (2022),"Best House Money Box - Piggy Bank, Cash Coin Box Tin, Tinplate, Savings Tin for Kids Adult Boys Girls as Gift to Save Birthday Money, Holiday and Christmas Fund - 12 x 16 cm (Medium)",https://www.efghousewares.co.uk/money-tin-box-asst-medium-6-22,https://www.amazon.co.uk/dp/B0B51H18ZK,200,,,,1.08,0.9,7.99,0.99875,2.41,0.55,1.33166666666666,0.97175,2.34958333333333,-0.97175,1.79958333333333,124.109195402298,5.8305,27.0275344180225,81159372866,,081159372866,,True,False,False,0.2336448598130841,"['tin', 'box', 'money', 'medium']",False,True,1,"(12, 16, 192)",192,192.0,-204.48041666666668,BUNDLE (192x) - LOSS,UNRELATED,43,"Shared: tin, box, money",Insufficient evidence,200,1437
8720573142120,750110322881.0,B09WR2TRXL,BBQ KITCHEN GLOVE 32CM 3ASS,"BBQ Gloves, 1472Â°F Heat Resistant Gloves Fireproof Mittsï¼ŒGrilling Glove Silicone Non-Slip Washable Oven Glove, Kitchen Glove for Barbecue, Grilling, Cooking, Baking, Camping, Smoker (Black)",https://www.efghousewares.co.uk/bbq-kitchen-glove-32cm-3ass-108055,https://www.amazon.co.uk/dp/B09WR2TRXL,100,Available (see Keepa data),,1.0,3.348,2.79,14.99,2.25,2.77,0.55,2.49833333333333,1.67199999999999,4.68166666666666,-1.67199999999999,4.13166666666666,123.702594810379,10.032,33.0753835890593,8720573142120,7501103228810,8720573142120,7501103228810,True,False,False,0.2009132420091324,"['bbq', 'kitchen', 'glove']",True,False,1,"(1, 1, 1)",1,1.0,4.13166666666666,1:1 Match,NEEDS_VERIFICATION,50,"Brand: BBQ; Shared: bbq, kitchen, glove",Verify pack size,100,1438
5033849018757,5060916920033.0,B0FWCSS9BP,PONY GROOMING SET,"6pc Horse Grooming Kit Set - Complete Pony Grooming Kit Horse Set with Hoof Pick, Mane & Tail Cleaner, Body Soft Brush, Sweat Scraper, Dandy Brush, Curry Comb - Essential Equestrian Gifts",https://www.efghousewares.co.uk/pony-grooming-set,https://www.amazon.co.uk/dp/B0FWCSS9BP,200,,,3.0,3.156,2.63,14.99,2.25,3.13,0.55,2.49833333333333,1.71199999999999,4.48166666666666,-1.71199999999999,3.93166666666666,123.637316561844,10.272,31.4743162108072,5033849018757,50609169200330,5033849018757,50609169200330,True,False,False,0.16666666666666666,"['pony', 'grooming']",False,False,1,"(1, 1, 1)",1,1.0,3.93166666666666,1:1 Match,UNRELATED,16,"Shared: pony, grooming",Insufficient evidence,200,1439
5032759047017,,B0DMNDCNNJ,AMTECH HEAVYDUTY BYPASS PRUNER,"JOREST 59Pcs Small Precision Screwdriver Set with Torx T5, T6, T8, Mini Repair Tool Kit for MacBook, Computer, Laptop, iPhone, PS4 PS5, Xbox, Switch, Eyeglasses, Watch, PC, Ring Doorbell, Electronic",https://www.efghousewares.co.uk/amtech-heavyduty-bypass-pruner,https://www.amazon.co.uk/dp/B0DMNDCNNJ,500,Available (see Keepa data),,1.0,3.84,3.2,14.99,1.95,2.16,0.55,2.49833333333333,1.572,5.18166666666666,-1.572,4.63166666666666,123.511111111111,9.432,37.0780520346898,5032759047017,,5032759047017,,True,False,False,0.15789473684210525,[],False,False,1,"(1, 59, 59)",59,59.0,-218.08833333333334,BUNDLE (59x) - LOSS,UNRELATED,15,Weak evidence,Insufficient evidence,500,1440
5056022197032,,B0FL2L4F9B,GIFT BOX MEDIUM GOLD FOIL,"3 Pack Xmas Gift Boxes with Lids-Luxury Small, Medium & Large Red Gift Boxes with Gold Foil & Red Satin Bow, Premium Rigid Cardboard Present Box for Christmas Holiday Birthday Wedding New Year Gifts",https://www.efghousewares.co.uk/gift-box-medium-gold-foil-112119,https://www.amazon.co.uk/dp/B0FL2L4F9B,100,,,,3.216,2.68,13.59,1.69875,2.41,0.55,2.26499999999999,1.46775,4.53625,-1.46775,3.98625,123.413312693498,8.8065,35.1986754966887,5056022197032,,5056022197032,,True,False,False,0.2242152466367713,"['gift', 'foil', 'medium', 'box', 'gold']",False,True,1,"(1, 3, 3)",3,3.0,-2.4457500000000003,BUNDLE (3x) - LOSS,UNRELATED,42,"Shared: gift, foil, medium",Insufficient evidence,100,1441
6991934168086,,B0DCP6NBYX,INDOOR & OUTDOOR DOORMAT 60CM X 90CM,"BLADO Washable Door Mats - Non-Slippery Heavy Duty Doormats - Stylish & Large Rubber Door Mat - Perfect Dust Grabbing Outdoor & Indoor (Black, 60cm x 90cm)",https://www.efghousewares.co.uk/indoor-outdoor-doormat-60cm-x-90cm-103552,https://www.amazon.co.uk/dp/B0DCP6NBYX,100,,,,4.776,3.98,17.68,2.21,2.41,0.55,2.94666666666666,1.83,6.13333333333333,-1.83,5.58333333333333,123.252391464311,10.98,37.8959276018099,6991934168086,,6991934168086,,True,False,False,0.33507853403141363,"['indoor', 'outdoor']",False,False,1,"(1, 1, 1)",1,1.0,5.58333333333333,1:1 Match,NEEDS_VERIFICATION,33,"Shared: indoor, outdoor; Title sim: 34%",Confirm brand on packaging,100,1442
5024418546085,,B08YX52F4T,GARDEN KNEELING PAD 40CM,"AKHÂ® Garden Kneeling Mat| 40cm x 17cm (16"" x 6"") | Pack of 2 | Soft and Durable Gradening Kneeling Pad | Rectangular Garden Mat with a Cut Out Carry Handle",https://www.efghousewares.co.uk/garden-kneeling-pad-40cm-120648,https://www.amazon.co.uk/dp/B08YX52F4T,100,,,,0.672,0.56,6.89,0.86125,2.41,0.55,1.14833333333333,0.87625,1.91041666666666,-0.87625,1.36041666666666,122.56006006006,5.2575,23.6937590711175,5024418546085,,5024418546085,,True,False,False,0.24444444444444444,"['pad', 'garden', 'kneeling']",False,False,1,"(1, 2, 2)",2,2.0,0.6884166666666599,BUNDLE (2x) - OK,NEEDS_VERIFICATION,24,"Shared: pad, garden, kneeling",Confirm brand on packaging,100,1443
5012866301431,194735331338.0,B0FGF132V2,PRINCESS DOLL 26CM 4 ASSORTED,"Mattel Disney Princess Toys, Small Doll 4-Pack with Rapunzel, Flynn Rider & Mother Gothel, Plus Maximus Horse w/Saddle, Inspired by Movie, JHG85",https://www.efghousewares.co.uk/princess-doll-26cm-4-assorted-116724,https://www.amazon.co.uk/dp/B0FGF132V2,50,,Available (see Keepa data),2.0,4.908,4.09,18.99,2.85,2.65,0.55,3.16499999999999,2.028,6.23499999999999,-2.028,5.685,122.521551724137,12.168,35.9241706161137,5012866301431,1947353313380,5012866301431,1947353313380,True,True,False,0.2774566473988439,"['princess', 'doll']",False,True,1,"(1, 1, 1)",1,1.0,5.685,1:1 Match,NEEDS_VERIFICATION,47,"Shared: princess, doll",Confirm brand on packaging,50,1444
5055566998372,8809558453083.0,B08F9WGZJH,BLOOME CANNISTER REFILLS WHITE JASMINE,"COCODOR Reed Diffuser Oil Refill/White Jasmine /200ml / 1 Pack/Aromatherapy, Home Fragrance, Scented Oils, Oils for Reed Diffuser, Bathroom Home DÃ©cor",https://www.efghousewares.co.uk/bloome-cannister-refills-white-jasmine-106974,https://www.amazon.co.uk/dp/B08F9WGZJH,700,Available (see Keepa data),,1.0,1.368,1.14,9.49,1.5,2.65,0.55,1.58166666666666,1.168,2.61833333333333,-1.168,2.06833333333333,122.386587771203,7.00799999999999,26.1538461538461,5055566998372,88095584530830,5055566998372,88095584530830,True,False,False,0.2962962962962963,"['jasmine', 'white']",False,False,1,"(1, 1, 1)",1,1.0,2.06833333333333,1:1 Match,NEEDS_VERIFICATION,29,"Shared: jasmine, white",Confirm brand on packaging,700,1445
5050565836939,,B0D9NPMVJZ,SNOW WHITE CHRISTMAS PROJECTOR TORCH 16   PATTERNS,"POPOYU 2Pcs Christmas Projector Torch for Kids,Christmas Slide Projector Torch with Realistic 24 Patterns Flashlight Projector,Kids Sleep Story Projector for Fun Christmas Stocking Eve Box Fillers",https://www.efghousewares.co.uk/snow-white-christmas-projector-torch-16-patterns-122761,https://www.amazon.co.uk/dp/B0D9NPMVJZ,700,,,,1.476,1.23,8.99,1.12375,2.41,0.55,1.49833333333333,1.06275,2.72791666666666,-1.06275,2.17791666666666,122.354868913857,6.37649999999999,29.0711902113459,5050565836939,,5050565836939,,True,False,False,0.3170731707317073,"['torch', 'projector', 'patterns', 'christmas']",False,True,1,"(1, 2, 2)",2,2.0,0.7019166666666599,BUNDLE (2x) - OK,NEEDS_VERIFICATION,51,"Shared: torch, projector, patterns; Title sim: 32%",Confirm brand on packaging,700,1446
5050837667117,,B0CG69NQM4,JOKES AND GAGS SWIRL SLIME,"Mr. Farts â€“ Funny Fart Putty for Kids â€“ Party Bag Fillers & Slime Noise Maker â€“ Prank Toy â€“ Great for Birthdays, Stocking Fillers & Gag Gifts",https://www.efghousewares.co.uk/jokes-and-gags-swirl-slime-111171,https://www.amazon.co.uk/dp/B0CG69NQM4,400,,,,1.476,1.23,8.99,1.12375,2.41,0.55,1.49833333333333,1.06275,2.72791666666666,-1.06275,2.17791666666666,122.354868913857,6.37649999999999,29.0711902113459,5050837667117,,5050837667117,,True,False,False,0.17142857142857143,['slime'],False,False,1,"(1, 1, 1)",1,1.0,2.17791666666666,1:1 Match,UNRELATED,17,Shared: slime,Insufficient evidence,400,1447
8692952232633,8692952079030.0,B082XDN4LH,LAV WHISKEY TUMBLER 3PCS,Lav Coral Tumbler Glasses. Coloured Base (Pack of 6) Whisky Juice Drinking Glasses Set. 345ml,https://www.efghousewares.co.uk/lav-whiskey-tumbler-3pcs-112130,https://www.amazon.co.uk/dp/B082XDN4LH,200,Available (see Keepa data),,3.0,2.94,2.45,15.0,2.25,3.58,0.55,2.5,1.766,4.22,-1.766,3.67,122.333333333333,10.596,29.36,8692952232633,86929520790300,8692952232633,86929520790300,True,True,False,0.23931623931623933,"['lav', 'tumbler']",True,False,3,"(1, 6, 6)",6,2.0,0.73,BUNDLE (2x) - OK,NEEDS_VERIFICATION,53,"Brand: LAV; Shared: lav, tumbler",Verify pack size,200,1448
5055566956945,6977718351752.0,B0DP4K7KVF,KEEP IT HANDY 4 MINI STORAGE,"ã€Latest Modelã€‘ 4 Pack Mini Stackable Storage Boxes with Lid Multifunctional & Foldable Storage Box for Crafts, Snacks, Stationery and Desk Supplies, Ideal for Desk Organiser Clear Organizer Boxes",https://www.efghousewares.co.uk/keep-it-handy-6-mini-storage,https://www.amazon.co.uk/dp/B0DP4K7KVF,500,Available (see Keepa data),,2.0,1.2096,1.008,12.34,1.85,4.97,0.55,2.05666666666666,1.6756,2.45533333333333,-1.6756,1.90533333333333,122.29353872486,10.0536,18.5283630470016,5055566956945,69777183517520,5055566956945,69777183517520,True,False,False,0.16740088105726872,"['storage', 'mini']",False,False,1,"(1, 4, 4)",4,4.0,-1.72346666666667,BUNDLE (4x) - LOSS,UNRELATED,16,"Shared: storage, mini",Insufficient evidence,500,1449
5053844318201,5037331032078.0,B09P58TDMW,PREMIER CANDLEBRIDGE WITH 33 LIGHTS SILVER,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",https://www.efghousewares.co.uk/premier-candlebridge-with-33-lights-silver-102179,https://www.amazon.co.uk/dp/B09P58TDMW,400,Available (see Keepa data),,2.0,10.68,8.9,32.0,2.54,3.14,0.55,5.33333333333333,3.026,12.0866666666666,-3.026,11.5366666666666,122.081128747795,18.156,43.2625,5053844318201,50373310320780,5053844318201,50373310320780,True,False,False,0.24175824175824176,[],False,False,1,"(1, 1, 1)",1,1.0,11.5366666666666,1:1 Match,UNRELATED,24,Weak evidence,Insufficient evidence,400,1450
5053844293942,5037331032078.0,B09P58TDMW,PREMIER CANDLEBRIDGE GOLD/ROSE GOLD,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",https://www.efghousewares.co.uk/premier-candlebridge-gold/rose-gold-91699,https://www.amazon.co.uk/dp/B09P58TDMW,400,Available (see Keepa data),,2.0,10.68,8.9,32.0,2.54,3.14,0.55,5.33333333333333,3.026,12.0866666666666,-3.026,11.5366666666666,122.081128747795,18.156,43.2625,5053844293942,50373310320780,5053844293942,50373310320780,True,False,False,0.2057142857142857,[],False,False,1,"(1, 1, 1)",1,1.0,11.5366666666666,1:1 Match,UNRELATED,20,Weak evidence,Insufficient evidence,400,1451
5060082725548,,B0C2Q82BTJ,SOZALI NOODLE BOWL & HANDLE,"1200ml Rapid Ramen Bowl with Filterable Lid, Stainless Steel Noodle Bowl with Spoon Chopsticks BPA Free Ramen Cooker Bowls with Handle Dishwasher Safe Noodles Cooker for College Dorm Home Office",https://www.efghousewares.co.uk/sozali-noodle-bowl-handle,https://www.amazon.co.uk/dp/B0C2Q82BTJ,400,,,,1.476,1.23,8.98,1.1225,2.41,0.55,1.49666666666666,1.0625,2.72083333333333,-1.0625,2.17083333333333,121.956928838951,6.375,29.0089086859688,5060082725548,,5060082725548,,True,False,False,0.2171945701357466,"['noodle', 'handle', 'bowl']",False,True,1,"(1, 1, 1)",1,1.0,2.17083333333333,1:1 Match,NEEDS_VERIFICATION,41,"Shared: noodle, handle, bowl",Confirm brand on packaging,400,1452
5033849397302,,B0F2J9XQHK,COLOUR FELT SET,"60 Colours Dual Tip Brush Pens Colouring Pens for Adults & Beginners, Fineliner and Felt Tip Coloured Pens, Art Markers Set for Drawing Painting Calligraphy Sketching",https://www.efghousewares.co.uk/colour-felt-set,https://www.amazon.co.uk/dp/B0F2J9XQHK,300,,,1.0,1.5984,1.332,9.99,1.5,2.65,0.55,1.66499999999999,1.2064,2.843,-1.2064,2.293,121.838469713071,7.23839999999999,27.5435435435435,5033849397302,,5033849397302,,True,False,False,0.16574585635359115,['felt'],False,False,1,"(1, 1, 1)",1,1.0,2.293,1:1 Match,UNRELATED,16,Shared: felt,Insufficient evidence,300,1453
5014749160333,5014749165598.0,B01MZARJ6G,BEAUTY HAIR GRIP ROLLERS 5 PACK,42 pcs x 15mm Small Self Grip Hair Rollers Salon Hairdressing Curlers - By Beauty Care,https://www.efghousewares.co.uk/beauty-velcro-hair-rollers-5pk,https://www.amazon.co.uk/dp/B01MZARJ6G,200,Available (see Keepa data),,1.0,0.744,0.62,6.99,0.56,2.67,0.55,1.165,0.88,1.975,-0.88,1.425,121.794871794871,5.28,24.4635193133047,5014749160333,50147491655980,5014749160333,50147491655980,True,False,False,0.3076923076923077,"['beauty', 'rollers', 'grip', 'hair']",False,False,5,"(1, 42, 42)",42,8.4,-4.0806000000000004,BUNDLE (8x) - LOSS,UNRELATED,30,"Shared: beauty, rollers, grip; Title sim: 31%",Insufficient evidence,200,1454
