category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
UNCERTAIN,False,BUNDLE (2x) - OK,17.063916666666668,18.88791666666667,912.4597423510468,2.0,1.0,2.0,0.15463917525773196,300.0,Hoot Pop-Up Sun Tent,"Lealinga Snorkel Set Adults 2Pack, Snorkel Mask Anti-Fog Panoramic View Diving Mask Dry Top Snorkel Kit with Travel Bag Diving Set for Snorkeling Scuba Diving Swimming Travel",5056283828386,nan,B0DQWRVWJN,1.824,32.99
UNCERTAIN,False,1:1 Match,15.638333333333332,15.638333333333332,903.9499036608864,1.0,1.0,1.0,0.19607843137254902,600.0,Jungle Party Bowls,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038451076485,5012095076711,B004N9BSQE,1.416,32.95
UNCERTAIN,False,SPLIT (1/100) - OK,38.465186666666675,34.55666666666667,899.9131944444447,0.01,100.0,1.0,0.21052631578947367,100.0,Assorted Macaron Modelling Balloon (Pack of 100),"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8680838567344,4820184122314,B0D9W1S3Y5,3.948,60.8
UNCERTAIN,False,1:1 Match,9.546666666666663,9.546666666666663,892.2118380062303,1.0,1.0,1.0,0.2198952879581152,300.0,Essential Sunflower Bouquet,"Stunning Sunflower Bouquet - Fresh Flowers for Birthdays, Anniversaries, Delivered in Gift Box Vase, Autumn arrangement, Festive Occasion, Seasonal floral, Get well",5056721839172,nan,B0B666CZRT,0.624,21.98
UNCERTAIN,False,1:1 Match,15.501666666666663,15.501666666666663,880.776515151515,1.0,1.0,1.0,0.08294930875576037,200.0,Botanica Mango Calla Lily (60cm),"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",5056721842110,721820110730,B0FPGF1M99,1.452,29.99
UNCERTAIN,False,1:1 Match,10.54958333333333,10.54958333333333,879.1319444444442,1.0,1.0,1.0,0.1941747572815534,50.0,Rose Cream 42cm,42cm Artificial Blue & Cream / Ivory Rose Wreath for in or outdoors - Home Grave Wedding,5055579189170,nan,B0757K2YLF,0.78,19.99
MODERATE_CONFIDENCE,False,1:1 Match,10.539583333333333,10.539583333333333,871.0399449035812,1.0,1.0,1.0,0.42105263157894735,50.0,Double Bubble Solution Bottle 70ml CDU Assorted Colours,"Bramble - Pack 9"" Frisbee Flying Disc Saucers for Kids & Adults Outdoor Fun Play Activity - 3 Assorted Colours, 23cm",5056283828300,nan,B079FV4K43,0.792,19.99
UNCERTAIN,False,BUNDLE (2x) - OK,9.747583333333333,10.539583333333333,871.0399449035812,2.0,1.0,2.0,0.168141592920354,50.0,Clear Bella Glass Vase (13cm),"Dicunoy Set of 2 Glass Flower Vase, 9.5"" Large Flower Vases for Living Room, Decorative Modern Clear Vase for Centerpiece, Heavy Duty Crystal Tall Cylinder Flared Vases for Home, Wedding, 25 x 13cm",5056721884677,nan,B09WY4W8FR,0.792,19.99
UNCERTAIN,False,1:1 Match,12.465,12.465,842.2297297297297,1.0,1.0,1.0,0.17647058823529413,100.0,"18"" Baby Girl Little Elephant","Baby Bilingual Musical Elephant Stuffed Animals Toys,Infant Early Learning Toy with Light-Up Music & Crinkle,Tummy Time Toys for 0 3 6 9 12+ Months for Baby Boy Girl Gift,Pink",681070107334,nan,B0DBLW27T2,1.116,24.99
UNCERTAIN,False,1:1 Match,56.785,56.785,827.7696793002915,1.0,1.0,1.0,0.07239819004524888,50.0,Keeleco Reindeer (25cm),"DEERC 1:14 Brushless RC Car for Adults, 43MPH 4WD Off-Road RC Truck with 7-Color LED Lights, Metal Oil Shocks, 2×7.4V High-Capacity Batteries, All-Metal Drivetrain, 3 Light Modes, 3S LiPo Compatible",5027148039032,nan,B0DP8JHS49,7.571999999999999,101.07
UNCERTAIN,False,1:1 Match,13.730000000000002,13.730000000000002,827.1084337349398,1.0,1.0,1.0,0.23376623376623376,50.0,Santa Claus - Hot Water Bottle & Knitted Cover,"BENJEN Compressed Air Duster-150000RPM Electric Air Duster for Cleaning Keyboard & PC Infinitely Adjustable Speed Cordless Turbo Fan Turbo Dryer Blower for Car, Air Bed, Outdoors, Home.",5025572072533,799849156305,B0DTF2ZC17,1.332,27.06
UNCERTAIN,False,1:1 Match,31.86291666666666,31.86291666666666,802.5923593618807,1.0,1.0,1.0,0.17073170731707318,100.0,Juliet Candlestick - Electroplate Gold Glass (13cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519255887,nan,B0F7R9GN9X,4.104,53.99
UNCERTAIN,False,1:1 Match,28.082916666666662,28.082916666666662,802.3690476190476,1.0,1.0,1.0,0.21818181818181817,100.0,Gold Christmas - Napkin - Gin - Foiled,"UGEARS Hogwarts Castle Harry Potter 3D Puzzle - 3D Wooden Model Kits for Adults to Build - Building Kit Hobbies for Men, Wood Brain Teaser Games DIY Set, 3D Wooden Puzzles for Adults",5055995982775,nan,B0D4R7BSDJ,3.54,47.99
UNCERTAIN,False,1:1 Match,12.962916666666665,12.962916666666665,800.1800411522632,1.0,1.0,1.0,0.11059907834101383,200.0,Arundel Open Rose Blue,"Preserved Real Rose Gift Box with I Love You Necklace, Handmade Eternal Rose Flower Gifts for Mum Mother Women Wife Girlfriend Her on Mothers Day, Birthday, Anniversary, Valentines Day, Christmas",5055977318264,nan,B09CV2GFW3,1.284,23.99
UNCERTAIN,False,1:1 Match,16.999999999999996,16.999999999999996,758.9285714285712,1.0,1.0,1.0,0.20100502512562815,50.0,Promo White Bear T-shirt Medium - Fits (21 cm / 8 inch) Bear,Safety First Aid Group Workplace First Aid Kit British Standard (Small 1-25 Persons) Wall Mountable with Inspection Tags and Extra Plasters,5053154800489,5037331032108,B09P5D1GZ9,2.028,35.94
UNCERTAIN,False,SPLIT (1/100) - OK,33.03977000000001,29.13125000000001,758.6263020833337,0.01,100.0,1.0,0.14468085106382977,300.0,Terracotta Latex Balloon 10inch (Pack of 100),Defender Pro-TEC Key Safe - Police Preferred Specification - Wall Mounted Outdoor Key Lock Box - Push Button Combination Key Cabinet Waterproof Cover - Fits Up To 10 Keys - Police Accredited,8680838576261,nan,B0CF5ZYN9S,3.948,49.95
UNCERTAIN,False,SPLIT (1/100) - OK,33.03977000000001,29.13125000000001,758.6263020833337,0.01,100.0,1.0,0.16379310344827586,300.0,Caramel Latex Balloon 10inch (Pack of 100),Defender Pro-TEC Key Safe - Police Preferred Specification - Wall Mounted Outdoor Key Lock Box - Push Button Combination Key Cabinet Waterproof Cover - Fits Up To 10 Keys - Police Accredited,8680838572836,nan,B0CF5ZYN9S,3.948,49.95
UNCERTAIN,False,1:1 Match,11.58833333333333,11.58833333333333,752.4891774891772,1.0,1.0,1.0,0.2047244094488189,400.0,White Sparkle Finish Poinsettia Pick (24cm),DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056814426876,nan,B0773HXND3,1.188,27.49
UNCERTAIN,False,1:1 Match,22.237916666666667,22.237916666666667,748.7514029180697,1.0,1.0,1.0,0.24347826086956523,50.0,180cm Pine and Cone Garland with Snow,"Marco Paul 6ft Luxury Snow-Flocked Christmas Garland - Battery Powered Pre-Lit Artificial Garland with 25 Warm White LEDs, Pine Cones & Berries - 180cm Thick Indoor Winter Garland for Fireplace",5056814430286,5056713281033,B0FX2XHFRH,2.904,38.99
UNCERTAIN,False,1:1 Match,14.737916666666663,14.737916666666663,748.1175972927241,1.0,1.0,1.0,0.24166666666666667,100.0,Fisher Price Circus Giant Personalisable Banner,"EDURINO Robin Starter Set - Numbers, Shapes Games, Early Math Skills, Counting & Addition - Educational Toy for Kids 4+ - Includes 1 x Robin, Ergonomic Pen, App Access, Handwriting, Interactive",13051388485,nan,B0CGBQ2Z73,1.704,26.99
UNCERTAIN,False,1:1 Match,8.774999999999999,8.774999999999999,731.2499999999998,1.0,1.0,1.0,0.027906976744186046,100.0,Best Dad Ever Bottle Bag,"Airlab 2X Large Microfibre Car Cleaning Cloths 90x60cm XXL, 500GSM Dual-Sided Drying Towels for Auto Detailing, Motorcycles Polishing, Vehicles Washing, Lint-Free Streak-Free Highly Absorbent",5050565366634,nan,B09KZ2D3HN,0.78,18.99
UNCERTAIN,False,1:1 Match,23.140000000000004,23.140000000000004,727.6729559748429,1.0,1.0,1.0,0.11374407582938388,200.0,Ribbon Shredder,"Bonsaii 10-Sheet Home Shredder, Cross-Cut Paper Shredder, Shreds Credit Cards/Staples/Clips, Small Office Shredder Machine with 21L Wastebasket & Transparent Window, Black (C209-D Upgrade Version)",5055370636590,nan,B07G2W1JZW,3.156,40.56
UNCERTAIN,False,BUNDLE (24x) - OK,0.09891666666666765,5.342916666666667,722.0157657657659,24.0,1.0,24.0,0.18497109826589594,800.0,Red Tealight Cone,"LETINE Soywax Tea Lights Candles Bulk 24 Pack, 4 Hour White Tea Lights Long Burning, Unscented Tealights for Wedding, Party Centerpieces Halloween Christmas",nan,nan,B0FBWDVL5P,0.228,11.99
UNCERTAIN,False,1:1 Match,75.01500000000001,75.01500000000001,711.7172675521823,1.0,1.0,1.0,0.08968609865470852,100.0,Dusky Purple Velvet Ribbon (38mm x 20m),"WAGNER Universal Sprayer W 590 FLEXiO - Electric Paint Sprayer for Wall & Ceiling/Wood & Metal paint - interior and exterior usage, covers 15m² - 6 min, 1300 ml/ 800 ml capacity, 630 W",5056519230150,4004025083167,B01BUDJ6TG,11.988,129.99
MODERATE_CONFIDENCE,False,1:1 Match,8.434583333333332,8.434583333333332,708.7885154061623,1.0,1.0,1.0,0.3137254901960784,50.0,28cm Plush Handing Reindeer (Assorted),Christmas Stuffed Animal Cute Plush Moose Reindeer Stuffed Animal for Baby Boys Girls Home Bedroom Party Decoration,5050565758200,nan,B09FLJJZCV,0.768,16.99
UNCERTAIN,False,1:1 Match,8.424583333333333,8.424583333333333,702.048611111111,1.0,1.0,1.0,0.04184100418410042,100.0,Light & Sound Animal Torch (2 Assorted),"Pup Go 2-Pack Wild Animal & SeaWorld Torch and Projector for Kids Ages 3 4 5 6 7 Years Old, 6 Discs and 48 Images, Ideal Toys for Boys, Cool Kids Torch, Educational Science Kits for Toddlers and Child",5012866022794,nan,B0D6V9672M,0.78,16.99
UNCERTAIN,False,BUNDLE (6x) - OK,4.4712499999999995,9.63125,683.0673758865247,6.0,1.0,6.0,0.2222222222222222,100.0,Kids Christmas Plates (Pk6),Christmas Xmas Kids 6 Piece Reusable Dinner Set - Plate/Bowl/Cup/Knife/Fork/Spoon - Childrens Dinnerware Tableware Cutlery Set,5012128621840,nan,B0DHLN7Z63,1.032,18.99
UNCERTAIN,False,BUNDLE (6x) - OK,4.4712499999999995,9.63125,683.0673758865247,6.0,1.0,6.0,0.2222222222222222,100.0,Kids Christmas Plates (Pk6),Christmas Xmas Kids 6 Piece Reusable Dinner Set - Plate/Bowl/Cup/Knife/Fork/Spoon - Childrens Dinnerware Tableware Cutlery Set,5012128617355,nan,B0DHLN7Z63,1.032,18.99
UNCERTAIN,False,1:1 Match,6.529583333333334,6.529583333333334,673.1529209621993,1.0,1.0,1.0,0.19047619047619047,50.0,Rose Gold Hand Tie Bag (19x25cm),"Larcenciel Women's Clutches, Glitter Rhinestone Evening Clutch Bag Handbag for Women w/Detachable Chain, Bling Rose Gold Ladies Crossbody Bag, Diamante Shoulder Bag for Wedding, Prom, Party 20x5x10cm",5056349214757,nan,B0CR1GCSXD,0.504,13.99
UNCERTAIN,False,1:1 Match,30.51833333333333,30.51833333333333,672.2099853157122,1.0,1.0,1.0,0.152,400.0,Age 6 Unisex Birthday Latex Balloons (6 Pks Of 8 Balloons),"Divoom Timebox Evo Pixel Art Bluetooth Speaker with App Control, Creative LED Speaker & Alarm Clock, DIY Pixel Display, Perfect Thanksgiving & Xmas Present for Teens, Great for Christmas Decor",5055579165037,nan,B07H7L1PLD,4.788,49.99
UNCERTAIN,False,1:1 Match,10.721666666666666,10.721666666666666,661.8312757201645,1.0,1.0,1.0,0.2589928057553957,50.0,Man Cave Neon Sign,"YuanDian Man Cave Neon Sign, Neon Lights for Gamer Room Wall Decor, Gift Ideas for Boys Game Nephew Men Teen Son Grandson",5050565737878,nan,B0CC28TR39,1.284,23.99
UNCERTAIN,False,SPLIT (1/3) - OK,11.790000000000004,10.870000000000005,639.4117647058825,0.3333333333333333,3.0,1.0,0.09734513274336283,50.0,Kids 3pk Plain Sock - Black 27-30 / 9-12,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5055442154533,nan,B0DWDWH5MZ,1.38,22.98
UNCERTAIN,False,1:1 Match,7.646666666666667,7.646666666666667,637.2222222222222,1.0,1.0,1.0,0.182648401826484,500.0,Novelty Yes Button On Blister Card,THICK FIBER Root Touch Up & Hairline Powder with Brush 4g – Covers Grey Roots & Thinning Hair – Sweat & Water Resistant – Hair Concealer for Bald Spots & Fill-In (Black) for Women & Men,5037241265566,628634501313,B0CGS2P7NP,0.78,17.0
UNCERTAIN,False,1:1 Match,25.520000000000007,25.520000000000007,631.6831683168318,1.0,1.0,1.0,0.19909502262443438,200.0,Dusky Green Velvet Ribbon (15mm x 20m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519229970,5060598911466,B09MZDW551,4.188000000000001,52.86
MODERATE_CONFIDENCE,False,1:1 Match,10.747916666666669,10.747916666666669,628.5331384015594,1.0,1.0,1.0,0.3779527559055118,200.0,Christmas Felt Santa Hat,100 x Festive/Christmas/Xmas Felt Santa Hats - Bulk Buy - Traditional Holiday Party Costume Accessories,5053189047200,nan,B00P6MO4U4,1.392,20.99
UNCERTAIN,False,1:1 Match,7.688333333333333,7.688333333333333,615.0666666666667,1.0,1.0,1.0,0.24390243902439024,500.0,Santa Stop Here Sign,"Christow Light Up Santa Stop Here Sign, Outdoor Christmas Path Stake Decoration, Flashing Multi Coloured LED, Battery Operated with Timer (63cm)",5053189043073,5031470246709,B098PKS7ZS,0.84,19.99
MODERATE_CONFIDENCE,False,1:1 Match,18.905,18.905,605.9294871794872,1.0,1.0,1.0,0.33070866141732286,200.0,Badminton Set (Assorted),"EasyGo Badminton Set, with Net, 4 Racket, 4 Birdies, Portable Storage Box, for Backyards, Outdoor Games",5056283878640,762849335636,B0F4KK61TJ,3.084,39.99
UNCERTAIN,False,1:1 Match,30.632916666666663,30.632916666666663,589.0945512820512,1.0,1.0,1.0,0.16393442622950818,100.0,Amaya Candlestick- Electroplate Gold Glass (20cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519256082,nan,B0F7R9GN9X,5.58,53.99
UNCERTAIN,False,1:1 Match,14.751666666666663,14.751666666666663,587.7158034528552,1.0,1.0,1.0,0.1588785046728972,200.0,Essential Cream Peony Bouquet,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",5056721838977,721820110730,B0FPGF1M99,2.352,29.99
UNCERTAIN,False,1:1 Match,31.951666666666664,31.951666666666664,585.1953601953602,1.0,1.0,1.0,0.16666666666666666,200.0,Festive Penguin Game,"Electric Train Sets for Boys Girls Metal Alloy Christmas Trains Toys Steam Locomotive, Passenger Carriages, Tracks, Light & Sounds Rechargeable Birthday Gifts for Kids 3 4 5 6 7 8 + Years Old Red…",5034566993600,nan,B0B1ZGCVYN,5.892,59.99
UNCERTAIN,False,BUNDLE (6x) - OK,3.048333333333332,8.988333333333332,583.6580086580085,6.0,1.0,6.0,0.24705882352941178,50.0,Dark Green Embossed Poinsettia Pick (28cm),Velvet Christmas Poinsettia Dark Green Pack of 6 Artificial Magnolia Flower Ornaments Picks Stems for Christmas Tree Decorations,5056814430699,nan,B0BV5MBQLY,1.188,19.99
UNCERTAIN,False,BUNDLE (6x) - OK,3.048333333333332,8.988333333333332,583.6580086580085,6.0,1.0,6.0,0.2485207100591716,50.0,Dark Green Sparkle Poinsettia Pick (24cm),Velvet Christmas Poinsettia Dark Green Pack of 6 Artificial Magnolia Flower Ornaments Picks Stems for Christmas Tree Decorations,5056814438411,nan,B0BV5MBQLY,1.188,19.99
UNCERTAIN,False,1:1 Match,4.348333333333334,4.348333333333334,579.7777777777778,1.0,1.0,1.0,0.1951219512195122,100.0,Easter Spring Toy (Assorted Designs),"The Original Slinky Walking Spring Toy, Metal Slinky, Easter Basket Stuffers, Toys for 3 Year Old Girls and Boys, Party Favors, Fidget Toys (1-Pack/New, New/Multi-Color)",5016064091910,nan,B091N33DR6,0.24,10.6
HIGH_LIKELIHOOD,False,1:1 Match,19.540000000000003,19.540000000000003,574.7058823529412,1.0,1.0,1.0,0.6410256410256411,50.0,Pomegranate Noir Body Care,Jo Malone Pomegranate Noir Body Creme 1.7oz/50ml New,5010792754697,690251058983,B07924ZBS1,3.42,38.1
MODERATE_CONFIDENCE,False,1:1 Match,16.032916666666665,16.032916666666665,572.6041666666666,1.0,1.0,1.0,0.3963963963963964,50.0,Badminton Two Player Set,"Carlton Nanomax Pro Ti Badminton Set, 2 Player Set with Rackets, Carry Cover & Shuttles",5050565546265,nan,B0FQK4M4VR,2.7,29.99
UNCERTAIN,False,SPLIT (1/2) - OK,11.492000000000004,10.700000000000005,572.1925133689841,0.5,2.0,1.0,0.2892561983471074,50.0,Boys 2 Pack of Cosy Socks with Grippers Assorted Designs,"Baby Dino Musical Stuffed Animal Toys for 0-3-6-9-12 Months，Infant Dinosaur Tummy Time Toys with Crinkle Sound Paper,Teether，Textures & Rattles for Newborn Boys Girls Birthday Gifts，Blue",5020133113076,nan,B0C59GH76B,1.584,22.98
UNCERTAIN,False,BUNDLE (2x) - OK,7.604916666666665,8.792916666666665,570.9686147186145,2.0,1.0,2.0,0.28451882845188287,50.0,Cross Stitch Christmas Party Cupcake Cases and Toppers,Misichao Stainless Steel Snack Boxes with 4 Compartments | Reusable Snack Containers Small Bento Lunch Box for Kids Adults Divided Meal Prep Containers for School Work and Travel 2 Pack,5050565175434,nan,B0DHSRQ3SN,1.188,17.99
UNCERTAIN,False,1:1 Match,27.581666666666678,27.581666666666678,569.8691460055098,1.0,1.0,1.0,0.09090909090909091,300.0,Black Deco Web Ribbon (70mm x 20m),"LED Desk Lamp with Swing Arm for Home Office, 1200LM Dimmable Desk Light for Study, Reading, Adjustable Table Lamp Task Light for Home Working, Desktop Lighting for Video Calls Streaming",5056519222124,nan,B0DN9FQFX6,5.148,56.09
UNCERTAIN,False,1:1 Match,7.846666666666667,7.846666666666667,568.5990338164252,1.0,1.0,1.0,0.1935483870967742,100.0,Brown Honey Serenity Votive (7cm x 6cm),"AILE Blood Glucose Test Kit for Diabetes: 100 Glucometer Strips, 100 Lancets, 1 Meter for Home Use Portable Blood Sugar Monitor Testing Kits Diabetics Meter - UK Glucometer (W33)",5055977052410,792936899840,B0FCSHSJ2D,0.996,18.02
UNCERTAIN,False,1:1 Match,30.43291666666666,30.43291666666666,563.5725308641975,1.0,1.0,1.0,0.1774193548387097,100.0,Valentia Candlestick - Electroplate Gold Glass (23cm),"Aigostar 2000W Electric Fan Heater, Energy Efficient Space Heater with Remote Control, 70° Oscillation, 4 Modes, 24H Timer, Overheat & Tip-Over Protection - Silent Ceramic Heater for Home/Bedroom",5056519256099,nan,B0F7R9GN9X,5.819999999999999,53.99
MODERATE_CONFIDENCE,False,BUNDLE (6x) - OK,2.13833333333333,8.85833333333333,530.4391217564868,6.0,1.0,6.0,0.3225806451612903,50.0,White Frosted Velvet Poinsettia Stem (70x20cm),Velvet Christmas Poinsettia 6pcs White Artificial Magnolia Flowers Picks Stems for Christmas Tree Decorations,5056814439296,nan,B09DVYCT2K,1.344,19.99
UNCERTAIN,False,SPLIT (1/5) - OK,8.712800000000001,7.820000000000001,528.3783783783784,0.2,5.0,1.0,0.17272727272727273,800.0,Manicure Set (5 Piece),"MANSCAPED® Shears 3.0, 5-Piece Precision Men’s Nail Grooming Travel Kit, Stainless Steel Manicure Set with Fingernail & Toenail Clippers, Nail File, Slant Tip Tweezers, Cuticle Scissors, Travel Case",5015302718961,810040572609,B0CDNT3PH2,1.116,18.0
UNCERTAIN,False,1:1 Match,14.511666666666668,14.511666666666668,527.6969696969697,1.0,1.0,1.0,0.17937219730941703,200.0,Essential White Weeping Cherry Blossom,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",5056519267781,721820110730,B0FPGF1M99,2.64,29.99
UNCERTAIN,False,1:1 Match,24.800000000000004,24.800000000000004,521.0084033613447,1.0,1.0,1.0,0.04716981132075472,200.0,Chapel Candle (26.5cm x 60mm),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,4031052196270,5060598911466,B09MZDW551,5.052,52.86
UNCERTAIN,False,1:1 Match,7.542500000000001,7.542500000000001,509.6283783783785,1.0,1.0,1.0,0.17218543046357615,700.0,Preschool Vehicles (6 Asstd),Wooden Toys Car Transporter Toy with 4 Cars Wooden Toys 2 3 Year Old Toy Cars for Toddlers Gifts for 3 Year Olds Boys Girls,5050565362438,nan,B0D6RK49W8,1.116,16.14
UNCERTAIN,False,1:1 Match,6.011666666666668,6.011666666666668,509.46327683615823,1.0,1.0,1.0,0.1875,200.0,Large Cherub Candle Decoration In Pvc Gift Box With Ribbon 4asst (Assorted Designs),"GloBrite Guardian Angel Candle Holders | Tea Lights Candles & Holders | Flickering Led Candle, Angel Ornament Christmas Table Centrepiece | Tea Candles Christmas Decorations",5050565254429,5059059042283,B09JCFVZHR,0.756,14.99
UNCERTAIN,False,BUNDLE (2x) - OK,4.317000000000002,4.785000000000002,509.0425531914895,2.0,12.0,24.0,0.2905982905982906,50.0,Green Christmas Trees Gift Box (19 x 12 x 9cm),"LATERN 24Pcs Christmas Treat Boxes, 15CM x 9CM Cardboard Candy Cookie Box Plaid Santa Elf Snowman Elk Gingerbread Xmas Gift Box with Handle for Holiday Thanksgiving Xmas Party (4 Patterns)",nan,nan,B0FJ8W2B19,0.468,12.99
UNCERTAIN,False,BUNDLE (6x) - OK,1.4079166666666687,10.407916666666669,507.7032520325204,6.0,1.0,6.0,0.20095693779904306,50.0,Silver Candle Holders,"Silver Candle Holders Set of 6, Tall Taper Silver Candlestick Holders, Two Pairs of Each Size, for 3/4-Inch Pillar Candle Decorations, Mantels, Weddings, Dinner Parties, Table Centerpieces",5056283839276,nan,B0CXP12KBN,1.8,20.99
UNCERTAIN,False,1:1 Match,9.80958333333333,9.80958333333333,505.6486254295532,1.0,1.0,1.0,0.078125,50.0,Cerise Holographic Curling Ribbon,K&F CONCEPT 49mm Black Diffusion 1/4 Filter Mist Soft Glow Diffuser Lens Filters(Nano-K Series),8001565353466,nan,B0BPSG34CR,1.668,19.99
MODERATE_CONFIDENCE,False,BUNDLE (6x) - OK,2.2283333333333335,5.468333333333334,501.6819571865444,6.0,1.0,6.0,0.3973509933774834,50.0,Farm Tractor  (Assorted Designs),Toyland® Pack of 6 Die Cast Metal Farm Tractor & Implements Set - Approx. 5cm - 4 Assorted Designs - 1 Chosen at Random,5016064058685,5030005163818,B084YTSGR5,0.648,13.99
UNCERTAIN,False,SPLIT (1/12) - OK,29.450000000000003,24.610000000000003,497.1717171717172,0.08333333333333333,12.0,1.0,0.17117117117117117,200.0,Silver Pine Cone Pick 50cm (Pack of 12),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519265282,5060598911466,B09MZDW551,5.28,52.86
UNCERTAIN,False,SPLIT (1/100) - OK,33.36689000000001,27.39125000000001,490.8826164874553,0.01,100.0,1.0,0.043478260869565216,300.0,White Latex Balloon 10inch (Pack of 100),Defender Pro-TEC Key Safe - Police Preferred Specification - Wall Mounted Outdoor Key Lock Box - Push Button Combination Key Cabinet Waterproof Cover - Fits Up To 10 Keys - Police Accredited,8680838553729,nan,B0CF5ZYN9S,6.0360000000000005,49.95
UNCERTAIN,False,1:1 Match,13.731666666666666,13.731666666666666,490.4166666666667,1.0,1.0,1.0,0.125,800.0,3D Wood Puzzle,"ROKR 3D Puzzle Racing Car Wooden Model Kits for Adults Children, Mechanical Gear Models DIY Gifts for Men Women, Racing Car, LK505",5012866017936,718819656188,B0DBZNM49R,2.7,28.79
MODERATE_CONFIDENCE,False,SPLIT (1/25) - OK,5.607396666666667,5.042916666666668,484.89583333333337,0.04,25.0,1.0,0.37168141592920356,50.0,Pack of 25 Small Pink Orchid Happy Mothers Day Cards,"Blank Cards with Envelopes - 48 Floral Blank Note Cards with Envelopes – 4 Assorted Cards for All Occasions! Blank Notecards Stationary Set for Happy Mothers Day Cards-4x5.5""",5056721892832,nan,B07XQQT2QJ,0.588,11.99
UNCERTAIN,False,SPLIT (1/13) - OK,18.498025641025638,15.51833333333333,478.9609053497942,0.07692307692307693,13.0,1.0,0.1308411214953271,200.0,Metallic Red Hat Box (14 x 13 cm),"Aigostar 100W LED Work Light, 9000LM Job Site Light, Plug in Folding FloodLight with 13ft Wire & Switch, Portable Loft Construction Workman Lights 240V Mains Powered IP65 Waterproof",5056519285372,8433325386368,B0D1V3KVPY,3.228,34.99
