EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,NetProceeds,NetProfit,ROI,bought_in_past_month,ProfitMargin,match_type,matching_score
5017224930971,5017224930971,B09SB8ZFWG,Moments Silver with Mount Photo Frame - Mum (4 x 6),Mirror Heart 5 x 5 Photo Frame - Silver plated - Mum,2.9400000000000004,2.45,12.0,2.9799999999999995,2.43,81.0,,24.299999999999997,ean_match,100
5016064115777,5016064115777,B0BMVSLGW9,Colour Your Own Christmas Jigsaw,Playwrite Re:Play CYO Christmas Masks (Pack of 6),1.512,1.26,7.99,1.9895833333333337,1.44,79.53499079189689,,21.620775969962455,ean_match,100
5055977023861,5055977023861,B0771NBNNR,Silver Hamper Box  (38.5x29.5x11.7cm),APAC Traditional Christmas Red Cardboard Hamper Box - 38.5cm,2.028,1.69,8.99,2.267916666666667,1.72,76.69270833333333,,22.93103448275862,ean_match,100
5017224893313,5017224893313,B09HMLMZ5F,Santa Claus - Hot Water Bottle & Knitted Cover,All I Want for Christmas Hot Water Bottle & Knitted Cover,4.5,3.75,14.31,3.785000000000001,3.24,75.23255813953492,,27.127882599580722,ean_match,100
1110000541508,1110000541508,B00GN8KXA0,Mum Leaf Grave Pot,APAC Pot Mum Basket Golden Willow 18cm,2.556,2.13,9.92,2.4866666666666672,1.94,72.26368159203983,,23.42741935483871,ean_match,100
5050565692245,5050565692245,B0CXG48RM3,God Save The King Union Jack Heart Bear,"Union Jack Heart Cream Bear Clip-On Plush - 10.16cm, 1 Piece - Versatile Bag Keychain, Backpack Accessory",2.628,2.19,9.48,2.5300000000000007,1.98,72.26277372262776,,25.063291139240512,ean_match,100
5017224920460,5017224920460,B08WQ46741,Cheerfull Grandma Aluminium Frame (6 x 4),Widdop & Co. Aluminium Frame 6 x 4 - Love You Great Grandma,2.9400000000000004,2.45,10.0,2.6533333333333333,2.10,70.11111111111111,,25.240000000000002,ean_match,100
5055977396651,5055977396651,B0BHT3GBPS,Punt Basket 41cm,"APAC 41cm Artificial Thistle Bush, Silk Flowers Perfect for Home Wedding Party Decorations Flower Arrangements",4.32,3.6,13.33,3.4320833333333343,2.88,69.44779116465864,,25.945236309077274,ean_match,100
5055141658646,5055141658646,B00CA6ARXW,Apac Emerald Satin Ribbon (15mm),White Satin Ribbon - 20m x 15mm,2.148,1.79,8.99,2.1679166666666667,1.62,69.1417378917379,,21.596218020022246,ean_match,100
5055992735121,5055992735121,B0762N5TDL,Impressions Silverplated Photo Frame Flat Edge - 4 Inch  X 6 Inch,"Ayfee Screen Protector Tempered Glass,[Anti-Fingerprint][No-Bubble][Scratch-Resistant] Glass Screen Protector",5.1,4.25,14.99,3.831666666666667,3.28,68.36805555555557,,26.27084723148766,ean_match,100
5017224891418,5017224891418,B085M8H4BD,Best Dad Ever Trophy (13cm),Celebrations Dad Trophy - The Best Home Repair Handyman,7.2,6.0,18.97,5.027083333333334,4.48,68.352417302799,,28.321033210332104,ean_match,100
