EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5.03867E+12,,,B07C75BZRW,"Marksman HCS Blade Hacksaw 12""","HAUTMEC 300mm Hacksaw Blades 18 TPI – 2 Pack 12"" Bi-Metal Replacement Blades with High-Speed Steel Teeth and Spring Steel Body, Professional Grade, Fits Most Hacksaw Frames - HT0016",https://www.poundwholesale.co.uk/marksman-hcs-blade-hacksaw-12,https://www.amazon.co.uk/dp/B07C75BZRW,,,,,1.74,1.45,5.99,0.8985,2.8,0.55,0.998333333,0.29,-0.156833333,0.708333333,-1.415166667,-70.75833333,5.9885,-23.62548692
5.01392E+12,,,B0DX7P2Y6R,Artbox Jumbo Wax Crayons Assorted 12 Pack,ART BOX 12 jumbo size wax crayons set of 12 assorted colours (Pack of 3),https://www.poundwholesale.co.uk/jumbo-wax-crayons,https://www.amazon.co.uk/dp/B0DX7P2Y6R,,,,1,0.816,0.68,5.1,0.77,2.42,0.55,0.85,0.136,0.38,0.714,-0.884,-71.8699187,4.556,-17.33333333
5.05544E+12,5.05544E+12,,B07QGK2CL2,Dekton 5m Easy Hold Tape Measure,"DEKTON DT55166 5m/16ft Pocket Tape Measure, Rubber Grip, locking mechanism, Metric&Imperial Scale",https://www.poundwholesale.co.uk/dekton-5m-easy-hold-tape-measure,https://www.amazon.co.uk/dp/B07QGK2CL2,,Available (see Keepa data),Available (see Keepa data),4,1.68,1.4,4.99,0.65,2.42,0.55,0.831666667,0.28,-0.311666667,0.551666667,-1.413333333,-72.47863248,5.3,-28.32331329
5.05544E+12,,,B09W62WP67,"Dekton 2-In-1 Automatic Wire Stripper 7""",DEKTON PRO AUTO Wire Stripper - 2-in-1 Wire Stripping & Cutting Tool | Strips & Cuts Wires Up to 3.2mm Thick & 25mm Length,https://www.poundwholesale.co.uk/dekton-2-in-1-automatic-wire-stripper-7,https://www.amazon.co.uk/dp/B09W62WP67,,,,,2.82,2.35,5.99,0.8985,2.8,0.55,0.998333333,0.47,-1.056833333,0.528333333,-2.135166667,-73.62643678,7.0685,-35.64552031
5.05258E+12,5.05258E+12,,B078WQCRN5,"Bettina Wooden Iron Scrub Brush 8""",Bettina Wooden Iron Scrubbing Scrub Hard Stiff Bristle Brush Floor Tile Decking Cleaning (one brush),https://www.poundwholesale.co.uk/wooden-iron-brush,https://www.amazon.co.uk/dp/B078WQCRN5,100,Available (see Keepa data),Available (see Keepa data),16,1.164,0.97,4.9,0.64,2.42,0.55,0.816666667,0.194,0.053333333,0.622666667,-1.119333333,-73.64035088,4.774,-22.84353741
5.01392E+12,5.06103E+12,,B0CNQ2J7BW,Artbox Assorted Colour Metallic Pom Poms 50 Pack,"100 PCS 20mm Pom Poms Cheerleading Balls for Crafts Making,Hobby Supplies and DIY Creative Crafts Decorations,Assorted Mixed Colour Soft Fluffy Mini Pom Poms",https://www.poundwholesale.co.uk/artbox-assorted-colour-metallic-pom-poms-50-pack,https://www.amazon.co.uk/dp/B0CNQ2J7BW,,Available (see Keepa data),,1,0.672,0.56,4.99,0.75,2.4,0.55,0.831666667,0.112,0.448333333,0.719666667,-0.821333333,-73.99399399,4.372,-16.45958584
5.01213E+12,5.01213E+12,,B07N96FPVB,A4 Clipboard Box File 3-Pack,A4 Clipboard Box File Durable Waterproof Outdoor Filing Office School Quality,https://www.poundwholesale.co.uk/a4-clipboard-box-file-3-pack,https://www.amazon.co.uk/dp/B07N96FPVB,,Available (see Keepa data),Available (see Keepa data),19,2.664,2.22,5.75,0.86,2.7,0.55,0.958333333,0.444,-0.988333333,0.514333333,-2.052666667,-74.10348977,6.774,-35.69855072
5.01213E+12,5.01213E+12,,B007IJPRY0,A4 Ringbinder Folder 3 Assorted Colours,AStationary A4 Files Ringbinder - 4 colours available,https://www.poundwholesale.co.uk/a4-ringbinder-folder-three-assorted-colours,https://www.amazon.co.uk/dp/B007IJPRY0,,,Available (see Keepa data),1,0.912,0.76,5.74,0.861,2.8,0.55,0.956666667,0.152,0.362333333,0.804666667,-0.992333333,-75.75063613,5.123,-17.28803717
5.05544E+12,,,B01IF84NYM,"Dekton 2pc 40"" X 10mm Heavy Duty Bungee Cord","Dekton 2PC 40"" x 10MM Heavy Duty Bungee Cord | Ideal for Securing Luggage, Home, Garage, Workshop & Camping | Heavy Duty Zinc Plated Steel Hooks | Versatile for General Use | Durable Construction",https://www.poundwholesale.co.uk/dekton-2pc-40-x-10mm-heavy-duty-bungee-cord,https://www.amazon.co.uk/dp/B01IF84NYM,,,,,1.692,1.41,5.75,0.8625,2.8,0.55,0.958333333,0.282,-0.280833333,0.676333333,-1.507166667,-76.8962585,5.9045,-26.2115942
5.05617E+12,5.05617E+12,,B07F8YFJ5C,Bloc Tape Measure 5m,"Yellow Plastic Tape Measure, 5m - Durable, Handy Tool for DIY Home Projects, 1 Piece",https://www.poundwholesale.co.uk/bloc-tape-measure-5m,https://www.amazon.co.uk/dp/B07F8YFJ5C,,Available (see Keepa data),Available (see Keepa data),7,0.852,0.71,4.78,0.62,2.42,0.55,0.796666667,0.142,0.233333333,0.654666667,-0.971333333,-77.08994709,4.442,-20.32078103
5.01074E+12,5.01074E+12,,B0034Z9MYI,Big K Barbecue Charcoal Briquettes 10kg,Big K Charcoal Briquettes - 10kg,https://www.poundwholesale.co.uk/big-k-barbecue-charcoal-briquettes-10kg,https://www.amazon.co.uk/dp/B0034Z9MYI,,,Available (see Keepa data),9,11.7,9.75,13.97,2.1,7.07,0.55,2.328333333,1.95,-7.278333333,0.378333333,-8.206666667,-79.6763754,21.42,-58.74492961
5.05325E+12,5.05325E+12,,B07H2JK676,151 Shoe Fix Permanent Shoe Repair Glue 30ml,30ml Shoe Fix Repair Glue Adhesive Waterproof Bond Leather Canvas Rubber Vinyl,https://www.poundwholesale.co.uk/151-shoe-fix-permanent-shoe-repair-glue-30ml,https://www.amazon.co.uk/dp/B07H2JK676,500,,Available (see Keepa data),8,0.912,0.76,3.19,0.41,1.62,0.55,0.531666667,0.152,-0.131666667,0.379666667,-1.061333333,-81.0178117,3.492,-33.27063741
5.02873E+12,5.02873E+12,,B07C348TL7,Bluespot 140mm 5 Pack 80 Grit Detail Sanding Disc,"Blue Spot Tools 19867 80 Grit Sanding Disc, Brown",https://www.poundwholesale.co.uk/bluespot-140mm-5-pack-80-grit-detail-sanding-disc,https://www.amazon.co.uk/dp/B07C348TL7,,Available (see Keepa data),Available (see Keepa data),4,0.588,0.49,3,0.39,1.52,0.55,0.5,0.098,0.1,0.402,-0.852,-81.92307692,3.048,-28.4
5.05258E+12,5.05258E+12,,B01MR6ZN6L,Bettina Tough Stainless Steel Scourers 6 Pack,"Bettina 6pcs Tough Scourers.,",https://www.poundwholesale.co.uk/tough-stainless-steel-scourers-6-pack,https://www.amazon.co.uk/dp/B01MR6ZN6L,,,Available (see Keepa data),3,0.888,0.74,5.06,0.66,2.65,0.55,0.843333333,0.148,0.166666667,0.695333333,-1.078666667,-83.61757106,4.748,-21.31752306
5.05544E+12,,,B07WC556F9,Dekton 2 Piece Voltage Tester 100-250V,"Dekton 2 PC Mains Tester for AC Voltage Measurement from 100V to 250V with Long-Life Neon Bulb, Essential Tool for Electrical Diagnostics and Safety Checks in Home, Workshop, and Industry Applications",https://www.poundwholesale.co.uk/dekton-2-piece-voltage-tester-100-250v,https://www.amazon.co.uk/dp/B07WC556F9,,,,,1.668,1.39,5.49,0.8235,2.8,0.55,0.915,0.278,-0.4385,0.637,-1.6255,-83.78865979,5.8415,-29.60837887
5.05325E+12,,,B0DFM189PX,Bin Brite Bin Grippers Set 2 Pack,12PCS Wheelie Bin Clips Plastic Multi-functional Anti-Slip Waste Bin Bag Clamp Clips Garbage Clip Trash Can Clip Trash Bag Holder Bin Clips for Kitchen Garbage Waste Trash Can Junk Bag Fixed Clips,https://www.poundwholesale.co.uk/bin-brite-bin-grippers-set-2-pack,https://www.amazon.co.uk/dp/B0DFM189PX,50,Available (see Keepa data),,1,0.816,0.68,2.99,0.45,1.5,0.55,0.498333333,0.136,-0.138333333,0.362333333,-1.050666667,-85.4200542,3.316,-35.1393534
5.05038E+12,5.05038E+12,,B004LGLNGE,151 Hard As Nails Super Glue 20g,151 Hard As Nails Adhesive Super Glue,https://www.poundwholesale.co.uk/hard-as-nails-super-glue-20g,https://www.amazon.co.uk/dp/B004LGLNGE,,Available (see Keepa data),Available (see Keepa data),13,1.104,0.92,2.85,0.37,1.5,0.55,0.475,0.184,-0.415,0.291,-1.256,-85.44217687,3.524,-44.07017544
5.01213E+12,,,B003QH6OCC,A* Stationery Set 14pc,School Stationery Set,https://www.poundwholesale.co.uk/14-piece-stationery-set,https://www.amazon.co.uk/dp/B003QH6OCC,50,,,,1.752,1.46,5.4,0.81,2.8,0.55,0.9,0.292,-0.57,0.608,-1.728,-85.97014925,5.912,-32
5.02282E+12,,,B00P95S0XK,1 Amp Shaver Adapter Single In Blister,Status Shaver Adaptor,https://www.poundwholesale.co.uk/1-amp-shaver-adapter-single-in-blister,https://www.amazon.co.uk/dp/B00P95S0XK,,,,,0.972,0.81,5.45,0.8175,2.8,0.55,0.908333333,0.162,0.114166667,0.746333333,-1.182166667,-86.92401961,5.1395,-21.6911315
5.01392E+12,5.01392E+12,,B00DYSZIHK,Artbox Fluorescent Neon Stars 20 Pack,"THE ART BOXARTBOX 15x15cm Fluorescent Stars (Pack of 20), 6218",https://www.poundwholesale.co.uk/20-flourescent-stars-15cmx15xm,https://www.amazon.co.uk/dp/B00DYSZIHK,,Available (see Keepa data),Available (see Keepa data),8,0.732,0.61,2.95,0.44,1.5,0.55,0.491666667,0.122,-0.091666667,0.369666667,-1.011333333,-87.18390805,3.222,-34.28248588
5.05325E+12,5.05325E+12,,B09Q6KS79G,151 Multipurpose Gun Metal Grey Metallic Spray Paint 400ml,"Bamplin Grey Metallic Spray Paint - 400ML Multi-Purpose Use, Decorative Effect for Arts, Christmas crafts, Decorations and DIY. For Interior and Exterior Use.",https://www.poundwholesale.co.uk/151-multipurpose-gun-metal-grey-metallic-spray-paint-400ml,https://www.amazon.co.uk/dp/B09Q6KS79G,,,Available (see Keepa data),8,2.172,1.81,5.1,0.66,2.8,0.55,0.85,0.362,-1.02,0.488,-2.058,-87.20338983,6.182,-40.35294118
5.02873E+12,5.02873E+12,,B07CC2G5N4,Bluespot 140mm 5 Pack 60 Grit Detail Sanding Sheets,"Blue Spot Tools 19863 60 Grit Detail Sanding Pads, Brown",https://www.poundwholesale.co.uk/bluespot-140mm-5-pack-60-grit-detail-sanding-sheets,https://www.amazon.co.uk/dp/B07CC2G5N4,,,Available (see Keepa data),6,0.588,0.49,2.9,0.38,1.52,0.55,0.483333333,0.098,0.026666667,0.385333333,-0.908666667,-87.37179487,3.038,-31.33333333
5.0153E+12,,,B00HZN9DDA,Cake Cases Assorted Designs 100 Pack,"Pack of 100 Cup Cake, Fairy Cake & Muffin Cases in Fancy Assorted Designs",https://www.poundwholesale.co.uk/cake-cases-4-asst-design-pk-100,https://www.amazon.co.uk/dp/B00HZN9DDA,,,,,0.852,0.71,5.45,0.8175,2.8,0.55,0.908333333,0.142,0.214166667,0.766333333,-1.102166667,-87.47354497,5.0195,-20.22324159
5.01074E+12,5.01074E+12,,B00B2KNGAS,Big K Barbecue Charcoal Briquettes 5kg,Big K CB05 Charcoal Briquettes,https://www.poundwholesale.co.uk/big-k-barbecue-charcoal-briquettes-5kg,https://www.amazon.co.uk/dp/B00B2KNGAS,,,Available (see Keepa data),6,6.228,5.19,9.31,1.4,5.19,0.55,1.551666667,1.038,-4.021666667,0.513666667,-5.085333333,-88.59465738,13.368,-54.62226996
5.01392E+12,5.01392E+12,,B085MHQ8BW,Artbox Neon Finger Paints Assorted 200ml CDU,Finger Paints - 200ml Bottle - Neon Green,https://www.poundwholesale.co.uk/neon-finger-paints,https://www.amazon.co.uk/dp/B085MHQ8BW,,,Available (see Keepa data),1,0.804,0.67,5.39,0.8085,2.8,0.55,0.898333333,0.134,0.213166667,0.764333333,-1.101166667,-90.25956284,4.9625,-20.42980829
5.01213E+12,5.01213E+12,,B00186RKDA,Assorted Elastic Bands 60g,Anker International Stationary 60 g Elastic Band in a Bag,https://www.poundwholesale.co.uk/60grm-elastic-bands-in-a-bag,https://www.amazon.co.uk/dp/B00186RKDA,,Available (see Keepa data),Available (see Keepa data),9,0.504,0.42,2.97,0.45,1.52,0.55,0.495,0.084,0.085,0.411,-0.876,-90.30927835,3.024,-29.49494949
5.01392E+12,5.01392E+12,,B07KBG3Y9F,Artbox A4 Assorted Colour Craft Card 15 Sheets,"Art Box 15 Sheets A4 Coloured Card, Various",https://www.poundwholesale.co.uk/artbox-a4-assorted-colour-craft-card-15-sheets,https://www.amazon.co.uk/dp/B07KBG3Y9F,,Available (see Keepa data),Available (see Keepa data),8,0.78,0.65,3.59,0.54,1.87,0.55,0.598333333,0.13,-0.068333333,0.468333333,-1.086666667,-90.55555556,3.74,-30.26926648
5.05258E+12,,,B0CH1WKQ2C,Bettina Handgrip Sponge Scourers 8 Pack,"Proff Cleaning & Washing up Sponge Scourers, Foam, Mix Colours, Pack of 20",https://www.poundwholesale.co.uk/bettina-handgrip-sponge-scourers-8-pack,https://www.amazon.co.uk/dp/B0CH1WKQ2C,,,,1,0.864,0.72,3.98,0.6,2.08,0.55,0.663333333,0.144,-0.083333333,0.519333333,-1.152666667,-90.76115486,4.094,-28.96147404
5.01392E+12,5.01392E+12,,B008X6UNH8,Artbox White PVA Glue 250ml CDU,Artbox 250ml PVA Glue - White,https://www.poundwholesale.co.uk/pva-glue-250ml-white,https://www.amazon.co.uk/dp/B008X6UNH8,,,Available (see Keepa data),10,0.816,0.68,4.45,0.57,2.42,0.55,0.741666667,0.136,0.038333333,0.605666667,-1.117333333,-90.8401084,4.356,-25.10861423
5.05258E+12,,,B0CH1WKQ2C,Bettina Easy Grip Anti-Bac Sponge Scourer 4 Pack,"Proff Cleaning & Washing up Sponge Scourers, Foam, Mix Colours, Pack of 20",https://www.poundwholesale.co.uk/bettina-easy-grip-anti-bac-sponge-scourer-4-pack,https://www.amazon.co.uk/dp/B0CH1WKQ2C,,,,1,0.852,0.71,3.98,0.6,2.08,0.55,0.663333333,0.142,-0.073333333,0.521333333,-1.144666667,-90.84656085,4.082,-28.76046901
5.05325E+12,,,B0CH1WKQ2C,Elbow Grease Non-Scratch Scourer Sponge 2 Pack,"Proff Cleaning & Washing up Sponge Scourers, Foam, Mix Colours, Pack of 20",https://www.poundwholesale.co.uk/elbow-grease-non-scratch-scourer-sponge-2-pack,https://www.amazon.co.uk/dp/B0CH1WKQ2C,,,,1,0.852,0.71,3.98,0.6,2.08,0.55,0.663333333,0.142,-0.073333333,0.521333333,-1.144666667,-90.84656085,4.082,-28.76046901
5.03867E+12,5.03867E+12,,B01N90388O,4 Way Service Utility Key,UNIVERSAL 4 WAY SERVICE UTILITY GAS ELECTRIC KEY by Marksman,https://www.poundwholesale.co.uk/4-way-service-utility-key,https://www.amazon.co.uk/dp/B01N90388O,,,Available (see Keepa data),5,0.78,0.65,2.89,0.43,1.52,0.55,0.481666667,0.13,-0.191666667,0.351666667,-1.093333333,-91.11111111,3.28,-37.83160323
5.05544E+12,,,B00EBRSW6W,Dekton 6 Piece Precision Screwdriver Set,"Dekton 6 Piece Precision Screwdriver Set - Ergonomic anti slip handle for ease of use and precise control| Accurately machined for ultimate fit| Includes: Flat: 2mm, 2.5mm and 3mm| Durable and Comfort",https://www.poundwholesale.co.uk/dekton-6-piece-precision-screwdriver-set,https://www.amazon.co.uk/dp/B00EBRSW6W,,,,,2.916,2.43,4.95,0.7425,2.8,0.55,0.825,0.486,-1.8475,0.339,-2.7365,-91.82885906,7.0085,-55.28282828
5.01392E+12,5.01392E+12,,B007MMZIC4,Artbox Applicator Craft Glue 80g 2 Pack,ARTBOX 80ml Craft Glue Applicator Bottle,https://www.poundwholesale.co.uk/artbox-applicator-craft-glue-80g-2-pack,https://www.amazon.co.uk/dp/B007MMZIC4,,,Available (see Keepa data),9,0.78,0.65,4.87,0.63,2.65,0.55,0.811666667,0.13,0.128333333,0.681666667,-1.103333333,-91.94444444,4.61,-22.65571526
5.05258E+12,,,B0CH1WKQ2C,Bettina Assorted Colour Sponge Scourers 10 Pack,"Proff Cleaning & Washing up Sponge Scourers, Foam, Mix Colours, Pack of 20",https://www.poundwholesale.co.uk/10pc-sponge-scourers,https://www.amazon.co.uk/dp/B0CH1WKQ2C,,,,1,0.636,0.53,3.98,0.6,2.08,0.55,0.663333333,0.106,0.106666667,0.557333333,-1.000666667,-92.65432099,3.866,-25.14237856
5.05038E+12,,,B000OLDX4U,151 Multipurpose Silicone Sealant White 280ml,Everbuild General Purpose Silicone Sealant – Waterproof – Suitable for Interior and Exterior Use – White – 280ml,https://www.poundwholesale.co.uk/multipurpose-silicone-sealant-white,https://www.amazon.co.uk/dp/B000OLDX4U,,,Available (see Keepa data),27,2.796,2.33,4.45,0.58,2.65,0.55,0.741666667,0.466,-1.851666667,0.275666667,-2.677333333,-92.96296296,6.576,-60.16479401
5.01392E+12,5.01392E+12,,B00CD44SPE,Artbox Chunky Colouring Pencils Assorted Colours 10 Pack,Artbox 1/2 Size Chunky Colouring Pencil (Pack of 10) 1084,https://www.poundwholesale.co.uk/10-chunkey-1-2-size-col-pencils,https://www.amazon.co.uk/dp/B00CD44SPE,500,Available (see Keepa data),Available (see Keepa data),20,0.792,0.66,2.85,0.43,1.52,0.55,0.475,0.132,-0.235,0.343,-1.128,-93.2231405,3.292,-39.57894737
5.01392E+12,5.01392E+12,,B07TSQC5WK,Artbox A4 Assorted Colour Neon Craft Card 15 Sheets,"ART BOX 15 Sheets A4 Neon Card, 5013922068756",https://www.poundwholesale.co.uk/artbox-a4-assorted-colour-neon-craft-card-15-sheets,https://www.amazon.co.uk/dp/B07TSQC5WK,,Available (see Keepa data),Available (see Keepa data),12,0.78,0.65,3.24,0.49,1.73,0.55,0.54,0.13,-0.17,0.41,-1.13,-94.16666667,3.55,-34.87654321
5.01392E+12,5.01392E+12,,B00EHG24UM,Artbox Glitter Tubes Assorted Colours 8 Pack,"THE ART BOXARTBOX Glitter Tube (Pack of 8), 6087",https://www.poundwholesale.co.uk/8-glitter-tubes,https://www.amazon.co.uk/dp/B00EHG24UM,,Available (see Keepa data),Available (see Keepa data),16,0.804,0.67,2.75,0.41,1.5,0.55,0.458333333,0.134,-0.288333333,0.324333333,-1.162666667,-95.30054645,3.264,-42.27878788
5.05544E+12,5.05544E+12,,B0DH56JF5N,Dekton 5.5mm Flat Pro Screwdriver 10cm,Dekton Pro Flat Screwdriver 5.5mm x 100mm | CR-V Steel Construction | Magnetic Tip for Easy Screw Pick-Up | Non-Slip Rubber Handle for Improved Grip and Control | Ideal for DIY & Home Improvement,https://www.poundwholesale.co.uk/dekton-5-5mm-flat-pro-screwdriver-10cm,https://www.amazon.co.uk/dp/B0DH56JF5N,,,,1,0.912,0.76,4.3,0.56,2.42,0.55,0.716666667,0.152,-0.156666667,0.564666667,-1.271333333,-97.04834606,4.442,-29.56589147
5.05325E+12,5.05325E+12,,B07HPDZ4SX,151 Hanging Wardrobe Dehumidifier 180g 3 Pack,"151 Dehumdifier, Fragrance Free, 3x180gr, 1511124",https://www.poundwholesale.co.uk/151-hanging-wardrobe-dehumidifier-3-pack,https://www.amazon.co.uk/dp/B07HPDZ4SX,50,Available (see Keepa data),Available (see Keepa data),32,2.016,1.68,4.59,0.69,2.65,0.55,0.765,0.336,-1.195,0.429,-2.174,-97.48878924,5.906,-47.36383442
5.01392E+12,5.01392E+12,,B07KG8DBZ9,Artbox A4 Kraft Card 15 Sheets,15 Sheets A4 Kraft Cards,https://www.poundwholesale.co.uk/artbox-a4-kraft-card-15-sheets,https://www.amazon.co.uk/dp/B07KG8DBZ9,,,Available (see Keepa data),7,0.78,0.65,3.42,0.51,1.87,0.55,0.57,0.13,-0.18,0.44,-1.17,-97.5,3.71,-34.21052632
5.05544E+12,,,B0759VGNJ4,"Dekton 6"" Pro Clamp","Dekton 6"" Pro Clamp with 80mm Jaw Opening, Heavy Duty Rubber Non-Slip Grip, Durable Tough Plastic Construction, Hinged Jaws for Improved Grip on Uneven Surfaces, Ideal for Woodworking & DIY Projects",https://www.poundwholesale.co.uk/dekton-6-pro-clamp,https://www.amazon.co.uk/dp/B0759VGNJ4,,,,,1.404,1.17,4.99,0.7485,2.8,0.55,0.831666667,0.234,-0.560166667,0.597666667,-1.707833333,-99.29263566,5.5025,-34.2251169
5.01392E+12,5.01392E+12,,B07VTVJ2HG,Artbox A5 Assorted Colour Pastel Card 30 Sheets,ART BOX 30 Sheets A5 Pastel Card Assorted Colours,https://www.poundwholesale.co.uk/artbox-a5-assorted-colour-pastel-card-30-sheets,https://www.amazon.co.uk/dp/B07VTVJ2HG,,Available (see Keepa data),Available (see Keepa data),6,0.78,0.65,3.35,0.5,1.87,0.55,0.558333333,0.13,-0.228333333,0.428333333,-1.206666667,-100.5555556,3.7,-36.0199005
5.01392E+12,5.01392E+12,,B07KGX9LWT,Artbox A4 Assorted Colour Craft Paper 40 Sheets,"Art Box 40 Sheets A4 Coloured Paper, Assorted",https://www.poundwholesale.co.uk/artbox-a4-assorted-colour-craft-paper-40-sheets,https://www.amazon.co.uk/dp/B07KGX9LWT,,Available (see Keepa data),Available (see Keepa data),11,0.78,0.65,3.29,0.5,1.87,0.55,0.548333333,0.13,-0.278333333,0.418333333,-1.246666667,-103.8888889,3.7,-37.89260385
5.01392E+12,5.01392E+12,,B004UWQ0PI,Artbox Chunky Paint Brushes 4 Pack,Tallon Chunky Paint Brushes (Set of 4),https://www.poundwholesale.co.uk/4-chuncky-paint-brushes,https://www.amazon.co.uk/dp/B004UWQ0PI,,,Available (see Keepa data),3,0.756,0.63,2.99,0.45,1.73,0.55,0.498333333,0.126,-0.318333333,0.372333333,-1.240666667,-105.1412429,3.486,-41.49386845
5.01392E+12,5.01392E+12,,B07VSG1HB8,Artbox A5 Black Craft Card 30 Sheets,30 Sheets A5 Black Activity Card,https://www.poundwholesale.co.uk/artbox-a5-black-craft-card-30-sheets,https://www.amazon.co.uk/dp/B07VSG1HB8,,,Available (see Keepa data),8,0.78,0.65,2.95,0.44,1.73,0.55,0.491666667,0.13,-0.361666667,0.361666667,-1.273333333,-106.1111111,3.5,-43.16384181
5.05544E+12,,,B00DGODQYY,Dekton 10 Piece Jigsaw Blade Set (T-Style Shank),"Dekton 10 PC T-Type Jigsaw Blade Set | Includes 75mm & 50mm HCS Blades | Ideal for Wood & Plastic | Assorted for Fast, Clean Cuts | Compatible with AEG, Bosch, Dewalt, Makita, Metabo & More",https://www.poundwholesale.co.uk/dekton-10-piece-jigsaw-blade-set-t-style-shank,https://www.amazon.co.uk/dp/B00DGODQYY,,,,,2.736,2.28,4.2,0.63,2.8,0.55,0.7,0.456,-2.21,0.244,-3.004,-106.1484099,6.716,-71.52380952
5.06008E+12,5.06008E+12,,B01CP6AE84,25 Pack Peel And Seal 80GSM C5 White Envelopes,Pennine C5 Envelopes - White (Pack of 25),https://www.poundwholesale.co.uk/25-peel-and-seal-white-envelopes,https://www.amazon.co.uk/dp/B01CP6AE84,,,Available (see Keepa data),1,0.696,0.58,2.99,0.45,1.73,0.55,0.498333333,0.116,-0.268333333,0.382333333,-1.200666667,-106.2536873,3.426,-40.15607581
5.01392E+12,5.01392E+12,,B0711LP4TG,Artbox Fibre Pens Set Assorted Colours 24 Pack,ARTBOX Fine Tip Fibre Colouring Pen (Pack of 24),https://www.poundwholesale.co.uk/artbox-24-fibre-pens,https://www.amazon.co.uk/dp/B0711LP4TG,100,Available (see Keepa data),Available (see Keepa data),23,0.78,0.65,2.9,0.44,1.7,0.55,0.483333333,0.13,-0.373333333,0.353333333,-1.276666667,-106.3888889,3.47,-44.02298851
5.01392E+12,5.01392E+12,,B07VQ7KZ57,Artbox Jumbo Fibres Assorted Colours 8 Pack,"Artbox,Blue,1096 8 Jumbo Fibre Colouring Pens",https://www.poundwholesale.co.uk/8-jumbo-fibre-pens,https://www.amazon.co.uk/dp/B07VQ7KZ57,,Available (see Keepa data),Available (see Keepa data),13,0.78,0.65,2.9,0.44,1.7,0.55,0.483333333,0.13,-0.373333333,0.353333333,-1.276666667,-106.3888889,3.47,-44.02298851
5.01392E+12,5.01392E+12,,B07VQ7KN59,Artbox A4 Assorted Colour Neon Paper 40 Sheets,40 Sheets A4 Neon Paper,https://www.poundwholesale.co.uk/artbox-40-sheets-neon-paper,https://www.amazon.co.uk/dp/B07VQ7KN59,,Available (see Keepa data),Available (see Keepa data),9,0.816,0.68,2.91,0.44,1.73,0.55,0.485,0.136,-0.425,0.349,-1.324,-107.6422764,3.536,-45.49828179
5.01392E+12,5.01392E+12,,B07KGMRJK8,Artbox Assorted Colour Swirl Glitter Glue Pens 5 Pack,"Art Box 5 Swirl Glitter Glue Pens, Various, 190mm by 115mm by 13mm",https://www.poundwholesale.co.uk/artbox-assorted-colour-swirl-glitter-glue-pens-5-pack,https://www.amazon.co.uk/dp/B07KGMRJK8,,,Available (see Keepa data),6,0.816,0.68,2.73,0.35,1.7,0.55,0.455,0.136,-0.455,0.319,-1.324,-107.6422764,3.416,-48.4981685
5.05544E+12,5.05544E+12,,B00EBRSVBS,Dekton 150mm Stainless Steel Imperial And Metric Markings Ruler,"DEKTON DT55510 Stainless Steel Ruler, Silver, 150 mm",https://www.poundwholesale.co.uk/dekton-150mm-stainless-steel-imperial-and-metric-markings-ruler,https://www.amazon.co.uk/dp/B00EBRSVBS,,Available (see Keepa data),Available (see Keepa data),5,0.504,0.42,2.49,0.32,1.5,0.55,0.415,0.084,-0.165,0.331,-1.046,-107.8350515,2.874,-42.00803213
5.01392E+12,5.01392E+12,,B009NVVSF8,Artbox Emoji Face Stickers 500 Pack,Funny Face Stickers,https://www.poundwholesale.co.uk/artbox-emoji-face-stickers-500-pack,https://www.amazon.co.uk/dp/B009NVVSF8,,Available (see Keepa data),Available (see Keepa data),13,0.816,0.68,2.89,0.43,1.73,0.55,0.481666667,0.136,-0.431666667,0.345666667,-1.327333333,-107.9132791,3.526,-45.92848904
5.05544E+12,5.05544E+12,,B00XCRZNBE,Dekton 2pc Knife + 6pc Blades,"Dekton 2-Piece Snap-Off Utility Knife Set with 5pc 9mm and 18mm Blades, Retractable Safety Mechanism, Ergonomic Non-Slip Handles, Heavy-Duty Construction for Cutting Cardboard, Leather,Carpet and More",https://www.poundwholesale.co.uk/dekton-2pc-knife-6pc-blades,https://www.amazon.co.uk/dp/B00XCRZNBE,,,,1,1.512,1.26,3.74,0.49,2.42,0.55,0.623333333,0.252,-1.053333333,0.371333333,-1.974666667,-109.0976059,4.972,-52.79857398
5.05325E+12,5.05325E+12,,B0BYJVNNX3,Bin Brite Berry Blast Bin Odour Neutraliser Spray 400ml,"Bin Brite Berry Blast Spray, Eliminates Odours",https://www.poundwholesale.co.uk/bin-brite-berry-blast-bin-odour-neutraliser-spray-500ml,https://www.amazon.co.uk/dp/B0BYJVNNX3,,,Available (see Keepa data),3,0.672,0.56,4.75,0.73,2.65,0.55,0.791666667,0.112,0.018333333,0.679666667,-1.211333333,-109.1291291,4.602,-25.50175439
