ASIN,EAN,SupplierTitle,AmazonTitle,NetProfit,ROI,ProfitMargin,bought_in_past_month,amazon_sales_badge,SupplierPrice_incVAT,SellingPrice_incVAT,fba_seller_count,total_offer_count
B07GZGXQYG,5060357994426,SUPERIOR FOIL 5 CONTAINERS & LID 4.5LTR,"Superior Foil Containers with Lids – 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray – Large Foil Trays with Lids (5 Pack)",3.0649999999999986,88.5838150289017,24.868154158215,200.0,200.0,3.492,14.79,Available (see Keepa data),1.0
B07HJ6V448,5056175901166,CRAFT FABRIC GLUE 50ML,"SOL 2pk x 50ml Fabric Glue Strong with Spreader & Tape Measure - Scout Badge Adhesive for Crafts, Upholstery, Material, Textile, Felt or Wool - Waterproof, Flexible, Fast Drying, Durable Bond",0.8550000000000002,61.51079136690648,17.720207253886013,300.0,300.0,1.008,5.79,Available (see Keepa data),1.0
B07J5GHTY6,5017403119524,ASHLEY SUCTION SOAP DISH,"TAILI Suction Soap Dish for Shower, Max Hold 3 KG Shower Soap Holder for Bathroom, Wall Mounted Sponge Tray, Drill-Free, Removable Bathtub Organizer, Waterproof, Plastic Sink Holder Suction Cup, White",2.3950000000000005,172.3021582733813,33.85159010600707,300.0,300.0,1.008,8.49,,2.0
B07JZ17JHL,5030481930089,PPS FOIL PIE 4 PLATTERS ROUND,Bakery Direct 50 Round Aluminium foil Pie foils/Dishes in 4 Colours! (Red/Silver),2.9350000000000014,240.5737704918033,35.25525525525527,50.0,50.0,0.804,9.99,Available (see Keepa data),1.0
B07KWHW9SN,5056239432049,CONTACT ADHESIVE GLUE,Gorilla Contact Adhesive Clear 75g,0.0266666666666669,1.918465227817766,0.5714285714285774,5000.0,,1.008,5.6,,16.0
B07L5BS94K,5056239450500,AIR FRESHENER TRILOGY 3 COTTEN INSPIRATION,"Febreze 3Volution Plug In Air Freshener Starter Kit + 4 Refills, (20mlx4), Odour Fighter",11.338333333333331,755.8888888888887,59.18225315354502,400.0,400.0,1.14,22.99,Available (see Keepa data),11.0
B07LGFR1ZP,6269711012946,SELENA SUNDAE FOOTED 6 PIECES,Glass Dessert Bowls Sundae Ice Cream Set of 6 Short Stemmed Tulip Prawn Cocktail Glasses Appetiser Fruit Salads Pudding Dishes Footed Dessert Sundae Cocktail Bowls,0.9549999999999998,18.762278978388995,8.82217090069284,300.0,300.0,5.448,12.99,Available (see Keepa data),6.0
B07NCY7HD9,5061031650874,FLORAL CANDLE BOXED 3OZ MAGNOLIA,Jaques of London Monkey Stacking Game | Animal Stacking Toys for 1 2 3 Year Old Boys and Girls | Wooden Toddler Toy | Since 1975,6.945,522.1804511278195,52.12007504690431,50.0,50.0,0.936,15.99,,1.0
B07NMLJY9B,5050565566508,XOXO HAIR SCRUNCHIE IRIDESCENT,"Hair Scrunchies, 8 Pack Shiny Metallic Scrunchies Elastic Hair Ties Colorful Mermaid Hair Bands Ponytail Holders Soft Hair Scrunchy Bobbles Hair Accessories for Women Girls, Gym Dance Party or Club",1.0616666666666668,76.378896882494,24.174573055028464,500.0,500.0,1.008,5.27,Available (see Keepa data),1.0
B07NQRNF5X,5033298000341,ESSENTIAL PLASTIC 15 GLASSES 1/2 PINT,Ayn Al Madina 16oz Pack of 50 - Beer Glasses - Plastic Disposable Recyclable & Reusable – Drinking Cups for Parties & All Types of Events – Sturdy & Waterproof,2.1383333333333345,175.2732240437159,27.038988408851434,200.0,200.0,0.804,9.49,Available (see Keepa data),2.0
B07P963XYV,5013478125910,KINGFISHER BIN LINER SWING BIN 50 BAG PK5,"Kordis Strong Tie Handle Swing Bin Bag Liners - 6 Rolls x 20 Bags. 50L White Plastic Bin Bags For Kitchen Bins & Large Indoor Trash Bin. 120 Heavy Duty, Unscented Garbage Bags - 60 x 90cm",1.6650000000000016,45.86776859504137,15.381062355658212,3000.0,,3.696,12.99,Available (see Keepa data),1.0
B07PMB7PYK,5056683919721,"JAUNTY PARTYWARE CONFETTI PARTY BOWLS 6"" 12PK","Jaunty 24pk Bulk Party Flashing Glasses - Neon Rave Accessories - Light Up Glasses for Adults - Multicolour LED Glow for Birthdays, Festivals, Dance Events, Fancy Dress, and Celebration Parties",10.419583333333332,783.4273182957392,62.5487743871936,300.0,300.0,0.936,19.99,,
B07PVFH2PP,5038673541211,MARKSMAN MINI STUBBY SCREWDRIVER SET,"MOLYSLIP - COPASLIP | High Temperature Copper Anti-Seize Grease | Withstands Extreme Temperature (Up To 1100°C) | Protects Against Galling, Seizure Rust and Corrosion | Ideal for Cars/Vehicles | 100g",0.591666666666667,42.565947242206256,10.773899848254937,1000.0,,1.008,6.59,Available (see Keepa data),4.0
B07RL263FP,5056283822896,BODY SCRUB BRUSH,"Dry Brushing Body Brush Exfoliating Brush Natural Bristle Bath Brush for Remove Dead Skin Toxins Cellulite,Treatment,Improves Lymphatic Functions,Exfoliates,Stimulates Blood Circulation",1.3366666666666678,89.11111111111119,22.97994269340976,2000.0,,1.14,6.98,Available (see Keepa data),1.0
B07RP7YW58,5050565782236,FALSE EYELASHES 4 ASSTD DESIGNS.,"False Eyelashes 4 Pairs - Professional Reusable Face Eyelashes Fit for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes for a Beautiful Makeup Look (G106)",0.9083333333333344,65.34772182254203,21.84368737474952,100.0,100.0,1.008,4.99,Available (see Keepa data),1.0
B07T68VD2Y,5030481960178,PPS PLASTIC DRINK SHOT 30 GLASSES 30ML,100 Plastic Shot Glasses - Multi Use Crystal Clear Hard Plastic Sampling Cups - 30ml - 1 oz,2.838333333333333,242.59259259259247,34.79060265577119,300.0,300.0,0.744,9.79,Available (see Keepa data),2.0
B07T9KZZHC,5056170351324,FOREVER BEAUTIFUL DETANGLING BRUSH,"Detangling Brush - glide the Detangler Brush through Tangled hair - Best Comb for Women, Girls, Men & Boys - Use in Wet and Dry Hair (Rose Red)",1.2250000000000008,88.12949640287775,21.030042918454942,1000.0,,1.008,6.99,,1.0
B07TDTLFPT,5017403143024,BLACKSPUR KNIFE RETRACTABLE UP,"Amazon Basics Heavy Duty Retractable Auto-Load Ergonomic Utility Knife 3-Position Locking Blade with 4 Replaceable Blades in Designed Storage, Black/Silver",0.9233333333333328,55.28942115768458,17.476340694006296,1000.0,,1.344,6.34,,3.0
B07VXWD89T,8721037386548,BOWL GLASS 160X140X20MM FISH,URBNLIVING Elegant Round Glass Vases in Various Sizes - Ideal for Flowers or as Fish Bowls (20cm),2.7183333333333355,174.2521367521369,24.361463778939523,50.0,50.0,1.212,13.39,,2.0
B07X92ZS19,5050565566409,XOXO SPIRAL HAIR BANDS  12PC ASS,"Spiral Hair Ties, 12Pcs Plastic Hair Coil Bands, Spiral Ponytail Holder Phone Cord Bobbles Bands Set for Women Girls Hair Accessories",1.4550000000000007,104.6762589928058,24.9785407725322,50.0,50.0,1.008,6.99,Available (see Keepa data),1.0
B07XBRBG2B,5024418381723,FRAGRANCE WARMER 8X8,"Scented Wax Melts, SCENTORINI Wax Cubes, 8x70.9 gram Scented Soy Wax Melts for Wax Warmer, Series of 1",5.401250000000002,388.57913669064754,49.89607390300232,100.0,100.0,1.008,12.99,,
B07XLNJDY9,5060743591604,ECO WISE PAPER CUPS RIPPLE DOTTED12OZ 6PCS,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks | Eco Freindly Drinking Coffee Cups Disposable | 8oz - 236ml,2.188333333333333,173.67724867724868,26.339017051153466,800.0,800.0,0.852,9.97,Available (see Keepa data),2.0
B07XTPDF3T,5030481970580,PPS DRINK CUPS RIPPLE 4OZ ESPRESSO PACK OF 25 (NO LIDS),Disposable Paper Hot Coffee Tea Drinking Espresso Cups 4oz - 118ml (100 Pack),2.8483333333333336,226.05820105820104,34.28284854563691,200.0,200.0,0.852,9.97,Available (see Keepa data),2.0
B07Y59B1KK,9333527583147,SHOWER COMB DETANGLING W/HOOK,"3 Pack Hair Comb Large Wide Tooth Comb Shower Combs Curl Wet Comb for Long, Wet or Curly Hair Detangling",0.2550000000000003,24.28571428571432,7.669172932330836,500.0,500.0,0.6,3.99,Available (see Keepa data),1.0
B07YDSR1HL,5039164429919,SCREWDRIVER SET W/HOLDER 4PC,Sealey AK4314 4PC JIS Screwdriver Set,6.391666666666668,426.1111111111112,51.16744496330888,100.0,200.0,1.14,14.99,,16.0
B07Z54NGHY,6923456813779,PATTERN PVC ADHESIVE WALLPAPER,"Hode Self Adhesive Wallpaper Green Leaf, Patterned Sticky Back Plastic Roll, Bathroom Kitchen Cupboard Worktop Vinyl Wrap for Furniture Table 44cmx2m",1.678333333333334,120.7434052757794,25.206508135168963,50.0,50.0,1.008,7.99,Available (see Keepa data),1.0
B07Z568Y3N,5056175981939,BLOOME FRAGRANCED JAR MIXED BERRIES PK12,"LOOV Organic Freeze Dried Blueberries, Wild Blueberries From Nordic Forests, 100% Unsweetened Whole Fruit, Non-GMO, No Added Sugar, 113 Grams",1.361666666666667,13.375900458415192,7.568318666049098,300.0,300.0,11.556,21.59,,1.0
B07ZF9MKK4,8711252473192,LIFETIME HAIR COMB ASSORTED,"12 Pieces Hair Combs Set for Women Men 5 Inch Pocket Fine Tooth Hair Comb Unbreakable Plastic, 6 Assorted Colour (12 Pieces)",0.2250000000000003,20.27027027027029,6.766917293233092,100.0,100.0,0.672,3.99,Available (see Keepa data),1.0
B07ZQN89MD,5050565779014,REED DIFFUSER 50ML ASSORTED,"MATANA - 10 Empty Reed Diffuser Glass Clear Bottles with 40 Reed Diffuser Sticks, 50ml - Glass Diffuser Bottle Essential Fragrance Oil Diffusers for Home Bathroom Decorative, Glass Reed Diffuser",6.811666666666667,454.1111111111112,54.52968645763843,100.0,100.0,1.14,14.99,Available (see Keepa data),2.0
B07ZXBBWXQ,5050565847461,BEAU UNICORNHAIR CLIPS 6PC,20 PCS Unicorn Hair Clips Cute Unicorn Hair Barrettes Cartoon Hairpins for Kids Girls Children,1.0783333333333334,77.57793764988008,24.46124763705104,100.0,100.0,1.008,5.29,Available (see Keepa data),1.0
B0825LG4J1,5017403099673,ASHLEY OVER THE DOOR HANGER DOUBLE HOOK,"WEBI Over The Door Hook,Over Door Towel Rack,Door Hanger,Over Door Hanger Coat Rack,6 Hooks for Hanging Clothes,Towels,Behind Back of Bathroom,White",7.508333333333334,540.167865707434,53.03119482048264,500.0,500.0,1.008,16.99,Available (see Keepa data),2.0
B082B6TRBV,3838952008532,PALOMA 2PLY WHITE 50 NAPKINS 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",0.7950000000000002,40.76923076923078,11.563636363636366,300.0,300.0,1.68,8.25,Available (see Keepa data),5.0
B082MLVXRR,5050565566423,XOXO RIBBON HAIR CLIPS 2PC,"ErGear Dual Monitor Stand for 13 to 32 Inch Screens, Dual Monitor Arm Ergonomic Viewing Angle - Adjustable Tilt 90°/ Swivel 180°/ Rotate 360°/ VESA 75/100mm",9.928333333333333,714.2685851318943,51.82253153545019,500.0,500.0,1.008,22.99,Available (see Keepa data),2.0
B082WX93JL,5014749181857,BEAUTY BODY PUFF ASSORTED 35G,Tbestmax 4 Pack Mesh Pouf Bath Sponge - Mesh Loofah Body Exfoliating Shower Ball Shower Sponge,1.0416666666666667,99.20634920634922,20.868113522537563,2000.0,,0.6,5.99,Available (see Keepa data),1.0
B083W6FQKN,5056175915910,CINTRONELLA CANDLE,"SUPERSUN 8 Citronella Candles Outdoor: 80-120 Hours Garden Citronella Candles Set, Soy Wax Scented Candles for Outdoor, Indoor, Camping, Outside, Garden",2.21375,159.26258992805757,31.28975265017668,200.0,200.0,1.008,8.49,,
B084V7Z77B,5018063840360,SACHETS AIR FRESHENER GEL OCEAN FRESH PK12,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Clean Linen, Pack of 8 (8 x 150g)",1.171666666666668,27.96340493237871,11.965957446808522,400.0,400.0,4.368,11.75,Available (see Keepa data),21.0
B086JKC2BJ,5030481930539,PPS BAKING PAPER 5M,"220 Pcs 12x16 in(30.5x40.6cm) Unbleached Parchment Paper Baking Sheets, Baklicious Pre-Cut Heavy Duty Parchment Baking Paper for Air Fryer, Oven, Bakeware, Steaming, Cooking Bread, Cupcake, Cookies",4.525,301.6666666666667,39.95584988962472,50.0,,1.14,13.59,Available (see Keepa data),1.0
B086WZ2FS9,5022822207400,STATUS 4.5W SES CANDLE COOL WHITE LIGHT FILAMENT LED BULB SINGLE,"Lepro E14 LED Light Bulb, LED Candle Bulbs Small Screw, 4W 470lm, 40W Equivalent SES E14 Bulb Vintage, Warm White 2700K C35 Light Bulbs, 360° Beam Angle, Clear Filament, Non-dimmable, Pack of 6",3.5699999999999994,206.35838150289013,36.060606060606055,500.0,500.0,1.416,11.88,Available (see Keepa data),7.0
B086YR5KY4,5024418552741,SIL MAKEUP BRUSHES ROSE GOLD ASSORTED,"HEYMKGO Makeup Brushes, 15 Pcs Make Up Brushes Set Professional Champagne Gold Makeup Brush Pack, Foundation Blending Powder Blush Concealers Eyeshadow Eyeliner Make-up Brush Kits with Cosmetics Bag",2.200000000000001,158.27338129496408,33.082706766917305,2000.0,,1.008,7.98,Available (see Keepa data),2.0
B086ZJ8N2T,5022822206915,STATUS LED 10W G4 WARM WHITE 2PK,"17.5"" Portable DVD Player with 15.6"" Large HD Swivel Screen, 6 Hours Rechargeable Battery, Support USB/SD Card/Sync TV and Multiple Disc Formats, No Region Restrict, High Volume Speaker, Black",61.67041666666668,2456.9887118193897,78.71981704074035,200.0,200.0,2.352,94.01,,
B087DGHX8Z,5059001021892,AIRWICK PLUG COMPLETE MALIBU PK4,Air Wick Air Freshener Electrical Plug in Bundle Pack (2 Plug in Gadgets + 6 Refills),0.2583333333333317,2.200454287336727,1.5507753876938375,100.0,100.0,13.428,19.99,,1.0
B087LZLDCV,5050796011372,BRIGHT & HOMELY COCKTAIL STICKS 800 PACK,"Lekebaby 6 Pack Classic Baseplates, 10""x10"" Large Building Board Base Plates 100% Compatible with All Major Brands, For Kids Over Three Years Old,Green/Blue/Grey",3.2633333333333354,278.9173789173791,35.72992700729929,200.0,200.0,0.744,10.96,Available (see Keepa data),1.0
B0893CMH5D,5060298505484,MASON PALM SANDER PADS 6 PIECES,"40 Pieces Mouse Detail Sander Paper, Sanding Sheets Hook and Loop Assorted 60/80/120/240 Grits 5 Holes Detail Sandpaper Black and Decker Detail Palm Sander Pads",1.885,135.61151079136687,26.64310954063604,50.0,,1.008,8.49,Available (see Keepa data),1.0
B0897TT28M,5053249281339,151 DAMP & STAIN BLOCK 400ML,"JENOLITE Stain Blocker Paint | WHITE | 400ml | Damp Seal & Stain Blocking Spray Paint | Damp & Anti Mould Paint For Walls & Ceilings | Immediately Block Stains, Mould & Mildew",2.046250000000001,78.10114503816796,24.579579579579583,300.0,300.0,2.484,9.99,,
B089K3WZYZ,5050565398673,GLAMOUR STUDIO 10 PACK HAIR  CLIPS - 3 ASSORTED COLOURS,"Funtopia 120 Pcs 2 Inch Hair Clips for Girls - Non Slip Metal Snap Barrettes for Kids, Teens, Women - Cute Candy Color Hair Accessories (40 Assorted Colors)",4.405000000000002,316.906474820144,52.91291291291294,200.0,200.0,1.008,9.99,Available (see Keepa data),1.0
B089K4BBSY,5056239472199,MULTI COLOURED HAIR BOBBLES,"Hair Bobbles, 200Pcs Hair Ties Elastic Hair Bands Ponytail Holders for Girls Women with 15Pcs Mini Hair Clips (Multicolor)",2.1750000000000007,156.47482014388493,37.33905579399143,700.0,700.0,1.008,6.99,,1.0
B08BS2LFGY,5050565852359,HAIR BANDS 50PK ASSTD COLS,"Thick Multi Colour Hair Bobbles 50 Pack 8mm, Hair Bands for Girls, Ladies Bright Hair Band, School Hair Accessories, Snag Free Hair Tie",1.4216666666666666,102.27817745803355,28.480801335559264,50.0,50.0,1.008,5.99,Available (see Keepa data),1.0
B08CDXHZZ4,5050565757487,ROSE GOLD MAKEUP BRUSH  ASSORTED,"Oscar Charles Makeup Brush Set, 12 Piece Makeup Brushes Set Professional, Six Face Make up Brushes & Six Eye Makeup Brushes Set - Rose Gold",5.848333333333335,420.7434052757795,47.13230355943588,100.0,100.0,1.008,14.89,Available (see Keepa data),1.0
B08DCZC33V,5030481960222,PPS HEAVY DUTY TUMBLER 10OZ 20 PIECES,"Tebery 100 Pack Gold Plastic Cups Tumblers, 10oz Clear Reusable Wedding Cups Elegant Party Cup with Gold Rim",6.718333333333333,302.62762762762765,40.33016508254127,200.0,200.0,2.004,19.99,Available (see Keepa data),1.0
B08DJ3B3B9,5050565755186,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,1.1716666666666666,84.2925659472422,23.472454090150247,100.0,100.0,1.008,5.99,Available (see Keepa data),3.0
B08DNZWR33,5056239471017,DENTAL CARE KIT 4PK,HOKIN Plaque Remover Teeth Cleaning Tool 4 Pcs Dental Care Kit Tooth Filling Repair Set Stainless Steel Dental Tools for Men Women Kids and Pet Care,2.0083333333333337,144.48441247002398,35.49337260677468,2000.0,,1.008,6.79,Available (see Keepa data),1.0
B08G1TCMPD,5030481930522,PPS GREASEPROOF PAPER 8M,"Baking Paper | 50m Baking Parchment Paper | Premium Quality Greaseproof Paper for Kitchen Use,Oven Safe and Food Grade Material | Perfect for Pastries, Catering | by Caterserve",1.931666666666668,136.9976359338062,24.477296726504765,2000.0,,1.032,9.47,Available (see Keepa data),3.0
B08G1Y82GN,5030481930669,PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids – Round Foil Flan Dishes – Durable and Food Grade Tin Pie Cases – Oven and Freezer Safe – Baking Trays Containers - 9 inch-23cm,3.823333333333333,313.38797814207646,38.29716193656093,200.0,200.0,0.804,11.98,Available (see Keepa data),2.0
B08G4SVFPQ,5050565768971,LARGE RECTANGLE CLAW HAIR CLIP 2PC,"2pcs Square Medium hair claw clips for thick fine hair,Tortoise shell rectangle claw hair clips medium for women ladies",3.485000000000002,250.71942446043167,41.86186186186188,100.0,100.0,1.008,9.99,Available (see Keepa data),1.0
B08H5PTTZM,5038673683201,MARKSMAN CABLE TIES 300MM 40PCE WHITE,"Cable Ties Clear White 300mm x 4mm (100 Pack), Plastic Zip Ties Long Heavy Duty with 40lbs Tensile Strength, Self-Locking Nylon Plastic Wire Ties Wraps for Office, Household and Outdoor",0.3883333333333342,27.937649880095982,9.338677354709436,3000.0,,1.008,4.99,Available (see Keepa data),3.0
B08HD9KWHT,5056239402523,RYSONS FLIKERING T-LIGHT CANDLES 3PC,"Battery Operated Flameless LED Tea Lights Candles 24-Pack Realistic Flickering Electric Fake Candle with Warm White Bulb Light for Christmas, Halloween, Festivals, Weddings Decoration",1.4783333333333342,106.35491606714632,22.202753441802265,2000.0,,1.008,7.99,Available (see Keepa data),1.0
B08K7QXW7D,5022822143500,STATUS OVEN BULB 15W PK2 15.11,Klass Home (3 Pack) Salt Lamp Bulb | Oven | Fridge | Small Screw E14 15W <300°C Dimmable Incandescent Bulbs Pygmy for Oven Light | Himalayan Salt Lamp Light | Lava Lamp,0.4383333333333341,27.22567287784684,10.541082164328676,3000.0,,1.272,4.99,,2.0
B08MPT5YKK,8711252473192,LIFETIME HAIR COMB ASSORTED,"URAQT Hairdressing Set - 3pc Combs & Brushes, Including Pin Tail & Anti Static Fine Tooth Comb for Professional Salon Styling",0.0916666666666665,8.258258258258248,3.0640668523676844,900.0,,0.672,3.59,Available (see Keepa data),1.0
B08MPWSBRR,5053249246680,151 CLEAR PACKING TAPE 60M,"Grangers Down Wash | 300ml | Cleans, Refreshes and Restores the Loft and Appearance of All Down and Synthetic Down",0.4166666666666674,27.77777777777783,7.692307692307705,400.0,400.0,1.14,6.5,Available (see Keepa data),11.0
B08P5HNCSN,5056175915910,CINTRONELLA CANDLE,"Natural Soy Wax Citronella Candles Outdoor/Indoor | Long-Lasting for Garden, Camping, Picnic | Essential Oil Aromatherapy Citronella Candle Outdoor | Gardening Gifts & Presents for Women",8.228333333333333,591.9664268585132,52.05060622034792,50.0,50.0,1.008,18.97,,1.0
B08Q3J3GB6,5060082722691,FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",2.749999999999999,214.84374999999991,31.609195402298845,600.0,600.0,0.876,10.44,Available (see Keepa data),1.0
B08QMPBS1V,5024418547976,SIL HAIRDRESSING CAPE 140X90 ASSORTED,"URAQT Hairdressing Gown Barbers Cape, Hair Cutting Gowns, Fashion Full-Length Waterproof Haircut Hairdressing Cape for Hair Styling, Cuts and Colours, 140x120CM",0.1983333333333331,14.268585131894469,5.421412300683366,300.0,300.0,1.008,4.39,Available (see Keepa data),1.0
B08QZDBGLX,5056338357823,POCKET SCREWDRIVERS PK2,"11Pcs Mini Screwdriver Set, Precision Screwdrivers with Mini Pocket Size Carrying Case, Perfect for Glasses, Watches, Remotes and Computers",0.615,52.56410256410257,14.909090909090908,1000.0,,0.744,4.95,Available (see Keepa data),1.0
B08R4SFW8J,5059001013989,AIRWICK AIR FRESHENER SWEET PEA 300ML PK6,Air Wick |Pink Sweet Pea |Air Freshener Reed Diffuser 33ml | Pack of 5,3.5995833333333325,44.16666666666666,21.60830415207604,50.0,50.0,9.12,19.99,,
B08R4WJSPG,5056239401045,BATH WASH CLOTHES,"JoJo Jr. Flannel Face Cloth (Pack of 6) Reusable Face Towels(25 * 25 cm) for Washing Face Baby Wash Cloth White Flannels Face Cloth (White, Regular)",3.165000000000001,211.00000000000009,44.73498233215549,700.0,700.0,1.14,8.49,Available (see Keepa data),1.0
B08XKF9T5X,5060743590942,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,"Sea Magik - Vegan Body Wash, Refreshing Spa Set with Dead Sea Salt, Allergen Free, Multipurpose, for All Skin Types, Hydrating, Soothes Psoriasis and Eczema, Cruelty Free (300ml)",2.595,221.7948717948718,31.359516616314192,200.0,200.0,0.744,9.93,Available (see Keepa data),12.0
B0924JDRC2,5056683919240,BUTTERCUP SPIRAL HAIR TIES ASSORTED SMALL PACK OF 6,"JessLab Spiral Hair Ties, 10 Pcs Traceless Phone Cord Bracelet Plastic Coil Ponytail Holders No-Damage Accessory for Girls Women Ladies, Color Assorted, Set 6",1.4516666666666669,104.43645083932856,29.08180300500835,50.0,50.0,1.008,5.99,Available (see Keepa data),1.0
B09315CTCY,5024418539513,SIL WOODEN NAIL BRUSHES PK2,"Wooden Nail Brush, Double-Sided Nail Scrubbing Brush with Firm Plastic Bristles (Set of 3)",0.7016666666666669,50.47961630695445,14.056761268781306,3000.0,,1.008,5.99,Available (see Keepa data),2.0
B09377NPKH,5024418537410,SIL TOILET ROLL HOLDER STAINLESS STEEL,"Free-Standing Toilet Roll Holder, Stainless Steel, Silver, Holds 5 Rolls",3.973333333333336,285.85131894484425,39.40495867768597,600.0,600.0,1.008,12.1,Available (see Keepa data),1.0
B093KCZPQ3,5055257864764,UPSY DAISY BABY BOTTLE,NUK First Choice Learner Cup Sippy Cup | 6-18 Months | Temperature Control | Leak-Proof Silicone Spout | Anti-Colic Vent | BPA-Free | 150ml | Disney Winnie the Pooh (Beige),1.2050000000000007,86.69064748201444,20.686695278969967,700.0,700.0,1.008,6.99,Available (see Keepa data),3.0
B0944255SH,5060298505446,MASON PADLOCK 38MM,"Heavy Duty Long Shackle Padlock with Keys, High Security Padlock for Outdoor, Shed, Warehouse, Garage, Garden, Gate - 38mm",1.091666666666667,78.537170263789,21.86978297161937,200.0,200.0,1.008,5.99,Available (see Keepa data),1.0
B095KDP4MN,5060471890352,TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,4 x Mix Bundle New Scents Sovereign Car Home Office Gym Turbojet Air Sanitiser Freshener Spray,2.205,71.82410423452768,20.75294117647059,200.0,200.0,3.024,12.75,Available (see Keepa data),10.0
B095RYQRP3,5030481960260,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",8.661666666666667,740.3133903133904,34.658219406468824,100.0,100.0,0.744,29.99,Available (see Keepa data),2.0
B096GFBN1J,5053249277462,PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",0.6083333333333345,41.95402298850583,14.629258517034094,200.0,200.0,1.08,4.99,Available (see Keepa data),1.0
B096KX2WZT,5056239473011,RYSONS HAIR & BEARD GROOMING KIT,"Remington All-in-One Grooming Kit Beard Trimmer (4 Attachments, Beard & Hair Comb, Nose & Ear, Detail Trimmer, Mini Foil Shaver, 3 Combs, Stainless Steel Blades, 40-Minute Run Time, Cordless) PG6020",6.076666666666667,253.1944444444444,42.89411764705882,1000.0,,2.22,17.0,,8.0
B096RTS13P,5056338310644,ELASTIC BANDS LONG HEAVY DUTY 30G,"50 Pcs Large Elastic Bands, Large Rubber Elastic Bands, Strong Thick Elastic Rubber Bands Set for Home School Office Bank Supplies",0.0916666666666662,7.834757834757798,2.0408163265306025,900.0,900.0,0.744,5.39,Available (see Keepa data),1.0
B0973DY3DP,5010326059304,ROYAL MARKET CATERING FOIL 75MX300MM,50m Premium Heavy Duty 20 Micron Thick Kitchen Foil Catering Aluminium Tin Foil Roll - 30cm Wide,0.4516666666666669,6.79197994987469,3.615743829219481,1000.0,,7.319999999999999,14.99,Available (see Keepa data),1.0
B097N2MVJ2,5014749160418,BEAUTY MAKE UP HEAD BAND,"500 Pcs Nuts and Bolts Assorted Set, Black Hex Socket Head Cap Screws Bolts and Nuts Kit, M3/M4/M5 Thread Fastener Machine Hex Bolts and Nuts Assortment Kit with Box",1.245,74.5508982035928,19.68379446640316,100.0,100.0,1.344,7.59,Available (see Keepa data),2.0
B098D22C4J,5056175972814,BUTTERCUP GIRLS ALICE BANDS FABRIC ASSORTED PACK OF 5,"10 Pcs Colourful Girls Headbands, Flower Strip Plain Hair Bands Head Bands Hairbands Floral Fabric Pink Hair Hoop Alice Bands for Girls Children Kids",0.9983333333333342,71.82254196642691,24.008016032064145,200.0,200.0,1.008,4.99,Available (see Keepa data),1.0
B098P2ZYKS,5038673411668,NT TOILET BLOCKS 6 PACK,"Power Bleach Toilet Blocks, Cistern Blocks, Bleach Toilet Tablets 2 X 6 Pack",0.991666666666666,71.34292565947237,17.27140783744556,100.0,100.0,1.008,6.89,Available (see Keepa data),1.0
B098PMYDYD,5024418039921,ESSCENTS INCENSE TUBE GOLD ROSE,"Satya Nag Champa Rose Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",0.358333333333334,21.45708582834336,8.617234468937891,50.0,50.0,1.344,4.99,Available (see Keepa data),1.0
B09B521JK9,5038673815107,ROADSTER CAR FUSES ASS 24PC 5-40AMP,"JOREST 60Pcs Standard Car Fuse Assorted, Replacement Fuses Assortment Kit for Car RV Truck Motorcycle (2Amp 3A 5A 7.5A 10A 15A 20A 25A 30A 35A 40A) - Blade Fuses Automotive + Auto Fuse Puller",0.6283333333333345,45.20383693045572,11.617873651771978,300.0,,1.008,6.49,,1.0
