ASIN,EAN,EAN_OnPage,SupplierTitle,AmazonTitle,NetProfit,ROI,ProfitMargin,bought_in_past_month,amazon_sales_badge,SupplierPrice_incVAT,SellingPrice_incVAT,fba_seller_count,total_offer_count
B082MLVXRR,5050565566423,840478806380.0,XOXO RIBBON HAIR CLIPS 2PC,"ErGear Dual Monitor Stand for 13 to 32 Inch Screens, Dual Monitor Arm Ergonomic Viewing Angle - Adjustable Tilt 90°/ Swivel 180°/ Rotate 360°/ VESA 75/100mm",9.928333333333333,714.2685851318943,51.82253153545019,500.0,500.0,1.008,22.99,Available (see Keepa data),2.0
B082WX93JL,5014749181857,789964779312.0,BEAUTY BODY PUFF ASSORTED 35G,Tbestmax 4 Pack Mesh Pouf Bath Sponge - Mesh Loofah Body Exfoliating Shower Ball Shower Sponge,1.0416666666666667,99.20634920634922,20.868113522537563,2000.0,,0.6,5.99,Available (see Keepa data),1.0
B084V7Z77B,5018063840360,5000204123081.0,SACHETS AIR FRESHENER GEL OCEAN FRESH PK12,"Glade Solid Gel Air Freshener, Odour Eliminator for Home & Bathroom, Clean Linen, Pack of 8 (8 x 150g)",1.171666666666668,27.96340493237871,11.965957446808522,400.0,400.0,4.368,11.75,Available (see Keepa data),21.0
B086JKC2BJ,5030481930539,795802393015.0,PPS BAKING PAPER 5M,"220 Pcs 12x16 in(30.5x40.6cm) Unbleached Parchment Paper Baking Sheets, Baklicious Pre-Cut Heavy Duty Parchment Baking Paper for Air Fryer, Oven, Bakeware, Steaming, Cooking Bread, Cupcake, Cookies",4.525,301.6666666666667,39.95584988962472,50.0,,1.14,13.59,Available (see Keepa data),1.0
B086WZ2FS9,5022822207400,4894495033300.0,STATUS 4.5W SES CANDLE COOL WHITE LIGHT FILAMENT LED BULB SINGLE,"Lepro E14 LED Light Bulb, LED Candle Bulbs Small Screw, 4W 470lm, 40W Equivalent SES E14 Bulb Vintage, Warm White 2700K C35 Light Bulbs, 360° Beam Angle, Clear Filament, Non-dimmable, Pack of 6",3.5699999999999994,206.35838150289013,36.060606060606055,500.0,500.0,1.416,11.88,Available (see Keepa data),7.0
B086YR5KY4,5024418552741,740306567417.0,SIL MAKEUP BRUSHES ROSE GOLD ASSORTED,"HEYMKGO Makeup Brushes, 15 Pcs Make Up Brushes Set Professional Champagne Gold Makeup Brush Pack, Foundation Blending Powder Blush Concealers Eyeshadow Eyeliner Make-up Brush Kits with Cosmetics Bag",2.200000000000001,158.27338129496408,33.082706766917305,2000.0,,1.008,7.98,Available (see Keepa data),2.0
B087DGHX8Z,5059001021892,5059001503879.0,AIRWICK PLUG COMPLETE MALIBU PK4,Air Wick Air Freshener Electrical Plug in Bundle Pack (2 Plug in Gadgets + 6 Refills),0.2583333333333317,2.200454287336727,1.5507753876938375,100.0,100.0,13.428,19.99,,1.0
B0893CMH5D,5060298505484,8190290835528.0,MASON PALM SANDER PADS 6 PIECES,"40 Pieces Mouse Detail Sander Paper, Sanding Sheets Hook and Loop Assorted 60/80/120/240 Grits 5 Holes Detail Sandpaper Black and Decker Detail Palm Sander Pads",1.885,135.61151079136687,26.64310954063604,50.0,,1.008,8.49,Available (see Keepa data),1.0
B089K3WZYZ,5050565398673,769638447242.0,GLAMOUR STUDIO 10 PACK HAIR  CLIPS - 3 ASSORTED COLOURS,"Funtopia 120 Pcs 2 Inch Hair Clips for Girls - Non Slip Metal Snap Barrettes for Kids, Teens, Women - Cute Candy Color Hair Accessories (40 Assorted Colors)",4.405000000000002,316.906474820144,52.91291291291294,200.0,200.0,1.008,9.99,Available (see Keepa data),1.0
B08CDXHZZ4,5050565757487,5060597570251.0,ROSE GOLD MAKEUP BRUSH  ASSORTED,"Oscar Charles Makeup Brush Set, 12 Piece Makeup Brushes Set Professional, Six Face Make up Brushes & Six Eye Makeup Brushes Set - Rose Gold",5.848333333333335,420.7434052757795,47.13230355943588,100.0,100.0,1.008,14.89,Available (see Keepa data),1.0
B08DJ3B3B9,5050565755186,762673016459.0,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,1.1716666666666666,84.2925659472422,23.472454090150247,100.0,100.0,1.008,5.99,Available (see Keepa data),3.0
B08G1TCMPD,5030481930522,5060659230833.0,PPS GREASEPROOF PAPER 8M,"Baking Paper | 50m Baking Parchment Paper | Premium Quality Greaseproof Paper for Kitchen Use,Oven Safe and Food Grade Material | Perfect for Pastries, Catering | by Caterserve",1.931666666666668,136.9976359338062,24.477296726504765,2000.0,,1.032,9.47,Available (see Keepa data),3.0
B08G1Y82GN,5030481930669,5060659231021.0,PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids – Round Foil Flan Dishes – Durable and Food Grade Tin Pie Cases – Oven and Freezer Safe – Baking Trays Containers - 9 inch-23cm,3.823333333333333,313.38797814207646,38.29716193656093,200.0,200.0,0.804,11.98,Available (see Keepa data),2.0
B08G4SVFPQ,5050565768971,762409293963.0,LARGE RECTANGLE CLAW HAIR CLIP 2PC,"2pcs Square Medium hair claw clips for thick fine hair,Tortoise shell rectangle claw hair clips medium for women ladies",3.485000000000002,250.71942446043167,41.86186186186188,100.0,100.0,1.008,9.99,Available (see Keepa data),1.0
B08H5PTTZM,5038673683201,6939965155798.0,MARKSMAN CABLE TIES 300MM 40PCE WHITE,"Cable Ties Clear White 300mm x 4mm (100 Pack), Plastic Zip Ties Long Heavy Duty with 40lbs Tensile Strength, Self-Locking Nylon Plastic Wire Ties Wraps for Office, Household and Outdoor",0.3883333333333342,27.937649880095982,9.338677354709436,3000.0,,1.008,4.99,Available (see Keepa data),3.0
B08K7QXW7D,5022822143500,5060823980663.0,STATUS OVEN BULB 15W PK2 15.11,Klass Home (3 Pack) Salt Lamp Bulb | Oven | Fridge | Small Screw E14 15W <300°C Dimmable Incandescent Bulbs Pygmy for Oven Light | Himalayan Salt Lamp Light | Lava Lamp,0.4383333333333341,27.22567287784684,10.541082164328676,3000.0,,1.272,4.99,,2.0
B08MPT5YKK,8711252473192,6973009410917.0,LIFETIME HAIR COMB ASSORTED,"URAQT Hairdressing Set - 3pc Combs & Brushes, Including Pin Tail & Anti Static Fine Tooth Comb for Professional Salon Styling",0.0916666666666665,8.258258258258248,3.0640668523676844,900.0,,0.672,3.59,Available (see Keepa data),1.0
B08MPWSBRR,5053249246680,799756006298.0,151 CLEAR PACKING TAPE 60M,"Grangers Down Wash | 300ml | Cleans, Refreshes and Restores the Loft and Appearance of All Down and Synthetic Down",0.4166666666666674,27.77777777777783,7.692307692307705,400.0,400.0,1.14,6.5,Available (see Keepa data),11.0
B08P5HNCSN,5056175915910,619660683401.0,CINTRONELLA CANDLE,"Natural Soy Wax Citronella Candles Outdoor/Indoor | Long-Lasting for Garden, Camping, Picnic | Essential Oil Aromatherapy Citronella Candle Outdoor | Gardening Gifts & Presents for Women",8.228333333333333,591.9664268585132,52.05060622034792,50.0,50.0,1.008,18.97,,1.0
B08QMPBS1V,5024418547976,6973009411143.0,SIL HAIRDRESSING CAPE 140X90 ASSORTED,"URAQT Hairdressing Gown Barbers Cape, Hair Cutting Gowns, Fashion Full-Length Waterproof Haircut Hairdressing Cape for Hair Styling, Cuts and Colours, 140x120CM",0.1983333333333331,14.268585131894469,5.421412300683366,300.0,300.0,1.008,4.39,Available (see Keepa data),1.0
B08R4WJSPG,5056239401045,5070000182100.0,BATH WASH CLOTHES,"JoJo Jr. Flannel Face Cloth (Pack of 6) Reusable Face Towels(25 * 25 cm) for Washing Face Baby Wash Cloth White Flannels Face Cloth (White, Regular)",3.165000000000001,211.00000000000009,44.73498233215549,700.0,700.0,1.14,8.49,Available (see Keepa data),1.0
B08XKF9T5X,5060743590942,5018365806101.0,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,"Sea Magik - Vegan Body Wash, Refreshing Spa Set with Dead Sea Salt, Allergen Free, Multipurpose, for All Skin Types, Hydrating, Soothes Psoriasis and Eczema, Cruelty Free (300ml)",2.595,221.7948717948718,31.359516616314192,200.0,200.0,0.744,9.93,Available (see Keepa data),12.0
B0924JDRC2,5056683919240,843798156319.0,BUTTERCUP SPIRAL HAIR TIES ASSORTED SMALL PACK OF 6,"JessLab Spiral Hair Ties, 10 Pcs Traceless Phone Cord Bracelet Plastic Coil Ponytail Holders No-Damage Accessory for Girls Women Ladies, Color Assorted, Set 6",1.4516666666666669,104.43645083932856,29.08180300500835,50.0,50.0,1.008,5.99,Available (see Keepa data),1.0
B09315CTCY,5024418539513,5060633661417.0,SIL WOODEN NAIL BRUSHES PK2,"Wooden Nail Brush, Double-Sided Nail Scrubbing Brush with Firm Plastic Bristles (Set of 3)",0.7016666666666669,50.47961630695445,14.056761268781306,3000.0,,1.008,5.99,Available (see Keepa data),2.0
B093KCZPQ3,5055257864764,4008600391166.0,UPSY DAISY BABY BOTTLE,NUK First Choice Learner Cup Sippy Cup | 6-18 Months | Temperature Control | Leak-Proof Silicone Spout | Anti-Colic Vent | BPA-Free | 150ml | Disney Winnie the Pooh (Beige),1.2050000000000007,86.69064748201444,20.686695278969967,700.0,700.0,1.008,6.99,Available (see Keepa data),3.0
B0944255SH,5060298505446,750073827942.0,MASON PADLOCK 38MM,"Heavy Duty Long Shackle Padlock with Keys, High Security Padlock for Outdoor, Shed, Warehouse, Garage, Garden, Gate - 38mm",1.091666666666667,78.537170263789,21.86978297161937,200.0,200.0,1.008,5.99,Available (see Keepa data),1.0
B095KDP4MN,5060471890352,7427269287653.0,TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,4 x Mix Bundle New Scents Sovereign Car Home Office Gym Turbojet Air Sanitiser Freshener Spray,2.205,71.82410423452768,20.75294117647059,200.0,200.0,3.024,12.75,Available (see Keepa data),10.0
B096GFBN1J,5053249277462,5060909060814.0,PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",0.6083333333333345,41.95402298850583,14.629258517034094,200.0,200.0,1.08,4.99,Available (see Keepa data),1.0
B096KX2WZT,5056239473011,5038061135633.0,RYSONS HAIR & BEARD GROOMING KIT,"Remington All-in-One Grooming Kit Beard Trimmer (4 Attachments, Beard & Hair Comb, Nose & Ear, Detail Trimmer, Mini Foil Shaver, 3 Combs, Stainless Steel Blades, 40-Minute Run Time, Cordless) PG6020",6.076666666666667,253.1944444444444,42.89411764705882,1000.0,,2.22,17.0,,8.0
B0973DY3DP,5010326059304,616361113329.0,ROYAL MARKET CATERING FOIL 75MX300MM,50m Premium Heavy Duty 20 Micron Thick Kitchen Foil Catering Aluminium Tin Foil Roll - 30cm Wide,0.4516666666666669,6.79197994987469,3.615743829219481,1000.0,,7.319999999999999,14.99,Available (see Keepa data),1.0
B097N2MVJ2,5014749160418,670724640754.0,BEAUTY MAKE UP HEAD BAND,"500 Pcs Nuts and Bolts Assorted Set, Black Hex Socket Head Cap Screws Bolts and Nuts Kit, M3/M4/M5 Thread Fastener Machine Hex Bolts and Nuts Assortment Kit with Box",1.245,74.5508982035928,19.68379446640316,100.0,100.0,1.344,7.59,Available (see Keepa data),2.0
B098P2ZYKS,5038673411668,5061049571949.0,NT TOILET BLOCKS 6 PACK,"Power Bleach Toilet Blocks, Cistern Blocks, Bleach Toilet Tablets 2 X 6 Pack",0.991666666666666,71.34292565947237,17.27140783744556,100.0,100.0,1.008,6.89,Available (see Keepa data),1.0
B098PMYDYD,5024418039921,5060909061071.0,ESSCENTS INCENSE TUBE GOLD ROSE,"Satya Nag Champa Rose Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",0.358333333333334,21.45708582834336,8.617234468937891,50.0,50.0,1.344,4.99,Available (see Keepa data),1.0
B09BNRXPD9,5012145014373,8710755138041.0,ROYAL MARKET BIN LINER GREY 10 BAGS 18x29x39 INCH,"Brabantia 138041 PerfectFit Bin Liners (Size X/10-12 Litre) Thick Plastic Trash Bags with Tie Tape Drawstring Handles (40 Bags), White",1.333333333333333,80.32128514056222,20.10050251256281,700.0,700.0,1.332,7.96,Available (see Keepa data),10.0
B09F96YGWF,5050565566904,632770421145.0,XOXO HAIR BAND AND TIE SET 6PC,"12 pcs Assorted Elastic Hair Ties, No-Metal Gentle Secure Hold Ponytail Holders, No Damage or Snagging Braided Hair Bands, Perfect for Girls and Women with Thick or Curly Hair (Multicolor 17)",3.108333333333335,223.62110311750607,46.68335419274095,100.0,100.0,1.008,7.99,Available (see Keepa data),1.0
B09G73B7B6,5017403135944,5050746028535.0,ASHLEY 65PCE GUTTER CLIPS,Christmas S Mini Gutter Hooks Weatherproof Plastic for Hanging String Lights/Rope Lights Gutter Clips (Black Pack of 50),1.5066666666666677,108.3932853717027,27.81538461538463,4000.0,,1.008,6.5,Available (see Keepa data),5.0
B09GNH214T,5017403119050,742383439687.0,ASHLEY 2PCE NAIL BRUSH,4 Pcs Double Sided Nail Brush for Every Day Use - 2 different kinds of Nail Brushes with Plastic Handle For Cleaning Nails - Easy to Use Brushes - Nail Cleaning Scrubbing Brush for Hands Feet Nails,0.7016666666666669,50.47961630695445,14.056761268781306,1000.0,,1.008,5.99,Available (see Keepa data),1.0
B09HR1SV6C,5050565847454,5023231014412.0,BEAU UNICORN  HAIR BANDS W/ASSTD DESIGNS 6PC,"Winmau Blade X & Blade 6 Series Dartboards - Professional PDC Official Tournament Dart Board, Ultra-Thin Wire System, High-Density Sisal Construction",23.576666666666668,1696.1630695443646,64.3,2000.0,,1.008,44.0,Available (see Keepa data),7.0
B09J4Q652X,5055566999041,722367452031.0,CERAMIC WAX/OIL BURNER,Wax Melt Burner Wax burner Ceramic Oil Burners Assorted Wax Warmer Aromatherapy Holder Candle Scented Diffuser Home Bedroom Decor Flower Pattern,2.341666666666668,168.46522781774587,31.25695216907676,500.0,500.0,1.008,8.99,Available (see Keepa data),1.0
B09KN3V2G5,5056239472335,751713472881.0,COTTON CARE KIT,100 Pieces Disposable Iodine Cotton swabs Portable Iodine Disinfection Cotton swabs for Emergency Wound Care,4.170000000000001,300.00000000000006,52.12500000000001,50.0,50.0,1.008,9.6,Available (see Keepa data),1.0
B09L555WZP,5055319510967,5070000251929.0,RAPIDE PAINTING & DECORATING ACCESSORY KIT - 3PC,Paint Roller Set of 10 - Paint Rollers and Trays Set - Roller Sets for Painting - Paint Brush and Rollers for Painting - Wall Paint Roller - Home Painting Kit,5.688333333333334,409.23261390887296,40.1765744555621,1000.0,,1.008,16.99,,1.0
B09LGTWHKF,3838952023870,4820184121324.0,PALOMA 2PLY IVORY 50 NAPKINS 40X40CM,"UGEARS Sky Watcher Tourbillon Table Clock - 3D Wooden Puzzles For Adults, Wooden Model Kits for Adults to Build - Astronomical Mechanical DIY 3D Puzzle Clock, 3D Puzzles Adult",35.635000000000005,1688.862559241706,71.0922693266833,100.0,100.0,1.872,60.15,Available (see Keepa data),4.0
B09LZ4RB6X,5030481970511,7426968333012.0,PPS KRAFT DOUBLE WALL CUP 8OZ 25 PIECES,"Paper Cups - Double Wall Coffee Cup - Unique Aqueous Lining, Plastic-Free - Certified Home & Industrial Compostable - 8 oz - Biodegradable for Hot & Cold Drinks 25 Pcs (No Lids)",2.005000000000001,120.059880239521,24.08408408408409,50.0,50.0,1.344,9.99,Available (see Keepa data),1.0
B09LZ6NQWZ,5030481970634,7426968333029.0,PPS COMPOSTABLE KRAFT DOUBLE WALL CUP 12OZ 25 PIECES,"Paper Cups - Double Wall Coffee Cup - Unique Aqueous Lining, Plastic-Free - Certified Home & Industrial Compostable - 12 oz - Biodegradable for Hot & Cold Drinks 25 Pcs (No Lids)",2.688333333333333,160.9780439121756,29.35395814376705,100.0,100.0,1.344,10.99,Available (see Keepa data),1.0
B09P57FJBM,5017403136286,769256301292.0,BLACKSPUR MASONRY NAILS 120G 40MM,"MaxTronic Fast Direct Charging Remote Control Cars, 360° Flip Waterproof Stunt Car with ON/OFF Cool LED, 2.4GHz 4WD Indoor Outdoor Kids RC Toy Gift ideas for Kids Boys Girls",15.953333333333331,1147.7218225419665,63.8559039359573,300.0,300.0,1.008,29.98,Available (see Keepa data),1.0
B09QPZYZH3,5060298505804,766752264533.0,MASON VINYL ROLL,"White Permanent Vinyl for Cricut - 12"" x 5FT White Permanent Vinyl Roll, Outdoor Self Adhesive Vinyl Roll for Decor Sticker, Party Decoration",0.4300000000000007,30.9352517985612,8.686868686868701,300.0,300.0,1.008,5.94,,1.0
B09VH6M7QD,5038673601069,5060774885475.0,MARKSMAN SCRAPERS WOOD HANDLE 3PC,"3 Piece Wallpaper & Paint Scraper Tool Set, Wooden Handle and Metal Blade, Perfect DIY Decorating Paint Removal Scraper Tool Set, Great for Filling, Drywall, Putty, Joints 1” 2” 3” 76mm 50mm 25mm",0.3800000000000004,27.338129496402907,9.156626506024107,500.0,500.0,1.008,4.98,,1.0
B09W9RGQG5,5017403136347,5059629251602.0,BLACKSPUR CHIPBOARD SCREWS 125G 35MM,3.5mm x 35mm Black Phosphate Phillips Countersunk Drywall Screws Plasterboard Wood Screw Bugle Head (Pack of 100) A11CD,0.4016666666666669,28.896882494004817,8.04674457429049,50.0,50.0,1.008,5.99,,1.0
B09WB1GWSZ,5025364004735,5013181121971.0,TIDYZ 100 DOGGY DEGRADABLE BAGS ROLL,Mira Showers Zest Universal 90mm 4-Spray Shower Head - Chrome,11.4,1027.027027027027,62.29508196721312,200.0,200.0,0.672,21.96,,9.0
B09WR2Z3V6,5014749180287,7427089246205.0,BEAUTY NAIL SCISSOR,"ME MAXEQUIP Cuticle Nail Scissors Curved Shape Professional Stainless Steel Beauty Scissors, for Manicure Pedicure, Eyebrows, Nose, Hair Trimming Beauty Grooming Toenails Women Men",0.1550000000000003,11.151079136690672,4.661654135338356,1000.0,,1.008,3.99,Available (see Keepa data),1.0
B09X7DQKG4,505324924896,5060705160923.0,PAN AROMA VAPOURISING WAX MELTS 6PCE,Wax Melts - Mixed Favourites | 16 Pack | Strong Scented | Made in the UK | Plastic Free | Vegan,3.211666666666667,221.4942528735632,38.96865520728009,700.0,700.0,1.08,9.89,Available (see Keepa data),1.0
B09XQYKG6Q,5038673683218,5056394712536.0,MARKSMAN CABLE TIES 300MM 40PCE GREEN,"Gocableties Green Cable Ties, 300mm x 3.6mm, Pack of 100, 12” Premium Nylon Zip Ties, Multi-Purpose Plastic Tie Wraps, Secure Self-Locking Mechanism, for Home, Garden, Office and DIY",1.975,142.0863309352518,27.915194346289752,100.0,100.0,1.008,8.49,Available (see Keepa data),1.0
B0B2NRYP7N,5060298505354,735626247743.0,MASON WET & DRY ABRASIVE PAPER SET 10 PIECES,"Aucenix 12PCS Sandpaper, 120 to 2000 Mixed Grits Assorted Sanding Paper Pack for Wood, Fine & Coarse Wet & Dry Waterproof Abrasive Paper Sheets for Walls, Metal Plastic, Furniture Finishing, Polishing",0.4183333333333342,30.09592326139095,10.06012024048098,100.0,100.0,1.008,4.99,Available (see Keepa data),1.0
B0B2QYZQBM,5056239472038,661708022581.0,FACIAL WAX STRIPS & FINISHING 16PC,"Beauty7 Wax Strips for Face, Eyebrow Shaper Pre-cut, 24pcs Waxing Strips with 4pcs Cleaner Oil Wipes, Cold Wax Strips Facial Hair Removal",2.265000000000001,151.00000000000006,38.88412017167383,1000.0,,1.14,6.99,Available (see Keepa data),2.0
B0B3XLSCNC,5050565605450,767461802986.0,GLAMOUR CONNECTION MICROFIBRE HAIR WRAP,YoulerTex Microfibre Hair Towel Wrap: 2Pack Hair Turban Super Absorbent Rapid Drying Microfiber Towel for Women Curly Long Wet Plopping Hair Girls Head Towelling Large Anti-Frizz (Haze Blue),1.1150000000000004,36.31921824104236,13.393393393393396,1000.0,,3.024,9.99,Available (see Keepa data),1.0
B0B4B7W99Q,5030481930683,5065010529182.0,PPS FOIL 2 GASTRO CONTAINERS RECTANGULAR,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (20)",1.8033333333333343,65.33816425120777,18.1543624161074,200.0,200.0,2.652,11.92,Available (see Keepa data),1.0
B0B4MT6V86,5022822195776,4894495039999.0,STATUS DIMMABLE LED GU10 CLR W/W 4W 50W,"Lepro GU10 LED Bulbs Dimmable, Warm White 2700K, 4.5W 345lm, 50W Halogen Spotlight Bulb Equivalent, 38° Narrow Beam, Energy Saving GU10 LED Light Bulbs, Pack of 10",7.364999999999997,300.6122448979591,49.67959527824619,200.0,200.0,2.28,17.79,Available (see Keepa data),2.0
B0B4W8PQV8,5056239471000,616908318576.0,RYSONS DENTAL FLOSS PICKS 50PCE PK2,"200pcs Floss Sticks Dental, Triple Clean Advanced Clean Dental Floss Stick, Easy and Simple to Use Tooth Floss Picks, Smoothly Work on Tight Teeth Floss Sticks, Keeps Your Mouth Fresh and Clean",1.0050000000000006,54.61956521739133,17.25321888412018,8000.0,,1.548,6.99,Available (see Keepa data),1.0
B0B5ZPP3Q5,5053249000022,717378076703.0,QUEEN OF CAKES CUPCAKE CASES PACK OF 125,"100 Pcs Cupcake Cases, Cake Muffin Liners, Greaseproof Foil Baking Cups Paper Wrappers, Foil Metallic Cupcake Paper Cups Household Oven Birthday Wedding Party Muffins Pastry Molds (Gold)",2.2216666666666667,159.83213429256594,26.95652173913044,100.0,100.0,1.008,9.89,Available (see Keepa data),1.0
B0B7WYYHKZ,5024418588870,729086922401.0,SIL HOUSEHOLD MIRROR 25X17CM  ASSORTED,"HD Wall Mirror Self Adhesive Glass Mirror High Clear Mirrors Stick On Frameless Large Adhesive Mirrors Tile for Bathroom, Bedroom, Living Room, Hallway Decoration(40 x 30cm)",5.101666666666668,286.6104868913858,40.84056037358239,1000.0,,1.476,14.99,Available (see Keepa data),1.0
B0BCFNQBJ8,5055319515610,4251428704568.0,EXTRA STRONG STICK ON,"4smile Self Adhesive Hooks - 5 Pieces in Black - Extra Strong Stick on Hooks Heavy Duty - No Drilling Sticky for Hanging on Wall or Door for Heavy Duty, Coat Hanger",0.9816666666666668,65.44444444444446,19.6661101836394,100.0,100.0,1.14,5.99,Available (see Keepa data),1.0
B0BDRVQKNN,5055319516594,5056555401644.0,PAINT FACTORY GLITTER EFFECT RED 200ML,"2 x Glitter Red Spray Paint 200ml Decorative, Creative, Dazzling Effect to Your Hobby Art and Craft Use",0.0745833333333335,5.365707434052774,1.636197440585014,50.0,50.0,1.008,5.47,,2.0
B0BFHTBLSY,5030481985201,7426968404132.0,PPS BAGASSE FOOD 50 BOX 450ML,"Bagasse Clamshell Food Containers, Disposable Food Containers, Takeaway Boxes for Hot, Cold, Wet, & Oily Food, WHITE Meal Prep Container, 450 ml, 50-Pcs",2.2216666666666667,50.03753753753754,17.785190126751164,50.0,50.0,4.668,14.99,Available (see Keepa data),1.0
B0BGMC39PF,5056239432025,5056601416110.0,PVA GLUE 4PC,"4Pcs Kids Glue Set, Non-Toxic PVA, Stick, Liquid & Pen Glue for Crafts, School Supplies, Paper, Fabric and Scrapbooking - Safe Arts & DIY Kit",1.698333333333334,113.22222222222229,25.50688360450564,50.0,50.0,1.14,7.99,,1.0
B0BHP24MVV,5030481985355,739224836927.0,PPS BAGASSE 10 BOWLS WHITE 12OZ,"PINGEUI 200 Pack 12 OZ (350 ml) Eco-Friendly Sugarcane Bowls, Round Extra Strength Bowls for Parties, BBQ, Picnic, Hot and Cold Foods, White",8.075,568.6619718309859,51.02685624012639,50.0,,1.044,18.99,Available (see Keepa data),1.0
B0BHRJCC8G,5030481930621,7427285016695.0,PPS FOOD KITCHEN FOIL 8MX450MM ETA,The Non-Stick Kitchen Foil Extra Wide Large Suitable for Cooking Baking Roasting Turkey Freezing Wrapping and Storage - 45cm x 5m,0.2250000000000001,15.000000000000004,3.4220532319391648,200.0,200.0,1.14,7.89,Available (see Keepa data),3.0
B0BKDSJR3S,5053249277424,5060794444348.0,PAN AROMA INCENSE STICKS & HOLDER NAG CHAMPA PACK OF 40,"Original Satya Nag Champa Agarbatti Incense Sticks | with M&J incense sticks holder | x4 pack | for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",0.3916666666666667,27.011494252873565,8.260105448154658,50.0,50.0,1.08,5.69,,1.0
B0BKGQLN8Z,5056170351324,729920105601.0,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",16.481666666666666,1185.7314148681053,63.41134979159987,800.0,800.0,1.008,31.19,Available (see Keepa data),1.0
B0BKVCRMJ7,5056239472069,605556629929.0,HAIRADRESSER SPRAY BOTTLE,"TakFree Misting Spray Bottle, 250ml Empty Water Hair Mist Spray Bottle Refillable Trigger Sprayer Plastic Sprays Bottles for Hair Styling Travel Plants-2pcs",0.4349999999999993,31.294964028776924,8.74371859296481,500.0,500.0,1.008,5.97,,1.0
