EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5032759010158,5032759000005,B004TRT57O,AMTECH HAMMER STEEL GS APP 16OZ,Amtech A0100 16oz (450g) Claw Hammer with Steel Shaft,https://www.efghousewares.co.uk/amtech-hammer-steel-gs-app-16oz,https://www.amazon.co.uk/dp/B004TRT57O,,,Available (see Keepa data),Available (see Keepa data),16.0,4.992,4.16,7.5,0.96,3.13,0.55,1.25,1.7599999999999998,-2.0,-1.7599999999999998,-2.55,-54.14012738853503,10.56,-40.8
5056338360304,,B0009VX1ZQ,3M X 15MM TAPE MEASURE,Stanley Tylon Pocket Tape 3m/10ft Carded,https://www.efghousewares.co.uk/3m-x-15mm-tape-measure-119243,https://www.amazon.co.uk/dp/B0009VX1ZQ,800.0,800.0,,Available (see Keepa data),23.0,0.744,0.62,4.19,0.54,2.42,0.55,0.6983333333333333,0.826,-0.08833333333333282,-0.826,-0.6383333333333329,-54.55840455840452,4.9559999999999995,-18.281622911694495
3838952020213,5906360643299,B08WHPRRN2,PALOMA NAPKIN 3 PLY RED ROSE 20 NAPKINS,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Roses, Classic, Elegant i Color: Gorgeous Roses",https://www.efghousewares.co.uk/paloma-napkin-3-ply-red-rose-20-napkins,https://www.amazon.co.uk/dp/B08WHPRRN2,,,,,2.0,1.14,0.95,4.51,0.68,2.4,0.55,0.7516666666666665,0.9159999999999999,-0.2716666666666667,-0.9159999999999999,-0.8216666666666668,-54.77777777777778,5.495999999999999,-21.862527716186257
50304811985392,8720011029389,B09B42KGJ9,PPS BAGASSE 50 BOWLS WHITE 32OZ,MMOBIEL DUAL SIM Card Slot Tray Holder Replacement Compatible with Oppo A54-5G 2021 - Incl. SIM Pin - Black,https://www.efghousewares.co.uk/pps-bagasse-50-bowls-white-32oz-106917,https://www.amazon.co.uk/dp/B09B42KGJ9,,,Available (see Keepa data),,1.0,5.448,4.54,5.49,0.82,1.46,0.55,0.915,1.4740000000000004,-2.2449999999999997,-1.4740000000000004,-2.795,-54.91159135559921,8.844,-61.092896174863384
5038673570181,,B002RT2C5S,MARKSMAN SCREWDRIVER PRECISION 4 IN 1,Marksman 11Pc Precision Screwdriver Set,https://www.efghousewares.co.uk/marksman-screwdriver-precision-4-in-1-14-9,https://www.amazon.co.uk/dp/B002RT2C5S,,,Available (see Keepa data),Available (see Keepa data),9.0,1.008,0.84,3.33,0.43,1.73,0.55,0.5549999999999997,0.7100000000000001,-0.22499999999999976,-0.7100000000000001,-0.7749999999999998,-55.755395683453216,4.26,-27.927927927927914
5038673540108,,B002RT2C5S,MARKSMAN PRECISION 6PC SCREWDRIVER,Marksman 11Pc Precision Screwdriver Set,https://www.efghousewares.co.uk/marksman-precision-6pc-screwdriver,https://www.amazon.co.uk/dp/B002RT2C5S,,,Available (see Keepa data),Available (see Keepa data),9.0,1.008,0.84,3.33,0.43,1.73,0.55,0.5549999999999997,0.7100000000000001,-0.22499999999999976,-0.7100000000000001,-0.7749999999999998,-55.755395683453216,4.26,-27.927927927927914
5032759012916,5032759012916,B008PQCXRE,AMTECH ROUND TIP ART B/SET XL 12PC,Amtech S4146 12 Piece round tip art brush set,https://www.efghousewares.co.uk/amtech-round-tip-art-b-set-xl-12pc,https://www.amazon.co.uk/dp/B008PQCXRE,,,,Available (see Keepa data),3.0,3.2039999999999997,2.67,6.39,0.9,3.01,0.55,1.0649999999999995,1.4259999999999997,-1.255,-1.4259999999999997,-1.805,-56.05590062111801,8.556,-33.89671361502347
5022822195752,5022822195752,B07BK4P8GT,STATUS DIMMABLE LED CANDLE SES W/W 5.5W 40W,Status 5.5w = 40w = 470 lumens Dimmable LED - Candle - E14 - PA - Pearl - Warm White - 1 pk box - in White CDU,https://www.efghousewares.co.uk/status-dimmable-led-candle-ses-w-w-5-5w-40w,https://www.amazon.co.uk/dp/B07BK4P8GT,,,,Available (see Keepa data),3.0,2.148,1.79,6.09,0.91,3.14,0.55,1.0149999999999997,1.278,-0.7650000000000001,-1.278,-1.3150000000000002,-56.19658119658121,7.667999999999999,-25.91133004926109
3838952021913,5906360219173,B08ZRQS58P,PALOMA NAPKIN 3 PLY HERB 20 NAPKINS,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Flowers, Spring, Summer, Meadow i Color: Flax Plants",https://www.efghousewares.co.uk/paloma-napkin-3-ply-herb-20-napkins,https://www.amazon.co.uk/dp/B08ZRQS58P,,,,,2.0,1.14,0.95,4.47,0.67,2.4,0.55,0.7449999999999997,0.914,-0.2949999999999997,-0.914,-0.8449999999999998,-56.333333333333314,5.483999999999999,-22.684563758389253
5030481800535,,B0FKXH6PMJ,PPS BIODEGRADABLE SMOOTHIE 250 STRAWS,"250 Pack Paper Smoothie Straws, Red and White Striped, 8mm x 200mm, Biodegradable, Compostable Glass Straws",https://www.efghousewares.co.uk/pps-biodegradable-smoothie-250-straws,https://www.amazon.co.uk/dp/B0FKXH6PMJ,,,Available (see Keepa data),,1.0,5.712,4.76,7.99,1.2,3.15,0.55,1.331666666666666,1.932,-2.4516666666666658,-1.932,-3.001666666666666,-56.52856246076584,11.592,-45.081351689612
