RowID,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,Sales,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,is_exact_ean_strict,Brand_Match,title_match,Sup_Qty,Amz_Total,RSU,Pack_Mode,Pack_Verdict,Adjusted_Profit,Final_Category,Confidence,Filter_Reason,Key_Evidence
1379,5024418437710.0,761644597485.0,B09P8DW7CZ,SIL RAINBOW CRAFT STICKS 60PC,"OWLKELA 300PCS Mini Coloured Lollipop Sticks 2.5 inch, Wood Lolly Craft Sticks, Lolly Sticks for Home and School Crafts, Popsicle Sticks, Ideal for Arts and Handwork",500,1.008,6.59,1.24166666666666,0.887016229712859,False,False,0.2268041237113402,60,1,1,split,SPLIT - VERIFY,1.24166666666666,UNCERTAIN,0,-,"Shared: sticks, craft"
1380,5029594669115.0,7821904578845.0,B07RBL8R2W,ROLSON GROUND/WALL CHAIN ANCHOR,Hardened Flip Up/Down Steel Ground Wall Chain Anchor Motorbike Lock (4 Bolts) Security Locking Point for Motorcycle Bike Bicycle,200,5.808,18.95,4.80166666666666,0.8858381502890169,False,False,0.33962264150943394,1,1,1,1:1,1:1 Match,4.80166666666666,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: ground, anchor, chain"
1381,5013478137586.0,769891035477.0,B08V1L5YTS,KINGFISHER 3PK SMALL VACUUM BAGS VBS,"Vacuum Storage Bags,10 Small Space Saver Sealer Bags, Vacuum Bags for Clothes, Pillows, Comforters, Blankets, Beddings",300,2.988,12.99,2.705,0.885674931129477,False,False,0.2987012987012987,3,1,1,split,SPLIT - VERIFY,2.705,UNCERTAIN,0,-,"Shared: bags, small, vacuum"
1382,5025301611996.0,,B07Q9T61DD,BLACK + DECKER BATHROOM SCALE WHITE,"Salter Max Digital Bathroom Scale â€“ Supersize LCD Display, 250 kg Capacity, Large Platform, Easy Read, Carpet Feet & Batteries Included, Kg/lbs, Instant Readings, Weight Measurements, White",400,6.92399999999999,20.24,5.60666666666666,0.8846153846153839,False,False,0.22123893805309736,1,1,1,1:1,1:1 Match,5.60666666666666,UNCERTAIN,0,-,"Shared: bathroom, white, scale"
1383,5037241271970.0,725320237928.0,B0946Z7NW9,SKULL ORNAMENTS ROGUES 9CM,"Sugar Skull Figurines, Lovely Resin Crafts Sugar Skull Couple Statue Decor, Resin Skeleton Couple Figurine Gothic Tabletop Ornaments for Mother's Day and Valentine Home Decoration",100,2.544,11.89,2.36833333333333,0.883055555555555,False,True,0.2146341463414634,1,1,1,1:1,1:1 Match,2.36833333333333,HIGHLY_LIKELY,80,-,"Brand: SKULL; Shared: ornaments, skull"
1384,5060357994426.0,5060357992217.0,B07GZGXQYG,SUPERIOR FOIL 5 CONTAINERS & LID 4.5LTR,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",200,3.492,14.79,3.06499999999999,0.879975124378109,False,True,0.2920353982300885,1,5,5,bundle,BUNDLE (RSU=5) - LOSS,-10.90300000000001,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-10.90),"Brand: SUPERIOR; Shared: foil, lid, superior"
1385,5030481930683.0,5065010529182.0,B0B4B7W99Q,PPS FOIL 2 GASTRO CONTAINERS RECTANGULAR,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (20)",200,2.244,11.92,2.14333333333333,0.878888888888889,False,False,0.3132530120481928,1,1,1,1:1,1:1 Match,2.14333333333333,NEEDS_VERIFICATION,50,Moderate match; verify product identity,Shared: foil
1386,5050375114838.0,7613032717636.0,B003QXN334,MUNCH CRUNCH DELICIOUS DENTAL STICK 180g,"Bakers Dental Delicious Medium Dog Chews Chicken 200g, Pack of 6",400,1.212,9.54,1.37999999999999,0.8772401433691761,False,False,0.40384615384615385,1,6,6,bundle,BUNDLE (RSU=6) - LOSS,-4.6800000000000095,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-4.68),"Shared: dental, delicious"
1387,5056239423610.0,,B09F31QSQB,RYSONS PEST CEDAR WOOD BALLS ASS,"Cedarwood Moth Repellent for Wardrobes, 28 Pcs 100% Natural Cedar Wood Discs, Cedar Wood Rings & Cedar Moth Balls for Storage Box, Drawers, Wardrobe Storage & Clothes, Ideal Moth Killer & Freshener",800,1.14,7.39,1.32458333333333,0.874750499001996,False,False,0.22707423580786026,1,1,1,1:1,1:1 Match,1.32458333333333,UNCERTAIN,0,-,"Shared: balls, cedar, wood"
1388,742288760169.0,5065002811202.0,B0BHDPLN6M,CONCORD SHOT GLASS GIFT SET 50ML 6PCE,"Flow Barware Shot Glasses | Coloured Heavy Base Shot Glass Set of 6 | 50ml Stackable Coloured Shot Glass Set for Vodka, Tequila, Whisky Shots | Multicoloured Shooter Sets",200,2.556,11.95,2.35833333333333,0.874701670644391,False,False,0.2318840579710145,6,1,1,split,SPLIT - VERIFY,2.35833333333333,UNCERTAIN,0,-,"Shared: glass, set, shot"
1389,5050565756640.0,787794175151.0,B07PCNDCPC,NOVELTY ICE CREAM SCOOP 3 ASSTD COLS.,"Ice Cream Scoop - 3 Pcs Stainless Steel Ice Cream Scoop Trigger Include Small Sizeï¼ˆ1.57 Inch, Medium Size (1.96 Inch), Large Size (2.36 Inch), Melon Scoop (Cookie Scoop)",400,1.14,7.99,1.31833333333333,0.873790677220756,False,False,0.25,1,1,1,1:1,1:1 Match,1.31833333333333,UNCERTAIN,0,-,"Shared: ice, scoop, cream"
1390,5052516216609.0,,B08Z3XXTZ5,SPIKEY METALLIC RUBBER BALL DOG TOY 3COL,"petizer 3-PACK Squeaky Dog Ball Toys ï¼ŒDogs Chew Spiky Ball ï¼Œ Floatable Dog Pool toy,Toss Fetch Toys for Puppy Rubber TPR, Teeth Cleaning for Small and Medium",400,1.572,8.99,1.63166666666666,0.8717026378896879,False,False,0.23880597014925373,1,3,3,bundle,BUNDLE (RSU=3) - LOSS,-1.5123333333333402,UNCERTAIN,0,-,"Shared: ball, rubber, dog"
1391,5010559180585.0,5060801700023.0,B08BYZ98K4,DRAPER COMFORT MASK,Face Masks - Breathable Face Masks with Filter - Cotton Face Mask â€“Reusable Face Mask with Adjustable Ear Straps and Nose Wire â€“ with Valve and Replaceable filters,700,3.348,11.99,2.92166666666666,0.868715083798882,False,False,0.07526881720430108,1,1,1,1:1,1:1 Match,2.92166666666666,UNCERTAIN,0,-,Shared: mask
1392,26102944257.0,779880162763.0,B08MJ8HT82,DIWALI SALAD BOWL 21CM,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",100,4.368,15.99,3.665,0.868566176470588,False,False,0.21656050955414013,1,1,1,1:1,1:1 Match,3.665,UNCERTAIN,0,-,"Shared: salad, bowl"
1393,6920230810634.0,8425402604199.0,B0DHQDTHLH,KNIFE GOLD 6 PIECES,"Otto Koning Cutlery Set - 24 Piece Knife and Fork Sets, Premium Gold Cutlery Set for 6 - Stainless Steel with Mirror Polish, Dishwasher Safe, Optimal Grip, Modern Design, Durable & Corrosion Resistant",300,3.888,14.99,3.31166666666666,0.8678266178266171,False,True,0.0365296803652968,6,1,1,split,SPLIT - VERIFY,3.31166666666666,HIGHLY_LIKELY,70,-,"Brand: KNIFE; Shared: knife, gold"
1394,5056170363235.0,,B0FP2CC7P3,ZENZO FLAT TYPE C TO C 1M CABLE,"Ofuca USB C to USB C Charger Cable, 60W 2PACK 1M/3FT Type C to Type C Fast Charging USBC Cable Compatible with iPhone 16 15 Pro, Galaxy S24/S23, iPad Pro/Air, MacBook Pro 2020",200,1.008,5.99,1.21166666666666,0.86734693877551,False,False,0.22330097087378642,1,2,2,bundle,BUNDLE (RSU=2) - OK,0.20366666666666,UNCERTAIN,0,-,"Shared: cable, type"
1395,5055441407548.0,611553066995.0,B084Z243KS,DEKTON CHISEL SET 4PC,Libraton Wood Chisel Set - 4PCs Professional Carpenter Chisels for Woodworking With Wooden Handle,100,10.08,27.99,7.77499999999999,0.867041198501872,False,False,0.3050847457627119,4,1,1,split,SPLIT - VERIFY,7.77499999999999,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: chisel, set"
1396,5013478557896.0,,B0B4B6Y517,KINGFISHER FOIL TRAY 2 TRAYS ROASTING,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",200,0.972,6.99,1.18124999999999,0.864232209737827,False,False,0.3312883435582822,1,1,1,1:1,1:1 Match,1.18124999999999,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: roasting, foil, trays"
1397,5056295705965.0,,B0DT6Q4NJT,CASA & CASA DUSTPAN & BRUSH SET METAL GREY/RED,"Rechargeable USB Desk Fan with Digital Display, 5-Speed Ultra Quiet Table Fan, 90Â° Manual Tilt & Hangable Fan for Bedroom, Kitchen, Camping, Officeï¼ŒLiving Room",100,5.892,19.99,4.73833333333333,0.86280487804878,False,False,0.17307692307692307,1,1,1,1:1,1:1 Match,4.73833333333333,UNCERTAIN,0,-,Title analysis
1398,3838952025485.0,619660485593.0,B082B6TRBV,PALOMA 100 APPLE GREEN SERVIETTES,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",300,1.104,8.25,1.275,0.857894736842106,False,False,0.25196850393700787,1,1,1,1:1,1:1 Match,1.275,UNCERTAIN,0,-,"Shared: green, serviettes"
1399,5056239433404.0,5000359110608.0,B006ZBFLNO,STORAGE HOOKS UNIVERSAL TWIN PK,"Universal Heavy Duty Garage Storage Hooks Set, 30kg Load Capacity per Hook (6 Pack)",400,1.476,8.5,1.54333333333333,0.8535955502582431,False,True,0.3684210526315789,1,6,6,bundle,BUNDLE (RSU=6) - LOSS,-5.83666666666667,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-5.84),"Brand: STORAGE; Shared: storage, hooks, universal"
1400,5038673413327.0,5060655981401.0,B09F31QSQB,PRIMA CEDAR WOOD BALL,"Cedarwood Moth Repellent for Wardrobes, 28 Pcs 100% Natural Cedar Wood Discs, Cedar Wood Rings & Cedar Moth Balls for Storage Box, Drawers, Wardrobe Storage & Clothes, Ideal Moth Killer & Freshener",800,1.476,7.39,1.53833333333333,0.852414330218068,False,False,0.1743119266055046,1,1,1,1:1,1:1 Match,1.53833333333333,UNCERTAIN,0,-,"Shared: cedar, wood"
1401,5050565706010.0,792276609260.0,B0BTGM58S5,B&CO AIR FRYER HEAT RESISTANT FOOD GRIP,"Silicone Oven Mitts for Air Fryer, 1 Pair Thicken Mini Oven Gloves Heat Resistant for BBQ,Cooking,Baking",400,1.308,6.99,1.415,0.8501199040767381,False,False,0.46153846153846156,1,1,1,1:1,1:1 Match,1.415,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: fryer, resistant, heat"
1402,5056283871146.0,6009999068989.0,B0BSMPFTTZ,PLASTIC MAKEUP STORAGE HOLDER,"Makeup Organiser Cosmetic Storage Box, Make up Organizer Dressing Table Plastic Cosmetics Holder with Drawer - Large Countertop Vanity Cosmetic Stand Containers for Beauty Skincare Jewellery, White",200,2.76,12.99,2.445,0.848981077147016,False,True,0.18584070796460178,1,1,1,1:1,1:1 Match,2.445,HIGHLY_LIKELY,80,-,"Brand: PLASTIC; Shared: makeup, storage, holder"
1403,5025301627607.0,619191841400.0,B08CDLLT35,ANIKA FLOATING SHELF WHITE GLOSS 60CM,"STOREMIC Floating Shelves, White Shelves with Length 60cm, Set of 2 Wall Shelves, Easy to Install Decorative Shelf with Large Storage for Bedroom, Bathroom, Home Office, Living Room",200,9.408,29.99,7.16166666666666,0.8445185766614329,False,False,0.25688073394495414,1,1,1,1:1,1:1 Match,7.16166666666666,UNCERTAIN,0,-,"Shared: floating, white, shelf"
1404,5056295706467.0,,B0CJ2B3GDQ,BLUE CANYON SANTORINI TPR TOILET BRUSH SILVER,KDD Headset Stand with 9 Light Modes - Gaming Controller Holder for Desk - Rotatable Headphone Stand & Detachable Controller Hook for Gamer Gaming PC Xbox ONE PS5 Earphone Accessoriesï¼ˆBlack,600,8.328,22.99,6.38458333333333,0.8429256594724219,False,False,0.1271186440677966,1,1,1,1:1,1:1 Match,6.38458333333333,UNCERTAIN,0,-,Title analysis
1405,5053249260402.0,7426891924257.0,B07DCV4CJ2,QUEEN OF CAKES CUPCAKE MINI MUFFIN 200,Cake Factory Mini Baking Cupcake & Muffin Liners Paper Cups 200 Liner Cases for Birthday Party Wedding Home Party Themed Event Charity and Special Occasions 2X Pastel Packets,400,1.008,5.99,1.18166666666666,0.84280303030303,False,False,0.22641509433962265,200,1,1,split,SPLIT - VERIFY,1.18166666666666,UNCERTAIN,0,-,"Shared: mini, muffin, cupcake"
1406,742288764334.0,,B0DMVC9WHC,MILKPAN NONSTICK INDUCTION BASE 15CM,Wellhouse 16cm Nonstick Saucepan with Lid Induction Small Granite Saucepan Saute Pan Sauce Pot Small Cooking Pot for Electric Gas & Induction Hobs,50,4.836,16.99,3.88833333333333,0.842248498498498,False,False,0.27472527472527475,1,1,1,1:1,1:1 Match,3.88833333333333,UNCERTAIN,0,-,"Shared: induction, nonstick"
1407,5060108297097.0,,B0DT4DFMS5,GROOV-E WIRED HEADPHONES,groov e Rhythm Wireless Headphones - Active Noise Cancelling Headphones with 32Hrs of Audio Playback - Bluetooth & 3.5mm Audio Jack - Black,100,6.984,19.99,5.37958333333333,0.840151515151515,False,False,0.26993865030674846,1,1,1,1:1,1:1 Match,5.37958333333333,UNCERTAIN,0,-,"Shared: groov, headphones"
1408,5050565755186.0,762673016459.0,B08DJ3B3B9,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,300,1.008,5.99,1.17166666666666,0.839409722222222,False,True,0.28426395939086296,1,1,1,1:1,1:1 Match,1.17166666666666,HIGHLY_LIKELY,80,-,"Brand: GLAMOUR; Shared: glamour, set, nail"
1409,8694064015869.0,5052775260313.0,B07DYNKXVS,HOBBY CLASSY CLEANER BASKET TRANSPARENT,lakeland Deep Multipurpose Cleaning Caddy White â€“ Tall Sides Prevent Items Falling Out Wipe-Clean,400,2.508,13.89,2.225,0.838610378188214,False,False,0.2463768115942029,1,1,1,1:1,1:1 Match,2.225,UNCERTAIN,0,-,Title analysis
1410,8694064001701.0,5056474908569.0,B09XVBT55V,HOBBY PEDAL BIN 5.5LTR NO.1 ASSORTED COLOURS,5L Slim Pedal Bin Square Toilet Brush Holder Bathroom Set Rectangular Removable Bucket Trash Recycling Bin (Black 5 L Bin Only),50,4.668,14.95,3.73958333333333,0.83851931330472,False,False,0.21052631578947367,1,1,1,1:1,1:1 Match,3.73958333333333,UNCERTAIN,0,-,"Shared: bin, pedal"
1411,6933890357883.0,5060091196971.0,B09TZ978Z7,GLASS MUG DELI 270ML ZB229 6PK,Glass Coffee Mugs Set of 6 Heat Resistant Glass Cups with Handles for Hot Drinks Stylish Latte Glasses Cappuccino Cups Tea Cups Coffee Glasses & Hot Chocolate Station Use (270ml),100,4.62,18.98,3.69666666666666,0.837636544190665,False,True,0.18269230769230768,6,1,1,split,SPLIT - VERIFY,3.69666666666666,HIGHLY_LIKELY,70,-,Brand: GLASS; Shared: glass
1412,5033298010906.0,713153939430.0,B076HV7FNH,ESSENTIAL PLASTIC SERVING TRAY CLEAR REUSABLE 36 X 24 CMS,"MATANA 6 Large Rectangular Serving Platters, 32x24cm - Clear Plastic Trays for Food Serving, Catering, Parties, Weddings, Birthdays - Sturdy & Reusable Snack, Sandwich, & Buffet Trays",300,1.644,9.89,1.61166666666666,0.836076817558299,False,False,0.35833333333333334,1,1,1,1:1,1:1 Match,1.61166666666666,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: serving, plastic, clear"
1413,5022245104041.0,,B0CQRR8NLX,EXTRA SELECT COMPLETE TURTLE & TERRAPIN FOOD 60G,"King British â€“ Turtle & Terrapin Complete Food â€“ 200g Tub â€“ Rich in Vitamins & Minerals Natural Ingredients â€“ Contains a Variety of Shrimp, Gammarus & Krill",800,3.888,13.24,3.17833333333333,0.835872395833333,False,False,0.2641509433962264,1,1,1,1:1,1:1 Match,3.17833333333333,UNCERTAIN,0,-,"Shared: turtle, food, complete"
1414,5019923099164.0,,B01N8TVC3A,SECURIT LITERAL ARROW SIGN RIGID PLASTIC (FULLY RECYCLABLE) 150X150MM,V Safety Glow In The Dark Fire Exit Arrow Down Sign - 450mm x 150mm - Rigid Plastic,50,2.136,9.45,1.95374999999999,0.833333333333333,False,False,0.39473684210526316,1,1,1,1:1,1:1 Match,1.95374999999999,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: arrow, sign, plastic"
1415,8007815262496.0,749789828732.0,B07VPVS9CM,RCR CRYSTAL MIXOLOGY WHISKY GLASS SET ASSORTED 340ML 4 PIECES,"KANARS Whiskey Glasses Set, No-Lead Crystal Whisky Glass 320 ml for Whisky, Cocktail, Martini, Bourbon, Tequila, 4-Piece, Unique Stylish Gift Box",50,11.424,33.99,8.435,0.83273381294964,False,False,0.3300970873786408,4,1,1,split,SPLIT - VERIFY,8.435,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: glass, whisky, set"
1416,8699118010005.0,,B0DXQ56JTB,ALUMINIUM OVEN TRAY 36CM,"Scoville Xtra 36cm Roasting Tray, Non Stick Roasting Tray for Oven, NEVERSTICK Coated, Oven Safe Up To 260Â°C, Easy to Clean, Perfect for Vegetables & Meats, Dishwasher Safe, Toughened Aluminium, Black",50,5.172,16.0,4.06333333333333,0.83,False,True,0.044444444444444446,1,1,1,1:1,1:1 Match,4.06333333333333,HIGHLY_LIKELY,80,-,"Brand: ALUMINIUM; Shared: tray, oven, aluminium"
1417,5056295710631.0,,B0085L24RS,CASA & CASA ELECTRONIC KITCHEN SCALE CUP CAKE,"Duronic Digital Kitchen Scale KS5000 Electronic Kitchen Scales with Bowl and Large Display 5kg Capacity Weighing Scales - Ideal Food Measurement, Baking scales, Pet Food, and parcel scales.",400,7.02,19.99,5.34958333333333,0.83,False,False,0.29914529914529914,1,1,1,1:1,1:1 Match,5.34958333333333,UNCERTAIN,0,-,"Shared: scale, kitchen, electronic"
1418,5055441451480.0,,B09YPZDHKJ,DEKTON RIGHT ANGLE BRACKET 12PCS,"Angle Brackets 15PCS, L Bracket 30 x 30 x 38 x 1.2 mm, Stainless Steel Sleeper Brackets with 90 Screws, Heavy Duty Right Angle Corner Bracket for Wood, Metal Corner Braces for Fixing Timber",100,1.68,8.49,1.62499999999999,0.8291873963515749,False,False,0.22624434389140272,12,900,75,bundle,BUNDLE (RSU=75) - LOSS,-122.69500000000001,UNCERTAIN,0,-,"Shared: bracket, angle, right"
1419,5019311937351.0,704888379288.0,B07G3G3R74,SET OF 4 ESPRESSO SPOONS,"Q&A 12 Pieces 4"" Stainless Steel Mini Coffee Spoons Demitasse Espresso Spoons",50,2.676,9.99,2.315,0.828537170263789,False,False,0.3564356435643564,1,1,1,1:1,1:1 Match,2.315,NEEDS_VERIFICATION,50,Moderate match; verify product identity,"Shared: espresso, spoons"
1420,5030481990472.0,619660485593.0,B082B6TRBV,PPS 2PLY 30 NAPKINS CHAMPAGNE 40x40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",300,1.14,8.25,1.245,0.828537170263789,False,False,0.3053435114503817,1,1,1,1:1,1:1 Match,1.245,NEEDS_VERIFICATION,50,Moderate match; verify product identity,Shared: napkins
1421,5030481990502.0,619660485593.0,B082B6TRBV,PPS 2PLY 30 NAPKINS PINK 40X40CM,"Paper Serviettes Soft Napkins 40x40cm 2PLY BulkySoft Solid Colours Choose Colours (Green, 100)",300,1.14,8.25,1.245,0.828537170263788,False,False,0.31746031746031744,1,1,1,1:1,1:1 Match,1.245,NEEDS_VERIFICATION,50,Moderate match; verify product identity,Shared: napkins
1422,5052516214841.0,5013919015053.0,B0CBV6YLN8,SMART CHOICE 7 LAMB & COD DOG TREAT,Wagg Mini Chops Lamb & Peas Dog Treats 125g (Pack of 7) - Oven Baked,100,1.752,9.86,1.66666666666666,0.828447339847991,False,False,0.44660194174757284,1,7,7,bundle,BUNDLE (RSU=7) - LOSS,-8.84533333333334,HIGHLY_LIKELY_FILTERED,70,Negative adjusted profit (£-8.85),"Shared: dog, lamb"
1423,5055319511254.0,886478626672.0,B0BXKRP8C9,RAPIDE EVERYDAY PAINT BRUSH 3 INCH,"Double Thick Chip Paint Brush, 3 inch / 75mm Wood Stain Brushes for Painting Walls and Fence Staining, Wooden Handle Masonry Paintbrush for Varnish, Paste, Gesso and Limewash",200,1.008,5.99,1.15166666666666,0.828237410071942,False,False,0.21153846153846154,1,1,1,1:1,1:1 Match,1.15166666666666,UNCERTAIN,0,-,"Shared: paint, inch, brush"
1424,5056239430038.0,,B0F32565LY,BIKE LOCK WIRE COATED WITH KEYS,"Cable Lock with 4-Digit Combination Lock, Cable Combination Padlocks with 130cm Retractable Cables, for Bike Luggage Helmet Ski Locks",100,1.008,5.99,1.15166666666666,0.828237410071942,False,True,0.3170731707317073,1,1,1,1:1,1:1 Match,1.15166666666666,HIGHLY_LIKELY,80,-,"Brand: BIKE; Shared: lock, bike"
1425,5056175913411.0,,B0BSCKNXMF,HEARTS CROWNS STARS HAIR CLIPS 3PK,KEYRI 24 Pcs Hair Clips Girls Hair Accessories Star Butterfly Crown Heart Shaped Barrettes Women Hairpins Sparkly Cute Clips for Girls Women Kids Fine Thick-Hair (24 Pieces),100,1.008,5.39,1.15166666666666,0.828237410071942,False,False,0.18357487922705315,3,1,1,split,SPLIT - VERIFY,1.15166666666666,UNCERTAIN,0,-,"Shared: clips, hair"
1426,5055441450919.0,,B0DWFTT23P,DEKTON KEYCHAIN COB LIGHT,"Rechargeable Keychain Flashlights, High Lumens EDC Mini Flashlights, COB Keychain Work Light Flashlights 7 Light Modes, Bright Mini Keychain Light for Walking, Searching and Hiking",100,3.024,10.84,2.54333333333333,0.828237410071942,False,False,0.1951219512195122,1,1,1,1:1,1:1 Match,2.54333333333333,UNCERTAIN,0,-,"Shared: light, keychain, cob"
1427,5024996833058.0,,B07K82YBGS,DAEWOO ADAPTOR UK TO CHINA  AUSTRALIA AND NEW ZEALAND,"2 x UK to Australia Travel Adapter, Plug for visitors from UK to Australia, China and New Zealand (Pack of 2)",500,1.008,6.99,1.15124999999999,0.828237410071942,False,False,0.4074074074074074,1,2,2,bundle,BUNDLE (RSU=2) - OK,0.14324999999998989,UNCERTAIN,0,-,"Shared: australia, zealand, new"
1428,5056239423115.0,,B074TGC5PN,RYSONS LADY'S DRESS BAG,Hoesh UK Women Pink 72 Inches Breathable Bridesmaids Long Zip Wedding Gown Dress Travel Storage Garment Cover Bag,100,1.008,6.99,1.15124999999999,0.8261304521808719,False,False,0.23529411764705882,1,1,1,1:1,1:1 Match,1.15124999999999,UNCERTAIN,0,-,"Shared: bag, dress"
1429,5056239435057.0,,B0FLVVC8L2,SEWING MACHINE OIL 30ML,"Pure Silicone Oil 30ml â€“ For Acrylic Paint Pouring, Treadmills, Sewing Machines, 3D Printers, Fishing Reels & More â€“ Non-Toxic, Odourless, Long-Lasting Lubricant",100,1.008,6.99,1.15124999999999,0.823924731182795,False,True,0.19148936170212766,1,1,1,1:1,1:1 Match,1.15124999999999,HIGHLY_LIKELY,80,-,"Brand: SEWING; Shared: oil, sewing"
1430,5056175911776.0,,B0C9JP1CYW,PRISTINE GLEAM DENTURE BATH,"SOL 2pk Denture Bath Box, False Teeth Pot Container with Lid for Braces, Retainers, Gum Shields Dental Storage, Portable Cleaning Case, Compact Design, Ideal for Home or Travel Use, Durable and Secure",100,1.008,6.99,1.15124999999999,0.823699421965317,False,False,0.01762114537444934,1,1,1,1:1,1:1 Match,1.15124999999999,UNCERTAIN,0,-,"Shared: bath, denture"
1431,5017403138181.0,,B00E45GP5Q,ASHLEY VINYL ROLL 45CM X 1.2M WHITE,"d-c-fix vinyl wrap White matt plain 45 cm x 2 m - sticky back plastic roll for furniture, kitchen & cupboards - contact paper sticker self adhesive film",50,1.008,6.99,1.15124999999999,0.821661998132586,False,False,0.1497326203208556,1,1,1,1:1,1:1 Match,1.15124999999999,UNCERTAIN,0,-,"Shared: vinyl, white, roll"
1432,5012128584411.0,,B09HCS9QM2,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,100,1.008,6.99,1.15124999999999,0.817460317460317,False,True,0.390625,1,1,1,1:1,1:1 Match,1.15124999999999,HIGHLY_LIKELY,80,-,"Brand: GIFTMAKER; Shared: giftmaker, sack, santa"
1433,4894158063910.0,,B0FDKM6JTJ,FESTIVE MAGIC TREE WALL NET WHITE,"Migipaws Interactive Automatic Cat Teaser Wand Toy with Strong Suction Cup, 70cm Flexible Wire & DIY Bending Design, Rechargeable Cat Exercise Toy with Auto Timer for Indoor Cats",100,9.336,26.99,6.88166666666666,0.8170522707797769,False,False,0.24644549763033174,1,1,1,1:1,1:1 Match,6.88166666666666,UNCERTAIN,0,-,Title analysis
1434,8711252924694.0,,B0CYT8VJSB,GARDEN GLASS POT CITRONELLA CANDLE 9CM,"ANGIX 4 x Citronella Candles in Glass Jar Holders Ideal for Mosquito, Fly Insect & Bugs Repellent Long-Lasting Outdoor Protection Candle Sets",50,1.944,8.99,1.78791666666666,0.81640625,False,False,0.2569832402234637,1,1,1,1:1,1:1 Match,1.78791666666666,UNCERTAIN,0,-,"Shared: glass, citronella, candle"
1435,6260348201604.0,713153940764.0,B07D97QJ9G,SHAKILA SIDE PLATE,"MATANA 25 Premium White Plastic Dessert Plates with Gold Rim (19cm / 7 Inch) â€“ Elegant & Reusable Side Plates for Weddings, Birthdays, Picnic, BBQ, Parties & Events",300,1.416,8.49,1.42499999999999,0.815936863543788,False,False,0.16304347826086957,1,1,1,1:1,1:1 Match,1.42499999999999,UNCERTAIN,0,-,Shared: side
1436,5026180029995.0,790926199109.0,B0DTP9KJKT,APOLLO PP CHOPPING BOARD 35X25,"Toy Car Race Track Set with 4 High-Speed Slot Die-Cast Race Cars, 360Â°Loops, Turns and Crossover Racing Game Circular Overpass Track Gifts Birthday Toys for Boys Kids Girls Age 6 7 8-12",50,3.624,14.44,2.93333333333333,0.815879741727199,False,False,0.16666666666666666,25,1,1,split,SPLIT - VERIFY,2.93333333333333,UNCERTAIN,0,-,Title analysis
1437,8694169938520.0,702103825879.0,B0D8WL7Z3L,IMPERIAL SERVING PLATTER BLUE 32CM,"Delta Kites for Kids and Adults, Easy to Fly Kite, beginner kites for kids ages 6-10,Kite Handle and Line Included,",100,3.12,12.99,2.575,0.8102564102564099,False,False,0.22818791946308725,1,1,1,1:1,1:1 Match,2.575,UNCERTAIN,0,-,Title analysis
1438,5013478132154.0,820909739173.0,B071Z1Y34D,KINGFISHER DELUXE FOLDING PRUNING SAW,"Mossy Oak Pruning Saw, Folding Hand Saw with Secure Lock, 3 Blades Made of Cr-V and 65Mn, for Wood, Bone, PVC, Tree Pruning, Camping, Hunting, Non-Ferrous Metal, Solid TPR Soft Grip and Portable Pouch",500,4.008,13.99,3.17833333333333,0.808641975308642,False,False,0.008438818565400843,1,1,1,1:1,1:1 Match,3.17833333333333,UNCERTAIN,0,-,"Shared: pruning, saw, folding"
