2026-04-04 02:19:20,125 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673720739, ASIN=None, Price=£3.64 (from current_price)
2026-04-04 02:19:20,207 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450548, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:20,291 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450067, ASIN=None, Price=£9.95 (from current_price)
2026-04-04 02:19:20,384 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450531, ASIN=None, Price=£26.2 (from current_price)
2026-04-04 02:19:20,477 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239450579, ASIN=None, Price=£9.71 (from current_price)
2026-04-04 02:19:20,563 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5055566998396, ASIN=None, Price=£34.99 (from current_price)
2026-04-04 02:19:20,807 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5056239472304, ASIN=None, Price=£116.99 (from current_price)
2026-04-04 02:19:20,972 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5025364024801, ASIN=None, Price=£7.59 (from current_price)
2026-04-04 02:19:21,067 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673815091, ASIN=None, Price=£102.0 (from current_price)
2026-04-04 02:19:21,172 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673601458, ASIN=None, Price=£2.89 (from current_price)
2026-04-04 02:19:21,254 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673620046, ASIN=None, Price=£1.99 (from current_price)
2026-04-04 02:19:21,345 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5050565576903, ASIN=None, Price=£6.49 (from current_price)
2026-04-04 02:19:21,424 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5038673640969, ASIN=None, Price=£4.33 (from current_price)
2026-04-04 02:19:21,518 INFO tools.FBA_Financial_calculator: ? PRICE FOUND: EAN=5060082726712, ASIN=None, Price=£9.99 (from current_price)
