EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_match
5.0174E+12,7.26293E+11,B0BTT1N8XK,"GREEN BLADE BENDABLE MOSS POLE 48"" 2 PIECES","K-Brands Moss Pole (2 Pack, 122 cm/48 In/ 4 ft) - Bendable Monstera Plant Support - Cheese Plant Support Pole Sticks - Moss Poles for Climbing Plants - Plant Stakes Indoor with Ties",https://www.efghousewares.co.uk/green-blade-bendable-moss-pole-48-2-pieces-121982,https://www.amazon.co.uk/dp/B0BTT1N8XK,200,Available (see Keepa data),,1,5.592,4.66,16.98,2.55,3.13,0.55,2.83,2.178,-2.178,3.26,62.57197697,13.068,23.03886926,0
5.02209E+12,,B00FPMZ8VE,TML BUCKET SILVER 5 LTR,Lakeland Small Blue Cleaning Bucket With Soft Grip Handle 6L – Lightweight When Full Everyday Jobs,https://www.efghousewares.co.uk/tml-bucket-silver-5-ltr,https://www.amazon.co.uk/dp/B00FPMZ8VE,700,,,,1.032,0.86,9.99,1.24875,2.41,0.55,1.665,1.01375,-1.01375,3.25625,230.9397163,6.0825,39.11411411,0
5.02442E+12,,B0F66Y7NK3,SUMMER TILE FRAGRANCE OIL15ML,"PHATOIL Vanilla Essential Oil 100ml - 100% Pure and Natural Premium Grade Vanilla Oil for Home Aromatherapy, Diffusers, Skin Care, Soap and Candle Making",https://www.efghousewares.co.uk/summer-tile-fragrance-oil15ml-104515,https://www.amazon.co.uk/dp/B0F66Y7NK3,300,,,,1.032,0.86,9.99,1.24875,2.41,0.55,1.665,1.01375,-1.01375,3.25625,230.9397163,6.0825,39.11411411,0
5.05532E+12,5.01774E+12,B003LVYN6M,CREATE IT POSTER PAINT BOTTLES,"Scola Readymix Water Based Tempera Paint, 6 Assorted Bright Colours, 600ml Bottles, Safe Non-Toxic Poster Paints, Craft Projects, Suitable for 3+",https://www.efghousewares.co.uk/create-it-poster-paint-bottles-111636,https://www.amazon.co.uk/dp/B003LVYN6M,600,,Available (see Keepa data),4,1.2096,1.008,14.85,2.23,5.34,0.55,2.475,1.8256,-1.8256,3.247,208.4082157,10.9536,26.23838384,0
5.03867E+12,,B0F4KRYKMZ,PRIMA WASHING UP 3 BRUSHES,"3 PCS Dish Brushes for Washing Up,Durable Bristle Long Handle Washing Up Brush Ideal for Deep Cleaning Kitchen and Sink Red Yellow Blue",https://www.efghousewares.co.uk/prima-washing-up-3-brushes,https://www.amazon.co.uk/dp/B0F4KRYKMZ,100,Available (see Keepa data),,1,0.972,0.81,9.99,1.3,2.42,0.55,1.665,1.016,-1.016,3.245,238.6029412,6.096,38.97897898,0
5.05544E+12,5.06077E+12,B096DND2XQ,DEKTON POLYDUST SHEET 3.6MX2.7M,Laminated Cotton Dust Sheets for Painting & Decorating 12'x9' (3.6mx2.7m) | Paint Sheets | Drop Cloth | Painting & Paint Cover Sheets | Dust Sheets for Furniture | Reusable (1),https://www.efghousewares.co.uk/dekton-polydust-sheet-3-6mx2-7m,https://www.amazon.co.uk/dp/B096DND2XQ,100,Available (see Keepa data),Available (see Keepa data),4,1.272,1.06,11.99,1.56,3.58,0.55,1.998333333,1.35,-1.35,3.241666667,201.3457557,8.1,32.44370309,0
5.05325E+12,,B0DYYMRCM2,ELBOW GREASE FOAMING DRAIN CLEANER EUCALYPTUS 500G,"Smelly Drain Cleaner Tablets, 25 Pack Sink Drain Cleaner Quickly Eliminates Odors, Drains Smell Eliminator for Sewer, Toilet and Septic Tank, Sink Smell Eliminator Effervescent Tablets, 1 Year Supply",https://www.efghousewares.co.uk/elbow-grease-foaming-drain-cleaner-eucalyptus-500g-120003,https://www.amazon.co.uk/dp/B0DYYMRCM2,100,Available (see Keepa data),,1,2.088,1.74,10.99,1.43,2.2,0.55,1.831666667,1.184,-1.184,3.238333333,141.411936,7.104,35.35941765,0
5.06023E+12,7.29793E+11,B0725XC6BS,Dog Figure '8' Knot Ball Rope Toy(12/48),Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),https://www.efghousewares.co.uk/dog-figure-8-knot-ball-rope-toy-117854,https://www.amazon.co.uk/dp/B0725XC6BS,800,Available (see Keepa data),,1,0.876,0.73,10.94,1.64,2.96,0.55,1.823333333,1.176,-1.176,3.236666667,252.8645833,7.056,35.50274223,0
5.0174E+12,5.06032E+12,B00DY9EXS4,ASHLEY PVC COATED HANGER 10PCE,"HANGERWORLD 15 Pack Strong Black Plastic Garment Coat Hangers for Clothes with Notches - All Purpose 43cm (17"") (One Size, 15, count)",https://www.efghousewares.co.uk/ashley-pvc-coated-hanger-10pce-2024-109405,https://www.amazon.co.uk/dp/B00DY9EXS4,300,Available (see Keepa data),,1,1.812,1.51,12.99,1.95,3.58,0.55,2.165,1.518,-1.518,3.235,157.038835,9.108,29.88452656,0
5.05668E+12,,B0F5BPWQG5,PUREBREED PROTEIN STRIPS DUCK 150G,"Pets Purest Duck Dog Treats, Air-Dried Strip Duck Fillets for Dogs - 100% Natural Dog Chews, Grain Free, High Protein, Raw Treats Suitable for Puppy & Senior - 100g",https://www.efghousewares.co.uk/purebreed-protein-strips-duck-150g-118430,https://www.amazon.co.uk/dp/B0F5BPWQG5,100,,,,1.08,0.9,9.99,1.24875,2.41,0.55,1.665,1.02175,-1.02175,3.21625,221.8103448,6.1305,38.63363363,0
5.0603E+12,,B0DGQB41LL,"MASON SHELF BRACKETS 10x12"" 2 PIECES","10 Pieces Shelf Brackets Heavy Duty, Wall Mounted Triangle Shelving Brackets, 90 Degree Right Angle Shelf Supporters Brace Brackets, for Living Room Bedroom (10 PCS Black 150x95 mm/6x3.7 inch)",https://www.efghousewares.co.uk/mason-shelf-brackets-10x12-2-pieces-123922,https://www.amazon.co.uk/dp/B0DGQB41LL,500,Available (see Keepa data),,1,1.008,0.84,9.99,1.3,2.42,0.55,1.665,1.022,-1.022,3.215,231.294964,6.132,38.61861862,0
5.02196E+12,,B0DHH4JSRT,SABICHI STAINLESS STEEL 14CM MILKPAN,"Homikit 14cm Saucepan, Stainless Steel Tri-Ply Base Milk Pan with Glass Lid, Cooking Induction Pot Suitable for All Kitchen Cooktops, Healthy & Easy Clean - 1L",https://www.efghousewares.co.uk/sabichi-s-s-14cm-milkpan,https://www.amazon.co.uk/dp/B0DHH4JSRT,100,Available (see Keepa data),,1,4.908,4.09,15.99,2.4,3.07,0.55,2.665,2.022,-2.022,3.215,69.2887931,12.132,24.12757974,0
5.0153E+12,5.05551E+12,B07L8KZHGY,MUGS SHAPED SPOTS BLUE,Argon Tableware Coloured Coffee Mugs - Blue - 350ml - Pack of 6 - Gloss Ceramic Stoneware Latte Cappuccino Cups Hot Chocolate Cups Colourful Mug Set with Handle,https://www.efghousewares.co.uk/mugs-shaped-spots-blue-104187,https://www.amazon.co.uk/dp/B07L8KZHGY,50,,Available (see Keepa data),1,1.368,1.14,14.99,2.25,5.34,0.55,2.498333333,1.856,-1.856,3.211666667,190.0394477,11.136,25.71047365,0
8.90403E+12,,B0DCCCFNVT,MASSALA DABBA STAINLESS STEEL LID NO 11,Bub Spice Tin – Masala Dabba 18.5cm - Polished Stainless Steel with clear lid - 7 individual pots & serving spoon - spice storage (SPICETIN7),https://www.efghousewares.co.uk/massala-dabba-stainless-steel-lid-no-11-114958,https://www.amazon.co.uk/dp/B0DCCCFNVT,100,,,,6.192,5.16,15.99,1.99875,2.41,0.55,2.665,2.02375,-2.02375,3.20625,56.15148862,12.1425,24.0619137,0
5.05544E+12,,B0F2SVPP2J,DEKTON FOLD BACK KNIFE/5 BLADES,"Drywall Skimming Blade Smoothing Spatula Plastering Wall Plastering Tools, High Grade Drywall Skimming Blade for Plastering, 25cm",https://www.efghousewares.co.uk/dekton-fold-back-knife-5-blades,https://www.amazon.co.uk/dp/B0F2SVPP2J,50,Available (see Keepa data),,1,2.016,1.68,11.99,1.56,3,0.55,1.998333333,1.358,-1.358,3.201666667,143.5724963,8.148,32.04336947,0
5.05252E+12,,B07HJ3S675,WORLD OF PETS TOY TEETH BALL,"Pets Dog Treat Toys - Ball with Rubber Food & Dog Tooth Cleaning Features, Pack of 2",https://www.efghousewares.co.uk/world-of-pets-toy-teeth-ball,https://www.amazon.co.uk/dp/B07HJ3S675,800,Available (see Keepa data),,1,0.804,0.67,10.99,1.65,3.09,0.55,1.831666667,1.192,-1.192,3.198333333,262.1584699,7.152,34.92265696,0
5.05532E+12,5.06501E+12,B0BZQ9D3SS,AUTO EXTREME IN-CAR FRAGRANCE OCEAN,Car Air Freshener for Men with Vent Clip | Strong Perfume Automotive Air Freshener | Odour Eliminating Technology with Vent Clip | Car Air Fresheners by Perfa,https://www.efghousewares.co.uk/auto-extreme-in-car-fragrance-ocean-119364,https://www.amazon.co.uk/dp/B0BZQ9D3SS,800,Available (see Keepa data),,1,1.2096,1.008,11.69,1.95,3.04,0.55,1.948333333,1.3096,-1.3096,3.193666667,204.9850235,7.8576,32.78357571,0
5.0603E+12,5.06042E+12,B07B3ZJ83Y,MASON NAIL ASSORTMENT 124 PIECES,"Brackit 2,000 Piece Nail Assortment Set with Storage Case – Including Wire Nails, Brad Nails & Tacks - For DIY, Craft, Masonry, Woodwork, Décor",https://www.efghousewares.co.uk/mason-nail-assortment-124-pieces-123863,https://www.amazon.co.uk/dp/B07B3ZJ83Y,100,Available (see Keepa data),,2,1.008,0.84,9.95,1.29,2.42,0.55,1.658333333,1.02,-1.02,3.191666667,229.616307,6.12,38.49246231,0
5.0508E+12,5.06066E+12,B09KVGNFMJ,BRIGHT & HOMELY HANGERS VELVET NON SLIP BLACK 10 PACK,20 Non Slip Velvet Hangers | Heavy Duty Black Felt Coat Hangers |360 Degree Swivel Hooks |Premium Space Saving Design,https://www.efghousewares.co.uk/bright-homely-non-slip-velvet-hangers-black-10-pack-105049,https://www.amazon.co.uk/dp/B09KVGNFMJ,50,Available (see Keepa data),Available (see Keepa data),2,2.004,1.67,12.97,1.95,3.45,0.55,2.161666667,1.524,-1.524,3.188333333,143.6186186,9.144,29.49884348,0
3.42647E+12,7.64559E+11,B00NEKRON4,PYREX ESSENTIALS CASSEROLE 6.7LTR RECT,"Pyrex Essentials - Set of 3 glass casseroles high resistance 1,4L/2,1L/3L",https://www.efghousewares.co.uk/pyrex-essentials-casserole-6-5ltr-rect-pm-,https://www.amazon.co.uk/dp/B00NEKRON4,300,,Available (see Keepa data),4,13.572,11.31,29.84,4.48,5.34,0.55,4.973333333,4.336,-4.336,3.186666667,26.86902754,26.016,12.8150134,0
8.68266E+12,,B0CW1T3SYR,THL STORAGE BOX RECT 2300ML,"Airtight Detergent Dispenser with Measuring Cup, Detergent Washing Powder Storage Box, Laundry Powder Box, Storage Container for Detergent, Food Container, 2300 ml, CYKJ-2302-2",https://www.efghousewares.co.uk/thl-storage-box-rect-2300ml,https://www.amazon.co.uk/dp/B0CW1T3SYR,100,Available (see Keepa data),,1,1.884,1.57,11.99,1.56,3.13,0.55,1.998333333,1.362,-1.362,3.181666667,150.0786164,8.172,31.84320267,0
8.71145E+12,5.06079E+12,B08TVZV8VD,LYNWOOD DECORATORS COVER SHEET 5M X 4M,"Pack of 6 Large Plastic Dust Sheets for Decorating 4m x 4m Decorators Polythene Paint Covers Sheeting for Furniture & Flooring etc,",https://www.efghousewares.co.uk/lynwood-decorators-cover-sheet-5m-x-4m,https://www.amazon.co.uk/dp/B08TVZV8VD,200,Available (see Keepa data),,1,1.14,0.95,10.99,1.42,3.06,0.55,1.831666667,1.196,-1.196,3.178333333,211.8888889,7.176,34.70427662,0
5.02225E+12,,B0CQRR8NLX,EXTRA SELECT COMPLETE TURTLE & TERRAPIN FOOD 60G,"King British – Turtle & Terrapin Complete Food – 200g Tub – Rich in Vitamins & Minerals Natural Ingredients – Contains a Variety of Shrimp, Gammarus & Krill",https://www.efghousewares.co.uk/extra-select-complete-turtle-terrapin-food-60g-115005,https://www.amazon.co.uk/dp/B0CQRR8NLX,800,,,,3.888,3.24,13.24,1.655,2.41,0.55,2.206666667,1.571,-1.571,3.178333333,83.86103782,9.426,28.80664653,0
5.01348E+12,8.2091E+11,B071Z1Y34D,KINGFISHER DELUXE FOLDING PRUNING SAW,"Mossy Oak Pruning Saw, Folding Hand Saw with Secure Lock, 3 Blades Made of Cr-V and 65Mn, for Wood, Bone, PVC, Tree Pruning, Camping, Hunting, Non-Ferrous Metal, Solid TPR Soft Grip and Portable Pouch",https://www.efghousewares.co.uk/kingfisher-deluxe-folding-pruning-saw,https://www.amazon.co.uk/dp/B071Z1Y34D,500,Available (see Keepa data),,6,4.008,3.34,13.99,1.82,2.77,0.55,2.331666667,1.696,-1.696,3.178333333,81.70522708,10.176,27.26233024,0
5.02935E+12,5.01674E+12,B0D7T8LTNV,EVERBUILD FLEXIBLE DECORATORS FILLER 290ML,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",https://www.efghousewares.co.uk/everbuild-flexible-decorators-filler-290ml,https://www.amazon.co.uk/dp/B0D7T8LTNV,300,Available (see Keepa data),,2,1.884,1.57,9.99,1.3,1.73,0.55,1.665,1.03,-1.03,3.175,149.7641509,6.18,38.13813814,0
5.02442E+12,8.71785E+12,B0B8D1MP1X,CANDLE PILLAR CANDLE GLITTER GOLD 7X7.5M,Bolsius Rustic Pillar Candle - Shimmer Gold - Pack of 4 - Long Burning Time of 35 Hours - Interior Decoration - Unscented - Includes Natural Vegan Wax - No Palm Oil - 8 x 7 cm,https://www.efghousewares.co.uk/candle-pillar-candle-glitter-gold-7x7-5m,https://www.amazon.co.uk/dp/B0B8D1MP1X,200,,,1,1.812,1.51,12.25,1.84,3.14,0.55,2.041666667,1.408,-1.408,3.168333333,153.802589,8.448,31.03673469,0
5.05614E+12,,B0CDX9XXRT,BAUBLE 15CM SILVER,"LOLStar Christmas Window Lights, 3 Pack Multicoloured Stocking, Snowman, Santa Hat with Suction Cup, Timer Function and Slow Fade Mode Battery Operated Lights for Christmas Decoration New Year Eve",https://www.efghousewares.co.uk/bauble-15cm-silver-103814,https://www.amazon.co.uk/dp/B0CDX9XXRT,700,Available (see Keepa data),Available (see Keepa data),2,2.616,2.18,12.68,1.9,2.77,0.55,2.113333333,1.48,-1.48,3.166666667,115.995116,8.88,29.96845426,0
5.05624E+12,,B07BXZHYGK,TWISTEE HAIR ROLLERS 7PK,"47pcs 7"" Hair Rollers Curlers,Bendy Foam Curler Rollers Flexi Curling Rods Heatless Curlers for Long,Short, Wave Hair Heatless Curls no Heat for Sleeping Overnight,Styling,Hair Salon,Gift",https://www.efghousewares.co.uk/twistee-hair-rollers-7pk,https://www.amazon.co.uk/dp/B07BXZHYGK,900,,,,1.14,0.95,9.99,1.24875,2.41,0.55,1.665,1.03175,-1.03175,3.16625,211.0833333,6.1905,38.03303303,0
7.42289E+11,7.7988E+11,B08MJ8HT82,ELEGANCE GOLD LINE SALAD BOWL LARGE 21CM,"CSYY Large Salad Bowl, 1800ml Porcelain Fruit Serving Bowls, Stylish Blue Bowl Handmade Round Soup Bowl,Bowl for Soup,Salad,Noodle 21cm",https://www.efghousewares.co.uk/elegance-gold-line-salad-bowl-large-21cm-123993,https://www.amazon.co.uk/dp/B08MJ8HT82,100,Available (see Keepa data),,1,4.968,4.14,15.99,2.4,3.07,0.55,2.665,2.032,-2.032,3.165,67.48400853,12.192,23.75234522,0
5.01287E+12,,B0DLWCB64H,A-Z BATH TOY DUCKS 7PCES,Pack of 12 Rubber Ducks Baby Bath Duck Toddler Bath Toys Hole-Free Sealed Bathtub Toys Pool Water Soft Floating Rubber Toy for 18M+,https://www.efghousewares.co.uk/a-z-bath-toy-ducks-7pces-120247,https://www.amazon.co.uk/dp/B0DLWCB64H,300,Available (see Keepa data),,1,4.236,3.53,14.99,2.25,3,0.55,2.498333333,1.866,-1.866,3.161666667,77.49183007,11.196,25.3102068,0
5.03048E+12,,B0DPNM9J3L,PPS PLASTIC CUTLERY WHITE 100 KNIVES,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",https://www.efghousewares.co.uk/pps-plastic-cutlery-white-100-knives,https://www.amazon.co.uk/dp/B0DPNM9J3L,50,Available (see Keepa data),Available (see Keepa data),2,0.804,0.67,10.79,1.62,3,0.55,1.798333333,1.168,-1.168,3.151666667,258.3333333,7.008,35.05097312,0
5.06061E+12,,B0B3JHKSJ5,MENS WATERPROOF THINSULATE TRAPPER HAT ASSORTED,GM Apparel Men’s Trapper Hat Black – Soft Thick Durable and Thermal Hat – Waterproof and Windproof – Lightweight and Comfortable – 3M Thinsulate Trapper Hat,https://www.efghousewares.co.uk/mens-waterproof-thinsulate-trapper-hat-assorted-123647,https://www.amazon.co.uk/dp/B0B3JHKSJ5,50,Available (see Keepa data),Available (see Keepa data),2,5.58,4.65,14.99,1.2,2.94,0.55,2.498333333,1.868,-1.868,3.151666667,60.60897436,11.208,25.23015344,0
8.68086E+12,6.35394E+11,B0F216YF58,TTZ TOOSY SPICE JAR 210 ML,SenZee Plastic Jars with Lids 210ml 12 Pcs Clear Plastic Storage Jar with Screw Top Lid Small Spice Cake Jars Pots for Kitchen Cosmetics Containers,https://www.efghousewares.co.uk/ttz-toosy-spice-jar-210-ml-113620,https://www.amazon.co.uk/dp/B0F216YF58,100,Available (see Keepa data),,1,0.804,0.67,10.98,1.65,3.14,0.55,1.83,1.202,-1.202,3.14,257.3770492,7.212,34.31693989,0
5.06102E+12,,B099MYQ2NB,LONDONER BROOM & HANDLE ANGLED,"Eyliden Heavy Duty Broom, Commercial Angle Broom with Long Handle, Rough Surface Outdoor Broom for Garages Courtyard Sidewalks Decks, Perfect for Indoor Kitchen Office Lobby Sweeping",https://www.efghousewares.co.uk/londoner-broom-handle-angled-121552,https://www.amazon.co.uk/dp/B099MYQ2NB,50,Available (see Keepa data),,1,3.492,2.91,13.99,1.82,3.25,0.55,2.331666667,1.706,-1.706,3.128333333,90.41425819,10.236,26.83345247,0
5.05064E+12,5.05671E+12,B0D3FFDQ5H,LANTERN DORSET FIREFLY,Marco Paul White Firefly Star Solar Lantern - Metal Outdoor Hanging Lanterns with Firefly LED - Garden Ornaments Outdoor Lantern for Garden Decor - Gifts for Her - Christmas Gifts for Women Birthday,https://www.efghousewares.co.uk/lantern-dorset-firefly,https://www.amazon.co.uk/dp/B0D3FFDQ5H,50,Available (see Keepa data),Available (see Keepa data),3,8.604,7.17,22.99,3.45,4.87,0.55,3.831666667,3.208,-3.208,3.118333333,40.39291883,19.248,16.27664202,0
5.03385E+12,,B0D1G26TVL,AUTO BUBBLE GUN WITH LIGHT,"Automatic Bubble Machine, Rechargeable Bubble Gun with LED Light & Bubble Solution,10000+ Bubbles Per Min Bubble Blaster Maker, 10 Holes Bubble Maker for Kids Adults, Outdoor Party Bubbles Blower Toys",https://www.efghousewares.co.uk/auto-bubble-gun-with-light,https://www.amazon.co.uk/dp/B0D1G26TVL,50,,,,2.82,2.35,11.89,1.48625,2.41,0.55,1.981666667,1.35925,-1.35925,3.112083333,107.3132184,8.1555,31.40874685,0
5.01593E+12,,B095VVCBGM,GRAFIX GIANT SHOOTING ROCKET,"Rocket Toy Launcher for Kids, Toys for 3-12 Year Old Boys Outdoor Garden Toys Age 3 4 5 6 Garden Game Gifts for 3-12 Boys Birthday Gifts",https://www.efghousewares.co.uk/grafix-giant-shooting-rocket,https://www.amazon.co.uk/dp/B095VVCBGM,300,,,,2.82,2.35,11.89,1.48625,2.41,0.55,1.981666667,1.35925,-1.35925,3.112083333,107.3132184,8.1555,31.40874685,0
5.03048E+12,1.96852E+11,B0BLZH4CQ7,PPS 12OZ PLASTIC WHITE BOWL 14 PCS,"Pack of 100 White Plastic Bowls – 12 OZ, Washable & Reusable –Microwaveable- Perfect for Parties, Dessert, and Picnic Tableware.Reliable,Stackable,Reuseable and Light Plastic Bowls.",https://www.efghousewares.co.uk/pps-12oz-plastic-white-bowl-14-pcs,https://www.amazon.co.uk/dp/B0BLZH4CQ7,300,Available (see Keepa data),,5,0.672,0.56,10.79,1.62,3.15,0.55,1.798333333,1.176,-1.176,3.111666667,280.3303303,7.056,34.60611677,0
5.05532E+12,,B086BYPFCW,SE NEEDLEWORK KIT,"HAUSPROFI Embroidery Starter Kit - Cross Stitch Kit Including 50 Colours, 30 Needles, 7 Bamboo Frames, Kumihimo Disk, Cross Stitch Fabric",https://www.efghousewares.co.uk/se-needlework-kit-111475,https://www.amazon.co.uk/dp/B086BYPFCW,700,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.06061E+12,,B0FPC8CWV6,HAT MENS HAT WITH CUFF MELANGE ASSORTED,"4PC Beanie Hat Men Women, Breathable Beanies 4 Colors, Knitted Beanie Hats, Winter Hats for Unisex (Black Gray Blue Beige)",https://www.efghousewares.co.uk/hat-mens-hat-with-cuff-melange-assorted-74733,https://www.amazon.co.uk/dp/B0FPC8CWV6,100,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
8.68186E+12,,B008I34VR4,Jellopy Sour Cherry 160g,"Sweetzone Twin Cherries Sweet Tub, 100 Pcs, 800, Halal Sweets, Sour Sweets, Gummy Candy, Jelly Candy, and Gummy Candy in Fun Tubs of Sweet, Fruit Flavour Gums for Everyone",https://www.efghousewares.co.uk/jellopy-sour-cherry-160g-106961,https://www.amazon.co.uk/dp/B008I34VR4,500,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
8.68186E+12,,B008I34VR4,Jellopy Sour Gummy Rings 160g,"Sweetzone Twin Cherries Sweet Tub, 100 Pcs, 800, Halal Sweets, Sour Sweets, Gummy Candy, Jelly Candy, and Gummy Candy in Fun Tubs of Sweet, Fruit Flavour Gums for Everyone",https://www.efghousewares.co.uk/jellopy-sour-gummy-rings-160g-106962,https://www.amazon.co.uk/dp/B008I34VR4,500,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.05668E+12,,B08FT5BD4G,CREATOR ZONE GLITTER GLUE 10PC,"abeec 32 Glitter Glue Pens for Kids - 10ml Coloured Glitter Tubes |Craft Supplies for Children | Arts & Crafts, Card Making, Non-Toxic, Easy to Use",https://www.efghousewares.co.uk/creator-zone-glitter-glue-10pc-120848,https://www.amazon.co.uk/dp/B08FT5BD4G,500,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.05617E+12,,B0DYP9YWDX,MODELLING CLAY 14PC,"ARTME Clay Tools, 14pcs Pottery Tool Set Polymer Clay Ceramic Sculpting Kit with Carrying Case, DIY Art Crafts",https://www.efghousewares.co.uk/modelling-clay-14pc-108347,https://www.amazon.co.uk/dp/B0DYP9YWDX,200,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.05628E+12,,B0B1J6NMP1,TREND SILICONE WHISK,"Anaeat 23cm Silicone Balloon Whisk, Perfect for Non-Stick Cookware, Milk and Egg Beater Blender, Heat Resistant Kitchen Whisks for Whisking, Cooking, Baking, Beating, Frothing & Stirring (Black)",https://www.efghousewares.co.uk/trend-silicone-whisk,https://www.amazon.co.uk/dp/B0B1J6NMP1,600,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.0174E+12,,B086BYPFCW,ASHLEY NEEDLEWORK KIT,"HAUSPROFI Embroidery Starter Kit - Cross Stitch Kit Including 50 Colours, 30 Needles, 7 Bamboo Frames, Kumihimo Disk, Cross Stitch Fabric",https://www.efghousewares.co.uk/ashley-needlework-kit-115576,https://www.amazon.co.uk/dp/B086BYPFCW,700,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
5.05617E+12,,B076BGM4Q8,THE BOX CREATE PVA WHITE GLUE 200ML,"PVA White Glue 60ml Bottle, Box of 12",https://www.efghousewares.co.uk/the-box-create-pva-white-glue-200ml,https://www.amazon.co.uk/dp/B076BGM4Q8,100,,,,1.2096,1.008,9.99,1.24875,2.41,0.55,1.665,1.04335,-1.04335,3.10825,199.5025674,6.2601,37.33633634,0
6.92346E+12,,B0DPW3Z31W,NATURAL CORNHUSK PLACEMAT 18CM,4 Pcs Round Woven Placemats Rustic Wicker Table Mats Boho Braided Placemats Natural Rattan Placemat Farmhouse Weave Place Mats for Dining Table 18cm,https://www.efghousewares.co.uk/natural-cornhusk-placemat-18cm-119715,https://www.amazon.co.uk/dp/B0DPW3Z31W,50,Available (see Keepa data),Available (see Keepa data),2,1.0224,0.852,10.99,1.65,3,0.55,1.831666667,1.2104,-1.2104,3.106333333,221.5644318,7.2624,33.91810737,0
5.03867E+12,,B086PNKX1L,PRIMA SPOOL SET BLK/WHT 4PCE,"ORNARTO Liquid Silicone Case for iPhone SE (2022) 4.7"",iPhone SE (2020),iPhone 8,iPhone 7,Soft Gel Rubber Case Cover with Microfiber Lining-Red",https://www.efghousewares.co.uk/prima-spool-set-blk-wht-5pce-14-9,https://www.amazon.co.uk/dp/B086PNKX1L,100,,,,1.2096,1.008,9.98,1.2475,2.41,0.55,1.663333333,1.0431,-1.0431,3.101166667,199.0479247,6.2586,37.28857715,0
5.06008E+12,,B0DGKMY6TP,FOUR SEASONS PLASTIC 4 TONGS,"9” Kitchen Tongs, 4 Pcs Stainless Steel Tongs with Silicone Tips and Locking Clip, Non-Slip for Food, Cooking, BBQ, Serving, Salad, Ice, Heat Resistant Food Grade",https://www.efghousewares.co.uk/four-seasons-plastic-4-tongs,https://www.amazon.co.uk/dp/B0DGKMY6TP,400,Available (see Keepa data),,1,0.912,0.76,9.99,1.5,2.42,0.55,1.665,1.046,-1.046,3.095,236.259542,6.276,37.17717718,0
5.05549E+12,,B0FD2QB17D,ONYA DINNER SET 16 PIECES 4 MUGS 4 BOWLS 4 DINNER PLATES 4 SIDE PLATES PURE PERFECTION WHITE,ORIENTOOLS Leaf Blower and Vacuum-3000w Garden Corded Leaves Collector Cleaner 10m Cable Outdoor Leaf Sucker Vacuum with 45L Collection Bag Electric Small Lightweight Air Blower Patios Gutter Driveway,https://www.efghousewares.co.uk/onya-dinner-set-16-pieces-4-mugs-4-bowls-4-dinner-plates-4-side-plates-pure-perfection-white-118588,https://www.amazon.co.uk/dp/B0FD2QB17D,100,Available (see Keepa data),,3,17.136,14.28,33.99,5.1,5.3,0.55,5.665,5.046,-5.046,3.095,20.8698584,30.276,10.92674316,0
