RowID,Verdict,Confidence,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,Pack Verdict,Adjusted Profit,Key Match Evidence,Filter Reason,IsUnrelated
2176,NEEDS_VERIFICATION,40,ASHLEY SILICONE SLOTTED TURNER,"Starchef Silicone Slotted Turner Spatula Heat Resistant Non-Stick Soft Grip, Stainless Steel(Black)",5017403153429,nan,B07FKSHBFM,1.212,6.29,0.485416666666667,0,100,1:1,0.49,,"High Title Sim, Brand Mismatch?",False
2177,UNRELATED,15,TML 4 TIER STORAGE CADDY GRAPHITE 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",5022092001746,5056569528504,B0BZ4ST7FQ,4.90799999999999,11.99,1.44291666666666,0,100,1:1,1.44,,Insufficient Evidence,True
2178,UNRELATED,20,TML 4 TIER STORAGE CADDY SILVER 36x26x56 CM,"4 Tier Stacking Baskets Storage Veg Rack Plastic Stackers, Black Plastic Kitchen Utility Basket, Use in Bathroom, Home, Office, Height 55.8cm x Length 35.6cm x Width 25.4cm, Silver",5022092100036,5056569528504,B0BZ4ST7FQ,4.90799999999999,11.99,1.44291666666666,0,100,1:1,1.44,,Insufficient Evidence,True
2179,UNRELATED,15,GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,5012128581076,nan,B0BGSVFXDK,3.36,9.6,1.03999999999999,0,50,1:1,1.04,,Insufficient Evidence,True
2180,UNRELATED,20,BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,5016679234870,nan,B0DNZHRHMP,4.236,10.95,1.26624999999999,0,50,1:1,1.27,,Insufficient Evidence,True
2181,NEEDS_VERIFICATION,40,COFFEE WOOD & ROPE DOG TOY 3 ASST,"RAYITO 3 Pack Coffee Wood Dog Chew Toy - S, Dogs Chew Toys Dog Woods Chew Puppy Teething Toy Puppy Chew Toys Coffee Wood Stick for Small and Medium Dogs and Puppies",5052516216104,nan,B0F8Q4LSY1,3.408,8.99,1.05166666666666,0,100,1:1,1.05,,"High Title Sim, Brand Mismatch?",False
2182,UNRELATED,15,SECURPAK GLASS  PLATED SLOTTED BP 38MM,"Crevice Cleaning Brushes, Scrub Brush Tool for Hard to Reach Tight Spaces, Home Essentials Cleaning Supplies for Shower, Bathroom, Kitchen, Toiletï¼ŒWindow",5019923200898,nan,B0F3HZZW2T,0.792,5.64,0.374999999999999,0,500,1:1,0.37,,Insufficient Evidence,True
2183,NEEDS_VERIFICATION,40,DIFFUSER 500ML PEONY & BLUSH,Lesser & Pavey Desire Aroma Pomegranate & Peony Diffuser 500ml | Aromatherapy for Home Relaxation | Stylish Gift Idea | Perfect for a Soothing Home Ambiance,5010792470108,nan,B0DBQSZZLG,10.08,19.95,2.77124999999999,0,50,1:1,2.77,,"High Title Sim, Brand Mismatch?",False
2184,UNRELATED,20,SECURPLUMB PS ELBOW 15MM,Pipestation 15mm Compression Elbow Connectors (Pack of 2) | Durable Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | 15mm Chrome Compressions Plumbers Pipe Fitting,5019923196221,nan,B09NW5T692,1.02,5.99,0.432916666666666,0,100,1:1,0.43,,Insufficient Evidence,True
2185,HIGHLY_LIKELY,75,BLUE CANYON ROUND WALL MIRROR WHITE,"Blue Canyon Round Mirror, 40 cm Length x 40 cm Width, White",5060386422662,nan,B01CMHNDKC,6.84,14.95,1.92958333333333,0,50,1:1,1.93,Brand Match,Strong Brand+Title Match,False
2186,UNRELATED,15,TOWER PRESTO 2 TIER STEAMER PT21004WHT,"Aigostar 3 Tier Electric Food Steamer 12L, 900W Vegetable Steamer with 60 Minute Timer, BPA Free, Separate Rice Bowl and Stackable Steam Baskets, Healthy Cooking, Energy Saving, Refill While Steaming",5056032969131,nan,B0CZDKK3R9,21.84,37.99,5.74958333333333,0,300,1:1,5.75,,Insufficient Evidence,True
2187,HIGHLY_LIKELY,75,KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",5014353089983,nan,B00QM9CG7I,2.892,8.85,0.898749999999999,0,400,1:1,0.9,Brand Match,Strong Brand+Title Match,False
2188,UNRELATED,15,LOCKSMITH PADLOCK 32MM,"Padlocks with Keys 2 Pack, Small Lock 32mm (Keyed Alike), Lock for Gym Locker, Cabinets - Silver",5034537018417,nan,B0F9TFMRY8,1.008,5.03,0.421666666666667,0,100,1:1,0.42,,Insufficient Evidence,True
2189,UNRELATED,20,MASTERCOOK CASSEROLE SET 20-22-24CM 3 PIECES,"Amazon Basics 3-Piece Stainless Steel Space Saving Induction Cookware Set - Casserole with Stackable Lid, Soft Touch Handle - 16/20/24 cm, 14.56 inches",742288774326,6915389012343,B07SYK3KX5,20.988,41.88,5.42,0,50,1:1,5.42,,Insufficient Evidence,True
2190,NEEDS_VERIFICATION,40,APOLLO  GRANITE BOARD 25X15,Moritz & Moritz 2X Small Plastic Chopping Board Set Black Granite Look - 25x15 cm - Cutting Boards for Kitchen - Kitchen Chopping Boards Hygienic and Dishwasher Safe,5026180036030,4250616213721,B08YNB45N4,2.148,7.99,0.698333333333333,0,50,1:1,0.7,,"High Title Sim, Brand Mismatch?",False
2191,UNRELATED,20,SIL SPLATTER COVER 29CM,"Splatter Screen, Splash Guard Lid with Knob, 29CM, Perfect for Pans Pots and Frying Pans, replacement lid (29x29)",5024418542179,nan,B08TVXJ473,1.008,5.95,0.414583333333333,0,50,1:1,0.41,,Insufficient Evidence,True
2192,UNRELATED,20,BABY PIPKIN MINI FOOD STORAGE POTS 8PCE,"Mini Plastic Food Storage Pots with Lids â€“ 8 Pack Weaning Containers â€“ Airtight, Leakproof, Microwave & Freezer Safe â€“ Reusable Snack, Sauce & Meal Prep Containers â€“ travel Stackable & BPA-Free",5055706660213,7427316664826,B0FHLKKDKJ,0.912,5.77,0.388333333333333,0,300,1:1,0.39,,Insufficient Evidence,True
2193,UNRELATED,20,RYSONS BIKE/BALL AIR PUMP,"CLOLOP Bike Pump Bicycle Floor Pump Stand Pump Ball Pump With Presta & Schrader Valves For Bike Tyre Sports Ball Balloons Swimming Rings, etc.",5056239430007,680017184032,B0BCVM9DVD,1.608,8.49,0.554999999999999,0,300,1:1,0.55,,Insufficient Evidence,True
2194,UNRELATED,20,INCENSE STICKS MAGIC MIST PACK OF 12,"Stamford Fantasy Mythical Incense Sticks â€“ 12 Unique Fragrances (15 Sticks Each) with JRose Burner | Dragonâ€™s Fire, Mermaidâ€™s Love, Unicornâ€™s Grace & More | Aromatic Home & Meditation Set",5024418660842,nan,B0DH974Z2Q,5.64,12.99,1.54125,0,100,1:1,1.54,,Insufficient Evidence,True
2195,UNRELATED,15,MASON ALUMINIUM SPRING LINKS 2 PIECES,"Quick Link, Ekunbuy 304 Stainless Steel Heavy Duty Clips Chain Connector Repair Link Buckle for Swing Outdoor Camping",5060298504678,nan,B08RDPM3J7,1.008,5.94,0.4075,0,50,1:1,0.41,,Insufficient Evidence,True
2196,UNRELATED,20,APOLLO MARBLE CHEESE WIRE BOARD,"Upgraded Cheese Slicer Set with 5 Replacement Wires & Heavy-Duty 5"" x 8"" Marble Board - Durable Cheese Cutter for Block Cheeses, Butter, and More - Essential Kitchen Gadget Tool - White",5026180035583,nan,B0CQJ78NMH,8.532,18.99,2.24499999999999,0,200,1:1,2.24,,Insufficient Evidence,True
2197,HIGHLY_LIKELY,75,RUSSELL HOBBS VIENNA CUTLERY SET 16PC,"Russell Hobbs RH00022GP Vienna 16 Piece Cutlery Set - Stainless Steel Silverware, Service for 4, Tableware with Forks, Knives, Tablespoons and Teaspoons, Dishwasher Safe Flatware, Mirror Polished",5054061297706,nan,B07C8V2DJ7,12.972,24.97,3.31833333333333,0,300,1:1,3.32,Brand Match,Strong Brand+Title Match,False
2198,UNRELATED,15,GLEAMAX 3 DISH BRUSHES,"Holikme 3 Pack Dish Brush Set with Bamboo Handle, Kitchen Scrub Brush for Cleaning Dish, Pot, Sink and Stove, Skillet Scrubber with Tough Bristles for Cast Iron Grill Pan, Yellow White Black",5030481680069,nan,B0CX81B81N,0.744,5.99,0.341666666666666,0,50,1:1,0.34,,Insufficient Evidence,True
2199,HIGHLY_LIKELY,75,ROLSON CLAW HAMMER FIBREGLASS 8OZ,Rolson 11201 8oz Stubby Claw Hammer,5029594103718,5029594112017,B00JITHXRM,2.892,8.09,0.861666666666667,0,300,1:1,0.86,Brand Match,Strong Brand+Title Match,False
2200,UNRELATED,20,FIRST STEPS SAFARI BABY FEEDING BOTTLE 150ML,NUK First Choice+ Baby Bottle| 0-6 Months M | Temperature Control | Anti Colic Vent | 150 ml | BPA-Free | Silicone Teat | Safari (Beige),5015302106713,4008600409359,B09MWPSLQF,1.044,5.98,0.413333333333333,0,200,1:1,0.41,,Insufficient Evidence,True
2201,NEEDS_VERIFICATION,40,CAROLINE PAPER TABLE COVER GOLD,"2Pcs 137*274cm White and Gold Disposable TableCloths Party Paper Plastic TableCloth,Gold Star Rectangular Waterproof Table Cover for Picnic,Baby Shower,Wedding,Christmas,Birthday Party Decorations",5012145002233,nan,B09N7Q1FZ9,1.548,6.99,0.535,0,100,1:1,0.54,,"High Title Sim, Brand Mismatch?",False
2202,UNRELATED,15,APOLLO SERVING TONG 21CM,"Kitchen Tongs(9'')-304 Easy to Clean-Food Safe Stainless Steel Cooking Tongs,Salad,BBQ,Serving,Frying Tongs Utensils,Kitchen Gift etc,Easy Grip Best Sturdy Tongs,Non Stick.",5026180085229,784136073724,B08YXKC2NL,1.548,5.97,0.534999999999999,0,600,1:1,0.53,,Insufficient Evidence,True
2203,UNRELATED,20,THL SPOON PLASTIC LUX REUSABLE CLEAR 40PCS,"Generic Pack of 100 Heavy Duty Clear Plastic Spoons, Reusable and Washable Spoons Perfect for Picnics,Parties,Camping,Catering Events & Travelling Tableware and Dinnerware",8691444216830,9851420464535,B0BD8MBJTV,0.876,6.29,0.371666666666667,0,100,1:1,0.37,,Insufficient Evidence,True
2204,UNRELATED,20,CASA & CASA WIRE COATED DISH RACK LARGE BLACK,simplywire - Dish Drainer - Anti Rust Drying Rack â€“ Cutlery Basket - Black Plastic Coated Steel,5056295707907,nan,B0796XTM3S,9.612,18.99,2.48125,0,600,1:1,2.48,,Insufficient Evidence,True
2205,UNRELATED,15,FUJI Ni-mH AA 800 MAH BATTERIES,"Premium Foldable Clothes Drying Hanger with 20 Clips, Anti-Rusty Plastic Drying Rack for Socks, Lingeries, Delicates and Baby Clothes",5036446805539,nan,B0BKS724M3,2.76,9.99,0.825000000000001,0,100,1:1,0.83,,Insufficient Evidence,True
2206,UNRELATED,20,BLACKSPUR PRECISION KNIFE SET 13PCE,"Precision Craft Knife Set With 2 Knives and 10 Spare Blades - Professional Exacto for Adult Carving, Hobby, Modeling and Art Projects",5017403811046,nan,B0CZMQKXJ7,1.752,5.99,0.581666666666666,0,300,Split Candidate,0.58,,Insufficient Evidence,True
2207,UNRELATED,15,DEKTON HOOK /LOOP SAND DISC 5PC CRS 80GRIT,Sanding Discs Hook and Loop 180/80/40 Mixed Grit 125mm 8 Hole 30 Pcs Round Sandpaper Pads Set Compatible With Random Orbital Sander,5055441431628,8712962529674,B092VXSYR2,1.008,5.99,0.401666666666666,0,50,1:1,0.4,,Insufficient Evidence,True
2208,UNRELATED,20,INCENSE STICKS SACRED WOOD PACK OF 12,"Natural Incense Sticks Multipack Variants - 5 (90 gms) Charcoal Free Incense Stick, Made from Upcycled Flowers | Sacred InsensÃ© Sticks from all Cultures (Scented Sticks)",5024418660859,nan,B0CN2XTXX1,5.64,12.95,1.51291666666666,0,900,1:1,1.51,,Insufficient Evidence,True
2209,UNRELATED,15,APOLLO PEELER under rework,"Potato Peeler for Kitchen, Sharp Stainless Steel Vegetable Peeler with Potato Eye Remover, Ergonomic Non-Slip Handle Y Peelers",5026180058247,793127869338,B0C1SL1TLV,0.972,5.09,0.391666666666667,0,200,1:1,0.39,,Insufficient Evidence,True
2210,NEEDS_VERIFICATION,40,MOLDED GRIP WALKING STICK RIGHT HANDED,Aidapt Right Handed Adjustable Height Lightweight Walking Stick with Anti Slip Ferrule Foot to Aid Stability and Confidence when Walking Supplied with a Hanging Carry Strap,5038756020503,nan,B003E1KCNW,5.64,12.94,1.50583333333333,0,50,1:1,1.51,,"High Title Sim, Brand Mismatch?",False
2211,UNRELATED,20,KEEP IT HANDY ZIP SEAL FOOD & FREEZER 8 LARGE BAGS,"100 TidyZ Large Slide Zip Freezer Bags. Resealable. Zip Lock Food Bags. BPA Free. For Freezing Fruit, Vegetables, Meat. Keeps food Fresh. In a Dispenser Box",5056175988792,5025364007330,B0F24X8FY5,1.008,6.49,0.398333333333334,0,900,1:1,0.4,,Insufficient Evidence,True
2212,UNRELATED,15,BLACKSPUR CHIPBOARD SCREWS 125G 40MM,50 PCS Black Wood Screws (4mm x 40mm) Double Countersunk Multi Purpose Organic Woodscrews,5017403136354,5056610204029,B0D4SSF2VD,1.008,4.99,0.398333333333334,0,50,1:1,0.4,,Insufficient Evidence,True
2213,HIGHLY_LIKELY,75,ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,5027785817369,5027785811817,B073VPL2VQ,1.152,6.53,0.431666666666667,0,50,1:1,0.43,Brand Match,Strong Brand+Title Match,False
2214,HIGHLY_LIKELY,75,PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE â€“ Square Glass Dish 20 x 17 cm â€“ 1 L,3426470301268,nan,B0DN1HXF9B,3.696,9.99,1.03625,0,50,1:1,1.04,Brand Match,Strong Brand+Title Match,False
2215,VERIFIED,95,SAMS SCRUMMY GIANT LEG DOG BONE,Dog Bone Giant Roasted Beef Leg Dog Food Dog Feeding Chew Treats Pack Of 2,5015302202996,5015302202996,B01D1R4NXS,2.616,10.94,0.776666666666667,0,50,1:1,0.78,Exact EAN Match,-,False
2216,VERIFIED,95,CARAFE .5LT GLASS,"Arcoroc ARC C0199 Carafon Vin Carafe, Glass, transparent, 580 ml",26102251102,26102251102,B0042FBWQ0,2.556,8.99,0.761666666666667,0,50,1:1,0.76,Exact EAN Match,-,False
2217,NEEDS_VERIFICATION,40,Tie-Out Cable for Dogs,"Dog Tie Out Cable with 360Â° Swivel Lockable Hook and PVC Coating, 10ft 15ft 20ft 25ft 40ft 60ft 120ft Reflective Dog Lead Line, Galvanized Steel Wire Rope for Small Medium Pet Up to 60, 120, 250 lbs",5060226013630,619185317515,B09BVT51RB,2.616,8.99,0.771666666666667,0,50,1:1,0.77,,"High Title Sim, Brand Mismatch?",False
2218,UNRELATED,20,ROYAL CUISINE STAINLESS STEEL SAUCE PAN 3PC SET,"Stainless Steel Saucepan Set â€“ Non Stick Cooking Pots â€“ Tri-Ply Stainless Steel Pot Suitable for All Hobs â€“ 6pcs 16.7cm, 18.7cm & 20.9cm (3 Pots + 3 Lids) â€“ by Nuovva",5060091191631,5060913008772,B0FDLCNNTL,28.6319999999999,51.41,6.88541666666666,0,600,1:1,6.89,,Insufficient Evidence,True
2219,UNRELATED,20,UNIQUE BALLOON NEON LIME 10,"Number 10th Birthday Balloon Lime Green Pixel, 40 Inch Large Dark Kelly Green Number 10 Foil Balloons for Boys 10 Year Old Birthday Video Game Forest Golf Patrick's Day Party Decorations Supplies",11179800292,nan,B0F8QX7C17,1.056,5.99,0.402916666666666,0,50,1:1,0.4,,Insufficient Evidence,True
2220,NEEDS_VERIFICATION,40,FESTIVE MAGIC HOOKS GUTTER CLIPS 16PK,"100 Pcs Black Gutter Clips, Versatile S-Hooks for Festive Decorations, Reusable Accessory for Christmas Fairy Lights",9333527348500,nan,B0DK6VD1Z2,1.056,5.99,0.402916666666666,0,50,1:1,0.4,,"High Title Sim, Brand Mismatch?",False
2221,NEEDS_VERIFICATION,40,UNIQUE BALLOON TRANSPARENT  10,"10 Pcs 24inches Bobo Balloons, Bubble Transparent Balloons Clear Round Crystal Balloon Fillable Clear Balloon for Photo Shoot DIY Party Wedding Anniversary Festival Romantic Decora",11179800117,nan,B0C6QHHJVC,1.056,5.99,0.402916666666666,0,200,1:1,0.4,,"High Title Sim, Brand Mismatch?",False
2222,NEEDS_VERIFICATION,40,THL KNIVES PLASTIC REUSABLE CLEAR 40PCS,"Premium Clear Hard Plastic Cutlery Set,Reusable Cutlery Set of 40 Pack: Forks & Spoons & Knives,for Birthday Parties Picnics Buffets BBQ's Weddings Camping",8691444216823,16392267969,B0D7M7GNZR,0.876,5.94,0.36,0,100,1:1,0.36,,"High Title Sim, Brand Mismatch?",False
2223,UNRELATED,20,RHINO LABEL LOW TAC MASKING TAPE 25MMX25M,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,5027785809531,5019200120192,B073X6QQRP,0.984,4.95,0.384999999999999,0,300,1:1,0.38,,Insufficient Evidence,True
2224,UNRELATED,20,BRIGHT & HOMELY MASKING TAPE 48MMx40M PACK OF 6,"Pack of 6 Masking Tape Rolls (24mm x 50m) â€“ Premium Quality Masking Tape for Painting, Decorating & Crafts, Low Tack, Residue-Free, Strong Adhesion, Ideal Paper Tape, Artist & Paint Use",5050796011686,nan,B0DN1K8KKD,5.04,11.99,1.33291666666666,0,500,1:1,1.33,,Insufficient Evidence,True
2225,HIGHLY_LIKELY,75,BLUE CANYON LED VANITY MIRROR 17CM X 22CM,Blue Canyon 17cm Free Standing Round Swivel Mirror - Chrome Finish - Perfect for Shaving and Applying Makeup - One Side with 3x Magnification - Double Sided Multipurpose Mirror - BA121,5056295702346,nan,B007IGLU12,5.148,12.15,1.35624999999999,0,100,1:1,1.36,Brand Match,Strong Brand+Title Match,False
2226,UNRELATED,20,APOLLO ICE SCOOP,"Berglander Stainless Steel Ice Scoop 6 OZ, Multipurpose Scooper for Kitchen, Bar, Party, Wedding, Pet, Animal, Dog Food, Beach Shovel (Silver)",5026180065719,nan,B09HTY8CW9,0.9,5.98,0.363333333333333,0,600,1:1,0.36,,Insufficient Evidence,True
2227,UNRELATED,20,MARKSMAN STAINLESS STEEL HOOKS 3PCE,"15-Pack S Hooks for Hanging, Stainless Steel S Shape Metal Hooks, Multipopused S Hanging Hooks for Kitchen, Bathroom, Shop, 10 cm",5038673686189,nan,B0CDX3Y6KY,1.008,4.99,0.388333333333334,0,100,1:1,0.39,,Insufficient Evidence,True
2228,HIGHLY_LIKELY,75,KILNER BOTTLE SQUARE 1LTR,"Kilner Clip Top Bottle, 1 Litre",5010853253428,nan,B07VC8TFB8,3.252,9.29,0.910416666666666,0,50,1:1,0.91,Brand Match,Strong Brand+Title Match,False
2229,HIGHLY_LIKELY,75,EXTRA SELECT FISH FOOD BLEND BUCKET 5L,"Extra Select Complete Fish Food Blend Tub, 5 Litre",5022245006710,nan,B00X5D4SE8,6.708,14.49,1.71375,0,50,1:1,1.71,Brand Match,Strong Brand+Title Match,False
2230,UNRELATED,20,BLOC BUNGEE CORD SET 6PCE,PRETEX Heavy Duty Bungee Cords with Hooks - Set of 12 - Short & Long Bungees for Camping & Outdoors - Small & Large Elastic Tie Down Luggage Straps in 4 Lengths - Multi-colour,5056170305747,4260448130721,B01HOA4J5K,1.14,6.49,0.418333333333334,0,200,Split Candidate,0.42,,Insufficient Evidence,True
2231,UNRELATED,15,ASHLEY SKID PROTECTORS 45MM 4PC,"Chair Pads Floor Protectors X-PROTECTOR 48 PCS 25mm - Felt Furniture Pads - Premium Chair Feet Protectors - Protect Wood Floors with Chair Leg Floor Protector (Square, Beige)!",5017403079774,nan,B0C4TPZXBQ,1.008,5.91,0.38625,0,500,1:1,0.39,,Insufficient Evidence,True
2232,UNRELATED,20,LIFETIME BATH GLOVE,"Temple Spring Exfoliating Glove, Carbonized Rayon Bamboo Body Scrubber, Loofah Exfoliating Mitt, Shower Scrubber Wash Cloth, Body Exfoliator Scrub, Loofa Shower Gloves Bath Sponge - Black",8711252227764,5065015049005,B0BQY3FYLQ,0.744,3.99,0.325,0,500,1:1,0.33,,Insufficient Evidence,True
2233,UNRELATED,15,MOP HEAD METAL 12 OZ 200GM PK8,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",15055706641332,727380548068,B085CCNXXB,7.656,16.99,1.91833333333333,0,100,1:1,1.92,,Insufficient Evidence,True
2234,HIGHLY_LIKELY,75,"AMTECH POINTING TROWEL 150M(6"") WITH SOFT GRIP","Amtech G0230 150mm (6"") Pointing trowel with soft grip",5032759027644,nan,B00ABJQTPU,2.064,7.49,0.625416666666666,0,50,1:1,0.63,Brand Match,Strong Brand+Title Match,False
2235,HIGHLY_LIKELY,75,FAIRY MAX POWER SOAP DISPENSING DISH BRUSH & REFILLS 3PCS,Fairy Soap Dispensing Dish Brush,5010303194424,5010303180588,B0BYKDX25N,1.2,6.57,0.425,0,50,1:1,0.42,Brand Match,Strong Brand+Title Match,False
2236,UNRELATED,20,RUBBER RING & BONE DOG TOYS 3 COLOURS,"Nerf Dog 3-Ring Rubber Tug Toy, 10.5-Inch Lightweight Water-Resistant Interactive Toy for Dogs, Blue/Green/Orange",5015302200589,846998038454,B07CMC5LGC,1.752,7.69,0.548333333333334,0,50,1:1,0.55,,Insufficient Evidence,True
2237,UNRELATED,20,DEKTON HSS-R EDGE GROUND DRILL BIT 3.3MM X 65MM,"Bosch Professional 10-Piece PointTeQ HSS Twist Drill Bit (for Metal, 3.3 x 36 x 65 mm, Drill Driver Accessories)",5055441463803,3165140907101,B078W5V7TK,0.552,3.99,0.275,0,50,1:1,0.28,,Insufficient Evidence,True
2238,NEEDS_VERIFICATION,40,FX TYPE C TO IPHONE DATA CABLE BLACK,"ACANDYA USB C Cable for Carplay, Car Play Cord for Apple iPhone 17 iPhone 16 Pro USB A to Type C Data Transfer Braided Charger Charging Cable for Android Auto Samsung S24 S23 Charge Wire 3.3 FT Black",5056184015694,nan,B0FVDY6BCL,3.696,8.89,0.988333333333334,0,50,1:1,0.99,,"High Title Sim, Brand Mismatch?",False
2239,UNRELATED,20,FOIL CONTAINERS WITH LIDS 12PC,"18x Disposable Aluminium Foil Food Container with Lids Perfect for Storage Meal Prep,Takeaway,and Airfryer Cooking Events, BBQ, Parties 14.5 x 12 x 4.5 cm (pack of 18)",5056239412171,5061094350636,B0FVJNVCYT,1.14,4.99,0.408333333333334,0,200,1:1,0.41,,Insufficient Evidence,True
2240,NEEDS_VERIFICATION,50,LAV FAME WINE GLASS 30CL PK3,LAV Stemless Red & White Wine Glasses Tumbler Set of 6 - Drinking Glassware for Water Champagne Martini Mimosa Prosecco Cocktail Sangria - Short 16 oz No Stem Glasses Dishwasher Safe,8692952149863,8692952197383,B081V9NGMW,3.12,12.99,0.855000000000001,0,200,1:1,0.86,Brand Match,"Good Brand Match, Verify Pack/Variant",False
2241,UNRELATED,20,CHEF AID BEAN SLICER,Krisk French Style Bean Slicer - HA43,5012904036417,5011228689187,B00CH0REL4,1.056,6.2,0.386666666666667,0,100,1:1,0.39,,Insufficient Evidence,True
2242,UNRELATED,15,ADORN PLACEMAT ROUND 37CM ASSORTED,"Meat Temperature Guide Conversion Chart, BBQ Meat Seafood Cookbook Guide for Kitchen Outdoor Picnic, Fruit & Vegetable Storage Magnetic Chart",6923456819856,nan,B0F2TL9TT3,0.804,5.59,0.329583333333333,0,50,1:1,0.33,,Insufficient Evidence,True
2243,FILTERED_OUT,65,PYREX ESSENTIALS CASSEROLE 6.7LTR RECT,"Pyrex Essentials - Set of 3 glass casseroles high resistance 1,4L/2,1L/3L",3426470283373,764558754944,B00NEKRON4,13.572,29.84,3.18666666666666,0,300,Bundle 3x,-23.96,"Brand Match, Multipack (x3)",Negative Adjusted Profit,False
2244,UNRELATED,20,"ROYALFORD MORTAR AND PESTLE STAINLESS STEEL 2.6""x2.25""",Bekith Mortar and Pestle Sets 18/8 Brushed Stainless Steel Spice Grinder Pill Crusher Molcajete Herb Bowl,6294016436517,685450202350,B00XMKCAXK,4.776,12.99,1.215,0,200,1:1,1.22,,Insufficient Evidence,True
2245,UNRELATED,20,RYSONS KITCHEN FRIDGE FRESH FOOD SAVER,"Joie Fresh Stretch Lemon Pod â€“ Reusable Silicone Food Saver for Fridge, BPA-Free & Dishwasher Safe, Yellow",5056239413161,nan,B07XDYWSMZ,1.008,5.89,0.372083333333333,0,100,1:1,0.37,,Insufficient Evidence,True
2246,VERIFIED,95,PPS ROUND 40 DOYLEYS 21CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",5030481940088,5030481940088,B07YQ5HFFN,0.672,4.28,0.296666666666666,0,700,1:1,0.3,Exact EAN Match,-,False
2247,UNRELATED,20,SIL BODY PUFF WITH HANDLE,"So Eco Long Handle Shower Pouf - Soft Loofah with Easy-Grip Handle for Hard-to-Reach Areas, Exfoliates & Creates a Rich Lather, Vegan & Cruelty-Free, Plastic-Free Packaging",5024418535614,nan,B0B1DRSZ8P,1.344,6.39,0.446249999999999,0,50,1:1,0.45,,Insufficient Evidence,True
2248,NEEDS_VERIFICATION,40,PRIMA SHOE RACK 21 PAIRS BLACK,"OYREL Shoe Rack 5 Tier 20-25 Pairs Shoes, Shoe Storage Organizer Large with Side Bag Space Saving for Closet, Entryway, Garage, Bedroom Non-Woven Shoe Rack Shelf Black",5038673411996,nan,B0CY23VNHP,6.72,17.99,1.64166666666666,0,600,1:1,1.64,,"High Title Sim, Brand Mismatch?",False
2249,HIGHLY_LIKELY,75,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",5029594522380,5029594522458,B006A7D1O4,2.676,9.29,0.741666666666666,0,100,1:1,0.74,Brand Match,Strong Brand+Title Match,False
2250,UNRELATED,15,TALA SILICONE SPATULA,GMY G9 Halogen Oven Bulb 25W 230V 300â„ƒ Heat Tolerant for Neff/AEG/Zanussi/Bosch/Oven Light Bulb 4 Pack,5012904019083,nan,B094JFGG35,2.58,6.99,0.715,0,100,1:1,0.71,,Insufficient Evidence,True
2251,FILTERED_OUT,30,LED WHITE FLAME LIGHT 7.5X9CM,"goobay LED Candles White Real Wax Candle 7,5x10cm with Timer Function Warm White 3D Battery-Powered Wick, for Elegant Decoration, Safe and Stylish Lighting 77774",5024418453826,nan,B0FFMFQMDJ,2.424,7.99,0.679583333333333,0,50,Bundle 5x,-9.02,Multipack (x5),Negative Adjusted Profit,False
2252,UNRELATED,20,BLACKMOOR MEASURING SPOONS,"8 Pcs Measuring Cups and Spoons Set, Stackable Stainless Steel Handle Accurate Tablespoon for Measuring Dry and Liquid Ingredients Small Teaspoon with Plastic Head (Black)",5025301651497,nan,B09MTJX73B,2.616,8.99,0.721666666666666,0,600,1:1,0.72,,Insufficient Evidence,True
2253,FILTERED_OUT,30,THUMBS UP STACKABLE FOLD FLAT CRATE PLATINUM,Fold Flat Crate - Plastic 32 L Folding Storage Crate Box (Pack of 2),5014348317763,5055893800775,B00JGSQ9OI,2.676,10.85,0.731666666666666,0,200,Bundle 2x,-1.94,Multipack (x2),Negative Adjusted Profit,False
