category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,manual_group,manual_pack_count_supplier,manual_pack_count_amazon,manual_size_tokens_supplier,manual_size_tokens_amazon,ip_risk
UNCERTAIN,False,BUNDLE (9x) - LOSS,-9.408999999999999,0.0950000000000002,6.16883116883118,9.0,1.0,9.0,0.2619047619047619,200,PPS FOIL 2 OVEN DISH & LID XL 255X155X70MM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",50304811930675,5065010529175,B0B4B6Y517,1.188,6.99,,,9.0,,,False
MODERATE_CONFIDENCE,False,1:1 Match,0.784583333333331,0.784583333333331,5.99376114081994,1.0,1.0,1.0,0.3492063492063492,500,INFAPOWER TOASTER 2  SLICE WHITE,Breville Bold 2 Slice Toaster with High-Lift and Wide Slots | White and Silver Chrome [VTR037],5060240212231,-,B0C3JTR3NM,15.0479999999999,22.99,,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,0.134166666666667,0.134166666666667,5.5902777777778,1.0,1.0,1.0,0.7058823529411765,50,HARRIS PUTTY KNIFE,Harris Seriously Good Putty Knife,5056287402902,-,B0815B7FBY,2.22,6.98,HIGH_LIKELIHOOD_RECOMMENDED,,,,,False
UNCERTAIN,False,BUNDLE (10x) - LOSS,-54.768333333333246,0.311666666666667,5.51622418879057,10.0,1.0,10.0,0.24778761061946902,50,SEBO UPRIGHT  SDB249,"Genuine Sebo Dustbags x 10 X series machines, 370, x, c, x1, x1.1, x4, x4extra, x4pet by Sebo",5030017012494,-,B01IE7FW62,6.11999999999999,13.31,,,10.0,,,False
MODERATE_CONFIDENCE,False,1:1 Match,0.151666666666667,0.151666666666667,5.32163742690061,1.0,1.0,1.0,0.410958904109589,500,EVERBUILD ONE STRIKE FILLER 250ML,Everbuild â€“ One Strike â€“ Multi-Purpose Quick-Drying Filler â€“ One-Time Application â€“ White â€“ 1 Litre Tub,5029347300029,-,B001326TJA,2.76,8.75,,,,250ml,1litre,False
UNCERTAIN,False,BUNDLE (4x) - LOSS,-7.313666666666667,0.138333333333333,5.27989821882953,4.0,1.0,4.0,0.18461538461538463,50,DEKTON WONDER SNAKE 4PC SET,"4 PCS Wind Up Toys for Kids, Funny Crawling Snake Toy Set, Cartoon Animal Car Clockwork Toys for Halloween Christmas Birthday Party Favors, for Boys Girls Kids Toddlers",5055441452555,-,B0F6N5ZRCJ,2.484,7.99,,,4.0,,,False
MODERATE_CONFIDENCE,False,BUNDLE (10x) - LOSS,-15.018333333333333,0.101666666666666,5.21367521367522,10.0,1.0,10.0,0.3047619047619048,50,SUPERIOR FOIL 10 CONTAINERS & LID .75 LTR,"HOMESmith 10 Pack Aluminium Foil Trays with Lids Containers Strong and Large Tin Foil Food Take Away Container Disposable Food Take Out Box with Lid|0.75 Litre |, Silver",5060357990046,5060918301243,B0BTJDLQTS,1.68,6.95,,10.0,10.0,,0.75litre,False
UNCERTAIN,False,1:1 Match,0.741249999999998,0.741249999999998,5.09450171821304,1.0,1.0,1.0,0.24271844660194175,200,GEEPAS RICE COOKER 0.6LTR,"Geepas Rice Cooker, 0.6L | Electric Rice Cooker with Keep Warm Function, Automatic Cooking, Non-Stick Inner Pot | Includes Measuring Cup, Spatula & Glass Lid | 300W, 2 Year Warranty",6294015554786,-,B0C9DDV1ZG,16.8,24.99,,,,,"0.6l,300w",False
UNCERTAIN,False,SPLIT (1/50) - OK,2.320369999999999,0.121249999999999,5.01033057851238,0.02,50.0,1.0,0.22857142857142856,100,PPS BOMBSHOT GLASS 25/90ML 50 PIECES,CHEF ROYALE 50x 25ml Jager Bomb Clear Shot Glasses â€” Reusable Party Cups â€” Plastic Cups for Birthdays & Weddings â€” CE-Marked Sample Tasting Cups Perfect for Jelly Shots,50304811970473,-,B0CDQ4XDRM,2.244,6.99,,50.0,50.0,90ml,25ml,False
EXACT_EAN_MATCH,True,1:1 Match,0.198333333333333,0.198333333333333,4.80225988700564,1.0,1.0,1.0,0.2683982683982684,500,BLUE CANYON VECTOR SHOWER SPRAY,Blue Canyon Vector Double Tap Shower Spray| Bathroom Accessory| Premium Shower Attachment for Bath taps| Push-on-Fitting| Suitable for Round & Oval Taps| Shower Head for Bathroom| ~1.5 Meters| (White),5060187175750,5060187175750,B008F6946C,4.296,9.85,VERIFIED_RECOMMENDED,,,,,False
UNCERTAIN,False,BUNDLE (50x) - LOSS,-309.0150833333328,0.272916666666667,4.69736087205968,50.0,1.0,50.0,0.2261904761904762,200,PPS BAGASSE FOOD 50 BOX 1000ML,"PBK Pack Of 50 Bagasse Large Box (9x6 Inch), 900ml, Biodegradable, Compostable And Disposable Takeaway Food Containers (9"" x 6"" - 50 Pack)",5030481985249,-,B0DJKF8K13,6.31199999999999,11.99,,,50.0,1000ml,900ml,False
MODERATE_CONFIDENCE,False,1:1 Match,0.486666666666663,0.486666666666663,4.62610899873254,1.0,1.0,1.0,0.37623762376237624,50,PRO USER FULL CAR COVER-LARGE,"Maypole Breathable Full Cover for Extra Large Cars Water Resistant, Grey",5017403079392,5013008098813,B000F6YX8E,11.964,23.72,,,,,,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-7.1530000000000005,0.0950000000000002,4.6116504854369,5.0,1.0,5.0,0.17341040462427745,400,ESSENTIAL CAKE BOX 08IN,"SAMZ Packaging 8x8x5 Inches White Cake Boxes (Pack of 5) Square Cardboard CakeBoxes with Lids, Ideal for Birthday, Wedding, All Ocassions, Rigid Boxes",5033298009160,-,B0DCL5KSNL,1.812,6.69,,,5.0,08in,,False
UNCERTAIN,False,1:1 Match,0.234583333333332,0.234583333333332,4.56387808041503,1.0,1.0,1.0,0.14666666666666667,500,BG GOLD 2 GANG SWITCH,"BG Electrical Double Wall Light Switch, 2 Way, Raised and Slim Profile, Round Edges, Nexus Metal, Antique Brass, 20A, 16AX, NAB42",5050765044394,-,B07HXJCBCZ,5.508,10.99,,,,,,False
UNCERTAIN,False,1:1 Match,0.234583333333332,0.234583333333332,4.56387808041503,1.0,1.0,1.0,0.23076923076923078,600,BRIGHT & HOMELY BATHROOM SCALE DIGITAL,"Homebuds Bathroom Scales for Body Weight, High Precision Assured by Weighing Scales Professional Factory SINCE 2001, Blue Backlit LCD and Step-On, 2*AAA Batteries Included, 400lb/28st, Clear Glass",5050796009805,-,B0D9Y31SFL,5.508,10.99,,,,,,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-7.869666666666666,0.098333333333334,4.44947209653095,5.0,1.0,5.0,0.19101123595505617,400,ESSENTIAL CAKE BOX 10IN,"PACK N TRADE White 10 Inch Cake Box, Pack of 5 Square Cardboard Cake Boxes with Lids (10 x 10 x 6 Inches), Ideal for Safely Carrying and Transporting Cakes",5033298009153,5061060060231,B0D8JQJQTJ,1.992,7.99,,,100.0,10in,10inch,False
UNCERTAIN,False,1:1 Match,0.179999999999999,0.179999999999999,4.23529411764704,1.0,1.0,1.0,0.24806201550387597,50,DEKTON ROPE MULTIPURPOSE  1/3 100FT,"Faithfull FAIRB30100 Blue Poly Rope Coil 10mm Dia x 30M Max Load 160kg, Breaking Strain 1000kg",5055441417226,-,B0001P05GI,4.44,10.62,,,,100ft,"1000kg,10mm,160kg,30m",False
MODERATE_CONFIDENCE,False,1:1 Match,0.0670833333333329,0.0670833333333329,4.16666666666664,1.0,1.0,1.0,0.3516483516483517,300,ELF SLEEPING BAG,Hoolaroo VIP Elf Sleeping Bag with Pillow - VIP Elf For Christmas Accessory,5050565294555,-,B073WDNGQ2,1.272,5.77,,,,,,False
UNCERTAIN,False,BUNDLE (2x) - LOSS,-2.560583333333334,0.115416666666666,4.15167865707434,2.0,1.0,2.0,0.2916666666666667,50,KILROCK PLUGHOLE FRESHENER CITRUS FRESH 500ML(SOLD EACH),"Kilrock Plughole Unblocker Bathroom 500ml 2 Pack - Fast-Acting Drain Unblocker for Showers, Baths & Sinks â€“ Removes Hair, Sludge & Soap Scum â€“ Clears Blockages & Restores Fast Flow",5014353092389,-,B00VHWXWOG,2.676,7.49,,,2.0,500ml,500ml,False
MODERATE_CONFIDENCE,False,1:1 Match,0.0983333333333342,0.0983333333333342,3.91766268260295,1.0,1.0,1.0,0.41739130434782606,200,ULTRAMAX Ni-mH AAA  BATTERIES 350MAH,Cordless Phone AAA Rechargeable Batteries 500mAh NiMH 1.2V (4-Pack) BuyaBattery,5036446805522,5060408620410,B00WERT4K4,2.352,5.95,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,0.111666666666667,0.111666666666667,3.15442561205275,1.0,1.0,1.0,0.3448275862068966,300,AMTECH TENNON SAW 12INCH,"Irwin 10503534 12T/13P XP3055-300 Jack Tenon Saw, 12, Blue, 12""",5032759020928,5706915035346,B000C79HL4,3.588,9.65,,,,12inch,,False
EXACT_EAN_MATCH,True,BUNDLE (16x) - LOSS,-54.79833333333318,0.101666666666666,2.82407407407407,16.0,1.0,16.0,0.32894736842105265,50,MASON CASH CERAMIC RECT DISH 16cm,"Mason Cash 2001.542 Collection Fine Stoneware Square Roasting Baking and Serving Dish, Ceramic, White, 16 x 16 x 4.5 cm",5010853203508,5010853203508,B00W3RVAG6,3.65999999999999,9.11,VERIFIED_RECOMMENDED,,256.0,16cm,4.5cm,False
HIGH_LIKELIHOOD,False,1:1 Match,0.0550000000000003,0.0550000000000003,2.7638190954774,1.0,1.0,1.0,0.8648648648648649,50,FAIRY MAX POWER SOAP DISPENSING DISH BRUSH,Fairy Soap Dispensing Dish Brush,5010303194387,5010303180588,B0BYKDX25N,1.728,6.57,HIGH_LIKELIHOOD_FILTERED_OUT,,,,,False
UNCERTAIN,False,BUNDLE (36x) - LOSS,-126.745,0.0950000000000008,2.66106442577033,36.0,1.0,36.0,0.16289592760180996,400,SABICHI BATH MAT CLEAR,"WELTRXE Non Slip Bath Mats for Inside Bath, 69 x 36 cm Clear Pebble Bath Mat Non Slip Anti Mould, Anti Slip Shower Mat, Flexible Oval PVC Bathtub Mat with Suction Cups & Drain Holes, Machine Washable",5021961099488,764595992231,B07WRYJW53,3.624,9.99,,,69.0,,36cm,False
UNCERTAIN,False,BUNDLE (4x) - LOSS,-11.961666666666664,0.0983333333333338,2.52136752136753,4.0,1.0,4.0,0.1262135922330097,50,SPRAY GREASE 400ML,"Aimtel 4 Pack Screen Protector Compatible with Samsung Galaxy Watch8 40mm Tempered Glass Protector, Anti-Scratch, Anti-Shatter, No Bubbles for Galaxy Watch 8 40mmï¼ˆNot for Other Modelsï¼‰",5036029500141,-,B0FDKKKWZ3,4.02,7.99,,,4.0,400ml,40mm,False
UNCERTAIN,False,BUNDLE (4x) - LOSS,-1.9554166666666664,0.0245833333333336,2.23484848484851,4.0,1.0,4.0,0.24778761061946902,50,SECURIT WHEELIE BIN NUMBER HI-VIS 0,"4PK Hi Vis Bin Numbers for Wheelie Bins â€“ 0-9, Letters A-D, 17cm Reflective Dustbin Stickers â€“ Easy Application Neon Yellow Stick On Number Stickers - Weatherproof Self Adhesive Vinyl (1)",5019923169201,-,B0FKMCQYS3,0.66,4.99,,,4.0,,17cm,False
UNCERTAIN,False,1:1 Match,0.0316666666666671,0.0316666666666671,2.08333333333336,1.0,1.0,1.0,0.17857142857142858,50,EXTRASTAR TYPE C CABLE 1.5M BLACK,USB C Charger Cable 1.5 Meter USB A to USB C Type C Charger Fast Charging 3A Lead Nylon Braided for iPhone 15 Series Samsung Galaxy S22 S21 S20 Pixel 8 7 6 PS5 Z Flip 4 Z Flip 3 Huawei Switch,8432011627099,-,B0D81FH5NB,1.164,4.49,,,,1.5m,,False
UNCERTAIN,False,1:1 Match,0.118333333333333,0.118333333333333,1.86058700209644,1.0,1.0,1.0,0.28,300,ROLSON COMBINATION BOOK SAFE BOX,"Book Safe with Combination Lock, Ohuhu Dictionary Diversion Money Box, Portable safe book, safe box for Home Office, Secret Hidden Box for Key Money Cash Jewelry, Black",5029594665018,6958446333869,B016W2KLIK,6.97199999999999,13.99,,,,,,False
UNCERTAIN,False,BUNDLE (59x) - LOSS,-534.3763333333333,0.151666666666667,1.84285135682464,59.0,1.0,59.0,0.15,500,AMTECH DOUBLE SIDED STORAGE BOX 34 SECTION,"JOREST 59Pcs Small Precision Screwdriver Set with Torx T5, T6, T8, Mini Repair Tool Kit for MacBook, Computer, Laptop, iPhone, PS4 PS5, Xbox, Switch, Eyeglasses, Watch, PC, Ring Doorbell, Electronic",5032759044153,-,B0DMNDCNNJ,9.216,14.99,,,59.0,,,False
EXACT_EAN_MATCH,True,SPLIT (1/1) - OK,0.15195238095238123,0.0216666666666669,1.65394402035625,0.8571428571428571,28.0,24.0,0.6944444444444444,100,FIRE UP NATURAL FIRELIGHTERS 28 PACK,"Fireglow Firelighters 24 Pack, White",5022704000013,5022704000013,B07YPPK4JY,0.912,4.49,VERIFIED_FILTERED_OUT,28.0,24.0,,,False
EXACT_EAN_MATCH,True,BUNDLE (20x) - LOSS,-33.257999999999996,0.0300000000000009,1.49253731343288,20.0,1.0,20.0,0.33507853403141363,600,CHEF AID SHOT GLASSES ASSORTED 20PCE,"Chef Aid Multi-Coloured Plastic Shot Glasses, Pack of 20 Reusable 30ml Party Cups, Bright, Colourful Drinking Glasses for Shots, Cocktails and Celebrations",5012904148738,5012904148738,B00M36YPIM,1.752,6.9,VERIFIED_RECOMMENDED,20.0,20.0,,30ml,False
UNCERTAIN,False,BUNDLE (290x) - LOSS,-228.87300000000002,0.015,1.2396694214876,290.0,1.0,290.0,0.19900497512437812,600,SECURPAK SCREW CAPS WHITE,"290PCS Self Adhesive Screw Caps White,Non-faded White Hole Cover Pvc Dustproof Sticky Screw Covers 12mm, 15mm, 21mm for Furniture Screws & Cabinets,Desk,Wall,Furniture Stickers",5019923205404,717956128282,B0FR8D3893,0.792,3.99,,,290.0,,"12mm,15mm,21mm",False
HIGH_LIKELIHOOD,False,1:1 Match,0.0400000000000002,0.0400000000000002,1.15606936416185,1.0,1.0,1.0,0.5137614678899083,200,STATUS 3WAY BASIC C/FREE SOCKET WHT 1PK CLAM,STATUS 2 Way Socket | 2 USB Port Cable Free Socket | S2W2USBCFS12,5022822194984,5022822207776,B08CVK7746,3.492,9.0,HIGH_LIKELIHOOD_FILTERED_OUT,,,,,False
HIGH_LIKELIHOOD,False,1:1 Match,0.0466666666666657,0.0466666666666657,0.916830386378501,1.0,1.0,1.0,0.7692307692307693,100,PRICE & KENSINGTON 2 CUP TEAPOT MATT NAVY,Price & Kensington Black 6 Cup Teapot,5010853210520,5010853110851,B0013IUIPA,5.448,14.78,HIGH_LIKELIHOOD_FILTERED_OUT,2.0,6.0,2cup,6cup,False
UNCERTAIN,False,1:1 Match,0.0716666666666669,0.0716666666666669,0.896954526491451,1.0,1.0,1.0,0.24096385542168675,500,ULTRATAPE FLASHBAND LEAD 100MMX10M,Bostik Flashband Self Adhesive Flashing Tape for Roofs Grey - 150mm x 10m - Provides an Instant Watertight Seal - Excellent Adhesion,5027785811299,5010591998032,B0001P03OM,8.928,16.85,,,,100mmx10m,"10m,150mm,150mmx10m",False
HIGH_LIKELIHOOD,False,1:1 Match,0.0233333333333336,0.0233333333333336,0.839328537170275,1.0,1.0,1.0,0.6086956521739131,50,ROLSON CHALK LINE AND LAYOUT SET 3PCE,Rolson 52537 3 pc Chalk Line Set,5029594525374,-,B000QFCQ6U,2.676,7.36,HIGH_LIKELIHOOD_FILTERED_OUT,3.0,,,,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-5.076333333333333,0.0116666666666669,0.724637681159436,5.0,1.0,5.0,0.04291845493562232,50,HAND BRUSH VARNISH RED,"Xtremeauto 5pc Paint Brush Set â€“ Synthetic Bristle Brushes for Emulsion, Gloss, Varnish & Stains â€“ Ergonomic Handles â€“ Sizes: 0.5â€, 1â€, 1.5â€, 2â€, 2.5â€ â€“ Ideal for DIY & Craft Projects (5 Piece)",5060440851599,5054225751969,B0F8R99FWH,1.272,5.75,,,5.0,,,False
UNCERTAIN,False,1:1 Match,0.0116666666666667,0.0116666666666667,0.702811244979922,1.0,1.0,1.0,0.2,50,BROOKSTONE FUSES BLADE STYLE 20PC,"Trim Removal Tools, Pry Tools, Car Pry Tool Kit, Car Panel Door Audio Radio Stereo Removal Tools for Auto Car Door Audio Panel Trim Removal Dashboard Removal",5060211774997,787966619599,B0F9PHPXTP,1.332,5.99,,,,,,False
UNCERTAIN,False,1:1 Match,0.0183333333333359,0.0183333333333359,0.377229080932839,1.0,1.0,1.0,0.1935483870967742,200,WALL CLOCK PP 3 ASSORTED 30CM,"Wall Clock 30cm Silent Non-Ticking, Big Numbers Easy to Read Round Quartz Analog Clocks for Home Office School Kitchen,12 Inch",8205739544715,755738293957,B09L4R376Q,5.172,11.89,,,,30cm,"12inch,30cm",False
UNCERTAIN,False,BUNDLE (50x) - LOSS,-138.17166666666665,0.00833333333333397,0.287356321839102,50.0,1.0,50.0,0.2823529411764706,50,ROYAL MARKET PLASTIC PINT 50 GLASSES,CHEF ROYALE 50 Disposable Clear Plastic Glasses - Recyclable - CE Marked - Full Pint (660ml) for Large Events and Parties (Pack of 50),5010326063745,-,B0CGKRQGM4,2.82,7.99,,50.0,50.0,,660ml,False
UNCERTAIN,False,1:1 Match,-0.00499999999999922,-0.00499999999999922,-0.0616522811343924,1.0,1.0,1.0,0.2708333333333333,50,EXTRASTAR CABEL REEL 4 GANG 5M,"ExtraStar 13A Electrical Extension Reel, 4 Sockets Cable Reel with Winding Handle 1100W/3120W Thermal Cut Out, Heavy-Duty Extension Lead with 5 Metre Cord - Green",-,-,B08BCBQ345,9.072,15.99,,,,5m,"1100w,3120w",False
UNCERTAIN,False,1:1 Match,-0.00666666666666704,-0.00666666666666704,-0.0864677907479512,1.0,1.0,1.0,0.26865671641791045,100,VFM  EMULSION MATT AEGEAN BLUE 2.5L,Johnstone's - Washable Paint - Blue Horizon - Matt Finish - Emulsion Paint - Highly Durable - Stain Resistant - Non Toxic & Low Odour - 12m2 Coverage per Litre - 2.5L,5023608427388,5010426808451,B07P22N6BT,8.592,18.52,,,,2.5l,2.5l,False
MODERATE_CONFIDENCE,False,1:1 Match,-0.0116666666666669,-0.0116666666666669,-0.20908004778973,1.0,1.0,1.0,0.3037974683544304,100,ROLSON HEAVYDUTY RATCHET PIPE CUTTER 42MM,"BLOSTM Plastic Pipe Cutter - Heavy Duty Ratchet Pipe Cutters with 42mm Outside Diameter Cutting Capacity for PVC PEX PPR Plastic Pipes & Rubber Hoses, Ergonomic Non-Slip Handle & Safety Lock (Red)",5029594224321,5060914445026,B0DLPH311K,6.036,10.99,,,,42mm,42mm,False
UNCERTAIN,False,1:1 Match,-0.0249999999999996,-0.0249999999999996,-0.535331905781578,1.0,1.0,1.0,0.25333333333333335,50,AMTECH WHEEL WRENCH 4 WAY,"Draper 4-Way Wheel Nut Removal Wrench | Wheel Cross Brace 17mm/19mm/21mm/22mm | Automotive Mechanics Hand Tools | 36005, Blue",5032759003648,-,B0002BURSC,4.944,9.96,,,,,"17mm,19mm,21mm,22mm",False
UNCERTAIN,False,BUNDLE (2x) - LOSS,-4.852333333333333,-0.0283333333333335,-0.619985412107955,2.0,1.0,2.0,0.2026431718061674,500,KINGAVON TYPE C/USB PLUG WITH 2 USB PORTS,"USB C Plug 2Pack, USB Plug Fast Charing Port i Phone Type C Power Adapter and Micro USB Port, USBC Wall Charger Compatible with iPhone 17/17 Air/16/16e/15 14 13 12 11 Pro Max XR XS, iPad",5017403134190,711523129979,B0D7S8P8FX,4.824,11.03,,,2.0,,,False
UNCERTAIN,False,1:1 Match,-0.0504166666666663,-0.0504166666666663,-0.667770419426044,1.0,1.0,1.0,0.26666666666666666,50,ANIKA 25CM METAL TABLE LAMP BLACK,Global Gizmos Mushroom Table Lamps/Rechargeable Bedside Lamp/Touch Operated Dimming / 3 Different Light Shades / 25cm Height (Black),5025301480691,-,B0FLDRZ1TD,8.4,13.99,,,,25cm,25cm,False
UNCERTAIN,False,BUNDLE (5x) - LOSS,-6.206166666666666,-0.0141666666666664,-0.769927536231871,5.0,1.0,5.0,0.16901408450704225,50,EVERBUILD MASKING TAPE 25MM,LOFIR Kids Boys Cotton Socks: Children's Ankle Junior Shark Seamless Socks Dinosaur Novelty Funny Cute Animal Crazy Striped Cartoon Socks for Sports Birthday Gifts Age 2-12 Years 5 Pairs,5029347604332,-,B0DDCCLP3J,1.548,5.98,,,,25mm,,False
UNCERTAIN,False,1:1 Match,-0.0116666666666657,-0.0116666666666657,-0.839328537170195,1.0,1.0,1.0,0.2018348623853211,300,XOXO GLITTER NAIL FILES CURVED 4PC,"STYLFILE 2 Curved Nail File â€“ S-Shaped Ergonomic Nail Shaper with Cuticle Pusher & Nail Skimmer, Ambidextrous Emery Board for Natural Nail Shape, Smooth Filing, at-Home Manicure Tool",-,-,B007HMRTLC,1.008,4.99,,,,,,False
MODERATE_CONFIDENCE,False,1:1 Match,-0.0783333333333324,-0.0783333333333324,-1.03752759381897,1.0,1.0,1.0,0.32786885245901637,400,BLOCK TECH FIGURE SET ASSORTED,"abeec Block Tech 20 Figures Set â€“ Police, Firefighters, Superheroes, Astronauts & More | Compatible Toy Minifigures for Kidsâ€™ Building Block Playsets",5015934713853,5015934887691,B0F677FLKK,8.4,14.99,,,,,,False
UNCERTAIN,False,1:1 Match,-0.067083333333332,-0.067083333333332,-1.09078590785905,1.0,1.0,1.0,0.17194570135746606,50,AMTECH LOG SPLITTER 1.5KG,"Garden Mile Heavy Duty 1.5kg Log Splitter Wedge | Diamond 4-Sided Wood Splitting Tool for Firewood, Kindling & Chopping | Axe-Compatible Splitting Maul for Outdoor Use | Durable Steel Construction",-,-,B078XHWXSB,6.72,11.99,,,,1.5kg,1.5kg,False
UNCERTAIN,False,BUNDLE (100x) - LOSS,-78.42258333333334,-0.014583333333333,-1.20523415977959,100.0,1.0,100.0,0.15384615384615385,400,SECURPAK FELT NAILS. GALV 19MM,Clout Nails 20mm (Pack of 100) Extra Large Head Galvanized Shed Roofing Felt Tacks for DIY and Crafts Home Decor Woodwork Furniture and Construction Outdoor Wood Fence Roof Tiles (20mm x 2mm),5019923204575,-,B09PNN6HFP,0.792,5.09,,,100.0,19mm,"20mm,2mm",False
UNCERTAIN,False,1:1 Match,-0.136666666666666,-0.136666666666666,-1.28688010043941,1.0,1.0,1.0,0.26540284360189575,100,ROLSON RECHARGEABLE WORKLIGHT 10W,LED Rechargeable Work Light Portable Floodlight 10W USB Battery Light Super Bright 2000LM Waterproof Outdoor Stand Work Lamp for Car Garage Camping Fishing Hiking Workshop Garden,5029594614894,192242599883,B07HL3B24F,12.084,17.98,,,,10w,10w,False
EXACT_EAN_MATCH,True,1:1 Match,-0.0366666666666659,-0.0366666666666659,-1.31421744324967,1.0,1.0,1.0,0.24444444444444444,500,STATUS LUGGAGE SCALE 16.06,"STATUS Mechanical Luggage Scale with 1â€¯m Tape Measure, Portable Analog Travel Weighing Scale up to 32â€¯kg Capacity for Suitcases & Bags, (SMLSCALE1PK4)",5022822185012,5022822185012,B010LFSDL6,2.688,7.9,,,,,,False
UNCERTAIN,False,SPLIT (1/25) - OK,1.5844666666666667,-0.0283333333333331,-1.45299145299144,0.04,25.0,1.0,0.26865671641791045,400,PPS VIP TRIPLE WALL CUP 12OZ 25 PIECES,Zuvo Coffee Cups 12 OZ - NO Lids - 100 Disposable Brown Ripple Coffee Cups - Ideal for Takeaways,5030481970733,5060544908519,B0D2LNJX98,1.68,10.49,,25.0,100.0,,,False
UNCERTAIN,False,1:1 Match,-0.104999999999998,-0.104999999999998,-1.60550458715594,1.0,1.0,1.0,0.18888888888888888,100,THL MOP BUCKET PLASTIC SET,REQUISITE NEEDS Professional Mop and Bucket Set Heavy Duty with Wringer and Two Cotton Mop Heads for Floor Cleaning - 16L Bucket with Pouring Lip (Yellow),8697409842816,5060757802932,B0CQYGSYT5,7.188,15.99,,,,,16l,False
MODERATE_CONFIDENCE,False,BUNDLE (125x) - LOSS,-488.1323333333333,-0.068333333333334,-1.78416013925154,125.0,1.0,125.0,0.4,50,AMTECH NON-SLIP MAT 45 X 125CM,Blue Spot 45500 45 x 125 cm Non-Slip Mat,5032759035205,5028734455007,B00UALIYVQ,3.936,9.95,,45.0,45.0,125cm,125cm,False
UNCERTAIN,False,1:1 Match,-0.0550000000000003,-0.0550000000000003,-2.01465201465202,1.0,1.0,1.0,0.2608695652173913,700,KINGFISHER PAPER PLATES 9 INC PK100,"Strong Paper Plates (9 Inch / 50-Pack) 100% Compostable Heavy-Duty Eco-Friendly Disposable Bagasse Plates, Made of Natural Sugarcane Fibers â€“ 9"" Biodegradable Paper Plate",5013478110466,798339869060,B09XFH4ZBN,2.616,8.49,,,,,9inch,False
MODERATE_CONFIDENCE,False,1:1 Match,-0.0500000000000002,-0.0500000000000002,-2.24215246636772,1.0,1.0,1.0,0.38461538461538464,50,TOM SMITH CHRISTMAS CARDS LUXURY BOXED ARCTIC ANIMALS,Tom Smith Boxed Christmas Cards Pack - 15 Luxury Xmas Cards with Envelopes and Seals - Festive Shopfront Designs - Recycled Eco Friendly Christmas Card Set,5012213586702,-,B0FQVVYNCF,2.016,6.48,,,,,,False
MODERATE_CONFIDENCE,False,BUNDLE (6x) - LOSS,-9.588333333333331,-0.0483333333333328,-2.25856697819312,6.0,1.0,6.0,0.4132231404958678,300,PPS FOIL 6 BAKE TRAY 323X201X33MM,Essential Housewares Pack of 6 323mm X 201mm X 33mm Foil Tray Bakes 323mm x 201mm x 33mm,50304811930712,-,B005FDWHOO,1.908,6.95,,,6.0,,"201mm,323mm,33mm",False
MODERATE_CONFIDENCE,False,1:1 Match,-0.168333333333333,-0.168333333333333,-2.3510242085661,1.0,1.0,1.0,0.4,50,EXTRASTAR WALL MOUNT TV BRACKET 32-65 INCH MAX 40KG,MAHARA Universal TV Wall Mount â€“ Black slimline flat TV bracket for 32-65 inch TVs â€“ Max weight 40kg - all fittings supplied in the box - suitable for solid or wood stud walls,8432011402009,5014117979574,B0B3Y694CK,7.932,14.99,,,,"40kg,65inch","40kg,65inch",False
MODERATE_CONFIDENCE,False,BUNDLE (6x) - LOSS,-7.788333333333333,-0.0483333333333326,-2.62681159420286,6.0,1.0,6.0,0.3230769230769231,100,FAIRY GLASS BUDDY SPONGE PK2,"Addis Fairy Originals Non Scratch General Dual Sponge Scourer with Crystals, Pack of 6, Green One Size",5010303180038,5010303179995,B09P1G3YJ5,1.548,5.99,HIGH_LIKELIHOOD_FILTERED_OUT,,6.0,,,False
MODERATE_CONFIDENCE,False,BUNDLE (100x) - LOSS,-245.99475,-0.0787500000000001,-3.00572519083969,100.0,1.0,100.0,0.3502824858757062,50,SECURFIX SELF TAPPING SCREW PH ZP 4.0X15MM,"M4 Stainless Steel Self Tapping Screws,100pcs M4x16mm Phillips Flat Head Wood Srews DIY Woodworking Screws with Box (M4 X 16mm 100 PCS)",5019923303698,-,B092VS6GPT,2.484,6.99,,,100.0,,16mm,False
MODERATE_CONFIDENCE,False,BUNDLE (3x) - LOSS,-3.2730833333333336,-0.0570833333333333,-3.02028218694885,3.0,1.0,3.0,0.31932773109243695,500,GIFTMAKER CHRISTMAS GIFT BAG TRADITIONAL SANTA GIANT EACH,"GOMANCHE 3 Pcs Extra Large Christmas Sacksâ€“ 36""x44"" Jumbo Xmas Gift Wrap Bags for Big Presents, Giant Santa Sack, Reusable Plastic Christmas Bags for Toys, Decor & Festive Gifting",5012213579124,-,B0FJRKDN1N,1.608,5.99,,,3.0,,,False
