category,Pack_Analysis_Verdict,Adjusted_Profit,Adjusted_ROI,Qty_Ratio,Sup_Qty,Amz_Qty,sales_numeric,SupplierTitle,AmazonTitle,EAN,ASIN,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
UNCERTAIN,MATCH (1:1),8.318333333333332,450.12626262626253,1.0,1.0,1.0,0,White Round Basket with Handle 30cm Dia,"Rattan Serving Tray 30cm / 11.8"" • Woven Serving Trays with Handles for Home by JUNGLE CULTURE® • Round Coffee Table Tray • Wicker Serving Basket for Bread, Fruit, Candles • Whitewash",5055977045894,B0D4PHRFHS,8.318333333333332,398.0063795853269,1.848,19.99
UNCERTAIN,MATCH (1:1),8.28458333333333,136.98054453262782,1.0,1.0,1.0,0,Red Flickering LED Resin Pillar Candle (23cm),"TRONJE 9"" LED Candle Red with Timer and Remote Control - flameless 23cm Pillar Wax Candle with Moving Flame - Battery Operated - Burn Time 1000h",5055398317440,B07YMN6G7N,8.28458333333333,148.20363744782344,6.048,22.99
UNCERTAIN,MATCH (1:1),8.274583333333332,861.9357638888888,1.0,1.0,1.0,0,Essential Pale Pink Garden Rose,"A Whiter Shade of Pale' Hybrid Tea Rose Bush, Award of Garden Merit Rose, Pale Pink Flowers 3fatpigs®",5056721852164,B0FTZRRNYC,8.274583333333332,612.932098765432,0.96,16.99
MODERATE_CONFIDENCE,MATCH (1:1),8.258333333333331,393.25396825396814,1.0,1.0,1.0,0,Black Pu Shoes  by Soft Touch (Assorted Designs),DREAM PAIRS Girls Mary Jane School Uniform Shoes Soft Walking Party Flat Shoes,5023797209338,B09Y94QGSM,8.258333333333331,359.0579710144927,2.1,19.99
MODERATE_CONFIDENCE,MATCH (1:1),8.226666666666668,2448.412698412699,1.0,1.0,1.0,0,Teddy Bears Picnic Shaped Plates,Teddy Bear Tableware Pack For 8 Guests Includes Plates Cups and napkins,5038168025370,B07J2QBMJN,8.226666666666668,991.1646586345382,0.336,18.5
MODERATE_CONFIDENCE,MATCH (1:1),8.211666666666664,146.53223887699258,1.0,3.0,3.0,0,"Rockabye 3 Piece Set including Cardigan, Jeans & Shirt (6-24 Months)",Yao Baby Girls Denim Clothing Sets 3 Pieces Sets T Shirt Denim Jacket and Jeans,5055578139602,B07D59YV7G,8.211666666666664,157.31162196679435,5.604,23.99
UNCERTAIN,MATCH (1:1),8.209583333333331,228.8066703827573,1.0,1.0,1.0,0,20cm Natural Jute Braided Rope Round Basket with Liner,Natural Rope Plant Basket with Handles – 30cm Diameter x 20cm Height – Indoor Outdoor Jute Rope Planter Basket Pot Cover with Plastic Liner – Rustic Decorative Storage for Plants Cointainer,5056721895628,B0F8ZN5HLR,8.209583333333331,231.9091337099811,3.588,19.99
UNCERTAIN,MATCH (1:1),8.179583333333332,225.70594186902127,1.0,1.0,1.0,0,Rustic Iron Branch Wreath (28.5cm),"40cm Handcrafted Rustic Branch Wreath, Eco-Friendly Natural Decoration for Front Door, Wall, or Wedding Décor, Perfect for Christmas, Autumn & Holiday Styling (Style 2)",5055050253987,B0FZCW3JS9,8.179583333333332,229.1199813258636,3.624,19.99
UNCERTAIN,MATCH (1:1),8.148333333333332,170.1824004455583,1.0,1.0,1.0,0,White 100% Organic Cotton Unbranded Baby Sleepsuit (3 - 6 Months),"3-Pack Baby Zip Sleepsuits, Organic Cotton | White, Pink with Love Heart & White covered in gorgeous red hearts | Soft, Comfortable, Breathable | Newborn size to 2 yrs | Wrapped in gift box",5060251956346,B0DWBV4XNJ,8.148333333333332,179.4787077826725,4.788,22.99
UNCERTAIN,MATCH (1:1),8.14,565.2777777777778,1.0,1.0,1.0,0,Funky Design 'Thank Heaven for Little Boys & Girls' Cotton Bib by Soft Touch,"Carpenters Squares Tool, Preciva Combination Square12 Inch/300mm, Stainstainless Steel Angle Ruler, Woodworking Toolkit L Shape (Carpenter Square)",5023797201196,B09QXDZXCP,8.14,465.1428571428572,1.44,18.0
UNCERTAIN,MATCH (1:1),8.134999999999998,713.59649122807,1.0,2.0,2.0,0,Set Of 2 Universal Storage Baskets (Assorted),"Woodluv Storage Baskets Set of 2, Storage Baskets for Shelves, Hand-Woven Storage Boxes, Display Hamper Basket, Storage Organiser for Bedroom Bathroom Home or Office",5015302447984,B0DT1GC34Y,8.134999999999998,542.3333333333333,1.14,21.99
MODERATE_CONFIDENCE,MATCH (1:1),8.131249999999998,222.89610745614027,1.0,1.0,1.0,0,Playmax Active Paddleball Set (Assorted),W4W Kadima Beach Paddle Ball Racket Set - Bundle Pack Includes 4 Balls & 2 Paddles,5038104651854,B09XBZBZHV,8.131249999999998,226.4972144846796,3.648,19.95
MODERATE_CONFIDENCE,MATCH (1:1),8.122916666666667,690.7242063492064,1.0,1.0,1.0,0,3 Section Food Storage Container With Coloured Lid (Assorted Designs),Sistema NEST IT Meal Prep Containers | 1.9 L | Airtight Food Storage Containers with Compartments & Lids | School Lunch Boxes | Green | 5 Count,5015302106737,B09QPJ9W74,8.122916666666667,530.9095860566448,1.176,17.03
UNCERTAIN,MATCH (1:1),8.094999999999999,566.87675070028,1.0,1.0,1.0,0,Finding Dory nemo Shaped Cushion - 2 Assorted,"Disney Store Official Dory Small Soft Toy for Kids, Finding Nemo, 32cm/12”, Blue Tang Fish Plush Character Figure with Embroidered Details, Suitable for Ages 0+",5050293385587,B0C9JYYLLK,8.094999999999999,465.2298850574712,1.428,18.99
MODERATE_CONFIDENCE,MATCH (1:1),8.079583333333332,215.80083689458687,1.0,1.0,1.0,0,Soup Bowl with Handles (assorted),"NUTRIUPS Soup Bowls with Handles, 900ml Microwave Soup Bowl with Lid, Soup Mug with Handles, Bowl for Ramen, Noodle, Porridge (Seasalt Blue)",5015302426446,B0FQNQMJJ5,8.079583333333332,220.15213442325157,3.744,19.99
UNCERTAIN,MATCH (1:1),8.071666666666665,152.52582514487273,1.0,1.0,1.0,0,Tintagel Cymbidium Orchid Pink,6-Pack Artificial Orchid Flowers 9 Large Petals 37 Inch Faux Phalaenopsis Silk Bouquets Real Touch Yellow Fake Orchids for Home/Wedding/Christmas/Party/Garden Office,5055977370491,B0DZ6MWQQQ,8.071666666666665,162.73521505376343,5.292,23.99
UNCERTAIN,MATCH (1:1),8.064999999999998,137.7219945355191,1.0,1.0,1.0,0,Unicorn Plate,"Exzact Children's Dinner Set/Cutlery Gift Set Stainless Steel Porcelain - 1 x Bowl, 1 x Plate, 1 x Dinner Knife, 1x Fork, 1 x Teaspoon,1 x Table Spoon - Unicorn",5055992774892,B08DDBYL34,8.064999999999998,148.52670349907916,5.856,24.99
UNCERTAIN,MATCH (1:1),8.04958333333333,212.95194003527334,1.0,1.0,1.0,0,AOP Lined Hooded Robe Zebra,A2Z Women's Luxurious Flannel Fleece Robe Dressing Gown Fluffy Zebra Printed Hooded Winter Cosy Changing Robe Soft Warm Loungewear for Ladies,5050750073088,B0CPYM6CMB,8.04958333333333,217.55630630630623,3.78,19.99
EXACT_EAN_MATCH,PROFITABLE BUNDLE (3.0x),7.9752499999999955,111.32398101619201,3.0,1.0,3.0,0,Natural & Black Jute Braided Rope Basket with Liner (19 x 16cm),Set of 3 Natural Stripe Seagrass and Braided Jute Lined Basket - Flower Vase Container,5056349257440,B0D3QG2KVD,12.751249999999995,502.01771653543295,2.388,24.99
UNCERTAIN,MATCH (1:1),7.928333333333332,156.9345473739773,1.0,1.0,1.0,0,White 100% Organic Cotton Unbranded Baby Sleepsuit (3 - 6 Months),"3-Pack Baby Zip Sleepsuits, Organic Cotton | White, Pink with Love Heart & White covered in gorgeous red hearts | Soft, Comfortable, Breathable | Newborn size to 2 yrs | Wrapped in gift box",,B0DWBV4XNJ,7.928333333333332,166.56162464985994,5.052,22.99
MODERATE_CONFIDENCE,MATCH (1:1),7.925000000000002,200.12626262626267,1.0,1.0,1.0,0,Pine & Eucalyptus Hand & Lip Care Set,Wintertide Nordic Pine Luxury Soap & Hand Cream Hand Care Gift Set,5010792548432,B0CGJBMZPG,7.925000000000002,205.8441558441559,3.96,21.81
MODERATE_CONFIDENCE,MATCH (1:1),7.897916666666668,164.12960653920757,1.0,1.0,1.0,0,Baby Rainbow Unicorn Swimsuit (3-24m),Swimbubs Baby Swimming Warm Suit Boys Fleece Lined Wetsuit Girls UV UPF50 Sun Protection Swimsuit,5056188210347,B0DH8DSD7B,7.897916666666668,173.19992690058484,4.811999999999999,20.99
UNCERTAIN,MATCH (1:1),7.87,3451.754385964912,1.0,1.0,1.0,0,Teddy Bear Blue - Tortina 55x55x50mm,Kaloo - Blue Teddy Bear 17cm - Ultra-soft plush for baby - Tender companion from birth - Ideal size for little hands - Birth Gift - K214014,5056117206687,B0DVH39TXZ,7.87,1063.5135135135135,0.228,17.52
UNCERTAIN,MATCH (1:1),7.846666666666667,787.8179384203481,1.0,1.0,1.0,0,Brown Honey Serenity Votive (7cm x 6cm),"AILE Blood Glucose Test Kit for Diabetes: 100 Glucometer Strips, 100 Lancets, 1 Meter for Home Use Portable Blood Sugar Monitor Testing Kits Diabetics Meter - UK Glucometer (W33)",5055977052410,B0FCSHSJ2D,7.846666666666667,568.5990338164252,0.996,18.02
UNCERTAIN,MATCH (1:1),7.839999999999999,2969.696969696969,1.0,1.0,1.0,0,Teddy Bear Blue - Tortina 55x55x50mm,Kaloo - Blue Teddy Bear 17cm - Ultra-soft plush for baby - Tender companion from birth - Ideal size for little hands - Birth Gift - K214014,5038168025141,B0DVH39TXZ,7.839999999999999,1018.181818181818,0.264,17.52
MODERATE_CONFIDENCE,MATCH (1:1),7.829583333333333,193.60987471150673,1.0,1.0,1.0,0,Essential Purple Giant Hydrangea,Plant Theory Little Purple Mophead Hydrangea Hydrangea Macrophylla Shrub Plant 2L Pot,5056721858845,B0BYKBSQF3,7.829583333333333,199.73426870748295,4.0440000000000005,19.99
MODERATE_CONFIDENCE,MATCH (1:1),7.829583333333333,193.60987471150673,1.0,1.0,1.0,0,Essential Purple Giant Hydrangea,Plant Theory Little Purple Mophead Hydrangea Hydrangea Macrophylla Shrub Plant 2L Pot,5056721858869,B0BYKBSQF3,7.829583333333333,199.73426870748295,4.0440000000000005,19.99
MODERATE_CONFIDENCE,MATCH (1:1),7.795416666666667,1968.5395622895624,1.0,1.0,1.0,0,Hot Pink With Glitter Swirls Ribbon (30mm X 2m),"Hot Pink Glitter Ribbon, 2.5 Inch 10 Yards Sparkly Wired Edge Fabric Ribbon for Craft, Wreath Bow, Gift Wrapping, Christmas Party Decoration",5055579143325,B0D5QMNKB3,7.795416666666667,885.8428030303029,0.396,15.65
UNCERTAIN,MATCH (1:1),7.791249999999999,240.47067901234564,1.0,1.0,1.0,0,Green Everlast Grass Plant (30cm),GardenersDream 3 x Festuca Glauca Intense Blue Plant - Outdoor Garden Ready Plant - Colourful Decorative Grass - Evergreen Ornamental Grass for Gardens (20-30cm incl. 9cm Pot),5056519207534,B07D8RC32D,7.791249999999999,239.73076923076923,3.24,18.99
UNCERTAIN,MATCH (1:1),7.762916666666666,320.25233773377335,1.0,1.0,1.0,0,Natural Light Grey Oval Wood Chip Planter Basket (22cm Dia),Muddy Hands Eco Friendly Decorative Oval Plant Pot with Legs Indoor Home Outdoor Garden Large Flower Planter Stand Holder Cover - Made from Recycled Plastic & Wood (Grey),5056721855561,B0FB3QWBRR,7.762916666666666,302.05901426718543,2.424,17.99
UNCERTAIN,MATCH (1:1),7.6954166666666675,1068.8078703703707,1.0,1.0,1.0,0,Pink Veneto Bubble Glass Jar Vase (7.5cm),1 Pc Stained Glass Vase Crystal Rose Desktop Decor Floral Decor Pink Glass Jar Vase Dried Flower Plant Clear for Flowers Clear ations,5056721891163,B0CRRPX2PF,7.6954166666666675,669.1666666666669,0.72,15.89
UNCERTAIN,MATCH (1:1),7.688333333333333,915.2777777777777,1.0,1.0,1.0,0,Santa Stop Here Sign,"Christow Light Up Santa Stop Here Sign, Outdoor Christmas Path Stake Decoration, Flashing Multi Coloured LED, Battery Operated with Timer (63cm)",5053189043073,B098PKS7ZS,7.688333333333333,615.0666666666667,0.84,19.99
UNCERTAIN,MATCH (1:1),7.686250000000002,941.9424019607845,1.0,1.0,1.0,0,Baby's First Christmas Extra Large Bag,"Personalised Christmas Gifts Bags, Custom Name Canvas Wrapping Bags, Drawstring Xmas Gift Bag, Cartoon Santa Claus/Snowman Baby's 1st Christmas Gifts Bag, Small Medium Large Extra 4 Sizes",5056022155452,B0G25CXLBQ,7.686250000000002,624.89837398374,0.8160000000000001,15.99
UNCERTAIN,MATCH (1:1),7.670833333333332,477.0418739635156,1.0,1.0,1.0,0,Essential Light Green Viburnum Spray,"artplants.de Fake viburnum spray FONTE, light green, 30""/75cm - Artificial flowers/False viburnum",5056721869131,B083SRP95Z,7.670833333333332,405.8641975308641,1.608,16.9
MODERATE_CONFIDENCE,MATCH (1:1),7.662916666666665,301.2152777777777,1.0,1.0,1.0,0,Red & Black Tartan Check Wired Edge Ribbon (63mm),"Indigo® Wired Edge Christmas Ribbon – Red & Black Tartan Check Design, 63 mm x 45.7 m Roll | Gift Wrapping, Bows, Crafts & Party Decorations",5056814411407,B0BDSJK7K3,7.662916666666665,287.0006242197253,2.544,17.99
MODERATE_CONFIDENCE,MATCH (1:1),7.662916666666665,301.2152777777777,1.0,1.0,1.0,0,Red & Black Tartan Check Wired Edge Ribbon (63mm),"Indigo® Wired Edge Christmas Ribbon – Red & Black Tartan Check Design, 63 mm x 45.7 m Roll | Gift Wrapping, Bows, Crafts & Party Decorations",5056814411469,B0BDSJK7K3,7.662916666666665,287.0006242197253,2.544,17.99
UNCERTAIN,MATCH (1:1),7.662916666666665,301.2152777777777,1.0,1.0,1.0,0,Red Tartan Check Wired Edge Ribbon (63mm),"Indigo® Wired Edge Christmas Ribbon – Red & Black Tartan Check Design, 63 mm x 45.7 m Roll | Gift Wrapping, Bows, Crafts & Party Decorations",5056814411421,B0BDSJK7K3,7.662916666666665,287.0006242197253,2.544,17.99
UNCERTAIN,MATCH (1:1),7.662916666666665,301.2152777777777,1.0,1.0,1.0,0,Red Tartan Check Wired Edge Ribbon (63mm),"Indigo® Wired Edge Christmas Ribbon – Red & Black Tartan Check Design, 63 mm x 45.7 m Roll | Gift Wrapping, Bows, Crafts & Party Decorations",5056814411384,B0BDSJK7K3,7.662916666666665,287.0006242197253,2.544,17.99
UNCERTAIN,MATCH (1:1),7.662916666666665,100.24747078318505,1.0,1.0,1.0,0,Monstera Houseplant in Terracotta Pot (46cm),"Briful 55cm Tall Artificial Monstera Plants in Ceramic Pot, 21.7"" Large Fake Plants Monstera Plant Artificial Greenery Decorative Artificial Plants for Home Office Hotel Decoration",5056519226139,B0CK162WFS,7.662916666666665,110.73578998073216,7.644,23.99
MODERATE_CONFIDENCE,MATCH (1:1),7.655833333333331,183.32934227330773,1.0,1.0,1.0,0,Cream Reed Grass Spray (96cm),"artplants.de Artificial bunch Reed grass RUMENG with panicles, cream, 24""/60 cm - Artificial bouquet",5029316510084,B0BYT98TXK,7.655833333333331,189.9710504549213,4.176,19.9
MODERATE_CONFIDENCE,MATCH (1:1),7.655833333333331,183.32934227330773,1.0,1.0,1.0,0,Cream Reed Grass Spray (96cm),"artplants.de Artificial bunch Reed grass RUMENG with panicles, cream, 24""/60 cm - Artificial bouquet",5029316510107,B0BYT98TXK,7.655833333333331,189.9710504549213,4.176,19.9
UNCERTAIN,MATCH (1:1),7.646666666666667,980.3418803418804,1.0,1.0,1.0,0,Novelty Yes Button On Blister Card,THICK FIBER Root Touch Up & Hairline Powder with Brush 4g – Covers Grey Roots & Thinning Hair – Sweat & Water Resistant – Hair Concealer for Bald Spots & Fill-In (Black) for Women & Men,5037241265566,B0CGS2P7NP,7.646666666666667,637.2222222222222,0.78,17.0
UNCERTAIN,PROFITABLE BUNDLE (2.0x),7.604916666666665,320.07225028058355,2.0,1.0,2.0,0,Cross Stitch Christmas Party Cupcake Cases and Toppers,Misichao Stainless Steel Snack Boxes with 4 Compartments | Reusable Snack Containers Small Bento Lunch Box for Kids Adults Divided Meal Prep Containers for School Work and Travel 2 Pack,5050565175434,B0DHSRQ3SN,8.792916666666665,570.9686147186145,1.188,17.99
HIGH_CONFIDENCE,MATCH (1:1),7.595416666666668,194.75427350427356,1.0,2.0,2.0,0,Spicer Designs Foam Backed Posy Pad 14inch (2 pk),14 Inch Floral Foam Posy Pad 2 Pack,5036702021000,B00GN9QPGK,7.595416666666668,199.87938596491236,3.9,19.49
MODERATE_CONFIDENCE,MATCH (1:1),7.595,109.12356321839081,1.0,1.0,1.0,0,Peter Rabbit and Friends Garden Broom,"Inspirational Gifting Mini Peter Rabbit and friends set 15cm tall - including Peter Rabbit, Mrs Tiggywinkle and Jemima Puddleduck!",5010453373953,B0CJVK3BYJ,7.595,119.60629921259842,6.96,24.99
UNCERTAIN,MATCH (1:1),7.591666666666666,215.9177095183921,1.0,1.0,1.0,0,Hortus Vienna Matt White Ceramic Pot (15cm),"Ceramic Plant Pots, Ceramic Outdoor Planters with Drainage Holes, Modern Planters for Indoor Plants, White Flower Pot Relief Design, Decorative Gardening Gift for Plant Lover, 15 cm",5056721865621,B0DMWDQ9ZQ,7.591666666666666,218.15134099616853,3.516,23.99
UNCERTAIN,MATCH (1:1),7.591666666666666,215.9177095183921,1.0,1.0,1.0,0,Hortus Vienna Matt White Ceramic Pot (15cm),"Ceramic Plant Pots, Ceramic Outdoor Planters with Drainage Holes, Modern Planters for Indoor Plants, White Flower Pot Relief Design, Decorative Gardening Gift for Plant Lover, 15 cm",5056721865591,B0DMWDQ9ZQ,7.591666666666666,218.15134099616853,3.516,23.99
UNCERTAIN,MATCH (1:1),7.569166666666669,87.00191570881229,1.0,1.0,1.0,0,Oasis Dry Foam Sphere 20cm (1 pk),2 x Oasis Ideal 20cm Round Sphere Ball Wet Foam for Florist Floral Craft Flowers Floristry Weddings Topiary Designs & Displays by Smithers Oasis,5024242100187,B01N8Z5K9Y,7.569166666666669,97.04059829059833,8.7,25.1
UNCERTAIN,MATCH (1:1),7.562916666666665,283.89326826826823,1.0,1.0,1.0,0,Natural Light Grey Oval Wood Chip Planter Basket (22cm Dia),Muddy Hands Eco Friendly Decorative Oval Plant Pot with Legs Indoor Home Outdoor Garden Large Flower Planter Stand Holder Cover - Made from Recycled Plastic & Wood (Grey),5056721855547,B0FB3QWBRR,7.562916666666665,273.0294825511431,2.664,17.99
UNCERTAIN,PROFITABLE BUNDLE (2.2x),7.561666666666669,96.94444444444447,2.1666666666666665,18.0,39.0,0,Boys Stationery Set (18 Piece) (Assorted Designs),"Four Candies 39 PCS School Stationery Supplies with Cute Pencil Case, 12 Pastel Highlighters, 5 Black Ink Gel Pens, 6 Mechanical Pencils,  Aesthetic Girly Stationary Set (Pink)",5056283884917,B0F3JGX8SP,11.761666666666668,331.3145539906104,3.6,26.99
MODERATE_CONFIDENCE,MATCH (1:1),7.558333333333333,250.9406817175741,1.0,1.0,1.0,0,Girls Pu Shoes  by Soft Touch (Assorted Designs),DREAM PAIRS Girls Mary Jane School Uniform Shoes Soft Walking Party Flat Shoes,5023797209987,B09Y92CNX9,7.558333333333333,247.00435729847493,3.012,19.99
MODERATE_CONFIDENCE,MATCH (1:1),7.556250000000001,777.3919753086421,1.0,1.0,1.0,0,Extending BBQ Tool                        (Assorted Designs),"BBQ Tool 8 in 1, Multifunction BBQ Spatula, Stainless Steel, Wooden Handle, Easy to Clean, Barbecue Accessories, Gifts for Men, Dad Gifts",5038104651533,B0FJQQS8TB,7.556250000000001,555.6066176470589,0.972,15.99
MODERATE_CONFIDENCE,MATCH (1:1),7.548333333333333,131.32103920204128,1.0,1.0,1.0,0,Keeleco Donkey (25cm),PBP Plush Donkey - 25cm - 760019461,5027148028036,B0DT76SV5F,7.548333333333333,141.354556803995,5.748,25.99
UNCERTAIN,MATCH (1:1),7.542500000000001,675.8512544802868,1.0,1.0,1.0,0,Preschool Vehicles (6 Asstd),Wooden Toys Car Transporter Toy with 4 Cars Wooden Toys 2 3 Year Old Toy Cars for Toddlers Gifts for 3 Year Olds Boys Girls,5050565362438,B0D6RK49W8,7.542500000000001,509.6283783783785,1.116,16.14
UNCERTAIN,MATCH (1:1),7.531666666666671,101.23207885304663,1.0,1.0,1.0,0,Love Ave Metal Sign,Paper High Recycled Metal 'Love' Sign | 20cm x 8.5cm | Fair Trade and Handmade | Metal Fireplace Ornament Gift New Home Decor,5055398319079,B00A6CEOMM,7.531666666666671,111.58024691358032,7.44,24.95
UNCERTAIN,MATCH (1:1),7.529166666666666,119.510582010582,1.0,1.0,1.0,0,Assorted Tuscany Bowl (25cm),Lesser & Pavey Tuscany Bowls On Base Set 3 by Tuscany | Decorative Trio of Ceramic Bowls with Wooden Tray | Elegant Display or Serving Set for Home Interiors | Stylish Gift Idea for Any Occasion,5010792730578,B0F22FYM1Z,7.529166666666666,129.8132183908046,6.3,22.22
UNCERTAIN,MATCH (1:1),7.527916666666667,36.621505480962576,1.0,1.0,1.0,0,Snowy Mixed Pine & Cone Garland (180cm),"Garden Mile 6ft Frosted Christmas Garland - Winter Wonderland Indoor 25 Warm White LEDs, Pine Cones & Berries - Thick Snowy 180cm Garland Décor for Fireplace & Stairs",5056721832470,B07YKPKFWG,7.527916666666667,42.57871417797889,20.556,38.99
UNCERTAIN,MATCH (1:1),7.505,270.74314574314576,1.0,1.0,1.0,0,Hollywood Golden Round Basket (14 inch),"Round Baskets/Planters, Plastic Lined, Excellent Quality, Very Strong Kuba Rattan (Medium)",5025192007106,B07WLS3SMV,7.505,262.41258741258736,2.772,22.95
UNCERTAIN,PROFITABLE BUNDLE (2.0x),7.504333333333331,292.22481827622005,2.0,1.0,2.0,0,Christmas Hand Painted Tumbler (Assorted),"Joeyan Christmas Crystal Stemless Wine Glasses, Hand Painted Red White Wine Glass Tumbler Cup, Large Red Xmas Tree Snowflakes Decorations Patterned Drinking Glasses Glassware Gifts, 560ML, Set of 2",5056283857522,B0FJCVJNSQ,8.78833333333333,542.4897119341562,1.284,19.99
HIGH_CONFIDENCE,MATCH (1:1),7.473333333333332,44.515924072750366,1.0,1.0,1.0,0,Moving Flame LED Candle (12.5 x 25cm),Moving Flame LED Pillar Candle 25 x 15cm,5056519250257,B0CB6HWB3Z,7.473333333333332,51.39844108207243,16.788,34.48
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),7.451916666666664,142.42959989806315,2.0,1.0,2.0,0,Easter Bunny Treat Bowl (Assorted Designs),2 Pcs Easter Candy Bowls Ceramic Easter Bunny Candy Dish Set for Holiday Treats Bunny Kiss Square Bowls for Table Decoration Home Office Decoration,5015302443139,B0FS16DZDB,10.067916666666664,368.7881562881562,2.616,21.47
HIGH_CONFIDENCE,MATCH (1:1),7.408333333333334,393.2236376503893,1.0,1.0,1.0,0,'Handmade with Love' Red Linen Ribbon 15mm,"Berisfords 15 mm Hand Made with Love Ribbon, Natural 13677-NT-15",5055977316253,B008I33POO,7.408333333333334,349.4496855345912,1.884,16.99
HIGH_CONFIDENCE,MATCH (1:1),7.408333333333334,393.2236376503893,1.0,1.0,1.0,0,'Handmade with Love' Grey Linen Ribbon 15mm,"Berisfords 15 mm Hand Made with Love Ribbon, Natural 13677-NT-15",5055977316239,B008I33POO,7.408333333333334,349.4496855345912,1.884,16.99
HIGH_CONFIDENCE,MATCH (1:1),7.408333333333334,393.2236376503893,1.0,1.0,1.0,0,'Handmade with Love' Grey Linen Ribbon 15mm,"Berisfords 15 mm Hand Made with Love Ribbon, Natural 13677-NT-15",5055977316222,B008I33POO,7.408333333333334,349.4496855345912,1.884,16.99
HIGH_CONFIDENCE,MATCH (1:1),7.408333333333334,393.2236376503893,1.0,1.0,1.0,0,'Handmade with Love' Red Linen Ribbon 15mm,"Berisfords 15 mm Hand Made with Love Ribbon, Natural 13677-NT-15",5055977316246,B008I33POO,7.408333333333334,349.4496855345912,1.884,16.99
UNCERTAIN,MATCH (1:1),7.407916666666666,663.7918160095578,1.0,1.0,1.0,0,Blue Welcome Baby Hot Air Balloon,Hot Air Balloon Theme Welcome Baby Banner Garland Blue Clouds Hot Air Balloon Baby Shower Decors Travel Adventure Hanging Decor for Boy Girl Travel World Gender Reveal Birthday Party Supplies,681070107419,B0FSY7BCWJ,7.407916666666666,500.53490990990986,1.116,15.95
UNCERTAIN,MATCH (1:1),7.3975,110.47640382317803,1.0,1.0,1.0,0,Oval Split Willow Basket Handle and Liner Natural (31cm),Wicker Shopping Basket 31cm Pink Rose Liner Oval Double Steamed Willow Carry Shopper,5056721855509,B0CKY1PB55,7.3975,120.67699836867862,6.696,22.5
UNCERTAIN,MATCH (1:1),7.369583333333332,160.34776617348416,1.0,1.0,1.0,0,Softwood Woven Square Sloped Basket (Medium),"Arthur Cameron – Karatoya Square Seagrass Basket with Tapered Base – Handcrafted Square Storage Basket with Handles, Decorative Woven Organiser for Stylish Home Storage & Display (Medium)",5056721862019,B0FM8B8YPY,7.369583333333332,168.25532724505325,4.596,19.99
UNCERTAIN,MATCH (1:1),7.360416666666666,451.0059232026143,1.0,1.0,1.0,0,Green Star Zinc Bucket (21cm),"40cm Vintage Green Zinc Trough Planter with Handles - Durable Indoor & Outdoor Flower Pot, UV & Frost Resistant, Perfect for Various Plants & Flowers, No Drainage Holes",5056814456194,B0B1MMJ6DT,7.360416666666666,385.3621291448516,1.632,16.49
MODERATE_CONFIDENCE,MATCH (1:1),7.353333333333336,331.23123123123133,1.0,1.0,1.0,0,Gorgeous Linen Shoes with Guipure Lace Trim by Soft Touch (Assorted Designs),Greatonu Women Shoes Cut Out Slip On Synthetic Lace Ballet Flats,5023797208690,B07HMTLMCZ,7.353333333333336,306.38888888888897,2.22,19.54
UNCERTAIN,MATCH (1:1),7.323333333333334,762.8472222222223,1.0,1.0,1.0,0,Essential Lilac Garden Rose,Joyful rose EDP,5056721852140,B00VC9EW0C,7.323333333333334,542.4691358024692,0.96,19.0
MODERATE_CONFIDENCE,MATCH (1:1),7.29625,347.4404761904762,1.0,1.0,1.0,0,Bird Nest Fern (17inch),Pleated Bird's Nest Fern - Crispy Wave - Asplenium Nidus in a 12cm Pot,5055977387611,B06WW7HQ1Z,7.29625,317.2282608695652,2.1,16.95
UNCERTAIN,MATCH (1:1),7.291666666666666,239.22790901137353,1.0,1.0,1.0,0,Man Cave Neon Sign,"YuanDian Man Cave Neon Sign, Neon Lights for Gamer Room Wall Decor, Gift Ideas for Boys Game Nephew Men Teen Son Grandson",5050565803603,B0CC28TR39,7.291666666666666,235.9762675296656,3.048,23.99
UNCERTAIN,MATCH (1:1),7.288333333333331,227.4760715771951,1.0,1.0,1.0,0,White Round Basket with Handle 30cm Dia,"30cm Round Rattan Tray, Woven Serving Tray with Cut - Out Handles, Wicker Serving Basket by YANGQIHOME, Whitewash",5056721862132,B0CQYG4DYT,7.288333333333331,226.3457556935817,3.204,19.99
UNCERTAIN,MATCH (1:1),7.274583333333334,336.7862654320988,1.0,4.0,4.0,0,Lodden Placemats Set of 4,Placemats And Coasters Set of 4 Of Each With Wipe Clean Finish With Corked Back For Dinner & Dining Room Table (William Morris Lodden),5010792963631,B0F8NKJ9P8,7.274583333333334,309.5567375886525,2.16,16.99
UNCERTAIN,MATCH (1:1),7.2675,106.06392294220666,1.0,1.0,1.0,0,Oval Split Willow Basket Handle and Liner Natural (31cm),Wicker Shopping Basket 31cm Pink Rose Liner Oval Double Steamed Willow Carry Shopper,5056721855479,B0CKY1PB55,7.2675,116.09424920127796,6.852,22.5
UNCERTAIN,MATCH (1:1),7.265000000000002,1345.3703703703707,1.0,1.0,1.0,0,Cream Hand Tie Bag,fi9® BNWT Retro Tote Patent Leather Bridal Wedding Evening Handbag Party Purse Clutch Shoulder Hand Bag,5051211300781,B0BT1TRKBY,7.265000000000002,726.5000000000002,0.54,16.89
