SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
SEALPRO PLASTIC CONTAINER LID SQUARE 48OZ,"EFISH 5PCS Square Plastic Portion Box Sets with Lids.Food Storage Box,Container Sets,Food Storage,Food Containers,Cereal Containers,use for School,Work and Travel,950ML Per Box",B0BZ48FFVF,5060360000000,title,T2_TITLE_MATCH,medium,,,1.658333333,49.9497992,2.77,11.89,B,MATCH,,https://www.efghousewares.co.uk/sealpro-plastic-container-lid-square-48oz,https://www.amazon.co.uk/dp/B0BZ48FFVF,Available (see Keepa data),2
DEKTON SCREWDRIVER SET 8PC,Dekton 50 Pcs Screwdriver Set -8 Pcs Screwdrivers | 1 Pc Bit Adaptor | 8pcs Precision Screwdrivers 32 Pcs Bits | 1 Pc Magnetize Demagnetize | Made from Carbon Steel | Precision & Slotted Heads,B09TPFD5BP,5055440000000,title,T2_TITLE_MATCH,medium,,,1.658333333,24.71435668,6.16,16.99,B,MATCH,,https://www.efghousewares.co.uk/dekton-screwdriver-set-8pc,https://www.amazon.co.uk/dp/B09TPFD5BP,,2
PRINCESS DOLL AND ACCESSORIES,"48 Pcs Doll Clothes Outfit, 11.5 Inch Doll Accessories Collection with 6 Princess Dresses+20 Shoes+10 Bags+6 Necklaces+6 Crowns (Random Style) for Dolls Lovers Birthday Gifts",B0B1569PR6,5055570000000,title,T2_TITLE_MATCH,medium,,,1.648333333,118.5851319,0.84,7.99,B,MATCH,,https://www.efghousewares.co.uk/princess-doll-and-accessories,https://www.amazon.co.uk/dp/B0B1569PR6,Available (see Keepa data),1
CHRISTMAS GIFT BOXES DOG IN HAT SET OF 5,"Briful 4PCS Christmas Square Gift Boxes with Lids, Christmas Boxes for Presents, Present Boxes Xmas Small Gift Box Set for Crafts, Chocolate, Kids Toys, Christmas Decorations",B0BZCHG35J,5024420000000,title,T2_TITLE_MATCH,medium,,,1.64625,22.64442916,6.72,15.99,B,MATCH,,https://www.efghousewares.co.uk/christmas-gift-boxes-dog-in-hat-set-of-5-123257,https://www.amazon.co.uk/dp/B0BZCHG35J,,
EXTRASTAR OUTDOOR LANTERN WALL LIGHT WITH LAMP HOLDER E27,EXTRASTAR Outdoor 6 Sided White Wall Lantern Security Light with PIR Motion Sensor Traditional Style Wall Light IP44 with E27 Screw Socket（Bulb not Included）,B0CKXKTFJD,,title,T2_TITLE_MATCH,medium,,,1.64625,22.64442916,6.72,15.99,B,MATCH,,https://www.efghousewares.co.uk/extrastar-outdoor-lantern-wall-light-with-lamp-holder-e27-117874,https://www.amazon.co.uk/dp/B0CKXKTFJD,,
SNOW WHITE CHRISTMAS TIN STAKE SIGNS,SUPERDANT Snow Girl Metal Tin Signs Gift Metal Sign Loves Christmas Tin Sign Plaque Retro Metal Poster for Christmas Party Home Living Room Bars Cafes Pubs Decorations,B0DBHH8MF3,5050570000000,title,T2_TITLE_MATCH,medium,,,1.645,102.173913,1.06,7.29,B,MATCH,,https://www.efghousewares.co.uk/snow-white-christmas-tin-stake-signs-122751,https://www.amazon.co.uk/dp/B0DBHH8MF3,Available (see Keepa data),2
SCRUB WIPES FOR BATHROOM 5PK,Elbow Grease Surface Kitchen Bathroom Scrub Wipes 72 (3 PACK),B0894ZSQ85,9333530000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.643333333,156.5079365,0.5,8.2,B,MATCH,,https://www.efghousewares.co.uk/scrub-wipes-for-bathroom-5pk-105903,https://www.amazon.co.uk/dp/B0894ZSQ85,Available (see Keepa data),7
TALA SILICONE MOULD 6 HEART SHAPED,"Heart Shaped Cake Tin, 3pcs 6 Inch Silicone Love Cake Moulds, Cake Baking Pan Non-Stick Quick Release Suitable Baking Tray for Muffins Puddings Bread",B0CQQT35WL,5012900000000,title,T2_TITLE_MATCH,medium,,,1.641666667,47.44701349,2.91,11.99,B,MATCH,,https://www.efghousewares.co.uk/tala-silicone-mould-6-heart-shaped-121290,https://www.amazon.co.uk/dp/B0CQQT35WL,Available (see Keepa data),1
ASHLEY  REMOVEABLE SWIVEL HOOKS 2PC,5X White 20mm x 20mm Metal Swivel Self-Adhesive Hooks - Removable Strong Sticky Door Bathroom Towel Coat Picture Wall Hanging Hangers - by Ashley,B0CJ3D25G1,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.640333333,105.2845528,1.008,7.99,B,MATCH,,https://www.efghousewares.co.uk/ashley-removeable-swivel-hooks-2pc-115566,https://www.amazon.co.uk/dp/B0CJ3D25G1,,1
ASHLEY REMOVEABLE SWIVEL HOOKS LARGE 2PC,5X White 20mm x 20mm Metal Swivel Self-Adhesive Hooks - Removable Strong Sticky Door Bathroom Towel Coat Picture Wall Hanging Hangers - by Ashley,B0CJ3D25G1,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.640333333,105.2845528,1.008,7.99,B,MATCH,,https://www.efghousewares.co.uk/ashley-removeable-swivel-hooks-large-2pc-115567,https://www.amazon.co.uk/dp/B0CJ3D25G1,,1
PREMIER COLOUR YOUR OWN CHRISTMAS ORNAMENT,"Wsetyy 48Pcs Kids Christmas Ornaments Crafts Wooden, 8-Shapes Christmas Crafts Kits, Make Your Own Baubles Christmas Tree Decorations, with 12 Colour Pens and Ropes (Style A, 8 Shapes)",B0FL7MJXN8,5050880000000,title,T2_TITLE_MATCH,medium,,,1.639583333,101.8374741,1.06,7.99,B,MATCH,,https://www.efghousewares.co.uk/premier-colour-your-own-christmas-ornament-91861,https://www.amazon.co.uk/dp/B0FL7MJXN8,,
ADORN TABLE RUNNER LEAF 32X96CM ASSORTED,"Artoid Mode Green Eucalyptus Leaves Summer Table Runner, Seasonal Wedding Kitchen Dining Table Decoration for Home Party Decor 40x180 cm",B0BQJ8JR15,6923460000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.619666667,76.32736412,1.572,8.99,B,MATCH,,https://www.efghousewares.co.uk/adorn-table-runner-leaf-32x96cm-assorted-118122,https://www.amazon.co.uk/dp/B0BQJ8JR15,Available (see Keepa data),1
YAGHOUT SHALLOW BOWL GLASS 29.5CM,29.5cm Glass Fruit Bowl Large Shallow Crystal Cut Dessert Snack Platter Salad Dish Serving Display,B0BNGKFQMX,6260410000000,title,T2_TITLE_MATCH,medium,,,1.612916667,36.08314691,3.92,11.99,B,MATCH,,https://www.efghousewares.co.uk/yaghout-shallow-bowl-glass-29-5cm,https://www.amazon.co.uk/dp/B0BNGKFQMX,,1
BEAU UNICORN GLITTER BOW  HAIR CLIPS 3PC,"Glitter Unicorn Hair Bows for Girls - 2PCS Sparkly Pink Unicorn Bow, Cute Alligator Hair Clips Barrettes Hair Accessories for Toddler Kids Birthday Party Gift",B0FWKMJSZC,5050570000000,title,T2_TITLE_MATCH,medium,,,1.601666667,115.2278177,0.84,5.99,B,MATCH,,https://www.efghousewares.co.uk/beau-unicorn-glitter-bow-hair-clips-3pc-120118,https://www.amazon.co.uk/dp/B0FWKMJSZC,Available (see Keepa data),2
EXITEX BRUSH STRIP PVC 914MM WHITE,"White PVC Brush Strip Draught Excluder 914mm – Door Bottom Seal with 18mm Bristles, Noise & Dust Stopper, Includes Screws",B01N2H1F7N,5016570000000,EAN,T1_EAN_EXACT,high,,,1.601666667,58.66910867,2.18,11.99,B,MATCH,,https://www.efghousewares.co.uk/exitex-brush-strip-pvc-914mm-white-107220,https://www.amazon.co.uk/dp/B01N2H1F7N,,8
KEELECO ADOPTABLE WORLD 16CM ASSORTED,Keel Toys Keeleco Adoptable World Panda 16cm,B0BYW6PK4Q,5027150000000,title,T2_TITLE_MATCH,medium,,,1.598333333,30.73717949,4.65,13,B,MATCH,,https://www.efghousewares.co.uk/keeleco-adoptable-world-16cm-assorted-112079,https://www.amazon.co.uk/dp/B0BYW6PK4Q,,
TML LAUNDRY BASKET RECTANGULAR GRAPHITE,Rectangular (TML) plastic laundry basket clothes hamper washing Linen Storage GRAPHITE,B0DFQGN53V,5022090000000,title,T2_TITLE_MATCH,medium,,,1.59625,51.99511401,2.52,9.99,B,MATCH,,https://www.efghousewares.co.uk/tml-laundry-basket-rectangular-graphite,https://www.amazon.co.uk/dp/B0DFQGN53V,,
STATUS AUSTIN RND SLOW COOKER 1.5LT WHITE,"STATUS Austin Round Slow Cooker – 1.5 Litre, 120 W, White, Two Heat Settings, Removable Non‑Stick Ceramic Bowl (AUSTIN1PKB4)",B0772R6YH7,5022820000000,EAN,T1_EAN_EXACT,high,,,1.590833333,10.64814815,14.39,26.74,B,MATCH,,https://www.efghousewares.co.uk/status-austin-rnd-slow-cooker-1-5lt-white-106583,https://www.amazon.co.uk/dp/B0772R6YH7,,
GREEN BLADE HAND FORK WITH WOODEN HANDLE,Green Blade - Cushion Grip Handle Hand Fork - Brown,B000O9GML8,5017400000000,EAN,T1_EAN_EXACT,high,,,1.588333333,132.3611111,0.65,7.99,B,MATCH,,https://www.efghousewares.co.uk/green-blade-hand-fork-with-wooden-handle,https://www.amazon.co.uk/dp/B000O9GML8,,1
PLUSH WORRY MONSTER 9INCH,Worry Monster Plush,B012BMA3JM,5025570000000,EAN,T1_EAN_EXACT,high,,,1.587083333,27.03719478,5.32,13.93,B,MATCH,,https://www.efghousewares.co.uk/plush-worry-monster-9inch,https://www.amazon.co.uk/dp/B012BMA3JM,,
ROYALFORD SILICONE LADLE GREY,"Taylors Eye Witness Grey Mini Silicone Ladle Spoon - Dishwasher Safe. Perfect for Non-Stick Pans. Hygienic Alternative to Wood. Odour, Stain & Heat Resistant (260°C/500°F). 5 Year Guarantee.",B085QNT6KK,6294020000000,title,T2_TITLE_MATCH,medium,,,1.585,61.1969112,2.04,9.99,B,MATCH,,https://www.efghousewares.co.uk/royalford-silicone-ladle-grey-112838,https://www.amazon.co.uk/dp/B085QNT6KK,Available (see Keepa data),1
RYSONS POLYSTYRENE BALLS PK2,Bean Bag Filling Refill Booster Polystyrene Extra Beads Top Up Bag Beans Balls Various Sizes (1 Cubic Feet),B0757KHDW2,5056240000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.584833333,78.22474498,1.476,8.5,B,MATCH,,https://www.efghousewares.co.uk/rysons-polystyrene-balls-pk2-119776,https://www.amazon.co.uk/dp/B0757KHDW2,,
DEKTON CAULKING GUN,"Dekton Caulking Gun: Heavy-Duty Sealant & Adhesive Applicator with Metal Frame, Hexagon Rod, Plunger Handle, and Release Lever for Easy and Precise Application in Home and Professional Projects",B07BFZ8997,5055440000000,title,T2_TITLE_MATCH,medium,,,1.583333333,57.997558,2.18,10,B,MATCH,,https://www.efghousewares.co.uk/dekton-caulking-gun-25-9,https://www.amazon.co.uk/dp/B07BFZ8997,Available (see Keepa data),5
GONK POT HANGERS 3 ASSORTED,Garden Gnome Plant Hugger Planter Hanger | Flower Pot Hanging Decoration | Outdoor Gonk Plant Decoration - Colour Varies One Supplied,B0BYT6HBD5,5050570000000,title,T2_TITLE_MATCH,medium,,,1.579583333,94.58582834,1.12,7.99,B,MATCH,,https://www.efghousewares.co.uk/gonk-pot-hangers-3-assorted-120172,https://www.amazon.co.uk/dp/B0BYT6HBD5,,1
SIL CRAFT HEART GEM STICKERS,516 Pcs Gem Stickers Acrylic Jewel Stickers Heart Rhinestone Sticker Craft Gems Self Adhesive for Body Nails Makeup Utensils (Pink Silver),B0C84YRPK2,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.578333333,113.5491607,0.84,6.19,B,MATCH,,https://www.efghousewares.co.uk/sil-craft-heart-gem-stickers-112668,https://www.amazon.co.uk/dp/B0C84YRPK2,,1
SIL CRAFT HEART GEM STICKERS,516 Pcs Gem Stickers Acrylic Jewel Stickers Heart Rhinestone Sticker Craft Gems Self Adhesive for Body Nails Makeup Utensils (Pink Silver),B0C84YRPK2,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.578333333,113.5491607,0.84,6.19,B,MATCH,,https://www.efghousewares.co.uk/sil-craft-heart-gem-stickers-july,https://www.amazon.co.uk/dp/B0C84YRPK2,Available (see Keepa data),1
MARKSMAN MINI ROUND NOSE PLIER 51005C,SPEEDWOX 5 Inch Round Nose Pliers - Mini Ultra Tapered Jaw Precision Nippers with Spring for Craft Jewelry Making,B07D9B2SVV,5038670000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.575,105,0.95,6.99,B,MATCH,,https://www.efghousewares.co.uk/marksman-mini-round-nose-plier-51005c,https://www.amazon.co.uk/dp/B07D9B2SVV,Available (see Keepa data),3
JVL NIMBUS WELCOME SCRAPER MAT 40X60CM,"JVL Nimbus Rubber Coir Scraper Tuffscrape Doormat, 40x60cm",B0BTZNDZLG,5017440000000,EAN,T1_EAN_EXACT,high,,,1.574583333,19.56004141,7.5,16.99,B,MATCH,,https://www.efghousewares.co.uk/jvl-nimbus-welcome-scraper-mat-40x60cm-107550,https://www.amazon.co.uk/dp/B0BTZNDZLG,,
RUSTINS SMALL JOB GLOSS 250ML MAGNOLIA,Rustins GPMG250 250ml Small Job - Magnolia,B00446VS5M,5015330000000,EAN,T1_EAN_EXACT,high,,,1.573333333,35.67649282,3.86,12.34,B,MATCH,,https://www.efghousewares.co.uk/rustins-small-job-gloss-250ml-magnolia,https://www.amazon.co.uk/dp/B00446VS5M,,3
WHAM BELL POT ROUND PLANTER SLATE 28CM,28cm Bell Plant Pot Slate Plastic Round Planter Outdoor Garden Decorative Pot,B0CCK2ZWHH,5057600000000,EAN,T1_EAN_EXACT,high,,,1.57125,95.22727273,1.1,7.95,B,MATCH,,https://www.efghousewares.co.uk/garden-bell-28cm-round-slate,https://www.amazon.co.uk/dp/B0CCK2ZWHH,,
MATCHO EDT 100ML FOR MEN EACH,MATCHO FOR MEN(D),B09MZQ7V1D,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.570333333,58.20360761,2.148,10.99,B,MATCH,,https://www.efghousewares.co.uk/matcho-edt-100ml-for-men-each-110045,https://www.amazon.co.uk/dp/B09MZQ7V1D,,2
RECYCLED ECO FLEXI TUB METALIC 43 LTR,"Heavy Duty Plastic Flexi Tub Home Garden Flexible Storage Bucket Laundry Toys Kitchen Bucket, Rubble Container, 2-Handled Recycled Tub (9L- Taupe Flexi Tube Square)",B0C243N2HV,8414930000000,title,T2_TITLE_MATCH,medium,,,1.569583333,26.46852164,5.38,13.99,B,MATCH,,https://www.efghousewares.co.uk/recycled-eco-flexi-tub-metalic-43-ltr-120981,https://www.amazon.co.uk/dp/B0C243N2HV,,
GLAMOUR ESSENTIALS HAIR BRUSHES IN DISPLAY,Ginobili 1 Piece Hair Brush Holder Black Plastic Display Rack Hair Styling Brush Stand Hairdressing Tool Shelf Accessories,B0D2CRXSKL,5015300000000,title,T2_TITLE_MATCH,medium,,,1.565,112.5899281,0.84,7.47,B,MATCH,,https://www.efghousewares.co.uk/glamour-essentials-hair-brushes-in-display,https://www.amazon.co.uk/dp/B0D2CRXSKL,Available (see Keepa data),1
GREEN HABITATS 50FT FLAT HOSE SPRAY NOZZLE PINK,50 ft Flat Hose and Spray Nozzle with Reel Easy Wind Reel 7 Settings,B0017KTL34,5050800000000,title,T2_TITLE_MATCH,medium,,,1.563333333,27.96660704,5.04,15.52,B,MATCH,,https://www.efghousewares.co.uk/green-habitats-flat-hose-spray-set-50ft-pink-104843,https://www.amazon.co.uk/dp/B0017KTL34,Available (see Keepa data),5
KINGFISHER TRAVEL MUG,"King Fisher SSF500 Travel Mug-400 ml, Stainless Steel, Black",B005KWARX8,5013480000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.559833333,79.34045439,1.416,8.38,B,MATCH,,https://www.efghousewares.co.uk/kingfisher-travel-mug-19-01,https://www.amazon.co.uk/dp/B005KWARX8,,
PRIMA CORKSCREW AND BOTTLE OPENER,"PRIMES 3-in-1 Waiter's Friend Corkscrew, Bottle Opener, Foil Cutter, Rosewood Handle, Wine Key, Barware Accessory",B0D361TXZ3,5038670000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.559583333,92.28303748,1.14,7.99,B,MATCH,,https://www.efghousewares.co.uk/prima-corkscrew-and-bottle-opener,https://www.amazon.co.uk/dp/B0D361TXZ3,,
GRAFIX NOVELTY BATH BOMBS,"Bath Bombs,Lanwexy 8 Large Bath Bombs Set for Women.Organic Natural Handmade Aroma Pure Essential Oil Bubble Bath Balls.Fragrant Spa to Moisturize Dry Skin.Birthday, Mothers Day Present",B07KVQY61C,5015930000000,title,T2_TITLE_MATCH,medium,,,1.557916667,64.91319444,1.85,8.99,B,MATCH,,https://www.efghousewares.co.uk/grafix-novelty-bath-bombs,https://www.amazon.co.uk/dp/B07KVQY61C,,
COUNTRY CLUB DOOR MAT ROCKET 40X58CM,Nicola Spring Coir Door Mat - 60 x 40cm - Pinstripe - Pack of 1 - Decorative Indoor Front Door Floor Mat Entry Dirt Trapper Rug Outdoor Boot Scraper Non Slip Backing Doormat,B08B6D9HW3,5023670000000,title,T2_TITLE_MATCH,medium,,,1.557916667,64.91319444,1.85,8.99,B,MATCH,,https://www.efghousewares.co.uk/countryclub-door-mat-rocket-40x58cm-120755,https://www.amazon.co.uk/dp/B08B6D9HW3,,
HOBBY LIFE CLEAR ORGANISER 031062,"Rayher, 3-tier stackable Craft Storage with adjustable compartments, clear plastic Box Organiser for small arts and crafts materials",B004ZC0SGA,8694060000000,title,T2_TITLE_MATCH,medium,,,1.555,100.974026,0.99,9.45,B,MATCH,,https://www.efghousewares.co.uk/hobby-life-clear-organiser-031062,https://www.amazon.co.uk/dp/B004ZC0SGA,,2
ALUMINIUM CASSEROLE 26CM,"Scoville Expert NEVERSTICK+ 26cm Casserole Dish with Lid, 2.3L, Non Stick Rectangular Oven Dish, Suitable for All Hobs and Ovens, Lightweight Thick Gauge Aluminium, Dishwasher Safe, PFOA Free, Orange",B0DJMP7BJM,742289000000,title,T2_TITLE_MATCH,medium,,,1.553333333,15.69023569,9.35,22,B,MATCH,,https://www.efghousewares.co.uk/aluminium-casserole-26cm-cpk188,https://www.amazon.co.uk/dp/B0DJMP7BJM,Available (see Keepa data),1
LIGHT UP YOYO BOXED ASSORTED,"4 Pcs Light Up Yo Yo Balls, Flashing Responsive Yoyo Toys for Kids, Colorful LED Light Up Yoyo, Perfect for Beginners, Party Favors, and Fun Trick Play for Kids",B0FX3LBK7M,5050790000000,title,T2_TITLE_MATCH,medium,,,1.55125,156.6919192,0.44,6.99,B,MATCH,,https://www.efghousewares.co.uk/light-up-yoyo-boxed-assorted-110758,https://www.amazon.co.uk/dp/B0FX3LBK7M,,
EVERBUILD MASKING TAPE 38MM,Everbuild Mammoth General Purpose Trade Quality Masking Tape – Suitable for Paint Masking – Off White – 75mm x 50m Roll,B00NVKHVSU,5029350000000,title,T2_TITLE_MATCH,medium,,,1.550833333,64.61805556,1.85,8.98,B,MATCH,,https://www.efghousewares.co.uk/everbuild-masking-tape-38mm,https://www.amazon.co.uk/dp/B00NVKHVSU,,
ELBOW GREASE BATHROOM MOUSSE LEMON 400ML,"UKDeals Direct® Elbow Grease Air Fryer Cleaner Spray | Spray, Foam, Wipe, Rinse - Cuts Through Dirt, Grease & Grime (Lemon Fresh, 500ml)",B0FFTSLH6T,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.545,86.79775281,1.23,8.49,B,MATCH,,https://www.efghousewares.co.uk/elbow-grease-bathroom-mouse-lemon-400ml-106095,https://www.amazon.co.uk/dp/B0FFTSLH6T,Available (see Keepa data),1
DAEWOO STIRLING TOASTER BLACK 2 SLICE,"Daewoo Stirling Collection, 2 Slice Toaster, Easy Cleaning, Safety Features, Cord Storage, High Lift Lever, Browning Controls, Defrost, Reheat, Cancel Functions, Part Of A Collection, Black",B0CN1J4CL5,5025000000000,EAN,T1_EAN_EXACT,high,,,1.542916667,8.923751687,16.74,29.99,B,MATCH,,https://www.efghousewares.co.uk/daewoo-stirling-toaster-black-2-slice-108627,https://www.amazon.co.uk/dp/B0CN1J4CL5,,
SEALAPACK ROLLS REFUSE 15 DRAWSTRING,"Sealapack Drawstring Bin Liners, Large 50L Capacity, Pack Of 15",B092346SSP,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.541666667,102.7777778,0.95,7.25,B,MATCH,,https://www.efghousewares.co.uk/sealapack-rolls-refuse-15-drawstring,https://www.amazon.co.uk/dp/B092346SSP,,1
VILEDA MAGIC FLAT SPONGE REFILL HEAD,Magic Mop Flat Sponge Refill Absorbent With Non-Scratch Scourer Head 3d Floor Cleaning Pad Replacement,B095PRQS8B,5010120000000,title,T2_TITLE_MATCH,medium,,,1.541666667,37.41909385,3.57,11.99,B,MATCH,,https://www.efghousewares.co.uk/vileda-magic-flat-sponge-refill-head,https://www.amazon.co.uk/dp/B095PRQS8B,Available (see Keepa data),1
TALA STAINLESS STEEL STRAINER 7.5CM,"Anaeat Fine Mesh Strainers - Stainless Steel Colander Sieve Sifters, with Durable Mesh and Sturdy Handle, Excellent for Sifting Dry Ingredients, Flour, Pastas, Rice, Tea (8cm+14cm+20cm)",B0B1M1JT2J,5012900000000,title,T2_TITLE_MATCH,medium,,,1.537916667,63.55027548,1.87,8.99,B,MATCH,,https://www.efghousewares.co.uk/tala-s-s-strainer-7-5cm,https://www.amazon.co.uk/dp/B0B1M1JT2J,,
INSECT HOTEL 25CM,Koopman Insect Hotel - 30cm x 15cm x 9cm,B07TFGT69P,8719200000000,EAN,T1_EAN_EXACT,high,,,1.537916667,34.48243647,3.91,11.87,B,MATCH,,https://www.efghousewares.co.uk/insect-hotel-25cm,https://www.amazon.co.uk/dp/B07TFGT69P,,
Dog Rope Knot Ball Play Toy(12/48),"5cm Braided Knot Balls for Puppy Toys - Washable Dog Chew Toys & Ropes for Interactive Play, Durable, Boredom, Puppies Teething Relief (Pack of 3)",B0D8L3RHHK,5060230000000,title,T2_TITLE_MATCH,medium,,,1.528333333,119.4010417,0.73,7.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/dog-rope-knot-ball-play-toy-117855,https://www.amazon.co.uk/dp/B0D8L3RHHK,Available (see Keepa data),1
RECYCLED ECO FLEXI TUB METALIC 16 LTR,"Heavy Duty Plastic Flexi Tub Home Garden Flexible Storage Bucket Laundry Toys Kitchen Bucket, Rubble Container, 2-Handled Recycled Tub (16L - Taupe Flexi Tub)",B0D982C3DB,8414930000000,title,T2_TITLE_MATCH,medium,,,1.518333333,45.32338308,2.8,14.29,B,MATCH,,https://www.efghousewares.co.uk/recycled-eco-flexi-tub-metalic-16-ltr-120979,https://www.amazon.co.uk/dp/B0D982C3DB,Available (see Keepa data),1
ROYALFORD ELIGHT FRYING PAN NONSTICK 24CM,"Royalford Smart Fry Pan with Durable Granite Coating, Forged Aluminium Non-Stick Induction Hob 5-Layer Construction & Cool Touch Handle, 24 Cm, Black",B0C6MJJWHL,6294020000000,EAN,T1_EAN_EXACT,high,,,1.518333333,34.04334828,3.91,13.99,B,MATCH,,https://www.efghousewares.co.uk/royalford-elight-frying-pan-nonstick-24cm-119829,https://www.amazon.co.uk/dp/B0C6MJJWHL,Available (see Keepa data),3
MIRROR BALL BAUBLE 10CM RED,"10cm/3Pcs Christmas Baubles Shatterproof Dark Red, Christmas Tree Decorations Ball Ornaments Balls Xmas Hanging Decorations Holiday Decor - Shiny,Matte,Glitter",B0CLS4H97R,,title,T2_TITLE_MATCH,medium,,,1.516666667,94.20289855,1.06,8.48,B,MATCH,,https://www.efghousewares.co.uk/mirror-ball-bauble-10cm-red-122924,https://www.amazon.co.uk/dp/B0CLS4H97R,Available (see Keepa data),2
SUN & MOON INCENSE STICKS WITH  HOLDER,Incense Stick and Cone Holder Sun and Moon Aluminium with Copper Finish Diameter 9.5 cm Round,B0DWT9DBT8,5024420000000,title,T2_TITLE_MATCH,medium,,,1.510416667,92.09857724,1.09,7.85,B,MATCH,,https://www.efghousewares.co.uk/sun-moon-incense-sticks-with-holder-107396,https://www.amazon.co.uk/dp/B0DWT9DBT8,,1
UNIQUE PINATA VIDEO GAME CONTROLLER,Video Game Black Controller Drum Piñata (16cm x 23cm) - Unique & Fun Party Game - Perfect for Gamers' Birthdays & Events - 1 Pc,B08WLJ17B6,11179681853,EAN,T1_EAN_EXACT,high,,,1.509583333,14.74202474,9.69,19.99,B,MATCH,,https://www.efghousewares.co.uk/unique-pinata-video-game-controller,https://www.amazon.co.uk/dp/B08WLJ17B6,,
PENCIL SHARPENER GLOBE,"EXERZ 10CM Mini Globe (Political Map), with Pencil Sharpener build in - English Map",B0C9VCGRWZ,8711250000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.505666667,76.58528315,1.416,8.99,B,MATCH,,https://www.efghousewares.co.uk/pencil-sharpener-globe,https://www.amazon.co.uk/dp/B0C9VCGRWZ,,1
SAAO EPOXY RESIN TWIN PACK,"SAAO Epoxy Resin Twin Pack – High Strength 2-Part Rapid Set Adhesive for Metal, Wood, Glass, Ceramics, Fibreglass & Rigid Plastics – Multi-Purpose Epoxy Glue, Easy Mix & Apply - 2950",B0FQQ5H772,5055320000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.505416667,108.3033573,0.84,7.49,B,MATCH,,https://www.efghousewares.co.uk/saao-epoxy-resin-twin-pack-111563,https://www.amazon.co.uk/dp/B0FQQ5H772,,1
SE LINT ROLLER 50 SHEETS,"MELERIO Lint Rollers 6 Refills Full 420 Sheets with Protective Cover,1 handle with 6 Extra Sticky Lint Roller Set for Clothes, Sofa, Bed and Carpet, Lint Roller for Pet hair, Cat Hair, Dog Hair, Dust",B08ZY8CCJM,5055320000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.505416667,108.3033573,0.84,7.49,B,MATCH,,https://www.efghousewares.co.uk/se-lint-roller-50-sheets-111468,https://www.amazon.co.uk/dp/B08ZY8CCJM,,
WHAM STUDIO BASKET GREY 12.01,Wham 12.01 40cm Rectangular Home Studio Storage Basket (Grey),B08CHLZ9C2,5038140000000,EAN,T1_EAN_EXACT,high,,,1.505416667,87.01830443,1.18,7.97,B,MATCH,,https://www.efghousewares.co.uk/wham-studio-basket-grey-12-01,https://www.amazon.co.uk/dp/B08CHLZ9C2,,3
PRISM TOILET 6PK BLOCKS MIXED,"24pk Toilet Bowl Freshener | Each 50g Toilet Block Lasts for 14 Days | 24 Cistern Blocks in Ocean, Pine & Bleach Scents by Prism",B07TYK5JDJ,5055260000000,report_reconstruction,T2_TITLE_MATCH,high,,,1.505,273.6363636,0,7.47,B,MISMATCH_CHECK,"Amazon pack of 24, supplier single unit",https://www.efghousewares.co.uk/prism-toilet-6pk-blocks-mixed,https://www.amazon.co.uk/dp/B07TYK5JDJ,Available (see Keepa data),3
NAGCHAMPA INCENSE LARGE,JRose Collections Wooden Nagchampa Incense Joss Stick Cone Holder Smoke Box Made by Rosewood with 10 Satya Incense Sticks,B0BX72TDJD,5024420000000,EAN,T1_EAN_EXACT,high,,,1.505,51.89655172,2.35,10.83,B,MATCH,,https://www.efghousewares.co.uk/nagchampa-incense-large,https://www.amazon.co.uk/dp/B0BX72TDJD,,2
MEMORIAL HEART WITH WATER DECAL ROSE MUM,David Fischhoff Graveside Memorial Black & Gold Rose Bowl with Hearts - Special Mum,B0BTJ2L6HD,5055360000000,title,T2_TITLE_MATCH,medium,,,1.501666667,19.88962472,7,18.29,B,MATCH,,https://www.efghousewares.co.uk/memorial-heart-with-water-decal-rose-mum-110908,https://www.amazon.co.uk/dp/B0BTJ2L6HD,Available (see Keepa data),7
