RowID,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,MLS,MLS_band,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
663,False,8711295646423,,8711295646423,,True,False,BUNDLE (6x),-1.4316666666666704,1.92833333333333,173.723723723723,6.0,1.0,6.0,0.13270142180094788,50,35,POSSIBLE,VACUUM BAG 36X26CM,"6Pack Vacuum Storage Bags for Clothes, Reusable, 40x60cm Travel Essentials Sealer Compression Bags, Space Saver Vacuum Cubes Packing Bags, for Storage Coats Clothes Towels Bedding Duvet Blanket",8711295646423.0,,B0F8H38T4S,0.672,7.99
664,False,5010303180595,5060985272279,5010303180595,5060985272279,True,True,1:1 Match,2.79666666666666,2.79666666666666,173.706004140786,1.0,1.0,1.0,0.2727272727272727,50,56,NEEDS VERIFICATION,FAIRY DISH BRUSH 3 REFILLS,Fillable Washing up Brush and Sponge - Easy Grip Dish Cleaner - with 3X General Purpose Brush Refills and 3X Non-Scratch Refills,5010303180595.0,5060985272279.0,B0DH53QYJ3,1.272,9.98
665,False,5060743590874,5060659230154,5060743590874,5060659230154,True,True,1:1 Match,2.18833333333333,2.18833333333333,173.677248677248,1.0,1.0,1.0,0.358974358974359,800,89,HIGH LIKELIHOOD,ECO WISE PAPER CUPS LIDS 8OZ PK25,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks | Eco Freindly Drinking Coffee Cups Disposable | 8oz - 236ml,5060743590874.0,5060659230154.0,B07XLNJDY9,0.852,9.97
666,False,5060743591604,5060659230154,5060743591604,5060659230154,True,True,SPLIT - verify allowed,2.18833333333333,2.18833333333333,173.677248677248,0.16666666666666666,6.0,1.0,0.3515151515151515,800,74,NEEDS VERIFICATION,ECO WISE PAPER CUPS RIPPLE DOTTED12OZ 6PCS,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks | Eco Freindly Drinking Coffee Cups Disposable | 8oz - 236ml,5060743591604.0,5060659230154.0,B07XLNJDY9,0.852,9.97
667,False,5024418537472,,5024418537472,,True,False,1:1 Match,5.81166666666666,5.81166666666666,173.482587064676,1.0,1.0,1.0,0.11363636363636363,400,5,UNLIKELY,CANDLE POTS WITH CRYSTALS PK3,"Crystal Scented Candles Gift Set for Women, Meditation 7 Chakra Candles Set, Spiritual Healing Candles for Yoga, Cleansing, Manifesting, Relaxation",5024418537472.0,,B0937H7QLN,3.36,17.99
668,False,5056170346733,789246016425,5056170346733,789246016425,True,True,BUNDLE (4x),-0.81833333333334,2.60166666666666,173.444444444444,4.0,1.0,4.0,0.2302158273381295,500,39,POSSIBLE,POPCORN HOLDER LARGE,"NOVELTY PLACE Plastic Red & White Striped Classic Popcorn Containers for Movie Night - 7.8"" Tall x 3.8"" Square (4 Pack)",5056170346733.0,789246016425.0,B019NYMBTG,1.14,9.95
669,False,8692952067501,8692952079030,8692952067501,8692952079030,True,True,BUNDLE (6x),-7.109999999999999,4.23,173.360655737704,6.0,1.0,6.0,0.29457364341085274,200,72,NEEDS VERIFICATION,LAV GLASS WHISKEY TUMBLER 345ML 3PCE,Lav Coral Tumbler Glasses. Coloured Base (Pack of 6) Whisky Juice Drinking Glasses Set. 345ml,8692952067501.0,8692952079030.0,B082XDN4LH,2.268,15.0
670,False,5013478558008,,5013478558008,,True,False,BUNDLE (50x),-39.56633333333334,2.18166666666666,173.148148148148,50.0,1.0,50.0,0.4716981132075472,100,79,HIGH LIKELIHOOD,KINGFISHER PLASTIC 15 HALF PINT GLASSES,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,5013478558008.0,,B0C37Z88WM,0.852,8.99
671,False,8719202138375,,8719202138375,,True,False,BUNDLE (2x),1.9703333333333304,4.29833333333333,172.623828647925,2.0,1.0,2.0,0.2,200,60,NEEDS VERIFICATION,KNEELING PAD ASSORTED CY8400000,"Ohuhu Comfy Garden Kneeling Pad 2 Pack, 4cm Extra Thick Kneeling Mat Comfortable Kneeling Pads for Gardening, Outdoor, Work, Soft EVA Foam Pad Knee Pads Premium Knee Cushion for Yoga & Bath",8719202138375.0,,B0C2Y2T2S8,2.328,15.19
672,False,5024418610854,,5024418610854,,True,False,1:1 Match,4.20958333333333,4.20958333333333,172.523907103825,1.0,1.0,1.0,0.2233502538071066,200,54,NEEDS VERIFICATION,CANDLE WINE BOTTLE LAMP 5X19CM,"Wireless Bottle Lamp,2025 New 3 Color Stepless Dimming Wireless Wine Bottle Lamp, USB Rechargeable Touch LED Wine Bottle Lights for Home,Bar,Camping,Travel (Gold, 1PC)",5024418610854.0,,B0D7818YQD,2.268,12.79
673,False,5017403154174,,5017403154174,,True,False,BUNDLE (2x),1.6618333333333302,3.30583333333333,172.178819444444,2.0,1.0,2.0,0.35555555555555557,800,59,NEEDS VERIFICATION,BLACKSPUR CAR HEADLIGHT BULB 12V 60W/55W H4,"Bosch H4 (472) Pure Light Halogen Headlight Bulbs, 12 V 55 W, Original Quality - Socket Type P43t - Pack of 2 Replacement Car Light Bulbs",5017403154174.0,,B0924XVD1J,1.644,10.78
674,False,5017403146322,794677316457,5017403146322,794677316457,True,True,BUNDLE (4x),-3.4749999999999988,4.985,171.896551724138,4.0,1.0,4.0,0.17486338797814208,100,52,NEEDS VERIFICATION,PRO USER PRY BAR 380MM,"4PCs Flat Pry Bar Set, 380mm, 250mm, 190mm, 140mm Crowbar with Heavy Duty Nail Puller, Utility Claw Bar, Wonder Bar,Mini Pry Bar for Home Remolding & Woodworking",5017403146322.0,794677316457.0,B0D67HJLSH,2.82,15.99
675,False,6923456823419,769390275046,6923456823419,769390275046,True,True,1:1 Match,4.25833333333333,4.25833333333333,171.706989247311,1.0,1.0,1.0,0.4369747899159664,200,77,HIGH LIKELIHOOD,ADORN LARGE WIRE FRUIT BOWL 25X10.5CM,"Black Fruit Bowl, 25x14cm Large Wire Fruit Bowl, Metal Black Fruit Basket, Durable",6923456823419.0,769390275046.0,B0819TYSH4,2.316,16.99
676,False,8721037005890,,8721037005890,,True,False,BUNDLE (12x),-7.212,2.16,171.428571428571,12.0,1.0,12.0,0.35106382978723405,50,60,NEEDS VERIFICATION,GLASS TEALIGHT HOLDER 3 ASSORTED  HC6703070,"Tea Light Candle Holders, 12 pack Glass Tealight Holders (Ã˜5.3 X H3.5cm) Clear Tea Light Holder for Wedding Candle, Party, Home Table Decoration",8721037005890.0,,B0DXVG711N,0.852,8.88
677,False,4894158146019,,4894158146019,,True,False,1:1 Match,7.18166666666666,7.18166666666666,171.400159108989,1.0,1.0,1.0,0.15450643776824036,100,6,UNLIKELY,FESTIVE MAGIC GINGERBREAD WATERBALL 80MM,"SEYMAC stock Case for iPad A16 11th/10th Generation (11/10.9 Inch) 2025/2022, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",4894158146019.0,,B0BK11SJVQ,4.368,21.59
678,False,5052578015509,,5052578015509,,True,False,1:1 Match,2.72208333333333,2.72208333333333,171.200209643605,1.0,1.0,1.0,0.358974358974359,50,74,NEEDS VERIFICATION,BETTINA WASHING UP BRUSH & REFILL,Premium Soap Dispenser Washing Up Brush with 9 X Refill | Washing Up Sponge with Handle Dish Brushes Sponge Scourer Refills,5052578015509.0,,B098NY8YZC,1.248,9.49
679,False,8721037401357,,8721037401357,,True,False,1:1 Match (numbers look like measurements),3.90833333333333,3.90833333333333,170.669577874818,1.0,1.0,1.0,0.1286549707602339,100,60,NEEDS VERIFICATION,MIRROR OVAL 2 ASSORTED 38CM,"Wall Mirror 40 x 30 cm Stick On Mirror for Walls, Self Adhesive Frameless HD Glass Mirrors for Bathroom, Wardrobe Doors, Hallway, Bedroom (Oval)",8721037401357.0,,B0FGJ86ZWV,2.088,13.99
680,False,5017403145530,,5017403145530,,True,False,BUNDLE (20x),-12.14433333333334,1.99166666666666,170.22792022792,20.0,1.0,20.0,0.0398406374501992,300,0,UNLIKELY,BLACKSPUR SEL DRILL PLASTERBOARD FIXING 30PC,NCaan 20pk Heavy Duty Metal Self-Drill Plasterboard Fixings with Screwsâ€”Superior Tight Grip & Strong Holdâ€”Plasterboard Wall Fixingâ€”Driva Plasterboard Fixingsâ€”Metal Self-Drill Anchor 31mm (Pack of 20),5017403145530.0,,B08P9TJM2N,0.744,6.95
681,False,5017403145547,,5017403145547,,True,False,BUNDLE (20x),-12.14433333333334,1.99166666666666,170.22792022792,20.0,1.0,20.0,0.03162055335968379,300,0,UNLIKELY,BLACKSPUR SELF DRILL PLASTERBOARD FIXINGS 20PS,NCaan 20pk Heavy Duty Metal Self-Drill Plasterboard Fixings with Screwsâ€”Superior Tight Grip & Strong Holdâ€”Plasterboard Wall Fixingâ€”Driva Plasterboard Fixingsâ€”Metal Self-Drill Anchor 31mm (Pack of 20),5017403145547.0,,B08P9TJM2N,0.744,6.95
682,False,742288768103,713153940788,742288768103,713153940788,True,True,1:1 Match,3.69166666666666,3.69166666666666,170.122887864823,1.0,1.0,1.0,0.21,300,38,POSSIBLE,ELEGANCE SOUP DISH GOLD LINE 20CM,"MATANA 25 Premium White Plastic Bowls with Gold Rim, 360ml - Elegant, Sturdy & Reusable - Soup & Dessert Bowls for Weddings, Birthdays, BBQ, Buffets, Catering, Parties",742288768103.0,713153940788.0,B07D979WNX,1.944,13.49
683,False,5056295703862,,5056295703862,,True,False,1:1 Match,7.39958333333333,7.39958333333333,170.105363984674,1.0,1.0,1.0,0.5607476635514018,100,67,NEEDS VERIFICATION,BLUE CANYON TOILET BRUSH PLASTIC LACE BLACK,BGL Stainless Steel Standing Toilet Brush for Bath Decor (Black),5056295703862.0,,B07R41125W,4.56,19.99
684,False,5017403079866,4059952534084,5017403079866,4059952534084,True,True,BUNDLE (7x),-22.78033333333334,8.25166666666666,169.787379972565,7.0,1.0,7.0,0.24705882352941178,500,55,NEEDS VERIFICATION,PRO USER FLAT DRILL BIT 15PC SET,"Bosch 7x EXPERT Self Cut Speed Spade Drill Bit Set (for Softwood, Particleboard, Ã˜ 16-32 mm, Professional Accessory Rotary Drill/Drivers)",5017403079866.0,4059952534084.0,B09418HSPT,5.172,21.71
685,False,5029594608909,,5029594608909,,True,False,SPLIT - verify allowed,2.93625,2.93625,169.725433526011,0.03333333333333333,30.0,1.0,0.1,200,4,UNLIKELY,ROLSON CABLE TIES WHITE 500X6.5MM 30PCS,"ADHES Butyl Tape Waterproof Tape Aluminum Foil Tape Sealan Tape,5cm x 5m,for RV Repair, Window, Silicone, Boat and Pipe Sealing, Glass & EDPM Rubber Roof Patching, Silver (5cm x 5m)",5029594608909.0,,B0977ZZTCF,1.416,9.99
686,False,8719987896828,5023377019593,8719987896828,5023377019593,True,True,1:1 Match,3.73333333333333,3.73333333333333,169.696969696969,1.0,1.0,1.0,0.3055555555555556,50,60,NEEDS VERIFICATION,INDOOR WATERING CAN 1.7LTR (4 ASSORTED COLOURS),"Kent & Stowe 1L Indoor Watering Can in Blush Pink, Rust-Resistant Galvanised Watering Can with Handle and Long Spout, Classic All Year Round Garden Tools Made from Steel",8719987896828.0,5023377019593.0,B0BM9PD3FF,1.98,13.6
687,False,3847060716307,,3847060716307,,True,False,1:1 Match,23.6216666666666,23.6216666666666,169.57406078009,1.0,1.0,1.0,0.1919191919191919,50,38,POSSIBLE,KITCHEN KING ROYAL CREPE PAN 30CM,"SENSARTE Black Crepe Pan 30 cm Non-Stick Pan Omlette Pan Pancake Flat Pan with Swiss Granite Non-Stick Coating, Bakelite Handle, Induction Compatible, PFOA PFOS Free",3847060716307.0,,B0DJNFFJYT,16.056,59.99
688,False,5012145000017,,5012145000017,,True,False,BUNDLE (10x),-7.44808333333334,2.48791666666666,169.246031746031,10.0,1.0,10.0,0.2911392405063291,200,57,NEEDS VERIFICATION,CAROLINE FOIL 10 DISH & LIDS 16oz,"10 Pack Aluminium Foil Trays With Lids 21.4x16x5cm/1000ml - Food Containers for Storage, Baking, Roasting, Takeaway and Party",5012145000017.0,,B0BK7DJN74,1.104,8.99
689,False,5026180050197,,5026180050197,,True,False,1:1 Match,3.82291666666666,3.82291666666666,169.155604719764,1.0,1.0,1.0,0.00904977375565611,900,0,UNLIKELY,APOLLO KITCHEN TIMERS,"Kitchen Timers for Cooking, Chef Cooking Timer Clock with Loud Alarm, No Batteries Required, 100% Mechanical Desk Timer - Magnetic Backing, Exquisite Stainless Steel Body, Countdown Reminder, Patented",5026180050197.0,,B0DGH36J1F,2.052,11.99
690,False,5050796011884,,5050796011884,,True,False,1:1 Match,2.21583333333333,2.21583333333333,169.147582697201,1.0,1.0,1.0,0.15767634854771784,200,66,NEEDS VERIFICATION,BRIGHT & HOMELY GARDENING GLOVES PVC RUBBER HEAVY DUTY,"Long Pond Gloves, 27"" Long Rubber Gloves Elbow Length, Waterproof PVC Heavy Duty Rubber Glove, Reusable Full Arm Chemical Resistant Drain Cleaning Gauntlet Glove for â€‹Industry Gardening",5050796011884.0,,B0DSJ6THMH,0.912,8.38
691,False,5030481985331,,5030481985331,,True,False,BUNDLE (50x),-48.75975000000001,2.39624999999999,168.749999999999,50.0,1.0,50.0,0.24154589371980675,50,70,NEEDS VERIFICATION,PPS BAGASSE 10 PLATES WHITE 23CM,"Extra Strength Disposable Bagasse Plates - 23cm Round, 9 Inch - 50 Pack, 100% Compostable, Super Rigid, White, Ideal for Family Events, Schools, Office, BBQs, Picnics, Parties",5030481985331.0,,B0CNWG68VD,1.044,8.79
692,False,5023674225444,5065013815053,5023674225444,5065013815053,True,True,1:1 Match,3.605,3.605,168.457943925233,1.0,1.0,1.0,0.14054054054054055,200,6,UNLIKELY,COUNTRY CLUB BUFFING TOWEL 2 SIDED GREY/ORANGE 40X60CM,Alphabet Flash Cards - Thick ABC Flashcards for Kids Ages 3-6 - Lower case & Upper case Letter Recognition - Learn to Read Activity,5023674225444.0,5065013815053.0,B0BWX2SN81,1.908,12.99
693,False,6294016412283,,6294016412283,,True,False,1:1 Match,4.965,4.965,167.736486486486,1.0,1.0,1.0,0.2553191489361702,500,70,NEEDS VERIFICATION,ROYALFORD LEMON SQUEEZER WITH BOTTLE OPENER STAINLESS STEEL,Lemon Squeezer Stainless Steel with Premium Quality Heavy Duty Solid Metal Squeezer Bowl - Large Manual Citrus Press Juicer and Lime Squeezer Stainless Steel - by Zulay Kitchen,6294016412283.0,,B07JBKXN5B,2.892,15.99
694,False,5055203810630,,5055203810630,,True,False,1:1 Match,11.8983333333333,11.8983333333333,167.582159624413,1.0,1.0,1.0,0.13131313131313133,50,5,UNLIKELY,POWERPLUS BLK SLIMLINE PHONE,"Uvital Corded Landline Phones for Elderly, Big Button Telephone for Home/Hotel/Office, Desk Telephone with One-Touch Speed Dialling, Hands-Free, Volume Control and Redial",5055203810630.0,,B0F32PTRZP,7.85999999999999,28.99
695,False,5038673151151,,5038673151151,,True,False,1:1 Match,5.13791666666666,5.13791666666666,167.35884907709,1.0,1.0,1.0,0.22641509433962265,300,39,POSSIBLE,PRIMA BAKING TRAY WITH HANDLE 36X24X5CM,"Brownie Tin Baking Tray Non Stick| 30x23x5 cm, Cake Trays for Baking Tins Large Rectangle Swiss Roll Tin, Easy to Clean Heavy Duty Deep Pan with Cutting Guides Swift Release",5038673151151.0,,B08ZC4XFB2,3.024,14.99
696,False,6923456816688,717351611549,6923456816688,717351611549,True,True,1:1 Match,3.615,3.615,166.589861751152,1.0,1.0,1.0,0.2723404255319149,100,56,NEEDS VERIFICATION,ADORN ALARM CLOCK WITH LIGHT 10.5CM APPLE,"Lafocuse Silent Alarm Clock Bedside Battery Powered Non Ticking, 4 Inch Black Analogue Alarm Clocks with Night Light Snooze, Small Retro Metal Desk Table Clock for Heavy Sleepers Seniors Bedroom",6923456816688.0,717351611549.0,B089NTTR8R,1.944,12.99
697,False,5017403134749,5055058173690,5017403134749,5055058173690,True,True,1:1 Match,2.01499999999999,2.01499999999999,166.528925619834,1.0,1.0,1.0,0.23529411764705882,50,24,UNLIKELY,BLACKSPUR BRADAWL,"Silverline 245060 Twist Gimlet, Bradawl and Awl Set 5pce 5pce , Blue",5017403134749.0,5055058173690.0,B000OIRVNC,0.792,6.99
698,False,5015302108809,,5015302108809,,True,False,SPLIT - verify allowed,2.12833333333333,2.12833333333333,166.276041666666,0.3333333333333333,3.0,1.0,0.34210526315789475,200,89,HIGH LIKELIHOOD,RUBBER DUCK FAMILY BATH TOY 3 PACK,Rubber Duck Bath Toy Set â€“ Floating Duck Family by KOKSI â€“ 4-Piece â€“ Baby & Toddler Bathtime Fun for Bath & Pool,5015302108809.0,,B09X78TC7Q,0.876,8.89
699,False,5031639000081,787803417326,5031639000081,787803417326,True,True,BUNDLE (5x),-3.8856666666666704,3.45833333333333,166.266025641025,5.0,1.0,5.0,0.28019323671497587,50,11,UNLIKELY,GROWMOOR SALAD & VEGTABLES CARRY BAG 5LTR,"Grow Bags for Vegetables, 5 Pack 3 Gallon Non-Woven Fabric Tomato Grow Bags Pots with Handles for Vegetables, Potatos, Tomatoes, Strawberry, Flowers and Fruits, Black",5031639000081.0,787803417326.0,B08Y931BSK,1.836,12.49
700,False,6260348201185,,6260348201185,,True,False,1:1 Match,2.98333333333333,2.98333333333333,165.74074074074,1.0,1.0,1.0,0.12206572769953052,100,5,UNLIKELY,SHAKILA CERIEL BOWL,6 Sets 6 Inch Cereal Bowls - 26 Oz Unbreakable Lightweight White Soup Bowls Set Dishwasher Safe For Fruit Salad Kitchen Ramen Mixing Scratch Resistant Reusable Gift For Wedding Home Everyday Use,6260348201185.0,,B0FGP1NRNC,1.5,11.92
701,False,5012904112029,,5012904112029,,True,False,1:1 Match,4.40458333333333,4.40458333333333,164.965667915106,1.0,1.0,1.0,0.2830188679245283,400,86,HIGH LIKELIHOOD,CHEF AID KNIFE SHARPENER SOFTGRIP HANDLE,Navaris Diamond Knife Sharpener Steel - Japanese Chefs Knife Sharpener with Ergonomic Handle - Honing Rod for Chef's Knives Carving Knives and More - Diamond Sharpening Rod,5012904112029.0,,B06Y1L9G65,2.544,13.39
702,False,5017403138532,5056243601714,5017403138532,5056243601714,True,True,BUNDLE (2x),1.563,3.315,164.925373134328,2.0,1.0,2.0,0.328042328042328,300,58,NEEDS VERIFICATION,KINGAVON 2PCE DOOR AND WINDOW ENTRY ALARM SET,VOXON Wireless Door and Window Alarm Sensor 2 Pack 2 Modes Magnetic Window Door Burglar Alarm with 100dB Loud for Kids Safety Home Shop Security,5017403138532.0,5056243601714.0,B084ZHD1XS,1.752,9.99
703,False,5026180099257,781903264859,5026180099257,781903264859,True,True,BUNDLE (2x),1.353,2.565,164.423076923077,2.0,1.0,2.0,0.2905982905982906,800,42,POSSIBLE,APOLLO TONGS METAL 9IN,"HOTEC Stainless Steel Kitchen Tongs Set of 2-9"" and 12"", Locking Metal Food Tongs Non-Slip Grip",5026180099257.0,781903264859.0,B0749KYFXX,1.212,9.99
704,False,5036200342669,,5036200342669,,True,False,Pack math uncertain - verify manually,0.18125000000000124,4.22125,164.250972762645,2.6666666666666665,3.0,8.0,0.0392156862745098,200,0,UNLIKELY,ZERO IN COMPACT DEHUMIDIFIER 250ML 3PACK,"Pack of 8 Cabinet Hinges Kitchen Cupboard Hinge, Bedroom Wardrobe Door Hinges for Bathroom Bedroom Dining Room Full Overlay Mute Hydraulic Soft Close (48Pcs Screws)",5036200342669.0,,B0C7PYY74V,2.424,12.99
705,False,8693357033344,,8693357033344,,True,False,BUNDLE (6x),-4.338333333333339,2.86166666666666,163.523809523809,6.0,1.0,6.0,0.5094339622641509,100,80,HIGH LIKELIHOOD,PASABAHCE CIHANGIR TEA GLASS 95 CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",8693357033344.0,,B00I1JW98I,1.44,11.99
706,False,8435730660361,,8435730660361,,True,False,1:1 Match,16.06625,16.06625,163.109137055837,1.0,1.0,1.0,0.17142857142857143,100,22,UNLIKELY,EXTRASTAR SOLAR SMART STRING LIGHT 15 CANDLE 6M WITH REMOTE,"3D Printer Enclosure with LED Light,Dustproof Tent Constant Temperature Protective Cover for Creality Ender 3 V3 SE/KE/Ender 3/Ender 3 Pro/Ender 3V2/Ender 3S1/Neo/Anycubic Elegoo, Medium",8435730660361.0,,B0CDXCTQP1,11.16,39.99
707,False,5060357992170,,5060357992170,,True,False,1:1 Match,4.99625,4.99625,162.744299674267,1.0,5.0,5.0,0.2831858407079646,200,86,HIGH LIKELIHOOD,SUPERIOR FOIL 5 CONTAINERS & LID 2400ML,"Superior Foil Containers with Lids â€“ 9x13 Inches Sturdy Deep Foil Trays with Lid, Ideal for Cooking, Baking,Roasting, BBQ, Meal Prep Storage Tray â€“ Large Foil Trays with Lids (5 Pack)",5060357992170.0,,B07GZGXQYG,3.024,14.79
708,False,5056295709161,6975075048759,5056295709161,6975075048759,True,True,1:1 Match,12.19,12.19,162.101063829787,1.0,1.0,1.0,0.09734513274336283,100,0,UNLIKELY,BLUE CANYON FIGARO BIN SLATE BLUE 5 LITRE,"Electric Space Heater, 2000W Fan Heaters For Home Energy Efficient, Slient, Thermostat, 3 Modes, 60Â° Oscillation, 12H Timer, Overheat & Tip-Over Protection, ECO Portable Ceramic Heater",5056295709161.0,6975075048759.0,B0CGN24TL6,8.364,36.12
709,False,5017403044123,5060970843989,5017403044123,5060970843989,True,True,1:1 Match,6.78833333333333,6.78833333333333,162.012728719172,1.0,1.0,1.0,0.20952380952380953,50,53,NEEDS VERIFICATION,BLACKSPUR LEVER LATCH SET,"Decoranddecor Spectra Matt Black Aluminium Lever Handles â€“ Internal Door Set with Mortice Latch, Sleek Contemporary Design for Bedrooms, Bathrooms, and Modern Home or Office Interiors",5017403044123.0,5060970843989.0,B0BKQMNV23,4.368,19.99
710,False,5060743590249,5060737606109,5060743590249,5060737606109,True,True,1:1 Match,2.275,2.275,161.347517730496,1.0,25.0,25.0,0.2131979695431472,100,69,NEEDS VERIFICATION,ECO WISE PAPER CUPS 12OZ 25PCS,"FOOGO Green 25pcs 12oz Disposable Strong Triple-Wall Brown Paper Coffee Cups with Secure Lids, FSCÂ® Certified, Fully Compostable, for Hot Drinks, Takeaway and Parties",5060743590249.0,5060737606109.0,B0CV2P6WM4,1.032,9.99
711,False,5055441436968,,5055441436968,,True,False,1:1 Match,3.49166666666666,3.49166666666666,160.906298003072,1.0,1.0,1.0,0.08333333333333333,300,0,UNLIKELY,DEKTON VOLTAGE TESTER 2PC,"Jorest 25 in 1 Multi Bit Screwdriver Set All in One, Magnetic Screw Driver with Torx Philips Hex Slotted Square, Birthday Tool Gifts for Men Dad Him, Pocket Repair Hand Tool for Gameboy, Bike",5055441436968.0,,B0F1MV33H3,1.944,11.99
712,False,5030481943034,5060984597199,5030481943034,5060984597199,True,True,BUNDLE (2x),1.131,1.875,160.25641025641,2.0,1.0,2.0,0.24324324324324326,900,55,NEEDS VERIFICATION,PPS PLASTIC 2 TABLECLOTHS RED,"SOL 2pk Long Red Table Cloth Party 274x137cm Rectangle Plastic Cover Disposable Tablecloths for Parties - Spill Protection - Christmas Decorations New Years Eve 2026 Birthdays Weddings, Buffets",5030481943034.0,5060984597199.0,B0C8JB8SK1,0.744,6.99
713,False,5055441454986,,5055441454986,,True,False,1:1 Match,4.51166666666666,4.51166666666666,159.98817966903,1.0,1.0,1.0,0.2517482517482518,50,40,POSSIBLE,GOODYEAR SPANNER 21MM,Meccion Fixed Head Ratchet Spanner 21mm Professional Chrome Vanadium Steel Forged Combination Wrench - Black Nickle Plated,5055441454986.0,,B0C9QC376J,2.724,13.49
714,False,5032759026661,696952854817,5032759026661,696952854817,True,True,1:1 Match,2.86166666666666,2.86166666666666,159.869646182495,1.0,1.0,1.0,0.14563106796116504,800,6,UNLIKELY,AMTECH TILE SPACERS 300PC 4MM,"Gifts for Men Dad Magnetic Wristband for Screws Tools for Men Gadgets, Christmas Stocking Fillers for Men Husband Him, DIY Handyman Xmas Gifts for Dad Ideas Advent Calendar 2025",5032759026661.0,696952854817.0,B089YD9C3L,1.488,8.99
715,False,5053249000022,717378076703,5053249000022,717378076703,True,True,1:1 Match,2.22166666666666,2.22166666666666,159.832134292565,1.0,100.0,100.0,0.21333333333333335,100,69,NEEDS VERIFICATION,QUEEN OF CAKES CUPCAKE MUFFIN 100 CASES,"100 Pcs Cupcake Cases, Cake Muffin Liners, Greaseproof Foil Baking Cups Paper Wrappers, Foil Metallic Cupcake Paper Cups Household Oven Birthday Wedding Party Muffins Pastry Molds (Gold)",5053249000022.0,717378076703.0,B0B5ZPP3Q5,1.008,9.89
716,False,,,,,False,False,Pack math uncertain - verify manually,6.79125,6.79125,159.794117647058,1.0,1.0,1.0,0.182648401826484,400,82,HIGH LIKELIHOOD,WOOD FRAME 1INCH OAK 8X10,"8x10 Picture Frame, Solid Oak Wood 8x10 inch Natural Wood Photo Frame for Home & Wall Decor, 8x10 Picture Frame with Mount for 5x7 Inch with Tempered Real Glass, Tabletop & Wall Mounting Display",,,B0DP24V73R,4.44,18.99
717,False,8693357153677,,8693357153677,,True,False,1:1 Match,3.525,3.525,158.783783783783,1.0,2.0,2.0,0.23414634146341465,100,69,NEEDS VERIFICATION,PASABACHE GLASS TEA MUG 250ML 2PK,"2 Pack Double Walled Glass Mug, Cappuccino Drinking Cups, Insulated Glass Coffee Cup with Handle, Perfect for Espresso, Latte, Espresso, Tea, Juice, Beverage (250ml/ 8.5oz)",8693357153677.0,,B0CCSHX1CX,2.004,12.99
718,False,5026180178228,,5026180178228,,True,False,Pack math uncertain - verify manually,4.99416666666666,4.99416666666666,158.544973544973,1.0,1.0,1.0,0.35294117647058826,600,44,POSSIBLE,APOLLO ROLLING PIN EACH,"Tuuli Kitchen Professional Wooden Rolling Pin with Revolving Centre 44 x 5,5 cm",5026180178228.0,,B07H4M4BRY,3.12,14.9
719,False,5013922044972,5061099330350,5013922044972,5061099330350,True,True,BUNDLE (60x),-48.27633333333334,1.99166666666666,158.068783068783,60.0,1.0,60.0,0.19487179487179487,600,53,NEEDS VERIFICATION,LUXURY THANK YOU CARDS PK8,"24 Thank You Cards Pack with Gold Foil Stickers and Kraft Envelopes, 12.5 x 12.5 cm â€“ Blank Inside â€“ Ideal for Teachers, Weddings, Kids, Christmas â€“ Made in the UK",5013922044972.0,5061099330350.0,B0FQK3XXGS,0.852,7.49
720,False,5055441411873,6949509231673,5055441411873,6949509231673,True,True,1:1 Match,5.38833333333333,5.38833333333333,158.015640273704,1.0,1.0,1.0,0.25742574257425743,200,40,POSSIBLE,DEKTON HSS DRILL 13PC SET 2MM TO 8MM,"Bosch Professional 9pc PointTeQ Hex Drill Bit Set (for Metal, Ã˜: 2-8 mm, Total Length: 60-117 mm, Â¼â€™â€™ Hex Shank, Accessory for Impact Drivers and Drill Drivers)",5055441411873.0,6949509231673.0,B083HYF63J,3.432,15.49
721,False,5052516214421,5070002691709,5052516214421,5070002691709,True,True,1:1 Match,5.61833333333333,5.61833333333333,157.376283846872,1.0,1.0,1.0,0.11594202898550725,200,35,POSSIBLE,SMART CHOICE CANVAS PLUSH/ROPE DOG TOY,PLAY9 Roolo Dog Treat Dispenser Toy â€“ Interactive Enrichment Puzzle Feeder for All Dog Sizes and Breeds â€“ Durable Slow Feeder for Mental Stimulation & Boredom Relief,5052516214421.0,5070002691709.0,B0F4DT7TS5,3.624,18.79
