SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
PREMIER BATTERY OPERATED 24 LED MULTI ACTION TIMER LIGHTS WARM WHITE,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",T1,5053844001646,5037331032078.0,B09P58TDMW,400.0,18.256666666666668,668.7423687423686,32.0,2.18,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,7,unknown,https://www.efghousewares.co.uk/premier-battery-operated-24-led-multi-action-timer-lights-warm-white-102541,https://www.amazon.co.uk/dp/B09P58TDMW,68.4625,10.092000000000002,,,2.0,NO,HIGH,14.678899082568806
HAMMERITE METAL PAINT HAMMERED BLACK 400ML,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",T2,5011867201139,,B0C7FJY9SL,400.0,18.03125,180.1323676323676,42.99,9.46,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,3,unknown,https://www.efghousewares.co.uk/hammerite-metal-paint-hammered-black-400ml,https://www.amazon.co.uk/dp/B0C7FJY9SL,50.331472435450095,21.352500000000003,,,,YES,HIGH,4.544397463002114
PAN WITH LID STONEWARE 8 ASSORTED,"Amazon Basics 8-Piece Non-Stick Cookware Set, Black",T1,8721037317481,885169695515.0,B074817DK1,400.0,17.975,673.2209737827716,38.49,2.12,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/pan-with-lid-stoneware-8-assorted-121706,https://www.amazon.co.uk/dp/B074817DK1,56.04053000779423,16.92,,,16.0,NO,HIGH,18.15566037735849
GOODYEAR LINT REMOVER BRUSH,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441452111,609613846212.0,B00YA95TZI,200.0,17.87166666666667,767.024320457797,32.99,1.78,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/goodyear-lint-remover-brush-121167,https://www.amazon.co.uk/dp/B00YA95TZI,65.00757805395575,11.544,,,6.0,NO,HIGH,18.53370786516854
VFM  TRADE CONT MATT PAINT WHT 10L,Johnstone'S Trade 10 Litre Covaplus Vinyl Matt Brilliant White,T1,5023608426800,5053848622458.0,B00CITKJVQ,100.0,17.82291666666666,184.1210399449035,42.23,9.13,A,Proven demand with positive profit,HIGH,VERIFIED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/vfm-trade-cont-matt-paint-wht-10l,https://www.amazon.co.uk/dp/B00CITKJVQ,50.64527587023442,20.8425,,,4.0,NO,HIGH,4.625410733844468
PRODEC 18PC EMULSION VALUE BOX,"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",T1,5019200325115,5060345836325.0,B01FJLXFIS,100.0,17.775000000000002,148.49624060150376,48.99,11.42,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/prodec-18pc-emultion-value-box-104389,https://www.amazon.co.uk/dp/B01FJLXFIS,43.53949785670545,27.66,,,1.0,NO,HIGH,4.28984238178634
BAMBOO MEMORY FOAM PILLOW,"Panda® Bamboo Memory Foam Pillow | Orthopaedic Head, Spine & Neck Support | Soft Bamboo Cover | Medium-Firm & Supportive | Contours to Your Sleeping Position | 60 x 40 x 12 cm | 30-Night Trial",T2,6023446023611,,B0D89ZSKGQ,800.0,17.659583333333337,150.0389408099689,44.95,11.22,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.16,1,unknown,https://www.efghousewares.co.uk/memory-pillow-2pk,https://www.amazon.co.uk/dp/B0D89ZSKGQ,47.14460511679645,23.7585,,,,YES,HIGH,4.006238859180035
HIGHLANDS PAN SET 3PC WITH 14CM MILKPAN AND 24CM FRYING PAN,"Induction Hob Pots and Pans Set - 13pcs Nonstick Cooking Pans Set, Black Granite Cookware Set with Lid, Non Stick Saucepan Set, Frying Pan Set, PFAS PTFE PFOA PFOS Free",T2,5055041006578,,B0DRPNS6WL,600.0,17.55499999999999,71.3327915481511,72.99,24.06,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/highlands-pan-set-3pc-with-14cm-milkpan-and-24cm-frying-pan-120874,https://www.amazon.co.uk/dp/B0DRPNS6WL,28.86148787505136,51.92399999999999,,,1.0,YES,HIGH,3.033665835411471
TREND PLASTIC CUTLERY TRAY,"FittingsCo Plastic Cutlery Tray For Kitchen Drawers, Various Sizes/Formations",T1,5056283892387,3778427036762.0,B01KOP4H1I,50.0,17.515249999999998,864.5236920039487,30.99,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.375,1,unknown,https://www.efghousewares.co.uk/trend-plastic-cutlery-tray,https://www.amazon.co.uk/dp/B01KOP4H1I,67.82284607938044,9.9717,,,1.0,NO,HIGH,20.995934959349594
RAVENHEAD ESSENTIALS JUG 1.3 LTR,English Pewter Company Stag Head Whisky Glass Tumbler with Pewter Base [STAG104],T1,5010853283395,5060400676286.0,B00XA0196G,200.0,17.40666666666667,514.9901380670613,35.0,2.83,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/ravenhead-essentials-jug-1-3-ltr-110401,https://www.amazon.co.uk/dp/B00XA0196G,59.680000000000014,14.112000000000002,,,1.0,NO,HIGH,12.367491166077738
MASTER COOK CASSEROLE NON-STICK 24CM,"MasterClass Cast Aluminium Cream Casserole Dish, 24cm, 4 Litre, Gift Boxed",T1,742288758937,5057982093273.0,B0BT51TC8X,50.0,17.355,154.26666666666665,48.99,10.7,A,Proven demand with positive profit,HIGH,VERIFIED,0.0909090909090909,2,unknown,https://www.efghousewares.co.uk/master-cook-casserole-n-s-24cm,https://www.amazon.co.uk/dp/B0BT51TC8X,42.510716472749536,28.164,,,3.0,NO,HIGH,4.578504672897196
PREMIER LANTERN FIRE EFFECT LIGHT,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",T1,5053844276211,5037331032078.0,B09P58TDMW,400.0,17.136666666666667,445.1082251082252,32.0,3.3,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,7,unknown,https://www.efghousewares.co.uk/premier-lantern-fire-effect-light-102219,https://www.amazon.co.uk/dp/B09P58TDMW,64.2625,11.436000000000002,,,2.0,NO,HIGH,9.696969696969697
GOODYEAR SNOW FOAM 1 LITRE,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441446554,609613846212.0,B00YA95TZI,200.0,16.96166666666667,523.508230452675,32.99,2.69,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/goodyear-snow-foam-1-litre,https://www.amazon.co.uk/dp/B00YA95TZI,61.697484086086696,12.636,,,6.0,NO,HIGH,12.263940520446099
ART BOX CREATIVE COLOURING KIT WITH PENCILS,"Shuttle Art 106 Piece Deluxe Art Set, Art Supplies in Wooden Case, Painting Drawing Art Kit with Pencils Oil Pastels Watercolour Cakes Colouring Book Sketch Pad for Kids Adults",T1,5013922068909,746268064421.0,B07WWY27PT,800.0,16.953,1209.201141226819,33.99,0.852,A,Proven demand with positive profit,HIGH,VERIFIED,0.1739130434782608,2,unknown,https://www.efghousewares.co.uk/art-box-creative-colouring-kit-with-pencils,https://www.amazon.co.uk/dp/B07WWY27PT,59.85172109443953,13.6464,,,2.0,NO,HIGH,39.8943661971831
METALTEX ELECTRONIC MILK FROTHER,"Milk Frother Electric 4 in 1 - Automatic Milk Frothers and Milk Steamer 400ML,Warm and Cold Foam Maker for Coffee, Latte, Cappuccino, Macchiato, Hot Chocolate,Ideal for Home & Office Use",T2,8002522592317,,B0G2493WDV,600.0,16.835,516.4110429447853,33.99,2.71,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/metaltex-electronic-milk-frother,https://www.amazon.co.uk/dp/B0G2493WDV,59.43512797881729,13.788,,,1.0,YES,HIGH,12.542435424354245
DUNLOP BICYCLE MINI PUMP,"Electric Bike Pump, 150Psi Portable Bicycle Tire Pump with Digital Pressure Gauge for E-Bike, Road and Mountain Bicycle Pump, Mini Bike Pump with Presta, Schrader, Dunlop Valve Accessories",T2,8711252173559,,B0CL5YG3TW,900.0,16.741666666666667,638.9949109414758,29.99,2.07,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2,1,unknown,https://www.efghousewares.co.uk/dunlop-bicycle-mini-pump-110948,https://www.amazon.co.uk/dp/B0CL5YG3TW,66.9889963321107,9.9,,,1.0,YES,HIGH,14.48792270531401
DEKTON PLIERS LONG NOSE 8 INCH,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441429595,609613846212.0,B00YA95TZI,200.0,16.57166666666667,456.5197428833793,32.99,3.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/dekton-pliers-long-nose-8-inch,https://www.amazon.co.uk/dp/B00YA95TZI,60.27887238557138,13.104,,,6.0,NO,HIGH,10.71103896103896
AIRWICK REED DIFFUSER MULLED WINE 33ML PK5,"Air Wick Essential Oils Reed Diffuser Air Freshener Mulled Wine Scent, 5 Bottles X 30 ml",T1,5059001500861,5059001500861.0,B07WDRQ4J7,200.0,16.553333333333338,140.9994321408291,46.0,11.19,A,Proven demand with positive profit,HIGH,VERIFIED,0.2857142857142857,1,unknown,https://www.efghousewares.co.uk/airwick-reed-diffuser-mulled-wine-33ml-pk5-120726,https://www.amazon.co.uk/dp/B07WDRQ4J7,43.182608695652185,26.136,,,2.0,NO,HIGH,4.110813226094727
REMOTE CONTROL 1.22 LUXURY SPORTS CAR WITH LIGHTS,"Lamborghini RC Drift Car, 1:18 4WD High Speed Remote Control Drift Cars with Full Proportional Throttle and LED Light, 35 KM/H RC Racing with Speed Adjustment, Boys Toy Gifts Age 6 7 8 9 10 11 12+",T2,5050788202542,,B0F8ND7L8J,900.0,16.52,317.6923076923077,36.54,4.65,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.064516129032258,1,unknown,https://www.efghousewares.co.uk/remote-control-1-22-luxury-sports-car-with-lights-121748,https://www.amazon.co.uk/dp/B0F8ND7L8J,54.2528735632184,16.716,,,1.0,YES,HIGH,7.858064516129032
BBQ TOOL SET 3PCE,"VonHaus BBQ Tool Set with Case, 25Pcs BBQ Accessories Kit Including Spatula, Fork, Tongs, Thermometer, Barbecue Grill Mat, Basting Brush & Cleaner, Heavy Duty Utensils for Outdoor Cooking",T1,8721037348706,5056115737039.0,B0CX67VB8X,200.0,16.471666666666668,603.3577533577533,35.99,2.18,A,Proven demand with positive profit,HIGH,VERIFIED,0.0869565217391304,1,unknown,https://www.efghousewares.co.uk/bbq-tool-set-3pce-120639,https://www.amazon.co.uk/dp/B0CX67VB8X,54.92081133648236,16.224,,,1.0,NO,HIGH,16.509174311926603
BERGER MATT EMULSION WHITE 5 LITRE,"NEU MASTER Electric Nail Gun/Staple Gun,Brad Nailer for Upholstery, Carpentry & Woodworking Projects, Staples 300pcs & Nails 100pcs Included,Uses 18G Nails and Type90 Staples",T2,5010131340826,,B0D8215F9Z,200.0,16.38833333333334,99.62512664640327,55.99,15.9,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,unknown,https://www.efghousewares.co.uk/berger-matt-emultion-white-5-litre,https://www.amazon.co.uk/dp/B0D8215F9Z,35.12412930880515,36.324,,,1.0,YES,HIGH,3.5213836477987424
DEKTON ROTARY SAW BLADE 6PC SET,Mydome Light Switch Timer – Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,T1,5055441429489,609613846212.0,B00YA95TZI,200.0,16.20166666666667,405.0416666666668,32.99,3.45,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,6,unknown,https://www.efghousewares.co.uk/dekton-rotary-saw-blade-6pc-set-121221,https://www.amazon.co.uk/dp/B00YA95TZI,58.93301000303123,13.548,,,6.0,NO,HIGH,9.56231884057971
ROLSON DIAGONAL CUTTING PLIER VDE INSULATED 180MM,"KNIPEX 70 06 180 Diagonal Cutter chrome plated insulated with multi-component grips, VDE-tested 180 mm Multicoloured",T1,5029594210737,4003773033813.0,B0001P0CC0,50.0,16.198333333333334,256.3027426160338,35.95,5.77,A,Proven demand with positive profit,HIGH,VERIFIED,0.1428571428571428,1,unknown,https://www.efghousewares.co.uk/rolson-diagonal-cutting-plier-vde-insulated-180mm-108572,https://www.amazon.co.uk/dp/B0001P0CC0,54.06954102920724,16.512,,,11.0,NO,HIGH,6.230502599653381
WORLD OF PETS CAT LITTER SCENTED 3LT,World's Best Cat Litter 28lb (12.7kg) Lavender Scented,T2,5052516216876,,B009S64OI6,800.0,16.138333333333332,566.2573099415205,39.19,2.3,A,Proven demand with positive profit,MEDIUM,LIKELY_VALID,0.375,1,unknown,https://www.efghousewares.co.uk/world-of-pets-cat-litter-scented-3lt,https://www.amazon.co.uk/dp/B009S64OI6,49.41566726205664,19.824,,,4.0,NO,HIGH,17.03913043478261
LONDON FRAGRANCES FOR HIM WILD FIG & CASSIS 100ML EACH,Di Palomo Wild Fig & Grape Eau de Parfum - 100 ml Irresistible Long-Lasting Italian Scent with Fig Grape Vanilla & Amber Parfume Spray Gift for Her Him Women & Men,T1,5055170251054,5028743093832.0,B0F84HQT2P,50.0,15.910666666666668,295.40784750587943,35.9,4.836,A,Proven demand with positive profit,HIGH,VERIFIED,0.1304347826086956,1,unknown,https://www.efghousewares.co.uk/london-fragrances-for-him-wild-fig-cassis-100ml-each-112700,https://www.amazon.co.uk/dp/B0F84HQT2P,53.183286908078,16.807199999999998,,,2.0,NO,HIGH,7.423490488006617
THL 4 TIER VEGETABLE RACK ASSORTED,"Miyawell Fruit Vegetable Storage Basket Rack, 4 Tier Stackable Metal Wire Storage Baskets on Wheels, Fruit Vegetable Produce Basket Organizer Bins for Kitchen, Pantry, Bathroom Black",T1,8697722501834,605660957369.0,B0936QF6C5,50.0,15.878333333333334,322.7303523035231,37.99,4.37,A,Proven demand with positive profit,HIGH,VERIFIED,0.1428571428571428,1,unknown,https://www.efghousewares.co.uk/thl-4-tier-vegetable-rack,https://www.amazon.co.uk/dp/B0936QF6C5,50.15530402737562,18.936,,,1.0,NO,HIGH,8.693363844393593
FLASH MAX MOP HEAD,ReBorn - Recycled Washing Up Bowl - Kitchen Dish Wash & Drain - Large Carry Handles - Integrated Plug - Useful Pour Spout - 9 Litres Capacity - Made in Britain (Stone),T1,5010303194004,5065016200122.0,B0CRN4161Q,100.0,15.833333333333332,586.4197530864197,33.94,2.15,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/flash-max-mop-head-120975,https://www.amazon.co.uk/dp/B0CRN4161Q,55.98114319387154,14.94,,,2.0,NO,HIGH,15.786046511627907
THL BABY BATH SEAT,"Baby Bath Seat 6 Months Plus,Sit Up Bath Seat with Temperature Alert,Baby Bath Chair for Babies 6 Months+,Baby Bath Support Toddler Bath tub seat with Open Backrest+4 Suction Cup Grey",T2,8696287111045,,B0DYYDR55Z,300.0,15.832916666666666,527.7638888888888,29.99,2.45,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.15,1,unknown,https://www.efghousewares.co.uk/thl-baby-bath-seat-116592,https://www.amazon.co.uk/dp/B0DYYDR55Z,63.35278426142047,10.9905,,,,YES,HIGH,12.240816326530611
THL LINEA ROUND BOWL 2L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Warm Colors",T2,8682655106911,,B0BJTVLVX4,300.0,15.811666666666673,1137.529976019185,32.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0526315789473684,1,unknown,https://www.efghousewares.co.uk/thl-linea-round-bowl-2l-assorted-colours-118722,https://www.amazon.co.uk/dp/B0BJTVLVX4,57.51439830251592,14.016,,,1.0,YES,HIGH,39.273809523809526
BBQ KNIFE STAINLESS STEEL,"PAUDIN 12 Inch Carving Knife, Premium Slicing Knife with with High Carbon Stainless Steel for Cutting Smoked Brisket, BBQ Meat, Turkey - Ergonomic G10 Handle",T2,8720573452700,,B09LQ9CQT8,200.0,15.724583333333328,655.190972222222,28.99,1.85,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1904761904761904,1,unknown,https://www.efghousewares.co.uk/bbq-knife-stainless-steel-108103,https://www.amazon.co.uk/dp/B09LQ9CQT8,65.08968609865468,10.1205,,,,YES,HIGH,15.670270270270269
COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",T1,6923456822498,762765667798.0,B0DHGVMVTJ,100.0,15.721666666666664,995.0421940928268,29.99,1.03,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/colour-glass-soap-dispenser-with-pump-400ml-assorted-colours-119707,https://www.amazon.co.uk/dp/B0DHGVMVTJ,62.9076358786262,11.124,,,3.0,NO,HIGH,29.11650485436893
PRICE & KENSINGTON 2 CUP TEAPOT JADE GREEN,English Pewter Company Stag Head Whisky Glass Tumbler with Pewter Base [STAG104],T1,5010853210841,5060400676286.0,B00XA0196G,100.0,15.456666666666669,289.99374609130706,35.0,4.78,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/price-kensington-2-cup-teapot-jade-green-110375,https://www.amazon.co.uk/dp/B00XA0196G,52.99428571428572,16.452,,,2.0,NO,HIGH,7.3221757322175725
WOODEN CHRISTMAS TREE DECORATION 25CM (2 ASSORTED DESIGNS),"Philips 3600LM Solar Security Lights, 5000K Waterproof Dimmable LED Motion Sensor Outdoor Lights, 3 Adjustable Heads w/5m Cable, Separate Solar Panel with 3 Modes Solar Flood Lights for Yard, Garage",T1,8719987548482,8721103107770.0,B0FBGZRLRK,200.0,15.333333333333336,687.5934230194322,35.14,1.68,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/wooden-christmas-tree-decoration-25cm-2-assorted-designs-105373,https://www.amazon.co.uk/dp/B0FBGZRLRK,52.36198064883324,16.74,,,1.0,NO,HIGH,20.916666666666668
DOCTOR PLAY SET,"Doctors Set for Kids Age 3+, Kids Medical Kit with Realistic Stethoscope, Wooden Doctor Playset, Costume, Pretend Play Educational Toy Gift",T2,5055566967460,,B0D17NZ6B6,700.0,15.317916666666664,1102.0083932853715,26.99,0.84,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.1176470588235294,1,unknown,https://www.efghousewares.co.uk/doctor-play-set,https://www.amazon.co.uk/dp/B0D17NZ6B6,68.1048536494998,8.6085,,,,YES,HIGH,32.13095238095238
ROLSON QUICK RELEASE SOCKET ADAPTOR WITH IMPACT BITS,"EZARC Impact Socket Adapter Set, 1/4"",3/8"",1/2"" Square Drive Socket Adapter,Quick-Release & Magnetic Drill Bit Extension,Swivel & Right Angle Drill Attachments for Power Drill & Impact Driver,14PCS",T1,5029594303002,810151452333.0,B0FF4HSW77,50.0,15.241666666666664,340.9768829231917,31.97,3.92,A,Proven demand with positive profit,HIGH,VERIFIED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/rolson-quick-release-socket-adaptor-with-impact-bits-123591,https://www.amazon.co.uk/dp/B0FF4HSW77,57.20988426649984,13.68,,,1.0,NO,HIGH,8.15561224489796
TROUGH FOR FENCE / RAILINGS,"Philips 3600LM Solar Security Lights, 5000K Waterproof Dimmable LED Motion Sensor Outdoor Lights, 3 Adjustable Heads w/5m Cable, Separate Solar Panel with 3 Modes Solar Flood Lights for Yard, Garage",T2,8719987516832,,B0FBGZRLRK,200.0,15.110833333333332,205.03165988240616,35.14,6.82,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,2,unknown,https://www.efghousewares.co.uk/trough-for-fence-railings,https://www.amazon.co.uk/dp/B0FBGZRLRK,51.60216277746158,17.007,,,,YES,HIGH,5.152492668621701
PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",T2,742288768073,,B0FN3TVZVL,300.0,14.861666666666666,1270.2279202279203,30.59,0.62,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/porcelain-mug-12oz-coloured-123967,https://www.amazon.co.uk/dp/B0FN3TVZVL,58.30009807126512,12.756,,,1.0,YES,HIGH,49.33870967741935
PRIMA MECHANICAL KITCHEN SCALE WHITE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,T2,5038673181646,,B004N9BSQE,700.0,14.796666666666663,333.25825825825814,30.56,3.89,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,3,unknown,https://www.efghousewares.co.uk/prima-mechanical-kitchen-scale-white,https://www.amazon.co.uk/dp/B004N9BSQE,58.10209424083769,12.804,,,,YES,HIGH,7.856041131105398
APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",T2,5026180054959,,B0B55SNNB7,200.0,14.711666666666668,967.872807017544,28.49,0.97,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0,1,unknown,https://www.efghousewares.co.uk/apollo-set-10-bag-clippets-6-2,https://www.amazon.co.uk/dp/B0B55SNNB7,61.96560196560197,10.836,,,1.0,YES,HIGH,29.371134020618555
DEKTON RATCHET TIE DOWN,"Auto-Retract Ratchet Tie Down Straps (2-Pack) – 600kg Max Break Strength, Includes (2) 2.5cm x 3m Straps with Ergonomic Padded Handles",T1,5055441406008,5060079032796.0,B0DJQRRNK5,400.0,14.681666666666668,478.2301845819761,29.99,2.52,A,Proven demand with positive profit,HIGH,VERIFIED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/dekton-ratchet-tie-down,https://www.amazon.co.uk/dp/B0DJQRRNK5,58.7462487495832,12.372,,,1.0,NO,HIGH,11.90079365079365
