EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,sales,EAN_digits,EAN_OnPage_digits,title_match,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,Sup_Qty,Amz_Qty,Qty_Ratio,Adjusted_Profit,Pack_Verdict,Category,Match_Verdict,Confidence,Filter_Reason,Key_Match_Evidence,Supplier_EAN_Display,Amazon_EAN_Display
8964000624173,5056422673792,B0FWCVNWCM,FIESTA GLASS MUG 245ML PK3,"Fusion Food Double Walled Coffee Glasses Mugs - Pack of 2x250ML Cappuccino Latte Macchiato Glasses Cups for Coffee, Tea, Milk, Juice & Ice Cream |Borosilicate Heat Resistant Glass Cups| Xmas Gifts",https://www.efghousewares.co.uk/fiesta-glass-mug-245ml-pk3,https://www.amazon.co.uk/dp/B0FWCVNWCM,50,,Available (see Keepa data),1.0,1.5,1.25,11.99,1.8,3.13,0.55,1.99833333333333,1.34599999999999,3.81166666666666,-1.34599999999999,3.26166666666666,181.203703703703,8.07599999999999,32.6438698915763,767,50,8964000624173,5056422673792,0.13513513513513514,8964000624173,5056422673792,True,True,False,1.0,1.0,1.0,3.26166666666666,1:1 Match,,,0,,Common terms: glass,8964000624173,5056422673792
6963753760604,nan,B0CDCP9X3Y,WOODEN CHOPPING BOARD 30X20 CM,SOL 2pk Bamboo Cutting Board for Kitchen 30 x 20cm x 1cm Wooden Chopping Surface for Bread Meat Fruit and Vegetables Durable Serving Tray for Household Meal Preparation Everyday Use,https://www.efghousewares.co.uk/wooden-chopping-board-30x20-cm,https://www.amazon.co.uk/dp/B0CDCP9X3Y,200,,,,1.332,1.11,9.99,1.24875,2.41,0.55,1.66499999999999,1.06375,3.55625,-1.06375,3.00625,181.099397590361,6.3825,36.1111111111111,768,200,6963753760604,,0.20853080568720378,6963753760604,,True,False,False,1.0,2.0,2.0,1.67425,BUNDLE (2x) - OK,,,0,,"Common terms: chopping, wooden, board; Product type: board",6963753760604,-
5056295707587,nan,B0DT6Q4NJT,CASA & CASA DUSTPAN & BRUSH ANGLED GREY,"Rechargeable USB Desk Fan with Digital Display, 5-Speed Ultra Quiet Table Fan, 90Â° Manual Tilt & Hangable Fan for Bedroom, Kitchen, Camping, Officeï¼ŒLiving Room",https://www.efghousewares.co.uk/casa-casa-dustpan-brush-angled-grey-121259,https://www.amazon.co.uk/dp/B0DT6Q4NJT,100,Available (see Keepa data),,1.0,3.696,3.08,19.99,3.0,3.46,0.55,3.33166666666666,2.018,7.11833333333333,-2.018,6.56833333333333,180.945821854912,12.1079999999999,39.4297148574287,769,100,5056295707587,,0.23880597014925373,5056295707587,,True,False,False,1.0,1.0,1.0,6.56833333333333,1:1 Match,,,0,,Title alignment,5056295707587,-
5026180036108,nan,B087QHBS38,APOLLO ACACIA DISPLAY PLATTER 37x15CM,Acacia Wood Serving Platter 43 x 15cm with Grooves & Handle XL Luxury Snack Paddle Large XL Reversible Tray for Dinner Parties Ideal for Chips Dips CruditÃ©s Cheese Charcuterie Deluxe Present Gift UK,https://www.efghousewares.co.uk/apollo-acacia-display-platter-37x15cm-114118,https://www.amazon.co.uk/dp/B087QHBS38,100,Available (see Keepa data),,1.0,5.076,4.23,24.99,3.75,3.65,0.55,4.16499999999999,2.436,9.19499999999999,-2.436,8.64499999999999,180.857740585774,14.616,41.5126050420168,770,100,5026180036108,,0.2033898305084746,5026180036108,,True,False,False,1.0,1.0,1.0,8.64499999999999,1:1 Match,,,0,,"Common terms: platter, acacia",5026180036108,-
5017403071334,5060801700023,B08BYZ98K4,BLACKSPUR FACE MASK WITH VALVE 3PC,Face Masks - Breathable Face Masks with Filter - Cotton Face Mask â€“Reusable Face Mask with Adjustable Ear Straps and Nose Wire â€“ with Valve and Replaceable filters,https://www.efghousewares.co.uk/blackspur-face-mask-with-valve-3pc,https://www.amazon.co.uk/dp/B08BYZ98K4,600,Available (see Keepa data),,1.0,2.016,1.68,11.99,0.96,2.77,0.55,1.99833333333333,1.192,4.58166666666666,-1.192,4.03166666666666,180.792227204783,7.152,40.3502919099249,771,600,5017403071334,5060801700023,0.30845771144278605,5017403071334,5060801700023,True,True,False,1.0,1.0,1.0,4.03166666666666,1:1 Match,,,0,,"Common terms: valve, face, mask",5017403071334,5060801700023
6923456805842,721295506069,B0F9W8GT58,ADORN SHOWER HOSE 2M,"Magichome 2m Shower Hose â€“ Leakproof, Anti-Kink, High Pressure Resistance Shower Hose Replacement, Universal Fit (G1/2 Standard) Hose with Brass Connectors & Washers",https://www.efghousewares.co.uk/adorn-shower-hose-2m,https://www.amazon.co.uk/dp/B0F9W8GT58,100,Available (see Keepa data),,1.0,1.308,1.09,9.98,1.3,2.42,0.55,1.66333333333333,1.072,3.50666666666666,-1.072,2.95666666666666,180.284552845528,6.432,35.5511022044088,772,100,6923456805842,721295506069,0.1711229946524064,6923456805842,721295506069,True,True,False,1.0,1.0,1.0,2.95666666666666,1:1 Match,,,0,,"Common terms: shower, hose",6923456805842,721295506069
5011867201139,nan,B0C7FJY9SL,HAMMERITE METAL PAINT HAMMERED BLACK 400ML,"Pristar Remote Control Car Hand Gesture Controlled Car, 1:14 RC Stunt Auto 360Â° Rotation 3 Control Methods 2.4 GHz Drift Glove Controlled Cars Gift Toy for Kids Boy Girls Age 5 6 7 8 9 10 11 12",https://www.efghousewares.co.uk/hammerite-metal-paint-hammered-black-400ml,https://www.amazon.co.uk/dp/B0C7FJY9SL,400,,,,11.352,9.46,42.99,5.37375,2.41,0.55,7.16499999999999,3.55875,18.58125,-3.55875,18.03125,180.132367632367,21.3525,50.33147243545,773,400,5011867201139,,0.19491525423728814,5011867201139,,True,False,False,1.0,1.0,1.0,18.03125,1:1 Match,,,0,,Title alignment,5011867201139,-
5026180012836,nan,B0CCNVCJJ7,APOLLO CAKE TURNTABLE,"Ohuhu Cake Turntable, 12 Inch Cake Decorating Turntable, Aluminium Alloy Cake Rotating Stand, Cake Turn Table for Baking Cake Decoration, Gift for Christmas",https://www.efghousewares.co.uk/apollo-cake-turntable,https://www.amazon.co.uk/dp/B0CCNVCJJ7,300,Available (see Keepa data),,1.0,6.048,5.04,29.99,4.5,4.87,0.55,4.99833333333333,2.992,10.5816666666666,-2.992,10.0316666666666,179.457364341085,17.952,40.1400466822274,774,300,5026180012836,,0.1807909604519774,5026180012836,,True,False,False,1.0,1.0,1.0,10.0316666666666,1:1 Match,,,0,,"Common terms: turntable, cake",5026180012836,-
5052516114844,nan,B08QZGMGW2,WORLD OF PETS FEATHER CAT TEASER,"Hianjoo Cat Feather Teaser Set 12 pcs, Interactive Toys for Cats 2 Retractable Cat Wand Funny Sticks and 10 Replacement Feather Toys with Bell for Kitten Catcher Having Fun Exercise Playing",https://www.efghousewares.co.uk/world-of-pets-feather-cat-teaser-122516,https://www.amazon.co.uk/dp/B08QZGMGW2,300,Available (see Keepa data),,1.0,0.936,0.78,8.98,1.35,2.42,0.55,1.49666666666666,1.02,2.93333333333333,-1.02,2.38333333333333,179.197994987468,6.11999999999999,31.84855233853,775,300,5052516114844,,0.16289592760180996,5052516114844,,True,False,False,1.0,12.0,12.0,-7.912666666666671,BUNDLE (12x) - LOSS,,,0,,"Common terms: feather, teaser, cat",5052516114844,-
5055441460468,nan,B0BC3MRLRZ,DEKTON HIGH VIS VEST ONE SIZE FITS ALL,"5 Pack Hi Vis Vests,Safety Vests,Standard Size Reflective High Visibility Vests,Unisex Hi Vis Jacket for Traffic Work, Running, Surveyor and Security Guard Construction Vest",https://www.efghousewares.co.uk/dekton-high-vis-vest-one-size-fits-all-122035,https://www.amazon.co.uk/dp/B0BC3MRLRZ,300,Available (see Keepa data),,1.0,3.072,2.56,14.99,0.75,3.06,0.55,2.49833333333333,1.384,6.12166666666666,-1.384,5.57166666666666,179.153269024651,8.304,44.6030687124749,776,300,5055441460468,,0.21800947867298578,5055441460468,,True,False,False,1.0,5.0,5.0,-6.71633333333334,BUNDLE (5x) - LOSS,,,0,,"Common terms: vest, high, vis",5055441460468,-
5026180064835,785249515514,B09X2WZJDV,APOLLO ZEUS 10 INCH SCISSORS,Fabric Scissors Professional 10 inch(25.4cm) Heavy Duty Scissors for Leather Sewing Shears for Tailoring Industrial Strength High Carbon Steel Tailor Shears Sharp for Home Office Artists Dressmakers,https://www.efghousewares.co.uk/apollo-zeus-10-inch-scissors,https://www.amazon.co.uk/dp/B09X2WZJDV,800,Available (see Keepa data),,1.0,1.644,1.37,10.99,1.65,2.16,0.55,1.83166666666666,1.146,3.97833333333333,-1.146,3.42833333333333,178.559027777777,6.87599999999999,37.4340309372156,777,800,5026180064835,785249515514,0.10619469026548672,5026180064835,785249515514,True,True,False,1.0,1.0,1.0,3.42833333333333,1:1 Match,,,0,,"Common terms: scissors, inch; Product type: scissors",5026180064835,785249515514
5055441448329,nan,B0CLTVVT14,DEKTON HIGH POWER TYPE C RECHARGEABLE FLASHLIGHT,"WUBEN E7 1800 Lumen Torch Light with Magnet - Super Bright 6 Modes EDC Flashlight, Typ-C Rechargeable LED Flash Light; IP68 Pocket Flashlight for Headlamp Use, Rescue, Camping",https://www.efghousewares.co.uk/dekton-high-power-type-c-rechargeable-flashlight-106703,https://www.amazon.co.uk/dp/B0CLTVVT14,200,Available (see Keepa data),,1.0,5.91599999999999,4.93,26.09,3.39,3.1,0.55,4.34833333333333,2.394,10.3216666666666,-2.394,9.77166666666666,178.31508515815,14.364,44.9444231506324,778,200,5055441448329,,0.35874439461883406,5055441448329,,True,False,False,1.0,1.0,1.0,9.77166666666666,1:1 Match,,,0,,"Common terms: rechargeable, flashlight; Brand: FLASH",5055441448329,-
5056563100430,789585124362,B0BCJNHFNY,SIMPLY TYRE REPAIR KIT 8PC,"Tyre Repair Kit,70pcs Tyre Plug Kit,Heavy Duty Tyre Puncture Repair Kit,Universal Car Tyre Patch Kit with 30 Tyre Repair Rubber Strip for Tires on Cars,Trucks,Motorcycles,ATV,Tractor,Van",https://www.efghousewares.co.uk/simply-tyre-repair-kit-8pc,https://www.amazon.co.uk/dp/B0BCJNHFNY,500,Available (see Keepa data),,2.0,2.484,2.07,14.99,2.25,2.96,0.55,2.49833333333333,1.566,5.21166666666666,-1.566,4.66166666666666,177.926208651399,9.39599999999999,37.3182121414276,779,500,5056563100430,789585124362,0.16037735849056603,5056563100430,789585124362,True,True,False,1.0,70.0,70.0,-166.73433333333332,BUNDLE (70x) - LOSS,,,0,,"Common terms: repair, tyre, kit",5056563100430,789585124362
5015826006759,nan,B09259TM1F,CHEFS CHOICE CREPE/PANCAKE PAN 25CM,"SENSARTE Non Stick Crepe Pan, Dosa Pan Die-cast Auluminium Pancake Flat Skillet Tawa Griddle 26cm with Stay-Cool Handle, Induction Compatible, PFOA Free",https://www.efghousewares.co.uk/chefs-choice-crepe-pancake-pan-25cm,https://www.amazon.co.uk/dp/B09259TM1F,600,Available (see Keepa data),,2.0,5.304,4.42,25.99,4.5,3.36,0.55,4.33166666666666,2.566,9.37833333333333,-2.566,8.82833333333333,177.632461435278,15.3959999999999,40.7618314736437,780,600,5015826006759,,0.24598930481283424,5015826006759,,True,False,False,1.0,1.0,1.0,8.82833333333333,1:1 Match,,,0,,"Common terms: pancake, crepe, pan; Product type: pan",5015826006759,-
5014348297157,nan,B0723GK5V9,GROSVENOR 55CM TROUGH BLACK,4 Black Gros Trough 55cm,https://www.efghousewares.co.uk/grosvenor-55cm-trough-black,https://www.amazon.co.uk/dp/B0723GK5V9,50,,,,3.348,2.79,16.49,2.06125,2.41,0.55,2.74833333333333,1.56224999999999,6.48041666666666,-1.56224999999999,5.93041666666666,177.55738522954,9.3735,43.1564584596725,781,50,5014348297157,,0.5098039215686274,5014348297157,,True,False,False,1.0,1.0,1.0,5.93041666666666,1:1 Match,NEEDS_VERIFICATION,Moderate title match,55,"Verify: brand, pack size, exact variant","Common terms: trough, black",5014348297157,-
8711252244990,657419416986,B07W21DW71,WODDEN HANGER WITH CLIP 2PC,"Amber Home 36cm Natural Wooden Pants Hangers 10pcs, Smooth Wood Skirt Hanger Organizer with Adjustable Anti-Slip Chrome Clips, Space Saving Solid Clothes Hangers Rack for Bottoms Jeans Slacks Trousers",https://www.efghousewares.co.uk/wodden-hanger-with-clip-2pc-110944,https://www.amazon.co.uk/dp/B07W21DW71,700,Available (see Keepa data),,2.0,1.344,1.12,11.69,1.75,3.36,0.55,1.94833333333333,1.35599999999999,3.51166666666666,-1.35599999999999,2.96166666666666,177.345309381237,8.136,30.4020530367835,782,700,8711252244990,657419416986,0.03524229074889868,8711252244990,657419416986,True,True,False,1.0,10.0,10.0,-9.134333333333341,BUNDLE (10x) - LOSS,,,0,,Common terms: hanger,8711252244990,657419416986
5038673412009,5060914730153,B097QT998R,PRIMA SHOE RACK 30 PAIRS BLACK,"S-538 10 Tiers Black Adjustable Shoe Storage Tall Shoe Rack Organiser Shelf Hold Stand for 30 Pairs Shoe, 56 x 30 x 170cm, Sturdy Design, Space Saving",https://www.efghousewares.co.uk/prima-shoe-rack-30-pairs-black-81055,https://www.amazon.co.uk/dp/B097QT998R,100,Available (see Keepa data),,2.0,9.072,7.56,39.99,6.0,4.94,0.55,6.66499999999999,3.81,14.825,-3.81,14.275,176.017262638717,22.86,42.8357089272318,783,100,5038673412009,5060914730153,0.26666666666666666,5038673412009,5060914730153,True,True,False,30.0,1.0,0.03333333333333333,23.0446,SPLIT (1/30) - OK,,,0,,"Common terms: black, pairs, shoe, rack",5038673412009,5060914730153
5010853265179,5010853267579,B087K9G76Y,VINERS EVERYDAY PURITY 4PC DINNER KNIFE,Viners Everyday Breeze 16 Piece 18/0 Silver Stainless Steel Cutlery Set,https://www.efghousewares.co.uk/viners-everyday-purity-4pc-dinner-knife,https://www.amazon.co.uk/dp/B087K9G76Y,50,Available (see Keepa data),,3.0,3.96,3.3,20.14,3.03,3.13,0.55,3.35666666666666,2.002,7.32333333333333,-2.002,6.77333333333333,175.930735930736,12.012,40.3574975173783,784,50,5010853265179,5010853267579,0.4727272727272727,5010853265179,5010853267579,True,True,False,1.0,16.0,16.0,-52.626666666666665,BUNDLE (16x) - LOSS,FILTERED_OUT_HIGHLY_LIKELY,Brand match but negative profit,70,Adjusted profit: £-52.63,"Common terms: everyday, viners; Brand: VINERS",5010853265179,5010853267579
5010853281667,5010853271866,B08KJGYJNK,MASON CASH MIXING BOWL IN THE MEADOW DAFFODIL 21CM,"Mason Cash in The Forest Hedgehog Mixing Bowl 1.1 Litre | 21cm Red S30 Stoneware Bowl for Baking, Pudding & Cookie Dough, Embossed Woodland Design",https://www.efghousewares.co.uk/mason-cash-mixing-bowl-in-the-meadow-daffodil-21cm-118428,https://www.amazon.co.uk/dp/B08KJGYJNK,100,Available (see Keepa data),Available (see Keepa data),7.0,4.776,3.98,22.62,2.78,3.58,0.55,3.76999999999999,2.178,8.51,-2.178,7.96,175.717439293598,13.068,42.2281167108753,785,100,5010853281667,5010853271866,0.32653061224489793,5010853281667,5010853271866,True,True,False,1.0,1.0,1.0,7.96,1:1 Match,HIGHLY_LIKELY,Brand and product type match,76,-,"Common terms: mixing, mason, bowl, cash; Brand: MASON CASH; Product type: bowl",5010853281667,5010853271866
5411183131217,nan,B07STZLCM6,SOUDAL EXPANDING FOAM HAND HELD 150ML,Soudal 750ml Champagne Gap Filler Expanding Foam Handheld Spray with Nozzle & Gloves (3),https://www.efghousewares.co.uk/soudal-expanding-foam-hand-held-150ml,https://www.amazon.co.uk/dp/B07STZLCM6,400,,,,3.096,2.58,15.55,1.94375,2.41,0.55,2.59166666666666,1.49675,6.02458333333333,-1.49675,5.47458333333333,174.906815761448,8.9805,42.2475884244373,786,400,5411183131217,,0.512,5411183131217,,True,False,False,1.0,1.0,1.0,5.47458333333333,1:1 Match,HIGHLY_LIKELY,Brand match with good title alignment,70,-,"Common terms: expanding, soudal, foam; Brand: SOUDAL",5411183131217,-
8721037386548,5056333812822,B07VXWD89T,BOWL GLASS 160X140X20MM FISH,URBNLIVING Elegant Round Glass Vases in Various Sizes - Ideal for Flowers or as Fish Bowls (20cm),https://www.efghousewares.co.uk/bowl-glass-160x140x20mm-fish-119486,https://www.amazon.co.uk/dp/B07VXWD89T,50,,Available (see Keepa data),2.0,1.212,1.01,13.39,2.01,4.87,0.55,2.23166666666666,1.688,3.26833333333333,-1.688,2.71833333333333,174.252136752136,10.1279999999999,24.3614637789395,787,50,8721037386548,5056333812822,0.224,8721037386548,5056333812822,True,True,False,1.0,1.0,1.0,2.71833333333333,1:1 Match,,,0,,"Common terms: glass, fish; Product type: bowl",8721037386548,5056333812822
5021346493016,nan,B0FFHJKPF5,TERRACOTTA STANDARD POT 11IN,Green Thumbz Terracotta Plant Pots - 20cm x 2 Pack Large Terracotta Pots with Saucer and Drainage Hole - Flower Pots Outdoor or Indoor Use - Brown Clay Pot with Tray,https://www.efghousewares.co.uk/terracotta-standard-pot-11in,https://www.amazon.co.uk/dp/B0FFHJKPF5,50,,,,6.036,5.03,24.99,3.12375,2.41,0.55,4.16499999999999,2.22275,10.2612499999999,-2.22275,9.71124999999999,174.036738351254,13.3365,46.6326530612244,788,50,5021346493016,,0.25906735751295334,5021346493016,,True,False,False,1.0,2.0,2.0,3.6752499999999912,BUNDLE (2x) - OK,,,0,,"Common terms: terracotta, pot; Product type: pot",5021346493016,-
5050796011891,nan,B0D8LB6XS9,BRIGHT & HOMELY GARDENING GLOVES RIGGER LEATHER HEAVY DUTY,"WESTWOOD FOX Ladies/Mens Leather Gardening Gloves Thorn Proof Rigger Garden work gloves, Safety Working Gloves, Premium Quality (Green, M)",https://www.efghousewares.co.uk/bright-homely-gardening-gloves-rigger-leather-heavy-duty-121540,https://www.amazon.co.uk/dp/B0D8LB6XS9,200,Available (see Keepa data),,1.0,1.344,1.12,7.97,0.4,1.67,0.55,1.32833333333333,0.748,3.45166666666666,-0.748,2.90166666666666,173.75249500998,4.488,43.6888331242158,789,200,5050796011891,,0.3877551020408163,5050796011891,,True,False,False,1.0,1.0,1.0,2.90166666666666,1:1 Match,,,0,,"Common terms: gardening, leather, gloves, rigger",5050796011891,-
8711295646423,nan,B0F8H38T4S,VACUUM BAG 36X26CM,"6Pack Vacuum Storage Bags for Clothes, Reusable, 40x60cm Travel Essentials Sealer Compression Bags, Space Saver Vacuum Cubes Packing Bags, for Storage Coats Clothes Towels Bedding Duvet Blanket",https://www.efghousewares.co.uk/vacuum-bag-36x26cm,https://www.amazon.co.uk/dp/B0F8H38T4S,50,,,1.0,0.672,0.56,7.99,1.2,2.42,0.55,1.33166666666666,0.946,2.47833333333333,-0.946,1.92833333333333,173.723723723723,5.67599999999999,28.9612015018773,790,50,8711295646423,,0.13270142180094788,8711295646423,,True,False,False,1.0,6.0,6.0,-1.4316666666666704,BUNDLE (6x) - LOSS,,,0,,Common terms: vacuum; Product type: bag,8711295646423,-
5010303180595,5060985272279,B0DH53QYJ3,FAIRY DISH BRUSH 3 REFILLS,Fillable Washing up Brush and Sponge - Easy Grip Dish Cleaner - with 3X General Purpose Brush Refills and 3X Non-Scratch Refills,https://www.efghousewares.co.uk/fairy-dish-brush-3-refills-114024,https://www.amazon.co.uk/dp/B0DH53QYJ3,50,Available (see Keepa data),Available (see Keepa data),2.0,1.272,1.06,9.98,1.3,2.61,0.55,1.66333333333333,1.104,3.34666666666666,-1.104,2.79666666666666,173.706004140786,6.624,33.627254509018,791,50,5010303180595,5060985272279,0.2727272727272727,5010303180595,5060985272279,True,True,False,1.0,1.0,1.0,2.79666666666666,1:1 Match,,,0,,"Common terms: refills, brush, dish; Product type: brush",5010303180595,5060985272279
5060743591604,5060659230154,B07XLNJDY9,ECO WISE PAPER CUPS RIPPLE DOTTED12OZ 6PCS,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks | Eco Freindly Drinking Coffee Cups Disposable | 8oz - 236ml,https://www.efghousewares.co.uk/eco-wise-paper-cups-ripple-dotted12oz-6pcs-112769,https://www.amazon.co.uk/dp/B07XLNJDY9,800,Available (see Keepa data),Available (see Keepa data),2.0,0.852,0.71,9.97,1.5,3.36,0.55,1.66166666666666,1.22399999999999,2.73833333333333,-1.22399999999999,2.18833333333333,173.677248677248,7.34399999999999,26.3390170511534,792,800,5060743591604,5060659230154,0.3515151515151515,5060743591604,5060659230154,True,True,False,6.0,1.0,0.16666666666666666,2.89833333333333,SPLIT (1/6) - OK,,,0,,"Common terms: paper, cups, eco",5060743591604,5060659230154
5060743590874,5060659230154,B07XLNJDY9,ECO WISE PAPER CUPS LIDS 8OZ PK25,100 Paper Cups - Disposable Paper Cups for Hot and Cold Drinks | Eco Freindly Drinking Coffee Cups Disposable | 8oz - 236ml,https://www.efghousewares.co.uk/eco-wise-paper-cups-lids-8oz-pk25-112889,https://www.amazon.co.uk/dp/B07XLNJDY9,800,Available (see Keepa data),Available (see Keepa data),2.0,0.852,0.71,9.97,1.5,3.36,0.55,1.66166666666666,1.22399999999999,2.73833333333333,-1.22399999999999,2.18833333333333,173.677248677248,7.34399999999999,26.3390170511534,793,800,5060743590874,5060659230154,0.358974358974359,5060743590874,5060659230154,True,True,False,1.0,1.0,1.0,2.18833333333333,1:1 Match,,,0,,"Common terms: paper, cups, eco",5060743590874,5060659230154
5014348277067,nan,B0046MHRMM,BEAUFORT SQUARE FOOD CONTAINER 1LTR,Beaufort 13 Litre New SQUARE FOOD & CAKE CONTAINER WITH CLEAR SOLID LID,https://www.efghousewares.co.uk/beaufort-sq-food-container-01-ltr,https://www.amazon.co.uk/dp/B0046MHRMM,200,,,,0.744,0.62,7.92,0.99,2.41,0.55,1.31999999999999,0.914,2.58,-0.914,2.03,173.504273504273,5.48399999999999,30.7575757575757,794,200,5014348277067,,0.6226415094339622,5014348277067,,True,False,False,1.0,1.0,1.0,2.03,1:1 Match,HIGHLY_LIKELY,Brand and product type match,82,-,"Common terms: container, beaufort, square, food; Brand: BEAUFORT; Product type: container",5014348277067,-
5024418537472,nan,B0937H7QLN,CANDLE POTS WITH CRYSTALS PK3,"Crystal Scented Candles Gift Set for Women, Meditation 7 Chakra Candles Set, Spiritual Healing Candles for Yoga, Cleansing, Manifesting, Relaxation",https://www.efghousewares.co.uk/candle-pots-with-crystals-pk3-119592,https://www.amazon.co.uk/dp/B0937H7QLN,400,Available (see Keepa data),,1.0,3.36,2.8,17.99,2.7,3.13,0.55,2.99833333333333,1.836,6.36166666666666,-1.836,5.81166666666666,173.482587064676,11.016,38.7659811006114,795,400,5024418537472,,0.11363636363636363,5024418537472,,True,False,False,1.0,1.0,1.0,5.81166666666666,1:1 Match,,,0,,Product type: candle,5024418537472,-
5056170346733,789246016425,B019NYMBTG,POPCORN HOLDER LARGE,"NOVELTY PLACE Plastic Red & White Striped Classic Popcorn Containers for Movie Night - 7.8"" Tall x 3.8"" Square (4 Pack)",https://www.efghousewares.co.uk/popcorn-holder-large,https://www.amazon.co.uk/dp/B019NYMBTG,500,Available (see Keepa data),,1.0,1.14,0.95,9.95,1.49,2.7,0.55,1.65833333333333,1.138,3.15166666666666,-1.138,2.60166666666666,173.444444444444,6.828,31.3768844221105,796,500,5056170346733,789246016425,0.2302158273381295,5056170346733,789246016425,True,True,False,1.0,4.0,4.0,-0.81833333333334,BUNDLE (4x) - LOSS,,,0,,Common terms: popcorn,5056170346733,789246016425
8692952067501,8692952079030,B082XDN4LH,LAV GLASS WHISKEY TUMBLER 345ML 3PCE,Lav Coral Tumbler Glasses. Coloured Base (Pack of 6) Whisky Juice Drinking Glasses Set. 345ml,https://www.efghousewares.co.uk/lav-glass-whiskey-tumbler-345ml-3pce-116595,https://www.amazon.co.uk/dp/B082XDN4LH,200,Available (see Keepa data),,3.0,2.268,1.89,15.0,2.25,3.58,0.55,2.5,1.654,4.78,-1.654,4.23,173.360655737704,9.924,33.84,797,200,8692952067501,8692952079030,0.29457364341085274,8692952067501,8692952079030,True,True,False,1.0,6.0,6.0,-7.109999999999999,BUNDLE (6x) - LOSS,,,0,,"Common terms: tumbler, lav; Brand: LAV",8692952067501,8692952079030
5013478558008,nan,B0C37Z88WM,KINGFISHER PLASTIC 15 HALF PINT GLASSES,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,https://www.efghousewares.co.uk/kingfisher-plastic-15-half-pint-glasses,https://www.amazon.co.uk/dp/B0C37Z88WM,100,Available (see Keepa data),,3.0,0.852,0.71,8.99,1.35,2.7,0.55,1.49833333333333,1.062,2.73166666666666,-1.062,2.18166666666666,173.148148148148,6.37199999999999,29.1212458286985,798,100,5013478558008,,0.4716981132075472,5013478558008,,True,False,False,1.0,50.0,50.0,-39.56633333333334,BUNDLE (50x) - LOSS,,,0,,"Common terms: plastic, glasses, pint, half",5013478558008,-
5053249268729,nan,B00ITX9BKA,PAN AROMA CANDLE PRINTED GLASS PINK ORCHID,"Gift Set with 3 Scented Aromatic Mood Wax Candles - Glass Plate Stones Candle | Aromatherapy Scented Fragrance Aroma | Home Office Decor, Ornament (Vanilla Orchid)",https://www.efghousewares.co.uk/pan-aroma-printed-glass-candle-pink-orchid-111220,https://www.amazon.co.uk/dp/B00ITX9BKA,100,,Available (see Keepa data),2.0,1.08,0.9,8.99,1.12375,2.41,0.55,1.49833333333333,0.99675,3.05791666666666,-0.99675,2.50791666666666,172.959770114942,5.98049999999999,33.4760845383759,799,100,5053249268729,,0.3024390243902439,5053249268729,,True,False,False,1.0,1.0,1.0,2.50791666666666,1:1 Match,,,0,,"Common terms: candle, orchid, aroma, glass; Product type: candle",5053249268729,-
8719202138375,nan,B0C2Y2T2S8,KNEELING PAD ASSORTED CY8400000,"Ohuhu Comfy Garden Kneeling Pad 2 Pack, 4cm Extra Thick Kneeling Mat Comfortable Kneeling Pads for Gardening, Outdoor, Work, Soft EVA Foam Pad Knee Pads Premium Knee Cushion for Yoga & Bath",https://www.efghousewares.co.uk/kneeling-pad-assorted-cy8400000-111043,https://www.amazon.co.uk/dp/B0C2Y2T2S8,200,Available (see Keepa data),,1.0,2.328,1.94,15.19,2.28,3.59,0.55,2.53166666666666,1.67199999999999,4.84833333333333,-1.67199999999999,4.29833333333333,172.623828647925,10.0319999999999,33.9565503620803,800,200,8719202138375,,0.2,8719202138375,,True,False,False,1.0,2.0,2.0,1.9703333333333304,BUNDLE (2x) - OK,,,0,,"Common terms: kneeling, pad",8719202138375,-
5024418610854,nan,B0D7818YQD,CANDLE WINE BOTTLE LAMP 5X19CM,"Wireless Bottle Lamp,2025 New 3 Color Stepless Dimming Wireless Wine Bottle Lamp, USB Rechargeable Touch LED Wine Bottle Lights for Home,Bar,Camping,Travel (Gold, 1PC)",https://www.efghousewares.co.uk/candle-wine-bottle-lamp-5x19cm-119472,https://www.amazon.co.uk/dp/B0D7818YQD,200,,,,2.268,1.89,12.79,1.59875,2.41,0.55,2.13166666666666,1.28975,4.75958333333333,-1.28975,4.20958333333333,172.523907103825,7.73849999999999,39.4956997654417,801,200,5024418610854,,0.2233502538071066,5024418610854,,True,False,False,1.0,1.0,1.0,4.20958333333333,1:1 Match,,,0,,"Common terms: bottle, lamp, wine; Product type: lamp",5024418610854,-
