,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,NetProfit,ROI,supplier_pack,amazon_pack,pack_ratio,adjusted_profit,title_similarity,brand_match,verdict,confidence,reason
1417,5012128581076.0,,B0BGSVFXDK,GIFTMAKER STACKABLE SML BOX snowman,Christmas Small 3 Piece Stacking Nested Gift Box Set Reindeer Design,1.03999999999999,31.0447761194029,1,3,3.0,-5.6800000000000095,0.4077669902912621,False,NEEDS_VERIFICATION,40,Partial match - verify details
1418,5016679234870.0,,B0DNZHRHMP,BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,1.26624999999999,31.0355392156862,1,1,1.0,1.26624999999999,0.23255813953488372,False,OTHER,30,Insufficient match evidence
1419,5019923200898.0,,B0F3HZZW2T,SECURPAK GLASS  PLATED SLOTTED BP 38MM,"Crevice Cleaning Brushes, Scrub Brush Tool for Hard to Reach Tight Spaces, Home Essentials Cleaning Supplies for Shower, Bathroom, Kitchen, Toiletï¼ŒWindow",0.374999999999999,30.99173553719,1,1,1.0,0.374999999999999,0.14507772020725387,False,OTHER,30,Insufficient match evidence
1420,5010792470108.0,,B0DBQSZZLG,DIFFUSER 500ML PEONY & BLUSH,Lesser & Pavey Desire Aroma Pomegranate & Peony Diffuser 500ml | Aromatherapy for Home Relaxation | Stylish Gift Idea | Perfect for a Soothing Home Ambiance,2.77124999999999,30.9636871508379,1,1,1.0,2.77124999999999,0.2391304347826087,False,OTHER,30,Insufficient match evidence
1421,5019923196221.0,,B09NW5T692,SECURPLUMB PS ELBOW 15MM,Pipestation 15mm Compression Elbow Connectors (Pack of 2) | Durable Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | 15mm Chrome Compressions Plumbers Pipe Fitting,0.432916666666666,30.922619047619,1,2,2.0,-0.5870833333333341,0.1320754716981132,False,OTHER,30,Insufficient match evidence
1422,5060386422662.0,,B01CMHNDKC,BLUE CANYON ROUND WALL MIRROR WHITE,"Blue Canyon Round Mirror, 40 cm Length x 40 cm Width, White",1.92958333333333,30.8733333333333,1,1,1.0,1.92958333333333,0.6382978723404256,True,HIGHLY_LIKELY,63,Brand match: BLUE CANYON
1423,5056032969131.0,,B0CZDKK3R9,TOWER PRESTO 2 TIER STEAMER PT21004WHT,"Aigostar 3 Tier Electric Food Steamer 12L, 900W Vegetable Steamer with 60 Minute Timer, BPA Free, Separate Rice Bowl and Stackable Steam Baskets, Healthy Cooking, Energy Saving, Refill While Steaming",5.74958333333333,30.6644444444444,1,1,1.0,5.74958333333333,0.1940928270042194,False,OTHER,30,Insufficient match evidence
1424,,749355142972.0,B0BHNPHR73,FESTIVE MAGIC HANGING WISHING SANTA SIGN 40CM,"Wooden Christmas Decorations, Christmas Plaque Sign Door Hanging Sign Xmas Santa Ornaments Ceiling Window Decorations for Xmas Home Room Indoor Outdoor Decor Y3SDGP",0.765,30.4780876494024,1,1,1.0,0.765,0.3062200956937799,False,LOW_PRIORITY,30,Weak match - low confidence
1425,5014353089983.0,,B00QM9CG7I,KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",0.898749999999999,30.3631756756756,1,5,5.0,-10.66925,0.3977272727272727,True,LOW_PRIORITY,39,Weak match - low confidence
1426,742288774326.0,6915389012343.0,B07SYK3KX5,MASTERCOOK CASSEROLE SET 20-22-24CM 3 PIECES,"Amazon Basics 3-Piece Stainless Steel Space Saving Induction Cookware Set - Casserole with Stackable Lid, Soft Touch Handle - 16/20/24 cm, 14.56 inches",5.42,30.0443458980044,3,1,0.3333333333333333,19.412,0.36923076923076925,False,LOW_PRIORITY,36,Weak match - low confidence
1427,5026180036030.0,4250616213721.0,B08YNB45N4,APOLLO  GRANITE BOARD 25X15,Moritz & Moritz 2X Small Plastic Chopping Board Set Black Granite Look - 25x15 cm - Cutting Boards for Kitchen - Kitchen Chopping Boards Hygienic and Dishwasher Safe,0.698333333333333,29.8433048433048,1,1,1.0,0.698333333333333,0.21875,False,OTHER,30,Insufficient match evidence
1428,5055706660213.0,7427316664826.0,B0FHLKKDKJ,BABY PIPKIN MINI FOOD STORAGE POTS 8PCE,"Mini Plastic Food Storage Pots with Lids â€“ 8 Pack Weaning Containers â€“ Airtight, Leakproof, Microwave & Freezer Safe â€“ Reusable Snack, Sauce & Meal Prep Containers â€“ travel Stackable & BPA-Free",0.388333333333333,29.6437659033079,8,8,1.0,0.388333333333333,0.025,False,OTHER,30,Insufficient match evidence
1429,5024418660842.0,,B0DH974Z2Q,INCENSE STICKS MAGIC MIST PACK OF 12,"Stamford Fantasy Mythical Incense Sticks â€“ 12 Unique Fragrances (15 Sticks Each) with JRose Burner | Dragonâ€™s Fire, Mermaidâ€™s Love, Unicornâ€™s Grace & More | Aromatic Home & Meditation Set",1.54125,29.3571428571428,12,1,0.08333333333333333,6.71125,0.21645021645021645,False,OTHER,30,Insufficient match evidence
1430,5026180035583.0,,B0CQJ78NMH,APOLLO MARBLE CHEESE WIRE BOARD,"Upgraded Cheese Slicer Set with 5 Replacement Wires & Heavy-Duty 5"" x 8"" Marble Board - Durable Cheese Cutter for Block Cheeses, Butter, and More - Essential Kitchen Gadget Tool - White",2.24499999999999,29.308093994778,1,1,1.0,2.24499999999999,0.2037037037037037,False,OTHER,30,Insufficient match evidence
1431,5054061297706.0,,B07C8V2DJ7,RUSSELL HOBBS VIENNA CUTLERY SET 16PC,"Russell Hobbs RH00022GP Vienna 16 Piece Cutlery Set - Stainless Steel Silverware, Service for 4, Tableware with Forks, Knives, Tablespoons and Teaspoons, Dishwasher Safe Flatware, Mirror Polished",3.31833333333333,29.2106807511737,1,16,16.0,-191.26166666666666,0.29310344827586204,True,OTHER,30,Insufficient match evidence
1432,5030481680069.0,,B0CX81B81N,GLEAMAX 3 DISH BRUSHES,"Holikme 3 Pack Dish Brush Set with Bamboo Handle, Kitchen Scrub Brush for Cleaning Dish, Pot, Sink and Stove, Skillet Scrubber with Tough Bristles for Cast Iron Grill Pan, Yellow White Black",0.341666666666666,29.2022792022792,1,3,3.0,-1.146333333333334,0.16037735849056603,False,OTHER,30,Insufficient match evidence
1433,5029594103718.0,5029594112017.0,B00JITHXRM,ROLSON CLAW HAMMER FIBREGLASS 8OZ,Rolson 11201 8oz Stubby Claw Hammer,0.861666666666667,29.1103603603603,1,1,1.0,0.861666666666667,0.5294117647058824,True,NEEDS_VERIFICATION,52,"Brand match, verify pack/variant"
1434,5015302106713.0,4008600409359.0,B09MWPSLQF,FIRST STEPS SAFARI BABY FEEDING BOTTLE 150ML,NUK First Choice+ Baby Bottle| 0-6 Months M | Temperature Control | Anti Colic Vent | 150 ml | BPA-Free | Silicone Teat | Safari (Beige),0.413333333333333,29.1079812206573,1,1,1.0,0.413333333333333,0.24444444444444444,False,OTHER,30,Insufficient match evidence
1435,5012145002233.0,,B09N7Q1FZ9,CAROLINE PAPER TABLE COVER GOLD,"2Pcs 137*274cm White and Gold Disposable TableCloths Party Paper Plastic TableCloth,Gold Star Rectangular Waterproof Table Cover for Picnic,Baby Shower,Wedding,Christmas,Birthday Party Decorations",0.535,29.0760869565217,1,2,2.0,-1.013,0.21145374449339208,False,OTHER,30,Insufficient match evidence
1436,5026180085229.0,784136073724.0,B08YXKC2NL,APOLLO SERVING TONG 21CM,"Kitchen Tongs(9'')-304 Easy to Clean-Food Safe Stainless Steel Cooking Tongs,Salad,BBQ,Serving,Frying Tongs Utensils,Kitchen Gift etc,Easy Grip Best Sturdy Tongs,Non Stick.",0.534999999999999,29.0760869565216,1,1,1.0,0.534999999999999,0.15306122448979592,False,OTHER,30,Insufficient match evidence
1437,8691444216830.0,9851420464535.0,B0BD8MBJTV,THL SPOON PLASTIC LUX REUSABLE CLEAR 40PCS,"Generic Pack of 100 Heavy Duty Clear Plastic Spoons, Reusable and Washable Spoons Perfect for Picnics,Parties,Camping,Catering Events & Travelling Tableware and Dinnerware",0.371666666666667,29.0364583333334,40,100,2.5,-0.942333333333333,0.2535211267605634,False,OTHER,30,Insufficient match evidence
1438,5056295707907.0,,B0796XTM3S,CASA & CASA WIRE COATED DISH RACK LARGE BLACK,simplywire - Dish Drainer - Anti Rust Drying Rack â€“ Cutlery Basket - Black Plastic Coated Steel,2.48125,28.9865654205607,1,1,1.0,2.48125,0.2112676056338028,False,OTHER,30,Insufficient match evidence
1439,5036446805539.0,,B0BKS724M3,FUJI Ni-mH AA 800 MAH BATTERIES,"Premium Foldable Clothes Drying Hanger with 20 Clips, Anti-Rusty Plastic Drying Rack for Socks, Lingeries, Delicates and Baby Clothes",0.825000000000001,28.9473684210526,1,1,1.0,0.825000000000001,0.2073170731707317,False,OTHER,30,Insufficient match evidence
1440,5017403811046.0,,B0CZMQKXJ7,BLACKSPUR PRECISION KNIFE SET 13PCE,"Precision Craft Knife Set With 2 Knives and 10 Spare Blades - Professional Exacto for Adult Carving, Hobby, Modeling and Art Projects",0.581666666666666,28.9386401326699,13,1,0.07692307692307693,2.198897435897435,0.2857142857142857,False,OTHER,30,Insufficient match evidence
1441,5055441431628.0,8712962529674.0,B092VXSYR2,DEKTON HOOK /LOOP SAND DISC 5PC CRS 80GRIT,Sanding Discs Hook and Loop 180/80/40 Mixed Grit 125mm 8 Hole 30 Pcs Round Sandpaper Pads Set Compatible With Random Orbital Sander,0.401666666666666,28.8968824940048,1,30,30.0,-28.830333333333332,0.30057803468208094,False,LOW_PRIORITY,30,Weak match - low confidence
1442,5024418660859.0,,B0CN2XTXX1,INCENSE STICKS SACRED WOOD PACK OF 12,"Natural Incense Sticks Multipack Variants - 5 (90 gms) Charcoal Free Incense Stick, Made from Upcycled Flowers | Sacred InsensÃ© Sticks from all Cultures (Scented Sticks)",1.51291666666666,28.8174603174602,12,1,0.08333333333333333,6.68291666666666,0.2608695652173913,False,OTHER,30,Insufficient match evidence
1443,5026180058247.0,793127869338.0,B0C1SL1TLV,APOLLO PEELER under rework,"Potato Peeler for Kitchen, Sharp Stainless Steel Vegetable Peeler with Potato Eye Remover, Ergonomic Non-Slip Handle Y Peelers",0.391666666666667,28.7990196078431,1,1,1.0,0.391666666666667,0.25,False,OTHER,30,Insufficient match evidence
1444,5027785817369.0,5027785811817.0,B073VPL2VQ,ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,0.431666666666667,28.5871964679912,1,1,1.0,0.431666666666667,0.85,True,HIGHLY_LIKELY,85,Brand match: ULTRATAPE
1445,3426470301268.0,,B0DN1HXF9B,PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE â€“ Square Glass Dish 20 x 17 cm â€“ 1 L,1.03625,28.5468319559228,1,1,1.0,1.03625,0.6444444444444445,True,HIGHLY_LIKELY,64,Brand match: PYREX
1446,26102251102.0,26102251102.0,B0042FBWQ0,CARAFE .5LT GLASS,"Arcoroc ARC C0199 Carafon Vin Carafe, Glass, transparent, 580 ml",0.761666666666667,28.4203980099502,1,1,1.0,0.761666666666667,0.2962962962962963,False,VERIFIED,95,Exact EAN match
1447,5060091191631.0,5060913008772.0,B0FDLCNNTL,ROYAL CUISINE STAINLESS STEEL SAUCE PAN 3PC SET,"Stainless Steel Saucepan Set â€“ Non Stick Cooking Pots â€“ Tri-Ply Stainless Steel Pot Suitable for All Hobs â€“ 6pcs 16.7cm, 18.7cm & 20.9cm (3 Pots + 3 Lids) â€“ by Nuovva",6.88541666666666,28.2073603714324,1,6,6.0,-136.27458333333283,0.25339366515837103,False,OTHER,30,Insufficient match evidence
1448,11179800292.0,,B0F8QX7C17,UNIQUE BALLOON NEON LIME 10,"Number 10th Birthday Balloon Lime Green Pixel, 40 Inch Large Dark Kelly Green Number 10 Foil Balloons for Boys 10 Year Old Birthday Video Game Forest Golf Patrick's Day Party Decorations Supplies",0.402916666666666,28.1759906759906,1,1,1.0,0.402916666666666,0.16216216216216217,False,OTHER,30,Insufficient match evidence
1449,11179800117.0,,B0C6QHHJVC,UNIQUE BALLOON TRANSPARENT  10,"10 Pcs 24inches Bobo Balloons, Bubble Transparent Balloons Clear Round Crystal Balloon Fillable Clear Balloon for Photo Shoot DIY Party Wedding Anniversary Festival Romantic Decora",0.402916666666666,28.1759906759906,1,10,10.0,-9.101083333333335,0.22857142857142856,False,OTHER,30,Insufficient match evidence
1450,9333527348500.0,,B0DK6VD1Z2,FESTIVE MAGIC HOOKS GUTTER CLIPS 16PK,"100 Pcs Black Gutter Clips, Versatile S-Hooks for Festive Decorations, Reusable Accessory for Christmas Fairy Lights",0.402916666666666,28.1759906759906,1,100,100.0,-104.14108333333334,0.26143790849673204,False,OTHER,30,Insufficient match evidence
1451,8691444216823.0,16392267969.0,B0D7M7GNZR,THL KNIVES PLASTIC REUSABLE CLEAR 40PCS,"Premium Clear Hard Plastic Cutlery Set,Reusable Cutlery Set of 40 Pack: Forks & Spoons & Knives,for Birthday Parties Picnics Buffets BBQ's Weddings Camping",0.36,28.125,40,40,1.0,0.36,0.29896907216494845,False,OTHER,30,Insufficient match evidence
1452,5027785809531.0,5019200120192.0,B073X6QQRP,RHINO LABEL LOW TAC MASKING TAPE 25MMX25M,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,0.384999999999999,28.1021897810218,1,1,1.0,0.384999999999999,0.22594142259414227,False,OTHER,30,Insufficient match evidence
1453,5050796011686.0,,B0DN1K8KKD,BRIGHT & HOMELY MASKING TAPE 48MMx40M PACK OF 6,"Pack of 6 Masking Tape Rolls (24mm x 50m) â€“ Premium Quality Masking Tape for Painting, Decorating & Crafts, Low Tack, Residue-Free, Strong Adhesion, Ideal Paper Tape, Artist & Paint Use",1.33291666666666,28.0614035087719,6,6,1.0,1.33291666666666,0.2222222222222222,False,OTHER,30,Insufficient match evidence
1454,,,B0DJ352XPP,WOOD FRAME 1INCH WHITE A4,"wyewye A4 Frame 3 Pack, 21x29.7 cm Wood Picture Frames with Stand, Tabletop or Wall Hanging, A4 White Frame with A5 Mount, Document Frame with Plexiglass Window, White",1.33291666666666,28.0614035087719,1,3,3.0,-8.74708333333334,0.19791666666666666,False,OTHER,30,Insufficient match evidence
1455,5056295702346.0,,B007IGLU12,BLUE CANYON LED VANITY MIRROR 17CM X 22CM,Blue Canyon 17cm Free Standing Round Swivel Mirror - Chrome Finish - Perfect for Shaving and Applying Makeup - One Side with 3x Magnification - Double Sided Multipurpose Mirror - BA121,1.35624999999999,28.021694214876,1,1,1.0,1.35624999999999,0.26666666666666666,True,OTHER,30,Insufficient match evidence
1456,5026180065719.0,,B09HTY8CW9,APOLLO ICE SCOOP,"Berglander Stainless Steel Ice Scoop 6 OZ, Multipurpose Scooper for Kitchen, Bar, Party, Wedding, Pet, Animal, Dog Food, Beach Shovel (Silver)",0.363333333333333,27.9487179487179,1,1,1.0,0.363333333333333,0.16455696202531644,False,OTHER,30,Insufficient match evidence
1457,5010853253428.0,,B07VC8TFB8,KILNER BOTTLE SQUARE 1LTR,"Kilner Clip Top Bottle, 1 Litre",0.910416666666666,27.9268916155419,1,1,1.0,0.910416666666666,0.5714285714285714,True,HIGHLY_LIKELY,57,Brand match: KILNER
1458,15055706641332.0,727380548068.0,B085CCNXXB,MOP HEAD METAL 12 OZ 200GM PK8,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",1.91833333333333,27.6815776815777,8,1,0.125,8.61733333333333,0.18357487922705315,False,OTHER,30,Insufficient match evidence
1459,5032759027644.0,,B00ABJQTPU,"AMTECH POINTING TROWEL 150M(6"") WITH SOFT GRIP","Amtech G0230 150mm (6"") Pointing trowel with soft grip",0.625416666666666,27.5513950073421,1,1,1.0,0.625416666666666,0.74,True,HIGHLY_LIKELY,74,Brand match: AMTECH
1460,5010303194424.0,5010303180588.0,B0BYKDX25N,FAIRY MAX POWER SOAP DISPENSING DISH BRUSH & REFILLS 3PCS,Fairy Soap Dispensing Dish Brush,0.425,27.4193548387097,3,1,0.3333333333333333,1.225,0.7191011235955056,True,HIGHLY_LIKELY,71,Brand match: FAIRY
1461,5055441463803.0,3165140907101.0,B078W5V7TK,DEKTON HSS-R EDGE GROUND DRILL BIT 3.3MM X 65MM,"Bosch Professional 10-Piece PointTeQ HSS Twist Drill Bit (for Metal, 3.3 x 36 x 65 mm, Drill Driver Accessories)",0.275,27.2277227722772,1,1,1.0,0.275,0.36477987421383645,False,LOW_PRIORITY,36,Weak match - low confidence
1462,5056184015694.0,,B0FVDY6BCL,FX TYPE C TO IPHONE DATA CABLE BLACK,"ACANDYA USB C Cable for Carplay, Car Play Cord for Apple iPhone 17 iPhone 16 Pro USB A to Type C Data Transfer Braided Charger Charging Cable for Android Auto Samsung S24 S23 Charge Wire 3.3 FT Black",0.988333333333334,27.2268135904499,1,1,1.0,0.988333333333334,0.2127659574468085,False,OTHER,30,Insufficient match evidence
1463,8692952149863.0,8692952197383.0,B081V9NGMW,LAV FAME WINE GLASS 30CL PK3,LAV Stemless Red & White Wine Glasses Tumbler Set of 6 - Drinking Glassware for Water Champagne Martini Mimosa Prosecco Cocktail Sangria - Short 16 oz No Stem Glasses Dishwasher Safe,0.855000000000001,27.1428571428571,3,6,2.0,-2.2649999999999992,0.2,False,OTHER,30,Insufficient match evidence
1464,5012904036417.0,5011228689187.0,B00CH0REL4,CHEF AID BEAN SLICER,Krisk French Style Bean Slicer - HA43,0.386666666666667,27.039627039627,1,1,1.0,0.386666666666667,0.5263157894736842,False,NEEDS_VERIFICATION,52,Partial match - verify details
1465,6923456819856.0,,B0F2TL9TT3,ADORN PLACEMAT ROUND 37CM ASSORTED,"Meat Temperature Guide Conversion Chart, BBQ Meat Seafood Cookbook Guide for Kitchen Outdoor Picnic, Fruit & Vegetable Storage Magnetic Chart",0.329583333333333,27.0150273224043,1,1,1.0,0.329583333333333,0.13714285714285715,False,OTHER,30,Insufficient match evidence
1466,3426470283373.0,764558754944.0,B00NEKRON4,PYREX ESSENTIALS CASSEROLE 6.7LTR RECT,"Pyrex Essentials - Set of 3 glass casseroles high resistance 1,4L/2,1L/3L",3.18666666666666,26.8690275435637,1,3,3.0,-23.957333333333338,0.5585585585585585,True,FILTERED_OUT,85,Brand match but pack mismatch makes profit negative
1467,6294016436517.0,685450202350.0,B00XMKCAXK,"ROYALFORD MORTAR AND PESTLE STAINLESS STEEL 2.6""x2.25""",Bekith Mortar and Pestle Sets 18/8 Brushed Stainless Steel Spice Grinder Pill Crusher Molcajete Herb Bowl,1.215,26.8211920529801,1,1,1.0,1.215,0.44025157232704404,False,NEEDS_VERIFICATION,44,Partial match - verify details
1468,5030481940088.0,5030481940088.0,B07YQ5HFFN,PPS ROUND 40 DOYLEYS 21CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",0.296666666666666,26.7267267267267,1,40,40.0,-25.911333333333335,0.2900763358778626,False,FILTERED_OUT,90,Exact EAN but pack mismatch makes profit negative
1469,50304811940063.0,5030481940088.0,B07YQ5HFFN,PPS ROUND 150  DOYLEYS 11.5CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",0.296666666666666,26.7267267267267,1,40,40.0,-25.911333333333335,0.2814814814814815,False,OTHER,30,Insufficient match evidence
1470,5038673411996.0,,B0CY23VNHP,PRIMA SHOE RACK 21 PAIRS BLACK,"OYREL Shoe Rack 5 Tier 20-25 Pairs Shoes, Shoe Storage Organizer Large with Side Bag Space Saving for Closet, Entryway, Garage, Bedroom Non-Woven Shoe Rack Shelf Black",1.64166666666666,26.6937669376693,1,1,1.0,1.64166666666666,0.25380710659898476,False,OTHER,30,Insufficient match evidence
1471,5029594522380.0,5029594522458.0,B006A7D1O4,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",0.741666666666666,26.6786570743405,1,1,1.0,0.741666666666666,0.6956521739130435,True,HIGHLY_LIKELY,69,Brand match: ROLSON
1472,5012904019083.0,,B094JFGG35,TALA SILICONE SPATULA,GMY G9 Halogen Oven Bulb 25W 230V 300â„ƒ Heat Tolerant for Neff/AEG/Zanussi/Bosch/Oven Light Bulb 4 Pack,0.715,26.4814814814814,1,4,4.0,-7.025,0.176,False,OTHER,30,Insufficient match evidence
1473,5024418453826.0,,B0FFMFQMDJ,LED WHITE FLAME LIGHT 7.5X9CM,"goobay LED Candles White Real Wax Candle 7,5x10cm with Timer Function Warm White 3D Battery-Powered Wick, for Elegant Decoration, Safe and Stylish Lighting 77774",0.679583333333333,26.4429312581063,1,1,1.0,0.679583333333333,0.23157894736842105,False,OTHER,30,Insufficient match evidence
1474,5025301651497.0,,B09MTJX73B,BLACKMOOR MEASURING SPOONS,"8 Pcs Measuring Cups and Spoons Set, Stackable Stainless Steel Handle Accurate Tablespoon for Measuring Dry and Liquid Ingredients Small Teaspoon with Plastic Head (Black)",0.721666666666666,26.4346764346764,1,8,8.0,-17.590333333333334,0.233502538071066,False,OTHER,30,Insufficient match evidence
1475,5024418476962.0,789605254703.0,B08FQSZ7QY,CHRISTMAS STACKED SANTAS 50CM 3 PIECES,"KAHEIGN 3Pcs Christmas Plush Figurines, Christmas Sitting Santa Claus Snowman Reindeer Christmas Ornament Long Legs Figurine for Table Fireplace Decor Home Decoration",2.18833333333333,26.2705082032812,3,3,1.0,2.18833333333333,0.27450980392156865,False,OTHER,30,Insufficient match evidence
1476,5032759002283.0,,B0001P06HQ,AMTECH BOLSTER 4 INCH,Footprint - Made in Britain - 4Inch (100mm) Brick Bolster - Blue,1.16333333333333,26.2603461249059,1,1,1.0,1.16333333333333,0.32941176470588235,False,LOW_PRIORITY,32,Weak match - low confidence
1477,5016574127185.0,,B0CWDZCCFF,LYNWOOD 5PC PAINT BRUSH SET,"Hardys 5pc Paint Brush Set Mix | Essential Brushes for All Wall, Ceiling & Paint Decorating | Synthetic Bristle, Straight Line & Angled for Cutting In & Smooth Finish",0.537916666666667,26.1124595469255,1,1,1.0,0.537916666666667,0.21761658031088082,False,OTHER,30,Insufficient match evidence
1478,6923456814707.0,,B0CJJ3YTVW,ADORN CLOTHING PEGS STAINLESS STEEL 20PCE,"Stainless Steel Strong Laundry Pegs, 50 Pcs Clips for Washing Line, Metal Clothes Pegs for Clothes, Snack Bags, Socks, Office",0.318333333333333,26.0928961748634,20,50,2.5,-0.8876666666666669,0.24096385542168675,False,OTHER,30,Insufficient match evidence
1479,5055441448466.0,,B0BY9QYJ97,DEKTON MINI SCRAPER WITH 5 PLASTIC BLADES,"JCKD 1pcs Mini Plastic Scraper with 20 Plastic Blades, Plastic Scraper, Adhesive Residue Remover for Removing Glass Window Stickers and car Stickers, Label Remover",0.328333333333333,26.058201058201,1,1,1.0,0.328333333333333,0.3431372549019608,False,LOW_PRIORITY,34,Weak match - low confidence
1480,5014765201690.0,5014765130563.0,B0FWD3KHSB,TAYLORS EYE KITCHEN SHEARS,Sabatier Professional 22cm Heavy Duty Kitchen Scissors - Ultra Sharp Fine Serrated Blades & Perfect Soft Grip Handles with Cork Effect. Multipurpose Shears for General Kitchen Tasks. Dishwasher Safe,1.59833333333333,26.0314875135722,1,1,1.0,1.59833333333333,0.17857142857142858,False,OTHER,30,Insufficient match evidence
1481,5030481970238.0,5028635004045.0,B073H7GJ13,PPS POCKET TISSUES 3PLY 10S PK10,"Handy Pocket 3ply Tissues, Packs of 10",0.288333333333333,25.975975975976,10,1,0.1,0.893133333333333,0.5714285714285714,False,NEEDS_VERIFICATION,57,"Good title similarity, verify brand"
1482,5055490669096.0,5060913008833.0,B0FDL1V313,EPOQUE STAINLESS STEEL STOCK POT SET 4 PIECES RED 18-20-22-24CM,Stainless Steel Pots and Pans Set â€“ 8pcs Cookware with Glass Lids â€“ Induction Hob Pot Set â€“ Cooking Saucepan Pots & Frying Pan Set â€“ by Nuovva,11.3516666666666,25.7290722272589,4,8,2.0,-40.932333333333396,0.3380281690140845,False,LOW_PRIORITY,33,Weak match - low confidence
1483,5012904001842.0,,B004MM6OSY,CHEF AID PASTRY CUTTERS  W184,"Chef Aid Pastry Cutters, Set Of 3, Cookie Biscuit Cutter, Scone, Mince Pie, Tarts, Mini Quiches, Dough, At Home Baking, Cake Decorating, Fondant Icing, Round Circle Crinkled Stainless Steel Cutters",0.384999999999999,25.6666666666666,1,3,3.0,-1.895000000000001,0.22123893805309736,True,OTHER,30,Insufficient match evidence
1484,5060753251635.0,5060576111246.0,B091YS1PSX,TOP 3 HAND PRESS FOOD CHOPPER 3 BLADE 15/04/24,Fullstar Onion Chopper for Vegetables - Stainless Steel Manual Hand Food Chopper With Nut and Vegetable Press - Silver,1.70833333333333,25.2338749384539,1,1,1.0,1.70833333333333,0.34146341463414637,False,LOW_PRIORITY,34,Weak match - low confidence
1485,5010353328794.0,5010353322822.0,B07QQBHTT4,MINKY BRITES FLAT SCOURING PAD 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,0.465,25.0,1,3,3.0,-2.6790000000000003,0.1875,True,OTHER,30,Insufficient match evidence
1486,5010353327803.0,5010353322822.0,B07QQBHTT4,MINKY EVERYDAY SPONGES BRIGHT & GOLD 2PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,0.465,25.0,1,3,3.0,-2.6790000000000003,0.16521739130434782,True,OTHER,30,Insufficient match evidence
1487,2000023884180.0,,B0DSC5BQW4,APOLLO BEECH MUG TREE,Wooden Mug Holder Tree for Kitchen | Mug Tree for Coffee & Tea Cups | Mug Stand Rack with 6 Hooks | Wooden Mug Organiser with Stable Base,0.92625,24.7660427807486,1,1,1.0,0.92625,0.20253164556962025,False,OTHER,30,Insufficient match evidence
1488,5027908007431.0,7061115342303.0,B07GKZ974P,SOFTESSE FAMILY FACIAL TISSUES PK24,36 x Boxes Ultra Soft Luxurious 100 White Facial Family TISSUES 100 FIL 2PLY Tissue for Dental Medical Home Cleaning from PASHA81 LTD,3.73291666666666,24.721302428256,24,36,1.5,-4.99708333333334,0.2619047619047619,False,OTHER,30,Insufficient match evidence
1489,5029594190244.0,762983170940.0,B0D5M57GDG,"ROLSON  ADJUSTABLE WRENCH 3PC SET 6,8,10""","Shall 3-Piece Adjustable Wrench Set, 10/8/6 Inch Cr-V Steel Wrench with Cushion Grip,Navy Blue, Laser-Etched for Home, Garage, Workshop and DIY",1.96166666666666,24.7061293031066,1,1,1.0,1.96166666666666,0.29347826086956524,False,OTHER,30,Insufficient match evidence
1490,5505441428635.0,5016743105204.0,B0D7T8LTNV,DEKTON CLAW HAMMER FIBERGLASS 16OZ,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",1.045,24.5882352941176,1,3,3.0,-7.835000000000001,0.12444444444444444,False,OTHER,30,Insufficient match evidence
