EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,Unit_Qty_Flag,NetProfit_num,Sales_num,Bucket,Category_URL
5030481943027.0,,B0F7RJNXZ8,PPS PLASTIC 2 TABLECLOTHS IVORY,PLULON 2 Pcs Ivory Tablecloths Plastic Disposable Table Cover for Rectangle Tables 54 x 108 Inch Waterproof Tablecloth for Birthday Baby Shower Wedding Fiesta Party Home Kitchen Dining Decor,https://www.efghousewares.co.uk/pps-plastic-2-tablecloths-ivory,https://www.amazon.co.uk/dp/B0F7RJNXZ8,50.0,Available (see Keepa data),,1.0,0.744,0.62,5.98,0.9,1.73,0.55,0.996666666666666,0.76,1.7333333333333338,-0.76,1.1833333333333338,101.13960113960118,4.56,23.74581939799332,MATCH,1.1833333333333338,50.0,A,https://www.efghousewares.co.uk/pps-plastic-2-tablecloths-ivory
5052516114448.0,784121748439.0,B09JCSQ5S1,WORLD OF PETS CATNIP BUTTERFLY CAT TEASER 3 COLOURS,"12 Pcs Indoor Cat Toys - Plush Catnip, Teeth Cleaning, Interactive Feather Teaser Wand, Spring Toy for Kittens",https://www.efghousewares.co.uk/world-of-pets-catnip-butterfly-cat-teaser-3-colours-116574,https://www.amazon.co.uk/dp/B09JCSQ5S1,600.0,Available (see Keepa data),,1.0,0.804,0.67,7.49,1.12,2.67,0.55,1.248333333333333,1.002,1.7816666666666672,-1.002,1.2316666666666671,100.95628415300548,6.012,19.73297730307077,MATCH,1.2316666666666671,600.0,A,https://www.efghousewares.co.uk/world-of-pets-catnip-butterfly-cat-teaser-3-colours-116574
5060345221145.0,8605893176454.0,B08NTBQQHF,CUPCAKES CASES 50 CASES 9CM,"Spesh 50 Pcs Cupcake Cases Disposable Muffin Liners Foil Cupcake Cups Oil Proof Baking Cups for Birthday,Wedding,Christmas(White-Gold)",https://www.efghousewares.co.uk/cupcakes-cases-50-cases-9cm,https://www.amazon.co.uk/dp/B08NTBQQHF,100.0,Available (see Keepa data),,2.0,1.008,0.84,7.99,1.2,2.67,0.55,1.331666666666666,1.052,1.948333333333334,-1.052,1.398333333333334,100.59952038369308,6.311999999999999,21.00125156445558,MATCH,1.398333333333334,100.0,A,https://www.efghousewares.co.uk/cupcakes-cases-50-cases-9cm
5056175988594.0,5060544900162.0,B075XSLLBJ,Plastic Food Containers 650ml 5pk,"Zuvo Plastic Food Containers 650 ml - Pack of 50 Reusable Food Containers - Perfect Clear Plastic Food Storage Containers - Microwave and Freezer Safe, Recyclable",https://www.efghousewares.co.uk/plastic-food-containers-650ml-5pk-106994,https://www.amazon.co.uk/dp/B075XSLLBJ,100.0,,,1.0,1.476,1.23,12.34,1.85,4.87,0.55,2.056666666666666,1.7000000000000002,2.333333333333333,-1.7000000000000002,1.7833333333333334,100.187265917603,10.2,17.341977309562402,MATCH,1.7833333333333334,100.0,A,https://www.efghousewares.co.uk/plastic-food-containers-650ml-5pk-106994
5056239406286.0,5060984590503.0,B0BKLKQ4T3,WATERPROOF PLASTER STRIPS,"SOL Washproof Wound Dressing Strips 6m - Flexible Fabric Plasters for First Aid - Cut to Size, Breathable, Waterproof, Strong Adhesive, Protects Against Dirt - Ideal for Joints and High Movement Areas",https://www.efghousewares.co.uk/waterproof-plaster-strips,https://www.amazon.co.uk/dp/B0BKLKQ4T3,100.0,Available (see Keepa data),Available (see Keepa data),2.0,1.008,0.84,5.99,0.48,1.73,0.55,0.9983333333333332,0.72,1.9416666666666669,-0.72,1.3916666666666668,100.1199040767386,4.319999999999999,27.879799666110184,MATCH,1.3916666666666668,100.0,A,https://www.efghousewares.co.uk/waterproof-plaster-strips
5023139861019.0,,B08FBJ59DR,BACOFOIL ZIPPER BAGS ALL PURPOSE 15 PACK SMALL 1L,Bacofoil 3 x Zipper Small All Purpose Bags Food Freezing Storage Bags (45 Bags),https://www.efghousewares.co.uk/bacofoil-zipper-bags-all-purpose-15-pack-small-1l-108887,https://www.amazon.co.uk/dp/B08FBJ59DR,500.0,Available (see Keepa data),Available (see Keepa data),18.0,1.944,1.62,9.96,1.26,2.7,0.55,1.66,1.226,2.7200000000000006,-1.226,2.170000000000001,100.00000000000004,7.356,26.14457831325302,MATCH,2.170000000000001,500.0,A,https://www.efghousewares.co.uk/bacofoil-zipper-bags-all-purpose-15-pack-small-1l-108887
5056295710136.0,5060507281697.0,B083721SSR,CASA & CASA OCEANIC HAND BRUSH,"3pk Plastic Scrubbing Brush Floor Cleaning Hand Tools With Stiff Nylon Bristles Mould, Limescale and Grout Remover Ergonomic and Heavy Duty Cleaning Products For Home and Commercial Use",https://www.efghousewares.co.uk/casa-casa-oceanic-hand-brush-121257,https://www.amazon.co.uk/dp/B083721SSR,200.0,,,2.0,1.092,0.91,7.99,1.04,2.7,0.55,1.331666666666666,1.04,2.0083333333333337,-1.04,1.4583333333333337,99.88584474885847,6.24,21.902377972465583,MISMATCH_CHECK,1.4583333333333337,200.0,A,https://www.efghousewares.co.uk/casa-casa-oceanic-hand-brush-121257
5010131340826.0,,B0D8215F9Z,BERGER MATT EMULSION WHITE 5 LITRE,"NEU MASTER Electric Nail Gun/Staple Gun,Brad Nailer for Upholstery, Carpentry & Woodworking Projects, Staples 300pcs & Nails 100pcs Included,Uses 18G Nails and Type90 Staples",https://www.efghousewares.co.uk/berger-matt-emultion-white-5-litre,https://www.amazon.co.uk/dp/B0D8215F9Z,200.0,Available (see Keepa data),,1.0,19.08,15.9,55.99,9.1,4.72,0.55,9.331666666666663,6.054000000000002,16.93833333333334,-6.054000000000002,16.38833333333334,99.62512664640327,36.324,35.12412930880515,MATCH,16.38833333333334,200.0,A,https://www.efghousewares.co.uk/berger-matt-emultion-white-5-litre
5024418617792.0,728872254276.0,B0CSSVWXRL,GLASS WATER BOTTLE BLUE 1L,"1 Liter Glass Water Bottle with Stainless Steel Lid - 1000ml Sports Drinking Bottle with Time Marker, Reusable Shatterproof Silicone Case Bottle for Fitness Gym Outdoor Travel Workout (Dark Blue)",https://www.efghousewares.co.uk/glass-water-bottle-blue-1l-120570,https://www.amazon.co.uk/dp/B0CSSVWXRL,50.0,Available (see Keepa data),,1.0,2.7960000000000003,2.33,12.99,1.95,3.13,0.55,2.164999999999999,1.5920000000000003,3.415000000000002,-1.5920000000000003,2.865000000000002,99.47916666666674,9.552,26.46651270207854,MATCH,2.865000000000002,50.0,A,https://www.efghousewares.co.uk/glass-water-bottle-blue-1l-120570
5010559680023.0,5010559338696.0,B01089N3RO,DRAPER HEX KEY SET METRIC DIY 8 PC,Draper 10 Piece T-Handle Hexagon Allen Key Set | Metric Long Pattern Hand Tools | Hex Key Wrench Kit | Long Arm Chrome Vanadium Steel Kit | Steel Wall Mounting Stand| 33869,https://www.efghousewares.co.uk/draper-hex-key-set-metric-diy-8-pc,https://www.amazon.co.uk/dp/B01089N3RO,500.0,,Available (see Keepa data),27.0,2.556,2.13,12.13,1.63,3.14,0.55,2.0216666666666665,1.49,3.208333333333335,-1.49,2.658333333333335,99.19154228855729,8.94,26.298433635614195,MATCH,2.658333333333335,500.0,A,https://www.efghousewares.co.uk/draper-hex-key-set-metric-diy-8-pc
5030481982125.0,5030481981234.0,B00NTZKZ3K,PPS 18CM PLASTIC WHITE SQ 12 PLATES,100 WHITE PLASTIC PLATES - 7 inch/18cm quality durable plates ideal for hot and cold food,https://www.efghousewares.co.uk/pps-18cm-plastic-white-sq-12-plates,https://www.amazon.co.uk/dp/B00NTZKZ3K,100.0,Available (see Keepa data),Available (see Keepa data),10.0,0.744,0.62,7.99,1.2,3.13,0.55,1.331666666666666,1.1,1.708333333333334,-1.1,1.158333333333334,99.00284900284906,6.599999999999999,17.396745932415524,MATCH,1.158333333333334,100.0,A,https://www.efghousewares.co.uk/pps-18cm-plastic-white-sq-12-plates
5050796012782.0,5070000730523.0,B0BK7DJN74,BRIGHT & HOMELY FOIL CONTAINERS & LIDS 255MM X 155MM X 72MM 5 PIECES,"10 Pack Aluminium Foil Trays With Lids 21.4x16x5cm/1000ml - Food Containers for Storage, Baking, Roasting, Takeaway and Party",https://www.efghousewares.co.uk/bright-homely-foil-containers-lids-255mm-x-155mm-x-72mm-5-pieces-124159,https://www.amazon.co.uk/dp/B0BK7DJN74,200.0,Available (see Keepa data),,1.0,1.416,1.18,8.99,1.35,2.7,0.55,1.498333333333333,1.156,2.261666666666668,-1.156,1.7116666666666676,98.94026974951836,6.936,22.84760845383761,MATCH,1.7116666666666676,200.0,A,https://www.efghousewares.co.uk/bright-homely-foil-containers-lids-255mm-x-155mm-x-72mm-5-pieces-124159
5030481970276.0,,B0C37Z88WM,PPS PLASTIC GLASSES HALF PINT 50PCS,Plastic Half Pint Glasses 50 Pack Strong Disposable Beer Cups 284ml,https://www.efghousewares.co.uk/pps-plastic-half-pint-50-glasses,https://www.amazon.co.uk/dp/B0C37Z88WM,100.0,Available (see Keepa data),,3.0,1.416,1.18,8.99,1.35,2.7,0.55,1.498333333333333,1.156,2.261666666666668,-1.156,1.7116666666666676,98.94026974951836,6.936,22.84760845383761,MATCH,1.7116666666666676,100.0,A,https://www.efghousewares.co.uk/pps-plastic-half-pint-50-glasses
5014353093294.0,,B0791ZQMMZ,KILROCK DAMP CLEAR MOULD REMOVER ACTIVE FOAMING ACTION 500ML(SOLD EACH),Kilrock 3 X Blast Away Mould Spray 500ml,https://www.efghousewares.co.uk/kilrock-damp-clear-mould-remover-116950,https://www.amazon.co.uk/dp/B0791ZQMMZ,200.0,,,,2.136,1.78,9.94,1.2425,2.41,0.55,1.6566666666666665,1.1965,2.850833333333333,-1.1965,2.3008333333333333,98.74821173104436,7.178999999999999,27.776659959758547,MATCH,2.3008333333333333,200.0,A,https://www.efghousewares.co.uk/kilrock-damp-clear-mould-remover-116950
5015302106775.0,6944588221386.0,B08QCNN9HP,FIRST STEPS POP UP STRAW SPORTS BOTTLE ASSORTED,"hahaland 2 in 1 Baby Cups & Sippy Cups with Straw and a Spout 240ML, Toddler Drinks Water Bottles Trainer Cup with Handles for Babies 6 12 Months - Unicorn (One Cup with 2 Nipples) (Dino Sippy Cups)",https://www.efghousewares.co.uk/first-steps-pop-up-straw-sports-bottle-asstd-109814,https://www.amazon.co.uk/dp/B08QCNN9HP,300.0,Available (see Keepa data),,1.0,1.344,1.12,7.99,0.64,2.7,0.55,1.331666666666666,1.0020000000000002,2.198333333333334,-1.0020000000000002,1.648333333333334,98.70259481037928,6.0120000000000005,24.755944931163963,MATCH,1.648333333333334,300.0,A,https://www.efghousewares.co.uk/first-steps-pop-up-straw-sports-bottle-asstd-109814
6009712407248.0,5013298131559.0,B076BSCDGZ,VIA LA MODA RED WINE GLASS 690ML 4 PACK,"Dartington Crystal Cheers! Red Wine Glass, Set of 4 | Modern Red Wine Glasses | 237mm | 450ml | Dishwasher Safe | Classy and Elegant Glassware | Perfect for Entertaining | Gift for Family or Friends",https://www.efghousewares.co.uk/via-la-moda-red-wine-glass-4-pack-690ml-120260,https://www.amazon.co.uk/dp/B076BSCDGZ,400.0,,Available (see Keepa data),4.0,6.3,5.25,23.99,3.6,4.87,0.55,3.9983333333333313,2.854,6.271666666666665,-2.854,5.721666666666665,98.6494252873563,17.124,28.62025844101708,MATCH,5.721666666666665,400.0,A,https://www.efghousewares.co.uk/via-la-moda-red-wine-glass-4-pack-690ml-120260
5050796011488.0,,B0BSPH8DXB,BRIGHT & HOMELY COTTON STRING 150M,"SOL 6x Cotton String Balls 150m - Kitchen Twine for Meat, Gift Wrapping & Butchers String - Durable White Macrame Cord for Cooking, Parcel Tying, DIY Projects & Crafts",https://www.efghousewares.co.uk/bright-homely-cotton-string-150m-121005,https://www.amazon.co.uk/dp/B0BSPH8DXB,50.0,,,,0.876,0.73,6.99,0.87375,2.41,0.55,1.165,0.91275,1.81125,-0.91275,1.2612499999999998,98.53515624999996,5.4765,21.652360515021453,MATCH,1.2612499999999998,50.0,A,https://www.efghousewares.co.uk/bright-homely-cotton-string-150m-121005
5019923099348.0,,B0FG26SCQ4,SECURIT FIRE EXIT ARROW DOWN RIGID PLASTIC (FULLY RECYCLABLE) 400X150MM,"354pcs 25mm Wet Dry Sanding Discs Drums for Dremel Sanding Bits 60-10000 Grit Sandpaper Compatible with Dremel Rotary Tools, Micromesh Pads Polishing Kit for Resin Wood Jewelry Metal",https://www.efghousewares.co.uk/securit-fire-exit-arrow-down-rigid-plastic-fully-recyclable-400x150mm-119690,https://www.amazon.co.uk/dp/B0FG26SCQ4,100.0,,,,5.16,4.3,16.99,2.12375,2.41,0.55,2.831666666666665,1.87675,5.324583333333334,-1.87675,4.774583333333334,98.4450171821306,11.2605,33.722778104767514,MATCH,4.774583333333334,100.0,A,https://www.efghousewares.co.uk/securit-fire-exit-arrow-down-rigid-plastic-fully-recyclable-400x150mm-119690
6923456812383.0,,B00M16SQ8O,ADORN SALT & PEPPER SHAKER,Juvale Salt and Pepper Shakers Stainless Steel and Glass Set,https://www.efghousewares.co.uk/ardon-salt-pepper-shaker,https://www.amazon.co.uk/dp/B00M16SQ8O,500.0,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.2,2.7,0.55,1.331666666666666,1.0580000000000005,1.918333333333334,-1.0580000000000005,1.3683333333333338,98.44124700239811,6.348,20.550688360450568,MATCH,1.3683333333333338,500.0,A,https://www.efghousewares.co.uk/ardon-salt-pepper-shaker
5056239413536.0,,B0CSJMD1FD,EGG POACHERS SILICONE PK2,"4pcs Silicone Egg Poacher Cups with Bonus Oil Brush, Nonstick Egg Poaching Cups for Air Fryer, Baking Oven or Stovetop Egg Cooking, BPA Free.",https://www.efghousewares.co.uk/egg-poachers-silicone-pk2,https://www.amazon.co.uk/dp/B0CSJMD1FD,500.0,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.2,2.7,0.55,1.331666666666666,1.0580000000000005,1.918333333333334,-1.0580000000000005,1.3683333333333338,98.44124700239811,6.348,20.550688360450568,MATCH,1.3683333333333338,500.0,A,https://www.efghousewares.co.uk/egg-poachers-silicone-pk2
5024418949299.0,613072589276.0,B08C9CJVCB,SIL JAR JUTE STRING 30M,"tenn well 5mm Thick Jute Twine String, 30m Natural Jute Garden Rope for Gardening, Cat Scratcher, Gift Wrapping and Crafts Decoration (Brown)",https://www.efghousewares.co.uk/sil-jar-jute-string-30m-114781,https://www.amazon.co.uk/dp/B08C9CJVCB,300.0,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.2,2.7,0.55,1.331666666666666,1.0580000000000005,1.918333333333334,-1.0580000000000005,1.3683333333333338,98.44124700239811,6.348,20.550688360450568,MATCH,1.3683333333333338,300.0,A,https://www.efghousewares.co.uk/sil-jar-jute-string-30m-114781
6923456815711.0,,B0DRVSBW9H,ADORN COOLER BAG 33X27X32CM,"Cooler Bag, 40L Large Picnic Bag, Foldable Durable Grocery Shopping Bags, Insulated Cool Bags for Picnic, Camping, Beach, BBQ, Shopping, Family Outdoor Travel (Upgrade)",https://www.efghousewares.co.uk/adorn-cooler-bag-33x27x32cm-119938,https://www.amazon.co.uk/dp/B0DRVSBW9H,100.0,,,,4.74,3.95,15.99,1.99875,2.41,0.55,2.664999999999999,1.7817500000000002,4.966250000000001,-1.7817500000000002,4.416250000000002,98.13888888888891,10.690500000000002,33.142589118198885,MATCH,4.416250000000002,100.0,A,https://www.efghousewares.co.uk/adorn-cooler-bag-33x27x32cm-119938
5050796009843.0,,B08QYZM9Z5,BRIGHT & HOMELY TOILET BRUSH STAINLESS STEEL,"Toilet Brush, 4PCS Toilet Brushes with Stainless Steel Handle, Standing Stainless Steel Toilet Brushes for Bathroom Toilet-Ergonomic, Elegant,Durable (White)",https://www.efghousewares.co.uk/bright-homely-toilet-brush-stainless-steel-105111,https://www.amazon.co.uk/dp/B08QYZM9Z5,300.0,,,,2.424,2.02,10.59,1.3237500000000002,2.41,0.55,1.7649999999999988,1.26075,3.0712500000000005,-1.26075,2.52125,98.10311284046692,7.5645,28.569405099150146,MATCH,2.52125,300.0,A,https://www.efghousewares.co.uk/bright-homely-toilet-brush-stainless-steel-105111
5019923199321.0,,B0025VKQPQ,SECURPLUMB FIBER TAP CONNECTOR 15MM,John Guest Speedfit PEMSTC1514 15 mm x 1/2 inch BSP Straight Tap Connector,https://www.efghousewares.co.uk/securplumb-fiber-tap-connector-15mm,https://www.amazon.co.uk/dp/B0025VKQPQ,50.0,,,,1.056,0.88,7.4,0.925,2.41,0.55,1.2333333333333334,0.953,1.951666666666667,-0.953,1.401666666666667,98.01864801864804,5.717999999999999,22.729729729729737,MATCH,1.401666666666667,50.0,A,https://www.efghousewares.co.uk/securplumb-fiber-tap-connector-15mm
5014348292350.0,,B008ES6SLU,BEAUFORT MEASURE ULTIMATE JUG 3LTR,Beaufort 3 Litre Ultimate Plastic Measuring Jug,https://www.efghousewares.co.uk/beaufort-measure-ultimate-jug-3-ltr,https://www.amazon.co.uk/dp/B008ES6SLU,50.0,,,,0.876,0.73,6.98,0.8725,2.41,0.55,1.163333333333333,0.9125000000000002,1.804166666666668,-0.9125000000000002,1.2541666666666675,97.9817708333334,5.475,21.561604584527235,MATCH,1.2541666666666675,50.0,A,https://www.efghousewares.co.uk/beaufort-measure-ultimate-jug-3-ltr
5024418537458.0,,B0DFW3PP68,SIL DOORSTOPS PK5,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",https://www.efghousewares.co.uk/sil-doorstops-pk5-112663,https://www.amazon.co.uk/dp/B0DFW3PP68,100.0,Available (see Keepa data),,1.0,1.008,0.84,5.99,0.78,1.46,0.55,0.9983333333333332,0.7260000000000001,1.911666666666667,-0.7260000000000001,1.361666666666667,97.96163069544366,4.356,27.27879799666111,MATCH,1.361666666666667,100.0,A,https://www.efghousewares.co.uk/sil-doorstops-pk5-112663
5060743590140.0,,B0DFW3PP68,ECO WISE WOODEN SPOONS 20PCS,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",https://www.efghousewares.co.uk/eco-wise-wooden-spoons-20pcs,https://www.amazon.co.uk/dp/B0DFW3PP68,100.0,Available (see Keepa data),,1.0,1.008,0.84,5.99,0.78,1.46,0.55,0.9983333333333332,0.7260000000000001,1.911666666666667,-0.7260000000000001,1.361666666666667,97.96163069544366,4.356,27.27879799666111,MATCH,1.361666666666667,100.0,A,https://www.efghousewares.co.uk/eco-wise-wooden-spoons-20pcs
5411183078956.0,,B07STZLCM6,SOUDAL EXPANDING FOAM HANDHELD 750ML,Soudal 750ml Champagne Gap Filler Expanding Foam Handheld Spray with Nozzle & Gloves (3),https://www.efghousewares.co.uk/soudal-expanding-foam-750ml-handheld-103655,https://www.amazon.co.uk/dp/B07STZLCM6,400.0,,,,4.56,3.8,15.55,1.94375,2.41,0.55,2.591666666666667,1.7407499999999998,4.804583333333334,-1.7407499999999998,4.254583333333335,97.80651340996172,10.4445,32.832797427652736,MATCH,4.254583333333335,400.0,A,https://www.efghousewares.co.uk/soudal-expanding-foam-750ml-handheld-103655
5013478121417.0,,B0FH54Q4TR,KINGFISHER LINERS 1IB LOAF TIN,"1lb Loaf Tin Liners – Pack of 100 – Non-Stick Siliconised Greaseproof Paper for Baking Bread & Cakes – Air Fryer Liner - 21x12x6.5cm – Halal & Kosher Certified – Oven, Microwave, Air Fryer Safe,",https://www.efghousewares.co.uk/kingfisher-liners-1ib-loaf-tin-05-12,https://www.amazon.co.uk/dp/B0FH54Q4TR,300.0,,,,0.852,0.71,6.92,0.865,2.41,0.55,1.153333333333333,0.907,1.7816666666666665,-0.907,1.2316666666666662,97.75132275132272,5.442,21.35838150289017,MISMATCH_CHECK,1.2316666666666662,300.0,A,https://www.efghousewares.co.uk/kingfisher-liners-1ib-loaf-tin-05-12
8721037328401.0,,B0BNL3LYHD,GARDEN GLOVES 3 ASSORTED COLOURS,"3 Pairs Gardening Gloves for Women, Ladies Garden Glove Gardening Working Glove Floral Garden Gloves with Elastic Cuffs for Yard, Cleaning",https://www.efghousewares.co.uk/garden-gloves-3-assorted-colours-120598,https://www.amazon.co.uk/dp/B0BNL3LYHD,400.0,,,,1.14,0.95,7.59,0.94875,2.41,0.55,1.2649999999999997,0.97175,2.0162500000000003,-0.97175,1.4662500000000005,97.75,5.8305,23.181818181818187,MATCH,1.4662500000000005,400.0,A,https://www.efghousewares.co.uk/garden-gloves-3-assorted-colours-120598
5053249008998.0,5061028354631.0,B0DJDY1XK7,DUZZIT MICROFIBRE TWIN GLASS CLOTH,"Twin Pack Large Microfibre Glass Cleaning Cloths – Streak-Free, Lint-Free, Durable 40x48cm – Car Window Cleaner, Glasses Cleaner, Machine Washable, Perfect for Glass & Detailing",https://www.efghousewares.co.uk/duzzit-microfibre-twin-glass-cloth,https://www.amazon.co.uk/dp/B0DJDY1XK7,500.0,Available (see Keepa data),,1.0,1.188,0.99,6.99,1.05,1.73,0.55,1.165,0.864,2.0550000000000006,-0.864,1.5050000000000006,97.72727272727276,5.184,25.836909871244647,MATCH,1.5050000000000006,500.0,A,https://www.efghousewares.co.uk/duzzit-microfibre-twin-glass-cloth
5016574132554.0,5016743105204.0,B0D7T8LTNV,LYNWOOD EMULSION REFILL PK10,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",https://www.efghousewares.co.uk/lynwood-emulsion-refill-pk10,https://www.amazon.co.uk/dp/B0D7T8LTNV,300.0,Available (see Keepa data),,2.0,2.556,2.13,9.99,1.3,1.73,0.55,1.6649999999999991,1.1420000000000003,3.165000000000002,-1.1420000000000003,2.615000000000002,97.57462686567172,6.851999999999999,31.411411411411432,MATCH,2.615000000000002,300.0,A,https://www.efghousewares.co.uk/lynwood-emulsion-refill-pk10
5053844400050.0,5037331032078.0,B09P58TDMW,PREMIER BAUBLE SHATTERPROOF MULTIPACK 54PC RED GOLD,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",https://www.efghousewares.co.uk/premier-bauble-shatterproof-multipack-54pc-red-gold-123207,https://www.amazon.co.uk/dp/B09P58TDMW,400.0,Available (see Keepa data),,2.0,12.096,10.08,32.0,2.54,3.14,0.55,5.333333333333332,3.262,10.906666666666668,-3.262,10.356666666666667,97.42866102226402,19.572000000000003,38.837500000000006,MATCH,10.356666666666667,400.0,A,https://www.efghousewares.co.uk/premier-bauble-shatterproof-multipack-54pc-red-gold-123207
5023608420693.0,5010212427750.0,B00JGSHTEC,VFM EMULSION MATT  PAINT WHITE 5L,Dulux Walls & Ceilings Matt Emulsion Paint - Pure Brilliant White - 5L,https://www.efghousewares.co.uk/vfm-emulsion-matt-paint-white-5l,https://www.amazon.co.uk/dp/B00JGSHTEC,200.0,,Available (see Keepa data),16.0,5.76,4.8,22.96,2.84,5.74,0.55,3.826666666666664,2.7860000000000005,5.7533333333333365,-2.7860000000000005,5.203333333333337,97.25856697819322,16.715999999999998,27.195121951219527,MATCH,5.203333333333337,200.0,A,https://www.efghousewares.co.uk/vfm-emulsion-matt-paint-white-5l
5052516217224.0,729792886936.0,B0725XC6BS,SMART CHOICE TRIPLE KNOT BALL ROPE DOG TOY,Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),https://www.efghousewares.co.uk/smart-choice-triple-knot-ball-rope-dog-toy-116337,https://www.amazon.co.uk/dp/B0725XC6BS,700.0,Available (see Keepa data),,1.0,2.088,1.74,10.94,1.64,2.96,0.55,1.8233333333333324,1.378,2.7766666666666677,-1.378,2.2266666666666675,97.23435225618636,8.267999999999999,24.42413162705668,MATCH,2.2266666666666675,700.0,A,https://www.efghousewares.co.uk/smart-choice-triple-knot-ball-rope-dog-toy-116337
8711252190112.0,,B0FDKKLN9Q,LIFETIME HAIR CLIPS 12PC ASSORTED,"12PCS Sectioning Hair Clips for Styling + 3PCS Comb, Hair Grips for Women, Slick Back Brush Set, Salon and Home Hairdressing Clips(Black)",https://www.efghousewares.co.uk/lifetime-hair-clipts-mt-12pc-assorted-116152,https://www.amazon.co.uk/dp/B0FDKKLN9Q,200.0,Available (see Keepa data),,1.0,0.804,0.67,5.49,0.44,1.73,0.55,0.915,0.6779999999999999,1.735,-0.6779999999999999,1.1849999999999998,97.13114754098358,4.068,25.90163934426229,MATCH,1.1849999999999998,200.0,A,https://www.efghousewares.co.uk/lifetime-hair-clipts-mt-12pc-assorted-116152
5056239413055.0,,B0BG6X2X5P,RYSONS KITCHEN SCISSORS/KNIFE SET 3PCS,"Kitchen Scissors with Sharp Stainless Steel Blades and Soft Handles, Multifunctional Scissors Set, 3PCs, Black/Grey",https://www.efghousewares.co.uk/rysons-kitchen-scissors-knife-set-3pcs-d000,https://www.amazon.co.uk/dp/B0BG6X2X5P,200.0,,,,1.752,1.46,8.99,1.12375,2.41,0.55,1.498333333333333,1.10875,2.497916666666667,-1.10875,1.9479166666666667,96.9112769485904,6.6525,26.00111234705228,MATCH,1.9479166666666667,200.0,A,https://www.efghousewares.co.uk/rysons-kitchen-scissors-knife-set-3pcs-d000
5022822223257.0,,B0D93HSDF8,STATUS 5.5W BC CANDLE DAY LIGHT FILAMENT LED LIGHT BULB SINGLE,"2 Pack B22 Bayonet LED Candle Light Bulbs, 4W Equivalent 40W, 400LM Warm White 2700K, Bayonet Cap BC C35 Candle Bulbs, AC 220-240V, Non Dimmable, Clear LED Filament Bulbs for Chandelier",https://www.efghousewares.co.uk/status-5-5w-bc-candle-day-light-filament-led-light-bulb-single-106550,https://www.amazon.co.uk/dp/B0D93HSDF8,50.0,,,,1.752,1.46,8.99,1.12375,2.41,0.55,1.498333333333333,1.10875,2.497916666666667,-1.10875,1.9479166666666667,96.9112769485904,6.6525,26.00111234705228,MATCH,1.9479166666666667,50.0,A,https://www.efghousewares.co.uk/status-5-5w-bc-candle-day-light-filament-led-light-bulb-single-106550
5017403154105.0,,B0D2KZYF9W,BLACKSPUR LONG LINK CHAIN 2.5MM X2.5M,"Stainless Steel Chains, 5 Metre Heavy Duty Chain Links, Metal Chain Security Chain, 1.5mm Galvanized Steel Welded Link Chains for Fence Gate Door Bike Bicycle Swing Security Lock Lift Chains",https://www.efghousewares.co.uk/blackspur-long-link-chain-2-5mm-x2-5m-122394,https://www.amazon.co.uk/dp/B0D2KZYF9W,100.0,Available (see Keepa data),,2.0,1.152,0.96,6.88,0.89,1.87,0.55,1.1466666666666665,0.8540000000000001,2.0133333333333336,-0.8540000000000001,1.4633333333333336,96.9094922737307,5.1240000000000006,25.523255813953494,MATCH,1.4633333333333336,100.0,A,https://www.efghousewares.co.uk/blackspur-long-link-chain-2-5mm-x2-5m-122394
