EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,Unit_Qty_Flag,NetProfit_num,Sales_num,Bucket
5024418621256.0,7625935657001.0,B08W3MXNFF,COASTER GREEN/PINK 10X10CM,Coaster Set of 6 Olive Green Coasters (10cm x 10cm). Made in The UK from Recycled Leather by Lara-May.,https://www.efghousewares.co.uk/coaster-green/pink-10x10cm-120341,https://www.amazon.co.uk/dp/B08W3MXNFF,,,Available (see Keepa data),1.0,1.308,1.09,15.99,2.4,2.77,0.55,2.664999999999999,1.362,7.065000000000001,-1.362,6.5150000000000015,397.25609756097566,8.171999999999999,48.89305816135085,MATCH,6.5150000000000015,0.0,B
5023674078699.0,659676080474.0,B07KVKRC1M,COUNTRY CLUB SHOWER MAT ASS 43x43CM,"Extra Wide 90x60CM Non-Slip Soft Bath Mat Anti Slip TPR Shower Mat with Strong Suction Cups Non Skid Mats for Bathroom Toilet Hotel, Anti-Bacterial Safety Bathtub Mat,Grey",https://www.efghousewares.co.uk/countryclub-shower-mat-ass-43x43cm,https://www.amazon.co.uk/dp/B07KVKRC1M,,Available (see Keepa data),Available (see Keepa data),3.0,2.616,2.18,27.05,4.06,4.91,0.55,4.508333333333333,2.34,11.39166666666667,-2.34,10.841666666666669,397.1306471306472,14.04,48.09611829944548,MATCH,10.841666666666669,0.0,B
8008990009463.0,,B0D73416F5,AQUA MASSAGE KIDS SPONGE ASSORTED,"Nylon Braided band Compatible with Huawei Watch Fit 3/4/4 Pro, Elastic Magnetic Buckle Band for Huawei Fit 3/4/4 Pro Herren Damen",https://www.efghousewares.co.uk/aqua-massage-kids-sponge-assorted-117009,https://www.amazon.co.uk/dp/B0D73416F5,,Available (see Keepa data),,1.0,0.876,0.73,11.99,1.8,1.83,0.55,1.998333333333333,0.982,5.631666666666666,-0.982,5.081666666666666,397.0052083333333,5.892,50.85904920767306,MATCH,5.081666666666666,0.0,B
8721037387606.0,,B07TYDJMH1,METAL FLOWERPOT WITH HOOK ASSORTED 13CM x 13.5CM,"Large Metal Flower Pot Vase Bucket Hanging Garden Planter with Drainage Hole, Balcony Home Decor, Detachable Hook (10 Pcs with Assorted 10 Colours) Multicolor",https://www.efghousewares.co.uk/metal-flowerpot-with-hook-assorted-13cm-x-13-5cm-119507,https://www.amazon.co.uk/dp/B07TYDJMH1,,,,,1.14,0.95,13.89,1.73625,2.41,0.55,2.3149999999999995,1.12925,6.478750000000001,-1.12925,5.928750000000001,395.25000000000006,6.7755,51.220302375809936,MATCH,5.928750000000001,0.0,B
8711295962745.0,,B0BFQVZXFY,FLOWER POT ZINC WITH HOOK,Oairse 6PCS Hanging Plant Pot 13CM Galvanised Planter with Detachable Hook Zinc Plant Pot Vintage Metal Flower Pot Garden Vase Bucket for Indoor Outdoor Balcony Decor,https://www.efghousewares.co.uk/flower-pot-zinc-with-hook,https://www.amazon.co.uk/dp/B0BFQVZXFY,,Available (see Keepa data),,1.0,1.872,1.56,19.99,3.0,3.25,0.55,3.331666666666667,1.6720000000000002,8.848333333333331,-1.6720000000000002,8.29833333333333,393.2859399684042,10.032000000000002,49.814907453726846,MATCH,8.29833333333333,0.0,B
5061031651253.0,638713280145.0,B084ZXVV1J,FLORAL HANGING BURNER MAGNOLIA,Willow Tree Magnolia Hanging Ornament,https://www.efghousewares.co.uk/floral-hanging-burner-magnolia-118795,https://www.amazon.co.uk/dp/B084ZXVV1J,,,Available (see Keepa data),2.0,1.908,1.59,19.95,2.99,3.09,0.55,3.3249999999999997,1.644,8.955,-1.644,8.405,392.7570093457944,9.864,50.55639097744361,MATCH,8.405,0.0,B
5055441436999.0,194998509529.0,B08DNPLJGR,DEKTON U HOOKS 10PC,"10 Pcs Stainless Steel 1.8 inch Pad Eye Plate U Hooks + 10pcs Stainless Steel Snap Hook, Marine Hardware Staple Hook Loop with Screws, Plastic Expansion Pipe",https://www.efghousewares.co.uk/dekton-u-hooks-10pc,https://www.amazon.co.uk/dp/B08DNPLJGR,,,,5.0,1.008,0.84,13.99,1.82,3.0,0.55,2.331666666666667,1.242,5.998333333333333,-1.242,5.448333333333333,391.9664268585132,7.452,46.73338098641887,MATCH,5.448333333333333,0.0,B
5038673184869.0,,B0082XGSAI,PRIMA STAINLESS STEEL STRAINER SET 3PK,"PRIMA 3pc Stainless Steel Cookware Set 14,16,18cm",https://www.efghousewares.co.uk/prima-s-s-strainer-set-3pk,https://www.amazon.co.uk/dp/B0082XGSAI,,Available (see Keepa data),Available (see Keepa data),12.0,1.14,0.95,17.9,2.69,4.87,0.55,2.9833333333333325,1.8120000000000005,6.406666666666666,-1.8120000000000005,5.8566666666666665,390.4444444444444,10.872,39.26256983240224,MATCH,5.8566666666666665,0.0,B
5056338383440.0,,B0CYZTC3X1,SINK STRAINER & STOPPER SET 2PC,"iFealClear 2 Set Stainless Steel 3-in-1 Kitchen Drain Stopper & Strainer Set, Replacement for Food Waste Catcher, Odour-Proof & Leak-Proof, Fits Sink Holes 72-86 mm, Depth > 28 mm (Black)",https://www.efghousewares.co.uk/sink-strainer-stopper-set-2pc-124192,https://www.amazon.co.uk/dp/B0CYZTC3X1,,Available (see Keepa data),,1.0,0.744,0.62,12.34,1.6,2.96,0.55,2.056666666666666,1.146,5.1033333333333335,-1.146,4.553333333333334,389.17378917378926,6.876,44.27876823338736,MATCH,4.553333333333334,0.0,B
8697409846548.0,,B0CNXSMNZZ,THL SEAL RECTANGULAR STACKING FOOD BOX SET 5,"SmartStore Clear Airtight Dry Food Containers with Lids 0.35L Set of 10 - Plastic Storage Box with Lid, BPA Free, Dishwasher Safe - Stacking Kitchen Storage Containers - 12.5 x 9 x 5cm",https://www.efghousewares.co.uk/thl-seal-rectangular-stacking-food-box-set-5-116584,https://www.amazon.co.uk/dp/B0CNXSMNZZ,,,,,3.432,2.86,26.95,3.36875,2.41,0.55,4.491666666666667,1.83775,13.819583333333334,-1.83775,13.269583333333332,389.1373411534702,11.0265,59.08534322820037,MATCH,13.269583333333332,0.0,B
5060264111121.0,,B0FD9VF1RN,UNIGLOVES UNICARE VINYL BLUE POWDR FREE 100 GLOVES SMALL,Strongthium 42 Pcs Carburetor Jet Kit for Mikuni Main & Pilot Slow Jet N100.604 VM28/486 VM4/042 VM22/210,https://www.efghousewares.co.uk/unicare-vinyl-blue-powdrfree-100-glove-small,https://www.amazon.co.uk/dp/B0FD9VF1RN,,Available (see Keepa data),,1.0,2.352,1.96,20.99,3.15,2.07,0.55,3.4983333333333317,1.5459999999999998,10.311666666666667,-1.5459999999999998,9.761666666666668,388.9110225763613,9.276,55.807527393997134,MATCH,9.761666666666668,0.0,B
5060264111152.0,,B0FD9VF1RN,UNIGLOVES UNICARE VINYL BLUE POWDER FREE 100 GLOVES XLARGE,Strongthium 42 Pcs Carburetor Jet Kit for Mikuni Main & Pilot Slow Jet N100.604 VM28/486 VM4/042 VM22/210,https://www.efghousewares.co.uk/unicare-vinyl-blue-powdrfree-100-glove-xlarge,https://www.amazon.co.uk/dp/B0FD9VF1RN,,Available (see Keepa data),,1.0,2.352,1.96,20.99,3.15,2.07,0.55,3.4983333333333317,1.5459999999999998,10.311666666666667,-1.5459999999999998,9.761666666666668,388.9110225763613,9.276,55.807527393997134,MATCH,9.761666666666668,0.0,B
5023674211911.0,,B0FP599WH1,COUNTRY CLUB 12 DELUXE PEGS,"60 Pcs Metal Clothes Pegs for Washing Line with Bag,Travel Washing Line Pegs and Basket,Non-Slip Laundry Clips,Clothes Peg Basket,Clothespins Bag for Home, Garden,Photos,Clothing,Towels,Sheets",https://www.efghousewares.co.uk/countryclub-12-deluxe-pegs,https://www.amazon.co.uk/dp/B0FP599WH1,,Available (see Keepa data),,1.0,1.008,0.84,13.99,2.1,2.77,0.55,2.331666666666667,1.2520000000000002,5.948333333333334,-1.2520000000000002,5.398333333333334,388.36930455635496,7.512,46.304503216583285,MATCH,5.398333333333334,0.0,B
