EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,amazon_sales_badge,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_str,supplier_ean_str,supplier_url,supplier_title,supplier_price,amazon_asin,amazon_title,amazon_price,match_method,confidence,match_verdict
5050565852359.0,,B08BS2LFGY,HAIR BANDS 50PK ASSTD COLS,"Thick Multi Colour Hair Bobbles 50 Pack 8mm, Hair Bands for Girls, Ladies Bright Hair Band, School Hair Accessories, Snag Free Hair Tie",https://www.efghousewares.co.uk/hair-bands-50pk-asstd-cols-120111,https://www.amazon.co.uk/dp/B08BS2LFGY,50.0,50.0,Available (see Keepa data),,1.0,1.008,0.84,5.99,0.48,1.7,0.55,0.9983333333333332,0.714,1.971666666666667,-0.714,1.4216666666666666,102.27817745803355,4.283999999999999,28.480801335559264,5050565852359,5050565852359,https://www.efghousewares.co.uk/hair-bands-50pk-asstd-cols-120111,HAIR BANDS 50PK ASSTD COLS,0.84,B08BS2LFGY,"Thick Multi Colour Hair Bobbles 50 Pack 8mm, Hair Bands for Girls, Ladies Bright Hair Band, School Hair Accessories, Snag Free Hair Tie",5.99,title,1.0,UNCLEAR
5050565757487.0,5060597570251.0,B08CDXHZZ4,ROSE GOLD MAKEUP BRUSH  ASSORTED,"Oscar Charles Makeup Brush Set, 12 Piece Makeup Brushes Set Professional, Six Face Make up Brushes & Six Eye Makeup Brushes Set - Rose Gold",https://www.efghousewares.co.uk/rose-gold-makeup-brush-assorted-120135,https://www.amazon.co.uk/dp/B08CDXHZZ4,100.0,100.0,Available (see Keepa data),,1.0,1.008,0.84,14.89,2.23,2.94,0.55,2.4816666666666656,1.3119999999999998,6.398333333333335,-1.3119999999999998,5.848333333333335,420.7434052757795,7.871999999999999,47.13230355943588,5050565757487,5050565757487,https://www.efghousewares.co.uk/rose-gold-makeup-brush-assorted-120135,ROSE GOLD MAKEUP BRUSH  ASSORTED,0.84,B08CDXHZZ4,"Oscar Charles Makeup Brush Set, 12 Piece Makeup Brushes Set Professional, Six Face Make up Brushes & Six Eye Makeup Brushes Set - Rose Gold",14.89,title,1.0,LIKELY_MATCH
5030481960222.0,,B08DCZC33V,PPS HEAVY DUTY TUMBLER 10OZ 20 PIECES,"Tebery 100 Pack Gold Plastic Cups Tumblers, 10oz Clear Reusable Wedding Cups Elegant Party Cup with Gold Rim",https://www.efghousewares.co.uk/pps-heavy-duty-tumbler-10oz-20-pieces-124046,https://www.amazon.co.uk/dp/B08DCZC33V,200.0,200.0,Available (see Keepa data),,1.0,2.004,1.67,19.99,3.0,4.72,0.55,3.331666666666667,1.988,7.268333333333333,-1.988,6.718333333333333,302.62762762762765,11.928,40.33016508254127,5030481960222,5030481960222,https://www.efghousewares.co.uk/pps-heavy-duty-tumbler-10oz-20-pieces-124046,PPS HEAVY DUTY TUMBLER 10OZ 20 PIECES,,,,,no_results,0.0,UNCLEAR
5050565755186.0,762673016459.0,B08DJ3B3B9,GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,https://www.efghousewares.co.uk/glamour-studio-nail-clipper-set-120209,https://www.amazon.co.uk/dp/B08DJ3B3B9,100.0,100.0,Available (see Keepa data),,3.0,1.008,0.84,5.99,0.56,1.87,0.55,0.9983333333333332,0.7640000000000001,1.721666666666667,-0.7640000000000001,1.1716666666666666,84.2925659472422,4.5840000000000005,23.472454090150247,5050565755186,5050565755186,https://www.efghousewares.co.uk/glamour-studio-nail-clipper-set-120209,GLAMOUR STUDIO NAIL CLIPPER SET,0.84,B08DJ3B3B9,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,5.99,title,1.0,LIKELY_MATCH
5056239471017.0,,B08DNZWR33,DENTAL CARE KIT 4PK,HOKIN Plaque Remover Teeth Cleaning Tool 4 Pcs Dental Care Kit Tooth Filling Repair Set Stainless Steel Dental Tools for Men Women Kids and Pet Care,https://www.efghousewares.co.uk/dental-care-kit-4pk,https://www.amazon.co.uk/dp/B08DNZWR33,2000.0,,Available (see Keepa data),,1.0,1.008,0.84,6.79,0.54,1.72,0.55,1.1316666666666668,0.73,2.5583333333333336,-0.73,2.0083333333333337,144.48441247002398,4.379999999999999,35.49337260677468,5056239471017,5056239471017,https://www.efghousewares.co.uk/dental-care-kit-4pk,DENTAL CARE KIT 4PK,0.84,B08DNZWR33,HOKIN Plaque Remover Teeth Cleaning Tool 4 Pcs Dental Care Kit Tooth Filling Repair Set Stainless Steel Dental Tools for Men Women Kids and Pet Care,6.79,title,1.0,LIKELY_MATCH
5030481930522.0,5060659230833.0,B08G1TCMPD,PPS GREASEPROOF PAPER 8M,"Baking Paper | 50m Baking Parchment Paper | Premium Quality Greaseproof Paper for Kitchen Use,Oven Safe and Food Grade Material | Perfect for Pastries, Catering | by Caterserve",https://www.efghousewares.co.uk/pps-greaseproof-paper-8m,https://www.amazon.co.uk/dp/B08G1TCMPD,2000.0,,Available (see Keepa data),Available (see Keepa data),3.0,1.032,0.86,9.47,1.42,3.13,0.55,1.5783333333333331,1.1920000000000002,2.481666666666668,-1.1920000000000002,1.931666666666668,136.9976359338062,7.152,24.477296726504765,5030481930522,5030481930522,https://www.efghousewares.co.uk/pps-greaseproof-paper-8m,PPS GREASEPROOF PAPER 8M,,,,,no_results,0.0,UNCLEAR
5030481930669.0,5060659231021.0,B08G1Y82GN,PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids – Round Foil Flan Dishes – Durable and Food Grade Tin Pie Cases – Oven and Freezer Safe – Baking Trays Containers - 9 inch-23cm,https://www.efghousewares.co.uk/pps-foil-flan-5-dishes-round-large,https://www.amazon.co.uk/dp/B08G1Y82GN,200.0,200.0,Available (see Keepa data),,2.0,0.804,0.67,11.98,1.8,3.14,0.55,1.996666666666666,1.2320000000000002,4.373333333333333,-1.2320000000000002,3.823333333333333,313.38797814207646,7.391999999999999,38.29716193656093,5030481930669,5030481930669,https://www.efghousewares.co.uk/pps-foil-flan-5-dishes-round-large,PPS FOIL FLAN 5 DISHES ROUND LARGE,,,,,no_results,0.0,LIKELY_MATCH
5050565768971.0,762409293963.0,B08G4SVFPQ,LARGE RECTANGLE CLAW HAIR CLIP 2PC,"2pcs Square Medium hair claw clips for thick fine hair,Tortoise shell rectangle claw hair clips medium for women ladies",https://www.efghousewares.co.uk/large-rectangle-claw-hair-clip-2pc-120130,https://www.amazon.co.uk/dp/B08G4SVFPQ,100.0,100.0,Available (see Keepa data),,1.0,1.008,0.84,9.99,0.8,2.65,0.55,1.6649999999999991,0.968,4.035000000000002,-0.968,3.485000000000002,250.71942446043167,5.808,41.86186186186188,5050565768971,5050565768971,https://www.efghousewares.co.uk/large-rectangle-claw-hair-clip-2pc-120130,LARGE RECTANGLE CLAW HAIR CLIP 2PC,0.84,B0D4278L1Q,"Misstars 4 PCS Extra Large Claw Clips, 5 Inch Jumbo Large Hair Clips for Thick, Long, Curly Hair, Big Matte Square Hair Clips, Strong Hold XL Oversized Hair Claw Clips for Women Thick Hair",7.89,title,1.0,UNCLEAR
5038673683201.0,6939965155798.0,B08H5PTTZM,MARKSMAN CABLE TIES 300MM 40PCE WHITE,"Cable Ties Clear White 300mm x 4mm (100 Pack), Plastic Zip Ties Long Heavy Duty with 40lbs Tensile Strength, Self-Locking Nylon Plastic Wire Ties Wraps for Office, Household and Outdoor",https://www.efghousewares.co.uk/marksman-cable-ties-300mm-40pce-white,https://www.amazon.co.uk/dp/B08H5PTTZM,3000.0,,Available (see Keepa data),Available (see Keepa data),3.0,1.008,0.84,4.99,0.65,1.73,0.55,0.8316666666666661,0.754,0.9383333333333342,-0.754,0.3883333333333342,27.937649880095982,4.523999999999999,9.338677354709436,5038673683201,5038673683201,https://www.efghousewares.co.uk/marksman-cable-ties-300mm-40pce-white,MARKSMAN CABLE TIES 300MM 40PCE WHITE,,,,,no_results,0.0,LIKELY_MATCH
5056239402523.0,,B08HD9KWHT,RYSONS FLIKERING T-LIGHT CANDLES 3PC,"Battery Operated Flameless LED Tea Lights Candles 24-Pack Realistic Flickering Electric Fake Candle with Warm White Bulb Light for Christmas, Halloween, Festivals, Weddings Decoration",https://www.efghousewares.co.uk/rysons-flikering-t-light-candles-3pc-105662,https://www.amazon.co.uk/dp/B08HD9KWHT,2000.0,,Available (see Keepa data),,1.0,1.008,0.84,7.99,1.04,2.75,0.55,1.331666666666666,1.036,2.028333333333334,-1.036,1.4783333333333342,106.35491606714632,6.215999999999999,22.202753441802265,5056239402523,5056239402523,https://www.efghousewares.co.uk/rysons-flikering-t-light-candles-3pc-105662,RYSONS FLIKERING T-LIGHT CANDLES 3PC,0.84,B0CSDBHGYS,"cimetech 12PCs Led Tea Lights with Timer, Electric Flickering Battery Operated Led Candles Tea Lights with Remote Control for Home, Room, Table, Halloween, Christmas Decoration",9.01,title,1.0,UNCLEAR
5022822143500.0,5060823980663.0,B08K7QXW7D,STATUS OVEN BULB 15W PK2 15.11,Klass Home (3 Pack) Salt Lamp Bulb | Oven | Fridge | Small Screw E14 15W <300°C Dimmable Incandescent Bulbs Pygmy for Oven Light | Himalayan Salt Lamp Light | Lava Lamp,https://www.efghousewares.co.uk/status-oven-bulb-15w-pk2-15-11,https://www.amazon.co.uk/dp/B08K7QXW7D,3000.0,,,,2.0,1.272,1.06,4.99,0.65,1.46,0.55,0.8316666666666661,0.744,0.9883333333333342,-0.744,0.4383333333333341,27.22567287784684,4.464,10.541082164328676,5022822143500,5022822143500,https://www.efghousewares.co.uk/status-oven-bulb-15w-pk2-15-11,STATUS OVEN BULB 15W PK2 15.11,1.06,B08K7QXW7D,Klass Home (3 Pack) Salt Lamp Bulb | Oven | Fridge | Small Screw E14 15W <300°C Dimmable Incandescent Bulbs Pygmy for Oven Light | Himalayan Salt Lamp Light | Lava Lamp,4.99,title,1.0,UNCLEAR
8711252473192.0,6973009410917.0,B08MPT5YKK,LIFETIME HAIR COMB ASSORTED,"URAQT Hairdressing Set - 3pc Combs & Brushes, Including Pin Tail & Anti Static Fine Tooth Comb for Professional Salon Styling",https://www.efghousewares.co.uk/lifetime-hair-comb-assorted-116149,https://www.amazon.co.uk/dp/B08MPT5YKK,900.0,,Available (see Keepa data),,1.0,0.672,0.56,3.59,0.29,1.5,0.55,0.5983333333333332,0.58,0.6416666666666666,-0.58,0.0916666666666665,8.258258258258248,3.4800000000000004,3.0640668523676844,8711252473192,8711252473192,https://www.efghousewares.co.uk/lifetime-hair-comb-assorted-116149,LIFETIME HAIR COMB ASSORTED,0.56,B08MPT5YKK,"URAQT Hairdressing Set - 3pc Combs & Brushes, Including Pin Tail & Anti Static Fine Tooth Comb for Professional Salon Styling",3.59,title,1.0,UNCLEAR
5053249246680.0,799756006298.0,B08MPWSBRR,151 CLEAR PACKING TAPE 60M,"Grangers Down Wash | 300ml | Cleans, Refreshes and Restores the Loft and Appearance of All Down and Synthetic Down",https://www.efghousewares.co.uk/151-tape-clear-packing,https://www.amazon.co.uk/dp/B08MPWSBRR,400.0,400.0,Available (see Keepa data),Available (see Keepa data),11.0,1.14,0.95,6.5,0.85,2.65,0.55,1.083333333333333,1.0,0.9666666666666676,-1.0,0.4166666666666674,27.77777777777783,5.999999999999999,7.692307692307705,5053249246680,5053249246680,https://www.efghousewares.co.uk/151-tape-clear-packing,151 CLEAR PACKING TAPE 60M,0.95,B0CLGQS8FF,"ARVO Clear Packing Tape 3 Rolls with Low Noise (48mm x 60m) - Durable Parcel Sealing Tape for Packing Boxes, Secure Packaging for Moving House",3.95,title,1.0,UNCLEAR
5056175915910.0,619660683401.0,B08P5HNCSN,CINTRONELLA CANDLE,"Natural Soy Wax Citronella Candles Outdoor/Indoor | Long-Lasting for Garden, Camping, Picnic | Essential Oil Aromatherapy Citronella Candle Outdoor | Gardening Gifts & Presents for Women",https://www.efghousewares.co.uk/cintronella-candle,https://www.amazon.co.uk/dp/B08P5HNCSN,50.0,50.0,,,1.0,1.008,0.84,18.97,2.85,3.34,0.55,3.1616666666666653,1.516,8.778333333333334,-1.516,8.228333333333333,591.9664268585132,9.095999999999998,52.05060622034792,5056175915910,5056175915910,https://www.efghousewares.co.uk/cintronella-candle,CINTRONELLA CANDLE,0.84,B083W6FQKN,"SUPERSUN 8 Citronella Candles Outdoor: 80-120 Hours Garden Citronella Candles Set, Soy Wax Scented Candles for Outdoor, Indoor, Camping, Outside, Garden",8.49,title,1.0,UNCLEAR
5060082722691.0,,B08Q3J3GB6,FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",https://www.efghousewares.co.uk/four-seasons-cooking-liner-33cmx45cm,https://www.amazon.co.uk/dp/B08Q3J3GB6,600.0,600.0,Available (see Keepa data),,1.0,0.876,0.73,10.44,1.57,3.1,0.55,1.7400000000000002,1.19,3.2999999999999994,-1.19,2.749999999999999,214.84374999999991,7.14,31.609195402298845,5060082722691,5060082722691,https://www.efghousewares.co.uk/four-seasons-cooking-liner-33cmx45cm,FOUR SEASONS COOKING LINER 33CMX45CM,,,,,no_results,0.0,UNCLEAR
5024418547976.0,6973009411143.0,B08QMPBS1V,SIL HAIRDRESSING CAPE 140X90 ASSORTED,"URAQT Hairdressing Gown Barbers Cape, Hair Cutting Gowns, Fashion Full-Length Waterproof Haircut Hairdressing Cape for Hair Styling, Cuts and Colours, 140x120CM",https://www.efghousewares.co.uk/sil-hairdressing-cape-140x90-112683,https://www.amazon.co.uk/dp/B08QMPBS1V,300.0,300.0,Available (see Keepa data),,1.0,1.008,0.84,4.39,0.35,1.72,0.55,0.7316666666666665,0.6920000000000001,0.7483333333333332,-0.6920000000000001,0.1983333333333331,14.268585131894469,4.152,5.421412300683366,5024418547976,5024418547976,https://www.efghousewares.co.uk/sil-hairdressing-cape-140x90-112683,SIL HAIRDRESSING CAPE 140X90 ASSORTED,0.84,B08QMPBS1V,"URAQT Hairdressing Gown Barbers Cape, Hair Cutting Gowns, Fashion Full-Length Waterproof Haircut Hairdressing Cape for Hair Styling, Cuts and Colours, 140x120CM",4.39,title,1.0,UNCLEAR
5056338357823.0,,B08QZDBGLX,POCKET SCREWDRIVERS PK2,"11Pcs Mini Screwdriver Set, Precision Screwdrivers with Mini Pocket Size Carrying Case, Perfect for Glasses, Watches, Remotes and Computers",https://www.efghousewares.co.uk/pocket-screwdrivers-pk2-121516,https://www.amazon.co.uk/dp/B08QZDBGLX,1000.0,,Available (see Keepa data),,1.0,0.744,0.62,4.95,0.64,1.7,0.55,0.8250000000000002,0.702,1.165,-0.702,0.615,52.56410256410257,4.212,14.909090909090908,5056338357823,5056338357823,https://www.efghousewares.co.uk/pocket-screwdrivers-pk2-121516,POCKET SCREWDRIVERS PK2,,,,,no_results,0.0,LIKELY_MATCH
5059001013989.0,,B08R4SFW8J,AIRWICK AIR FRESHENER SWEET PEA 300ML PK6,Air Wick |Pink Sweet Pea |Air Freshener Reed Diffuser 33ml | Pack of 5,https://www.efghousewares.co.uk/airwick-air-freshener-sweet-pea-300ml-pk6-124929,https://www.amazon.co.uk/dp/B08R4SFW8J,50.0,50.0,,,,9.12,7.6,19.99,2.49875,2.41,0.55,3.331666666666667,2.61175,4.149583333333332,-2.61175,3.5995833333333325,44.16666666666666,15.6705,21.60830415207604,5059001013989,5059001013989,https://www.efghousewares.co.uk/airwick-air-freshener-sweet-pea-300ml-pk6-124929,AIRWICK AIR FRESHENER SWEET PEA 300ML PK6,7.6,B08R4SFW8J,Air Wick |Pink Sweet Pea |Air Freshener Reed Diffuser 33ml | Pack of 5,19.99,title,1.0,LIKELY_MATCH
5056239401045.0,5070000182100.0,B08R4WJSPG,BATH WASH CLOTHES,"JoJo Jr. Flannel Face Cloth (Pack of 6) Reusable Face Towels(25 * 25 cm) for Washing Face Baby Wash Cloth White Flannels Face Cloth (White, Regular)",https://www.efghousewares.co.uk/bath-wash-clothes,https://www.amazon.co.uk/dp/B08R4WJSPG,700.0,700.0,Available (see Keepa data),,1.0,1.14,0.95,8.49,0.68,1.73,0.55,1.415,0.7819999999999999,3.7150000000000007,-0.7819999999999999,3.165000000000001,211.00000000000009,4.692,44.73498233215549,5056239401045,5056239401045,https://www.efghousewares.co.uk/bath-wash-clothes,BATH WASH CLOTHES,0.95,B08R4WJSPG,"JoJo Jr. Flannel Face Cloth (Pack of 6) Reusable Face Towels(25 * 25 cm) for Washing Face Baby Wash Cloth White Flannels Face Cloth (White, Regular)",8.49,title,1.0,UNCLEAR
5060743590942.0,5018365806101.0,B08XKF9T5X,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,"Sea Magik - Vegan Body Wash, Refreshing Spa Set with Dead Sea Salt, Allergen Free, Multipurpose, for All Skin Types, Hydrating, Soothes Psoriasis and Eczema, Cruelty Free (300ml)",https://www.efghousewares.co.uk/eco-wise-single-wall-cups-8oz-20pcs-112883,https://www.amazon.co.uk/dp/B08XKF9T5X,200.0,200.0,Available (see Keepa data),Available (see Keepa data),12.0,0.744,0.62,9.93,1.57,2.94,0.55,1.6549999999999994,1.136,3.145,-1.136,2.595,221.7948717948718,6.816,31.359516616314192,5060743590942,5060743590942,https://www.efghousewares.co.uk/eco-wise-single-wall-cups-8oz-20pcs-112883,ECO WISE SINGLE WALL CUPS 8OZ 20PCS,,,,,no_results,0.0,UNCLEAR
5056683919240.0,843798156319.0,B0924JDRC2,BUTTERCUP SPIRAL HAIR TIES ASSORTED SMALL PACK OF 6,"JessLab Spiral Hair Ties, 10 Pcs Traceless Phone Cord Bracelet Plastic Coil Ponytail Holders No-Damage Accessory for Girls Women Ladies, Color Assorted, Set 6",https://www.efghousewares.co.uk/buttercup-spiral-hair-ties-assorted-small-pack-of-6-125061,https://www.amazon.co.uk/dp/B0924JDRC2,50.0,50.0,Available (see Keepa data),,1.0,1.008,0.84,5.99,0.48,1.67,0.55,0.9983333333333332,0.7080000000000001,2.001666666666667,-0.7080000000000001,1.4516666666666669,104.43645083932856,4.248,29.08180300500835,5056683919240,5056683919240,https://www.efghousewares.co.uk/buttercup-spiral-hair-ties-assorted-small-pack-of-6-125061,BUTTERCUP SPIRAL HAIR TIES ASSORTED SMALL PACK OF 6,0.84,B0924JDRC2,"JessLab Spiral Hair Ties, 10 Pcs Traceless Phone Cord Bracelet Plastic Coil Ponytail Holders No-Damage Accessory for Girls Women Ladies, Color Assorted, Set 6",5.99,title,1.0,UNCLEAR
5024418539513.0,5060633661417.0,B09315CTCY,SIL WOODEN NAIL BRUSHES PK2,"Wooden Nail Brush, Double-Sided Nail Scrubbing Brush with Firm Plastic Bristles (Set of 3)",https://www.efghousewares.co.uk/sil-wooden-nail-brushes-pk2-112655,https://www.amazon.co.uk/dp/B09315CTCY,3000.0,,Available (see Keepa data),Available (see Keepa data),2.0,1.008,0.84,5.99,0.48,2.42,0.55,0.9983333333333332,0.8580000000000001,1.251666666666667,-0.8580000000000001,0.7016666666666669,50.47961630695445,5.148,14.056761268781306,5024418539513,5024418539513,https://www.efghousewares.co.uk/sil-wooden-nail-brushes-pk2-112655,SIL WOODEN NAIL BRUSHES PK2,0.84,B09315CTCY,"Wooden Nail Brush, Double-Sided Nail Scrubbing Brush with Firm Plastic Bristles (Set of 3)",5.99,title,1.0,UNCLEAR
5024418537410.0,,B09377NPKH,SIL TOILET ROLL HOLDER STAINLESS STEEL,"Free-Standing Toilet Roll Holder, Stainless Steel, Silver, Holds 5 Rolls",https://www.efghousewares.co.uk/sil-toilet-roll-holder-stainless-steel-112647,https://www.amazon.co.uk/dp/B09377NPKH,600.0,600.0,Available (see Keepa data),,1.0,1.008,0.84,12.1,1.95,2.77,0.55,2.0166666666666657,1.222,4.523333333333335,-1.222,3.973333333333336,285.85131894484425,7.332,39.40495867768597,5024418537410,5024418537410,https://www.efghousewares.co.uk/sil-toilet-roll-holder-stainless-steel-112647,SIL TOILET ROLL HOLDER STAINLESS STEEL,0.84,B09LYKHSNJ,"Free-Standing Toilet Roll Holder, Stainless Steel, Toilet Paper Storage Stand Holds 5-6 Rolls, Silver",8.79,title,1.0,UNCLEAR
5055257864764.0,4008600391166.0,B093KCZPQ3,UPSY DAISY BABY BOTTLE,NUK First Choice Learner Cup Sippy Cup | 6-18 Months | Temperature Control | Leak-Proof Silicone Spout | Anti-Colic Vent | BPA-Free | 150ml | Disney Winnie the Pooh (Beige),https://www.efghousewares.co.uk/upsy-daisy-baby-bottle-24-2,https://www.amazon.co.uk/dp/B093KCZPQ3,700.0,700.0,Available (see Keepa data),,3.0,1.008,0.84,6.99,0.56,2.67,0.55,1.165,0.9240000000000002,1.7550000000000008,-0.9240000000000002,1.2050000000000007,86.69064748201444,5.544,20.686695278969967,5055257864764,5055257864764,https://www.efghousewares.co.uk/upsy-daisy-baby-bottle-24-2,UPSY DAISY BABY BOTTLE,0.84,B093KCZPQ3,NUK First Choice Learner Cup Sippy Cup | 6-18 Months | Temperature Control | Leak-Proof Silicone Spout | Anti-Colic Vent | BPA-Free | 150ml | Disney Winnie the Pooh (Beige),6.99,title,1.0,UNCLEAR
5060298505446.0,750073827942.0,B0944255SH,MASON PADLOCK 38MM,"Heavy Duty Long Shackle Padlock with Keys, High Security Padlock for Outdoor, Shed, Warehouse, Garage, Garden, Gate - 38mm",https://www.efghousewares.co.uk/mason-padlock-38mm-123912,https://www.amazon.co.uk/dp/B0944255SH,200.0,200.0,Available (see Keepa data),,1.0,1.008,0.84,5.99,0.78,1.73,0.55,0.9983333333333332,0.78,1.641666666666667,-0.78,1.091666666666667,78.537170263789,4.680000000000001,21.86978297161937,5060298505446,5060298505446,https://www.efghousewares.co.uk/mason-padlock-38mm-123912,MASON PADLOCK 38MM,0.84,B0944255SH,"Heavy Duty Long Shackle Padlock with Keys, High Security Padlock for Outdoor, Shed, Warehouse, Garage, Garden, Gate - 38mm",5.99,title,1.0,LIKELY_MATCH
5060471890352.0,7427269287653.0,B095KDP4MN,TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,4 x Mix Bundle New Scents Sovereign Car Home Office Gym Turbojet Air Sanitiser Freshener Spray,https://www.efghousewares.co.uk/turbo-jet-air-500ml-fresh-linen,https://www.amazon.co.uk/dp/B095KDP4MN,200.0,200.0,Available (see Keepa data),Available (see Keepa data),10.0,3.024,2.52,12.75,1.91,3.44,0.55,2.125,1.684,2.7550000000000003,-1.684,2.205,71.82410423452768,10.104,20.75294117647059,5060471890352,5060471890352,https://www.efghousewares.co.uk/turbo-jet-air-500ml-fresh-linen,TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,2.52,B0957YC3X8,Sovereign Car Home Turbojet Air Freshener Sanitiser Blast Spray - FRESH LINEN,6.49,title,1.0,UNCLEAR
5030481960260.0,,B095RYQRP3,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",https://www.efghousewares.co.uk/pps-wine-goblet-clear-stem-170ml-5-pieces-123575,https://www.amazon.co.uk/dp/B095RYQRP3,100.0,100.0,Available (see Keepa data),Available (see Keepa data),2.0,0.744,0.62,29.99,9.84,5.32,0.55,4.998333333333331,3.2660000000000005,9.211666666666668,-3.2660000000000005,8.661666666666667,740.3133903133904,19.596,34.658219406468824,5030481960260,5030481960260,https://www.efghousewares.co.uk/pps-wine-goblet-clear-stem-170ml-5-pieces-123575,PPS WINE GOBLET CLEAR STEM 170ML 5 PIECES,,,,,no_results,0.0,UNCLEAR
5053249277462.0,5060909060814.0,B096GFBN1J,PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",https://www.efghousewares.co.uk/pan-aroma-incense-sticks-holder-sandalwood-pack-of-40-119998,https://www.amazon.co.uk/dp/B096GFBN1J,200.0,200.0,Available (see Keepa data),,1.0,1.08,0.9,4.99,0.4,1.7,0.55,0.8316666666666661,0.7100000000000002,1.1583333333333343,-0.7100000000000002,0.6083333333333345,41.95402298850583,4.26,14.629258517034094,5053249277462,5053249277462,https://www.efghousewares.co.uk/pan-aroma-incense-sticks-holder-sandalwood-pack-of-40-119998,PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,0.9,B096GFBN1J,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",4.99,title,1.0,UNCLEAR
5056239473011.0,5038061135633.0,B096KX2WZT,RYSONS HAIR & BEARD GROOMING KIT,"Remington All-in-One Grooming Kit Beard Trimmer (4 Attachments, Beard & Hair Comb, Nose & Ear, Detail Trimmer, Mini Foil Shaver, 3 Combs, Stainless Steel Blades, 40-Minute Run Time, Cordless) PG6020",https://www.efghousewares.co.uk/rysons-hair-beard-grooming-kit-105455,https://www.amazon.co.uk/dp/B096KX2WZT,1000.0,,,Available (see Keepa data),8.0,2.22,1.85,17.0,2.55,3.14,0.55,2.833333333333332,1.618,6.626666666666667,-1.618,6.076666666666667,253.1944444444444,9.708000000000002,42.89411764705882,5056239473011,5056239473011,https://www.efghousewares.co.uk/rysons-hair-beard-grooming-kit-105455,RYSONS HAIR & BEARD GROOMING KIT,1.85,B096KX2WZT,"Remington All-in-One Grooming Kit Beard Trimmer (4 Attachments, Beard & Hair Comb, Nose & Ear, Detail Trimmer, Mini Foil Shaver, 3 Combs, Stainless Steel Blades, 40-Minute Run Time, Cordless) PG6020",17.0,title,1.0,LIKELY_MATCH
5056338310644.0,,B096RTS13P,ELASTIC BANDS LONG HEAVY DUTY 30G,"50 Pcs Large Elastic Bands, Large Rubber Elastic Bands, Strong Thick Elastic Rubber Bands Set for Home School Office Bank Supplies",https://www.efghousewares.co.uk/elastic-bands-long-heavy-duty-30g-119272,https://www.amazon.co.uk/dp/B096RTS13P,900.0,900.0,Available (see Keepa data),,1.0,0.744,0.62,5.39,0.81,2.42,0.55,0.8983333333333334,0.8800000000000001,0.6416666666666663,-0.8800000000000001,0.0916666666666662,7.834757834757798,5.28,2.0408163265306025,5056338310644,5056338310644,https://www.efghousewares.co.uk/elastic-bands-long-heavy-duty-30g-119272,ELASTIC BANDS LONG HEAVY DUTY 30G,,,,,no_results,0.0,UNCLEAR
5010326059304.0,616361113329.0,B0973DY3DP,ROYAL MARKET CATERING FOIL 75MX300MM,50m Premium Heavy Duty 20 Micron Thick Kitchen Foil Catering Aluminium Tin Foil Roll - 30cm Wide,https://www.efghousewares.co.uk/royal-market-catering-foil-75mx300mm,https://www.amazon.co.uk/dp/B0973DY3DP,1000.0,,Available (see Keepa data),,1.0,7.319999999999999,6.1,14.99,2.25,3.14,0.55,2.498333333333333,2.408,1.001666666666667,-2.408,0.4516666666666669,6.79197994987469,14.448,3.615743829219481,5010326059304,5010326059304,https://www.efghousewares.co.uk/royal-market-catering-foil-75mx300mm,ROYAL MARKET CATERING FOIL 75MX300MM,,,,,no_results,0.0,UNCLEAR
