EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,RowID,EAN_digits,EAN_OnPage_digits,sales,title_match,is_exact_ean,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,is_exact_ean_strict,Sup_Qty,Amz_Qty,Qty_Ratio,has_dimension_pattern_sup,has_dimension_pattern_amz,Adjusted_Profit,category,Pack_Verdict,MLS,MLS_band,IP_Risk,Capacity_Variance
5017403028291,5038210010002,B0028YPW68,GREEN BLADE 2PCE GARDEN SHEAR SET,"Darlac Telescopic Hedge Shear - Extendable Handles Adjust to Exact Length Required - Super Lightweight Approx 1kg - Razor Sharp Blade Ideal for Hedge Trimming, Green Growth & Light Woody Growth",https://www.efghousewares.co.uk/green-blade-2pce-garden-shear-set,https://www.amazon.co.uk/dp/B0028YPW68,50,,Available (see Keepa data),4.0,6.92399999999999,5.77,28.99,4.35,4.91,0.55,4.83166666666666,3.116,9.12833333333333,-3.116,8.57833333333333,135.733122362869,18.6959999999999,35.5087961365988,809,5017403028291,5038210010002,50,0.18584070796460178,False,5017403028291,5038210010002,True,True,False,1.0,1.0,1.0,False,True,8.57833333333333,UNCERTAIN,1:1 Match,24.29203539823009,UNLIKELY,False,
5050375130043,nan,B08MVDCSJQ,MUNCH CRUNCH RAWHIDE BONE NAT JUMBO,Munch & Crunch Bone Chews for Dogs Multipack - 8 Tripe Filled Rawhide Dog Bones - Tasty Treat Chewy Snacks 4 Packs,https://www.efghousewares.co.uk/munch-crunch-rawhide-bone-nat-jumbo,https://www.amazon.co.uk/dp/B08MVDCSJQ,50,,,,1.212,1.01,8.59,1.07375,2.41,0.55,1.43166666666666,1.00875,2.66458333333333,-1.00875,2.11458333333333,135.550213675213,6.0525,29.5401629802095,810,5050375130043,,50,0.38926174496644295,False,5050375130043,,True,False,False,1.0,1.0,1.0,False,False,2.11458333333333,MODERATE_CONFIDENCE,1:1 Match,54.46308724832215,NEEDS_VERIFICATION,False,
8721037383639,nan,B0F87SVY7K,FARM ANNIMALS 3 ASSORTED ANIMALS 7X9X8CM,"12pcs Farm Animals,Mini Animal Toys Plastic Realistic,Farm Toys Set Educational Playset for Tollders Kids for 2 3 4 5 6 7 Year Olds (Farm Animals)",https://www.efghousewares.co.uk/farm-annimals-3-assorted-animals-7x9x8cm-120605,https://www.amazon.co.uk/dp/B0F87SVY7K,700,Available (see Keepa data),,1.0,1.272,1.06,7.99,1.2,1.67,0.55,1.33166666666666,0.896,2.72833333333333,-0.896,2.17833333333333,135.300207039337,5.37599999999999,32.7158948685857,811,8721037383639,,700,0.16129032258064516,False,8721037383639,,True,False,False,1.0,12.0,12.0,True,False,-11.81366666666667,UNCERTAIN,1:1 Match (dimension pattern detected),3.0645161290322562,UNLIKELY,False,
6923456812390,731722276427,B097NQ13MJ,ADORN GLASS VASE RS-818,"Vases, Vase Flowers Glass, Ledoir 20cm 8 Inch Tall Modern Essentials 1L Clear Modern Living Room Round Flower Jug Pampas Decor Simplistic Gifting Flowera Tulip Rose",https://www.efghousewares.co.uk/glass-vase-rs-818,https://www.amazon.co.uk/dp/B097NQ13MJ,500,,,2.0,1.548,1.29,10.9,1.64,3.13,0.55,1.81666666666666,1.32199999999999,3.02333333333333,-1.32199999999999,2.47333333333333,134.420289855072,7.93199999999999,27.2293577981651,812,6923456812390,731722276427,500,0.18181818181818182,False,6923456812390,731722276427,True,True,False,1.0,1.0,1.0,False,True,2.47333333333333,UNCERTAIN,1:1 Match,19.090909090909093,UNLIKELY,False,
5019923099379,nan,B09JJZTFZQ,SECURIT FIRE EXIT ARROW RIGHT RIGID PLASTIC (FULLY RECYCLABLE) 400X150MM,"Boyzn Mens Fleece Lined Thermal Underwear Set, Winter Thermal Long Sleeve Tops and Long Johns Bottoms, Outdoor Thermal Base Layer Set for Skiing, Mountaineering, Cycling, Hiking, Training",https://www.efghousewares.co.uk/securit-fire-exit-arrow-right-rigid-plastic-fully-recyclable-400x150mm-119693,https://www.amazon.co.uk/dp/B09JJZTFZQ,50,Available (see Keepa data),,1.0,5.16,4.3,19.99,2.0,3.31,0.55,3.33166666666666,2.032,7.04833333333333,-2.032,6.49833333333333,133.986254295532,12.192,39.0095047523761,813,5019923099379,,50,0.14671814671814673,False,5019923099379,,True,False,False,1.0,1.0,1.0,True,False,6.49833333333333,UNCERTAIN,1:1 Match,7.335907335907336,UNLIKELY,False,
5060357990077,5060357990107,B0DJDH23JW,SUPERIOR FOIL 10 CONTAINERS & LID 1 LTR,"Superior 10-Pack Aluminium Foil Trays with Paper Lids, Heavy Duty Aluminium Takeaway Containers, Freezer & Oven Safe Tin Foil Trays For Baking, Cooking, Broiling, Storage Containers, 9 x 9 inch",https://www.efghousewares.co.uk/superior-foil-10-containers-lid-1-ltr-76741,https://www.amazon.co.uk/dp/B0DJDH23JW,700,Available (see Keepa data),,1.0,2.28,1.9,12.97,1.95,3.13,0.55,2.16166666666666,1.506,3.82833333333333,-1.506,3.27833333333333,133.809523809523,9.036,30.331534309946,814,5060357990077,5060357990107,700,0.29310344827586204,False,5060357990077,5060357990107,True,True,False,1.0,9.0,9.0,False,True,-14.961666666666668,UNCERTAIN,1:1 Match (dimension pattern detected),44.6551724137931,LOW_PRIORITY,False,
5030481930706,nan,B01HILDGK4,PPS FOIL 3 BAKE TRAY RECTANGULAR,PPS 3 x ALUMINIUM FOIL PLATTER TRAY - 44cm x 29cm disposable foil catering serving dish,https://www.efghousewares.co.uk/pps-foil-3-bake-tray-rectangular,https://www.amazon.co.uk/dp/B01HILDGK4,50,,,,0.792,0.66,7.39,0.92375,2.41,0.55,1.23166666666666,0.90875,2.16458333333333,-0.90875,1.61458333333333,133.436639118457,5.4525,26.2178619756427,815,5030481930706,,50,0.35294117647058826,False,5030481930706,,True,False,False,1.0,1.0,1.0,False,True,1.61458333333333,MODERATE_CONFIDENCE,1:1 Match,42.64705882352941,LOW_PRIORITY,False,
8011893819039,5060757801119,B08X8QVKXD,ROYAL MARKET BIN LINER GARDEN 10 BAG,"REQUISITE NEEDS 30PK Heavy Duty Bin Liners, 100 Litre Refuse Sacks Pack of 10 X 3, 60 m Garden Waste Bags",https://www.efghousewares.co.uk/royal-market-bin-liner-garden-10-bag,https://www.amazon.co.uk/dp/B08X8QVKXD,200,Available (see Keepa data),Available (see Keepa data),2.0,1.236,1.03,9.99,1.5,3.14,0.55,1.66499999999999,1.244,2.655,-1.244,2.105,133.227848101265,7.46399999999999,25.2852852852852,816,8011893819039,5060757801119,200,0.36879432624113473,False,8011893819039,5060757801119,True,True,False,10.0,10.0,1.0,False,True,2.105,MODERATE_CONFIDENCE,1:1 Match,23.439716312056735,UNLIKELY,False,
5060298505002,5010559156313,B01MRJOBNM,MASON SCREWDRIVER SET 11 PIECES,Draper 11 Piece Precision Screwdriver Set | Carbon Steel | DIY and Professional Kit | Plain Slot | Cross Slot | Swivel Tops | Tweezers | Plastic Case | 15631,https://www.efghousewares.co.uk/mason-screwdriver-set-11-pieces-123902,https://www.amazon.co.uk/dp/B01MRJOBNM,100,,,12.0,1.008,0.84,7.07,0.92,1.73,0.55,1.17833333333333,0.808,2.40166666666666,-0.808,1.85166666666666,133.213429256594,4.848,31.4285714285714,817,5060298505002,5010559156313,100,0.26595744680851063,False,5060298505002,5010559156313,True,True,False,11.0,11.0,1.0,False,False,1.85166666666666,UNCERTAIN,1:1 Match,18.29787234042553,UNLIKELY,False,
5052516217224,nan,B0725XC6BS,SMART CHOICE TRIPLE KNOT BALL ROPE DOG TOY,Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),https://www.efghousewares.co.uk/smart-choice-triple-knot-ball-rope-dog-toy-116337,https://www.amazon.co.uk/dp/B0725XC6BS,800,,,,2.088,1.74,10.94,1.3675,2.41,0.55,1.82333333333333,1.2135,3.59916666666666,-1.2135,3.04916666666666,133.151382823871,7.281,33.4460694698354,818,5052516217224,,800,0.2958579881656805,False,5052516217224,,True,False,False,1.0,1.0,1.0,False,False,3.04916666666666,UNCERTAIN,1:1 Match,29.792899408284022,UNLIKELY,False,
5060357992293,5065003583696,B0CN1KT83C,PHOODS FOIL TRAY COOKIE SHEETS,"10-Pack Disposable Aluminum Foil Baking Trays - Food Storage Catering Aluminum Foil Tray - Containers for Meal Prep, Cooking, Baking, Roasting, BBQ, Freezer Storage - 32cm x 20cm x 3.3cm",https://www.efghousewares.co.uk/phoods-foil-tray-cookie-sheets,https://www.amazon.co.uk/dp/B0CN1KT83C,900,,,1.0,1.104,0.92,8.97,1.35,2.7,0.55,1.495,1.104,2.505,-1.104,1.95499999999999,132.993197278911,6.624,26.1538461538461,819,5060357992293,5065003583696,900,0.21296296296296297,False,5060357992293,5065003583696,True,True,False,1.0,3.0,3.0,False,True,-0.2530000000000101,UNCERTAIN,1:1 Match (dimension pattern detected),20.64814814814815,UNLIKELY,False,
5050796010115,5060316212165,B002P9YBTU,BRIGHT & HOMELY HANGERS WOODEN 2 PACK,HANGERWORLD Box of 10 Wooden 45cm Coat Clothes Garment Hangers with Non Slip Trouser Bar (Natural),https://www.efghousewares.co.uk/bright-homely-hangers-wooden-2-pack-106275,https://www.amazon.co.uk/dp/B002P9YBTU,300,Available (see Keepa data),,1.0,1.08,0.9,9.99,1.5,3.45,0.55,1.66499999999999,1.28,2.475,-1.28,1.925,132.758620689655,7.67999999999999,23.1231231231231,820,5050796010115,5060316212165,300,0.3111111111111111,False,5050796010115,5060316212165,True,True,False,2.0,1.0,0.5,False,True,2.465,MODERATE_CONFIDENCE,1:1 Match (dimension pattern detected),25.555555555555557,UNLIKELY,False,
5024418564607,5060961901674,B0CZRSPCZT,GLASS CANDLEPOT PUMPKIN 8.5CM,"Pumpkin Spice Candle - 9.7 oz /275g Pumpkin Candle in Orange Frosted Glass Jar with Wooden Lid and Wooden Crackling Wick in Luxurious Gift Box - Cosy, Warm and Comforting",https://www.efghousewares.co.uk/glass-candlepot-pumpkin-8-5cm-122285,https://www.amazon.co.uk/dp/B0CZRSPCZT,50,Available (see Keepa data),,1.0,3.36,2.8,15.99,2.4,3.13,0.55,2.66499999999999,1.776,4.995,-1.776,4.445,132.686567164179,10.6559999999999,33.358348968105,821,5024418564607,5060961901674,50,0.20100502512562815,False,5024418564607,5060961901674,True,True,False,1.0,1.0,1.0,True,True,4.445,UNCERTAIN,1:1 Match,20.050251256281406,UNLIKELY,False,
5015302170967,nan,B0FJQXX4NS,CHRISTMAS GIFT BAG PK3 BURGANDY JOY,"Christmas Burgundy Gift Bags Medium for Present,6Pcs Wine Red Birthday Gift Bag with Tissue Paper Gift Card,Paper Party Bag with Handle for Girls Women Bridesmaid Wedding Thank You Christmas Party",https://www.efghousewares.co.uk/christmas-gift-bag-pk3-burgandy-joy-122460,https://www.amazon.co.uk/dp/B0FJQXX4NS,50,,,,1.752,1.46,9.99,1.24875,2.41,0.55,1.66499999999999,1.13375,3.20625,-1.13375,2.65625,132.151741293532,6.8025,31.9069069069069,822,5015302170967,,50,0.2510822510822511,False,5015302170967,,True,False,False,1.0,6.0,6.0,False,False,-6.10375,UNCERTAIN,BUNDLE (6x) - LOSS,37.55411255411255,LOW_PRIORITY,False,
5038673130835,nan,B0BMKW3Q1C,PRIMA CORKSCREW BOTTLE OPENER CHROME PLATED,"Wing Corkscrew Wine Bottle Opener with Bottle Stopper, Premium Corkscrew Cork and Cap Bottle Opener for Waiters Wine Enthusiast",https://www.efghousewares.co.uk/prima-corkscrew-bottle-opener-chrome-plated-112389,https://www.amazon.co.uk/dp/B0BMKW3Q1C,300,,,,1.572,1.31,9.49,1.18625,2.41,0.55,1.58166666666666,1.09125,3.00208333333333,-1.09125,2.45208333333333,131.832437275985,6.54749999999999,31.0063224446786,823,5038673130835,,300,0.4117647058823529,False,5038673130835,,True,False,False,1.0,1.0,1.0,False,False,2.45208333333333,MODERATE_CONFIDENCE,1:1 Match,35.588235294117645,LOW_PRIORITY,False,
5060298505828,5060914441592,B0B9N6VXPS,MASON HEAVY DUTY PAINT SCRAPER WITH 3 SPARE BLADES,"BLOSTM 5"" Wallpaper Scraper - Long Handle Heavy Duty Scraper Tool with 5 Inch Wide Head & Soft Grip, Tile Scraper Removes Wallpaper, Vinyl Flooring, Tiles, Paint & More - Includes 3 Spare Blades",https://www.efghousewares.co.uk/mason-heavy-duty-paint-scraper-with-3-spare-blades-123925,https://www.amazon.co.uk/dp/B0B9N6VXPS,50,,,1.0,1.008,0.84,8.99,1.17,3.1,0.55,1.49833333333333,1.132,2.38166666666666,-1.132,1.83166666666666,131.774580335731,6.79199999999999,24.4493882091212,824,5060298505828,5060914441592,50,0.39344262295081966,False,5060298505828,5060914441592,True,True,False,1.0,1.0,1.0,False,True,1.83166666666666,MODERATE_CONFIDENCE,1:1 Match,39.67213114754098,LOW_PRIORITY,False,
8721037008327,5055512090327,B071VNQFKV,PORCELAIN FLOWERPOT ASSORTED,Nicola Spring Patterned Plant Pots - Assorted - 3 Pack - 14cm Porcelain Indoor Ceramic Planter with Drainage Holes Outdoor Garden Flower Pots for House & Garden Flowers,https://www.efghousewares.co.uk/porcelain-flowerpot-assorted-119766,https://www.amazon.co.uk/dp/B071VNQFKV,50,,Available (see Keepa data),1.0,3.96,3.3,15.99,1.99875,2.41,0.55,2.66499999999999,1.65175,5.61625,-1.65175,5.06625,131.590909090909,9.9105,38.0206378986866,825,8721037008327,5055512090327,50,0.24489795918367346,False,8721037008327,5055512090327,True,True,False,1.0,3.0,3.0,False,True,-2.85375,UNCERTAIN,1:1 Match (dimension pattern detected),7.244897959183675,UNLIKELY,False,
5060605733807,nan,B0BHSR7XK1,LADIES KNITTED HAT WITH FAUX FUR POM-POM,Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece Lined Hat Ladies Knitted Wooly Hats with Faux Fur Pom Pom,https://www.efghousewares.co.uk/ladies-knitted-hat-with-faux-fur-pom-pom-123655,https://www.amazon.co.uk/dp/B0BHSR7XK1,50,Available (see Keepa data),,1.0,1.596,1.33,8.99,0.72,2.42,0.55,1.49833333333333,1.004,3.02166666666666,-1.004,2.47166666666666,131.471631205673,6.02399999999999,32.992213570634,826,5060605733807,,50,0.4936708860759494,False,5060605733807,,True,False,False,1.0,1.0,1.0,False,False,2.47166666666666,MODERATE_CONFIDENCE,1:1 Match,44.68354430379747,LOW_PRIORITY,False,
5056032975484,nan,B0D1V3KVPY,TOWER PRESTO 1.7LTR ELECTRIC KETTLE GREY,"Aigostar 100W LED Work Light, 9000LM Job Site Light, Plug in Folding FloodLight with 13ft Wire & Switch, Portable Loft Construction Workman Lights 240V Mains Powered IP65 Waterproof",https://www.efghousewares.co.uk/tower-presto-1-7ltr-electric-kettle-grey-113020,https://www.amazon.co.uk/dp/B0D1V3KVPY,200,,,,10.956,9.13,34.99,4.37375,2.41,0.55,5.83166666666666,3.29275,13.2445833333333,-3.29275,12.6945833333333,131.142389807162,19.7565,43.5367247785081,827,5056032975484,,200,0.08144796380090498,False,5056032975484,,True,False,False,1.0,1.0,1.0,False,False,12.6945833333333,UNCERTAIN,1:1 Match,4.072398190045249,UNLIKELY,False,
5024418614906,nan,B0CM3KQZT2,CITRUS COASTER 10X10CM,"Grandad Gifts Coaster, Gifts for Grandad, Grandad Gifts from Grandchildren, Grandad Christmas Fathers Day Birthday Gifts, Grandad Coaster 10cm x 10cm",https://www.efghousewares.co.uk/citrus-coaster-10x10cm-120340,https://www.amazon.co.uk/dp/B0CM3KQZT2,200,,,1.0,1.308,1.09,7.99,1.2,1.67,0.55,1.33166666666666,0.902,2.69833333333333,-0.902,2.14833333333333,130.995934959349,5.412,32.2653316645807,828,5024418614906,,200,0.24561403508771928,False,5024418614906,,True,False,False,1.0,1.0,1.0,True,True,2.14833333333333,UNCERTAIN,1:1 Match,17.280701754385966,UNLIKELY,False,
5055441415925,5065019594037,B0FH5DP244,DEKTON  PAINT SCRAPER SET 2PC,"Heavy Duty Long Handle Scraper Tool â€“ Floor & Wallpaper Removal Tool with 10 Spare Blades â€“ Tile Adhesive Remover, Paint, Vinyl, Carpet Glue Scraper â€“ Professional DIY Tool",https://www.efghousewares.co.uk/dekton-paint-scraper-set-2pc,https://www.amazon.co.uk/dp/B0FH5DP244,100,Available (see Keepa data),,1.0,2.484,2.07,12.99,1.69,3.09,0.55,2.16499999999999,1.48,3.975,-1.48,3.425,130.725190839694,8.87999999999999,31.6397228637413,829,5055441415925,5065019594037,100,0.2028985507246377,False,5055441415925,5065019594037,True,True,False,1.0,1.0,1.0,False,False,3.425,UNCERTAIN,1:1 Match,20.144927536231883,UNLIKELY,False,
742288761258,6041218105730,B01E3U1S5S,PLASTIC LOTA SILVER,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),https://www.efghousewares.co.uk/plastic-lota-silver-123981,https://www.amazon.co.uk/dp/B01E3U1S5S,200,Available (see Keepa data),Available (see Keepa data),2.0,1.944,1.62,11.75,1.43,3.36,0.55,1.95833333333333,1.392,3.38166666666666,-1.392,2.83166666666666,130.491551459293,8.352,28.9191489361702,830,742288761258,6041218105730,200,0.225,False,742288761258,6041218105730,True,True,False,1.0,1.0,1.0,False,False,2.83166666666666,UNCERTAIN,1:1 Match,21.25,UNLIKELY,False,
742288761265,nan,B016EN1GMM,PLASTIC LOTA WHITE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | White Plastic,https://www.efghousewares.co.uk/plastic-lota-white-123982,https://www.amazon.co.uk/dp/B016EN1GMM,50,Available (see Keepa data),Available (see Keepa data),2.0,1.944,1.62,11.75,1.43,3.36,0.55,1.95833333333333,1.392,3.38166666666666,-1.392,2.83166666666666,130.491551459293,8.352,28.9191489361702,831,742288761265,,50,0.1794871794871795,False,742288761265,,True,False,False,1.0,1.0,1.0,False,False,2.83166666666666,UNCERTAIN,1:1 Match,23.974358974358974,UNLIKELY,False,
742288761234,6041218105730,B01E3U1S5S,PLASTIC LOTA BLUE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),https://www.efghousewares.co.uk/plastic-lota-blue-123980,https://www.amazon.co.uk/dp/B01E3U1S5S,200,Available (see Keepa data),Available (see Keepa data),2.0,1.944,1.62,11.75,1.43,3.36,0.55,1.95833333333333,1.392,3.38166666666666,-1.392,2.83166666666666,130.491551459293,8.352,28.9191489361702,832,742288761234,6041218105730,200,0.23076923076923078,False,742288761234,6041218105730,True,True,False,1.0,1.0,1.0,False,False,2.83166666666666,UNCERTAIN,1:1 Match,21.53846153846154,UNLIKELY,False,
742288761470,6041218105730,B01E3U1S5S,PLASTIC LOTA BLACK,Lota | Bodna | Toilet Wash Jug | 2.25 litres | Plastic (Grey),https://www.efghousewares.co.uk/plastic-lota-black-123979,https://www.amazon.co.uk/dp/B01E3U1S5S,200,Available (see Keepa data),Available (see Keepa data),2.0,1.944,1.62,11.75,1.43,3.36,0.55,1.95833333333333,1.392,3.38166666666666,-1.392,2.83166666666666,130.491551459293,8.352,28.9191489361702,833,742288761470,6041218105730,200,0.20253164556962025,False,742288761470,6041218105730,True,True,False,1.0,1.0,1.0,False,False,2.83166666666666,UNCERTAIN,1:1 Match,20.126582278481013,UNLIKELY,False,
5013478130914,nan,B0FH54V6C8,KINGFISHER LINERS 2LB LOAF TIN 15 CASES,"2lb Loaf Tin Liners â€“ Pack of 100 â€“ Non-Stick Siliconised Greaseproof Paper â€“ 24x15x6.5cm â€“ Perfect for Baking Bread & Cakes â€“ Oven, Microwave, Air Fryer Safe â€“ Halal & Kosher Certified",https://www.efghousewares.co.uk/kingfisher-liners-2lb-loaf-tin-15-cases,https://www.amazon.co.uk/dp/B0FH54V6C8,100,,,,0.852,0.71,7.49,0.93625,2.41,0.55,1.24833333333333,0.92125,2.18541666666666,-0.92125,1.63541666666666,129.794973544973,5.5275,26.2016021361815,834,5013478130914,,100,0.1694915254237288,False,5013478130914,,True,False,False,1.0,100.0,100.0,False,True,-82.71258333333334,UNCERTAIN,1:1 Match (dimension pattern detected),18.47457627118644,UNLIKELY,False,
5055071772986,nan,B07RPYHLMN,INCENSE ASHCATCHER MAGO BOLD CHAKRA,Something Different Chakra Balancing Kit Incense Sticks With Holder,https://www.efghousewares.co.uk/incense-ashcatcher-mago-bold-chakra,https://www.amazon.co.uk/dp/B07RPYHLMN,100,,,,0.672,0.56,6.99,0.87375,2.41,0.55,1.165,0.87875,1.98124999999999,-0.87875,1.43124999999999,128.941441441441,5.2725,24.5708154506437,835,5055071772986,,100,0.29411764705882354,False,5055071772986,,True,False,False,1.0,1.0,1.0,False,False,1.43124999999999,UNCERTAIN,1:1 Match,24.705882352941178,UNLIKELY,False,
nan,nan,B0FNLK47N4,FESTIVE MAGIC GIFT BOWS 12PK RED,"12 Pcs Christmas Bows for Gift Wrapping, 5â€Xmas Holiday Decoration Pull - Reusable Ribbons Bow for Tree Decorations, Present, Party, Crafts & Holiday Decoration",https://www.efghousewares.co.uk/festive-magic-gift-bows-12pk-red-123118,https://www.amazon.co.uk/dp/B0FNLK47N4,300,,,,0.672,0.56,6.99,0.87375,2.41,0.55,1.165,0.87875,1.98124999999999,-0.87875,1.43124999999999,128.941441441441,5.2725,24.5708154506437,836,,,300,0.17525773195876287,False,,,False,False,False,12.0,12.0,1.0,False,False,1.43124999999999,UNCERTAIN,1:1 Match,18.76288659793814,UNLIKELY,False,
5056295709352,5028420101607,B07FMB4RN8,CASA & CASA SCOOP STRAINER,"Joseph Joseph Scoop Plus Colander, Spoon Drainer/Strainer, Scoop, Drain and Serve, heat resistant up to 200Â°C (392Â°F), Dishwasher safe, Large, Grey/Green, 4",https://www.efghousewares.co.uk/casa-casa-scoop-strainer-120713,https://www.amazon.co.uk/dp/B07FMB4RN8,100,Available (see Keepa data),Available (see Keepa data),5.0,1.416,1.18,10.4,1.56,3.15,0.55,1.73333333333333,1.288,2.77666666666666,-1.288,2.22666666666666,128.709055876685,7.728,25.6923076923076,837,5056295709352,5028420101607,100,0.1956521739130435,False,5056295709352,5028420101607,True,True,False,1.0,1.0,1.0,False,False,2.22666666666666,UNCERTAIN,1:1 Match,19.782608695652172,UNLIKELY,False,
5060298504784,nan,B0DPMKDJJR,MASON SPIRAL METAL DRAIN CLEANER 1M,"Drain Snake Unblocker Wire Tools Drain Unblocker Wire Rod Flexible Spring Cleaner Pipe Hair Removal Dirt Cleaning Tool Clog Remover for Sewer, Bathroom Drainage,Kitchen Sinks,Toilet 3M",https://www.efghousewares.co.uk/mason-spiral-metal-drain-cleaner-1m-123894,https://www.amazon.co.uk/dp/B0DPMKDJJR,50,Available (see Keepa data),,1.0,1.008,0.84,8.29,1.08,2.65,0.55,1.38166666666666,1.024,2.33833333333333,-1.024,1.78833333333333,128.657074340527,6.144,25.8866103739445,838,5060298504784,,50,0.2100456621004566,False,5060298504784,,True,False,False,1.0,1.0,1.0,False,False,1.78833333333333,UNCERTAIN,1:1 Match,20.50228310502283,UNLIKELY,False,
8005730029163,5010414320118,B07HZ1MMHX,PRICES ALADINO JASMINE JAR,Price's Candles - Aladino Jasmine Scented Tea Lights 50 Pack - 021961D,https://www.efghousewares.co.uk/prices-aladino-jasmine-jar-106386,https://www.amazon.co.uk/dp/B07HZ1MMHX,50,Available (see Keepa data),Available (see Keepa data),7.0,1.188,0.99,8.68,1.3,2.42,0.55,1.44666666666666,1.052,2.52333333333333,-1.052,1.97333333333333,128.138528138528,6.31199999999999,27.2811059907834,839,8005730029163,5010414320118,50,0.5,False,8005730029163,5010414320118,True,True,False,1.0,50.0,50.0,False,False,-56.23866666666667,HIGH_LIKELIHOOD,BUNDLE (50x) - LOSS,35.0,LOW_PRIORITY,False,
5052516214841,nan,B0CBV6YLN8,SMART CHOICE 7 LAMB & COD DOG TREAT,Wagg Mini Chops Lamb & Peas Dog Treats 125g (Pack of 7) - Oven Baked,https://www.efghousewares.co.uk/smart-choice-7-lamb-cod-dog-treat,https://www.amazon.co.uk/dp/B0CBV6YLN8,100,,,,1.752,1.46,9.86,1.2325,2.41,0.55,1.64333333333333,1.1305,3.11416666666666,-1.1305,2.56416666666666,127.570480928689,6.78299999999999,31.2068965517241,840,5052516214841,,100,0.44660194174757284,False,5052516214841,,True,False,False,1.0,7.0,7.0,False,True,-7.947833333333341,MODERATE_CONFIDENCE,1:1 Match (dimension pattern detected),27.330097087378643,UNLIKELY,False,
5033601021520,5060801252348,B0C6FKY8HQ,PARTY INVITES UNICORN PK20,36 Unicorn Party Invites Kids Party Invitations Kid's Party Invites Childrens Birthday Party Invitation's Girls Party Invitations with Folding Envelope Design and Holographic Stickers,https://www.efghousewares.co.uk/party-invites-unicorn-pk20-112171,https://www.amazon.co.uk/dp/B0C6FKY8HQ,100,Available (see Keepa data),,1.0,0.876,0.73,6.79,1.02,1.73,0.55,1.13166666666666,0.806,2.17833333333333,-0.806,1.62833333333333,127.213541666666,4.836,28.7776141384388,841,5033601021520,5060801252348,100,0.1722488038277512,False,5033601021520,5060801252348,True,True,False,1.0,1.0,1.0,False,False,1.62833333333333,UNCERTAIN,1:1 Match,23.61244019138756,UNLIKELY,False,
4007386714282,727380548266,B086JQPX7T,D-C-FIX SELF ADHESIVE DEKORE ZULADI 2MX45CM,"FULLOSUN Tractor 3D Illusion Lamp Birthday Gift Night Light Kids Beside Table Lamp, 16 Colors Auto Changing Touch Switch Desk Decoration Lamps for Boy Men",https://www.efghousewares.co.uk/d-c-fix-self-adhesive-dekore-zuladi-2mx45cm-121664,https://www.amazon.co.uk/dp/B086JQPX7T,300,Available (see Keepa data),,1.0,3.288,2.74,15.29,2.21,3.06,0.55,2.54833333333333,1.712,4.73166666666666,-1.712,4.18166666666666,127.102330293819,10.272,32.8188358404185,842,4007386714282,727380548266,300,0.2131979695431472,False,4007386714282,727380548266,True,True,False,1.0,1.0,1.0,True,False,4.18166666666666,UNCERTAIN,1:1 Match,10.65989847715736,UNLIKELY,False,
5033601021544,5060857752823,B0BYP6YS4W,PARTY INVITES BIRTHDAY PK20,"Party Invitations Pack of 36. Blue Starburst Themed Invitation with Matching envelopes. 120 x 172mm. Party Invites, Birthday Party Invitations. Suitable for All Ages.",https://www.efghousewares.co.uk/party-invites-birthday-pk20-112173,https://www.amazon.co.uk/dp/B0BYP6YS4W,100,,,1.0,0.876,0.73,6.99,1.05,1.87,0.55,1.165,0.84,2.175,-0.84,1.625,126.953125,5.04,27.8969957081545,843,5033601021544,5060857752823,100,0.24870466321243523,False,5033601021544,5060857752823,True,True,False,1.0,36.0,36.0,False,True,-29.035,UNCERTAIN,1:1 Match (dimension pattern detected),42.43523316062176,LOW_PRIORITY,False,
5012145009423,nan,B0DMJSKVHK,CAROLINE PLASTIC 10 OZ 4 TUBS & LID 1433,"LATERN 20Pcs Small Food Containers, 4oz /120ml Reusable Plastic Deli Bowls Stackable Food Storage Jars with Leakproof Lids, Dishwasher & Microwave & Freezer Safe (White)",https://www.efghousewares.co.uk/caroline-plastic-10-oz-4-tubs-lid-1433,https://www.amazon.co.uk/dp/B0DMJSKVHK,100,Available (see Keepa data),,1.0,0.936,0.78,8.99,1.35,3.13,0.55,1.49833333333333,1.162,2.23166666666666,-1.162,1.68166666666666,126.441102756892,6.97199999999999,22.4471635150166,844,5012145009423,,100,0.22966507177033493,False,5012145009423,,True,False,False,1.0,20.0,20.0,True,True,-16.10233333333334,UNCERTAIN,1:1 Match (dimension pattern detected),16.483253588516746,UNLIKELY,False,
